	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201443010601	ダ	左	1500	晴	良	11:25	2014年船橋初レー		2014-1-6	10	船橋	1			9.0	200.0	1.0	9.0	110.0	1.0	8.0	190	4.0	4.0	140.0	2.0	8-8	730.0	4.0	8-9	840.0	4.0	8-9	400	5.0	4-9	320	4.0	4-8	760	11.0	8=>8	780.0	3.0	9=>8	1340.0	5.0	4-8-9	1500.0	5.0	9=>8=>4	5700.0	19.0	256817493.0	256874193	(2,6),4,5,9,8,1,7,3	(2,6,4),9,8,5,1,3,7	7.0 - 12.3 - 13.3 - 13.1 - 12.7 - 12.4 - 13.7 - 13.8	7.0 - 19.3 - 32.6 - 45.7 - 58.4 - 70.8 - 84.5 - 98.3 (32.6-39.9)
201443010602	ダ	左	1500	晴	良	12:00	3歳		2014-1-6	10	船橋	1	55.4万円以上150万円未満		7.0	320.0	2.0	7.0	200.0	2.0	1.0	470	5.0							1-7	1560.0	7.0	1-7	330	5.0	3-7	180	1.0	1-3	250	3.0				7=>1	2960.0	14.0	1-3-7	460.0	1.0	7=>1=>3	6250.0	26.0	2316475.0	2316745	2,1,7,(6,3),4,5	(2,1),7,6,3,4,5	7.1 - 12.3 - 13.1 - 12.3 - 12.5 - 13.1 - 13.2 - 14.1	7.1 - 19.4 - 32.5 - 44.8 - 57.3 - 70.4 - 83.6 - 97.7 (32.5-40.4)
201443010603	ダ	左	1200	晴	良	12:35	3歳		2014-1-6	10	船橋	1	55.4万円以上150万円未満		10.0	610.0	4.0	10.0	170.0	3.0	2.0	150	1.0	8.0	200.0	4.0	2-7	450.0	1.0	2-10	990.0	3.0	2-10	430	4.0	8-10	1,040	15.0	2-8	370	2.0	7=>2	1270.0	3.0	10=>2	2370.0	7.0	2-8-10	2430.0	6.0	10=>2=>8	15130.0	42.0		10,9,2,4,6,1,12,11,3,8,7-5	10,2,9,1,4,3,12,11,6,8=5,7	10,2,9,1,4,12,3,11,8,6=5,7	12.4 - 11.3 - 11.6 - 12.3 - 13.0 - 14.2	12.4 - 23.7 - 35.3 - 47.6 - 60.6 - 74.8 (35.3-39.5)
201443010604	ダ	左	1500	晴	良	13:15	C3一　二　4歳		2014-1-6	10	船橋	1			11.0	260.0	2.0	11.0	140.0	2.0	3.0	100	1.0	9.0	170.0	3.0	3-8	250.0	1.0	3-11	260.0	1.0	3-11	180	1.0	9-11	690	10.0	3-9	350	2.0	8=>3	610.0	2.0	11=>3	730.0	2.0	3-9-11	1180.0	3.0	11=>3=>9	5200.0	12.0	1132910156874.0	11-3,2,9,10,1,5,6,8,7,4	11,3,9,10,2,1,5,(8,7),4,6	1139210158764	7.1 - 11.9 - 12.9 - 12.4 - 12.4 - 13.1 - 13.2 - 14.4	7.1 - 19.0 - 31.9 - 44.3 - 56.7 - 69.8 - 83.0 - 97.4 (31.9-40.7)
201443010605	ダ	左	1000	晴	良	13:50	C3　選抜馬		2014-1-6	10	船橋	1			9.0	340.0	3.0	9.0	140.0	2.0	14.0	140	3.0	6.0	230.0	4.0	6-8	720.0	3.0	9-14	540.0	2.0	9-14	330	3.0	6-9	1,170	14.0	6-14	1,560	16.0	6=>8	1260.0	5.0	9=>14	1190.0	5.0	6-9-14	4730.0	13.0	9=>14=>6	16220.0	43.0			8.436921213511101e+18	8.463139251112141e+18	12.3 - 11.2 - 12.4 - 13.1 - 13.4	12.3 - 23.5 - 35.9 - 49.0 - 62.4 (35.9-38.9)
201443010606	ダ	左	1200	晴	良	14:25	C2一　二		2014-1-6	10	船橋	1			5.0	2660.0	10.0	5.0	580.0	9.0	11.0	360	7.0	8.0	150.0	1.0	5-8	1020.0	4.0	5-11	10990.0	50.0	5-11	2,260	46.0	5-8	1,210	30.0	8-11	790	18.0	5=>8	1490.0	8.0	5=>11	20720.0	85.0	5-8-11	12020.0	49.0	5=>11=>8	104250.0	349.0		59107812461123.0	51097861211423.0	58107612119423.0	12.4 - 11.3 - 11.8 - 12.2 - 13.2 - 14.0	12.4 - 23.7 - 35.5 - 47.7 - 60.9 - 74.9 (35.5-39.4)
201443010607	ダ	左	1000	晴	良	15:00	初鷹スプリント 		2014-1-6	10	船橋	1			2.0	390.0	2.0	2.0	140.0	1.0	9.0	280	4.0	1.0	300.0	5.0	2-6	2010.0	8.0	2-9	2430.0	10.0	2-9	840	7.0	1-2	1,370	16.0	1-9	2,380	29.0	2=>6	3060.0	11.0	2=>9	3260.0	10.0	1-2-9	13880.0	46.0	2=>9=>1	43430.0	131.0			2.6912134710111836e+16	2.6941213711110384e+16	12.0 - 10.6 - 11.6 - 12.4 - 13.7	12.0 - 22.6 - 34.2 - 46.6 - 60.3 (34.2-37.7)
201443010701	ダ	左	1600	晴	良	10:40	3歳		2014-1-7	10	船橋	2	150万円以上250万円未満		1.0	420.0	3.0	1.0	140.0	3.0	3.0	120	1.0	5.0	250.0	6.0				1-3	700.0	3.0	1-3	260	3.0	1-5	680	13.0	3-5	450	6.0				1=>3	1290.0	6.0	1-3-5	2880.0	14.0	1=>3=>5	11230.0	49.0	14526837.0	14526837	1,3,(2,4),(5,8),6,7	1,3,2,5,4,8,6-7	12.9 - 13.1 - 14.1 - 13.4 - 12.2 - 12.9 - 12.8 - 13.9	12.9 - 26.0 - 40.1 - 53.5 - 65.7 - 78.6 - 91.4 - 105.3 (40.1-39.6)
201443010702	ダ	左	1200	晴	良	11:10	C3四　五　4歳		2014-1-7	10	船橋	2			1.0	140.0	1.0	1.0	110.0	1.0	11.0	110	2.0	7.0	360.0	7.0	1-8	240.0	1.0	1-11	420.0	1.0	1-11	190	1.0	1-7	780	11.0	7-11	1,010	14.0	1=>8	380.0	1.0	1=>11	620.0	1.0	1-7-11	2220.0	6.0	1=>11=>7	6140.0	12.0		1115748102639.0	1115721048639.0	1115721048639.0	12.7 - 11.4 - 11.9 - 12.5 - 12.7 - 13.6	12.7 - 24.1 - 36.0 - 48.5 - 61.2 - 74.8 (36.0-38.8)
201443010703	ダ	左	1200	晴	良	11:40	C3四　五　4歳		2014-1-7	10	船橋	2			11.0	230.0	1.0	11.0	120.0	1.0	4.0	200	4.0	6.0	140.0	3.0	4-8	1380.0	6.0	4-11	1370.0	6.0	4-11	590	10.0	6-11	380	3.0	4-6	450	5.0	8=>4	2010.0	9.0	11=>4	2120.0	9.0	4-6-11	2220.0	8.0	11=>4=>6	9490.0	34.0		4510382679111	4,5,10,(3,2),8,6,11,(7,9),1	4510211369718	13.1 - 11.9 - 12.0 - 12.4 - 13.1 - 13.1	13.1 - 25.0 - 37.0 - 49.4 - 62.5 - 75.6 (37.0-38.6)
