	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気
201450010211	ダ	右	1400	晴	稍重	16:25	北陸・近畿地区交流特 		2014-1-2	22	園田	1	(馬齢)		5	120	1	5	100	1	9	300	5	4.0	1,650	11.0	5-9	640	3	5-9	260	3	4-5	3,230	20	4-9	21,790	55	5=>9	770	3	4-5-9	15890	38	5=>9=>4	37130	81	125862711194310	12,5,8,2,(6,7),1,11,9,(3,4),10	12,5,8,2,9,(1,6),7,(3,11),4,10	512289164731110			5-7	640.0	3.0
201450010301	ダ	右	1400	晴	良	10:55	C3三		2014-1-3	22	園田	2	(馬齢)		7	1090	5	7	220	5	9	130	1	3.0	720	7.0	7-9	760	4	7-9	410	5	3-7	4,930	25	3-9	1,110	13	7=>9	2680	9	3-7-9	15060	29	7=>9=>3	89100	158	196583742	196853472	9,1,8,6,5,3,7,4-2	9,8,6,1,7,5,3-4=2			7-8	750.0	4.0
201450010302	ダ	右	1400	晴	良	11:25	C3二		2014-1-3	22	園田	2	(馬齢)		8	220	1	8	140	1	6	410	6	9.0	400	5.0	6-8	1620	7	6-8	400	4	8-9	650	8	6-9	2,520	25	8=>6	2080	9	6-8-9	7470	24	8=>6=>9	24020	67	4,5,9,(2,6),10,8,1,3,7	45962108137	59468210317	59682107413			6-7	1750.0	7.0
201450010303	ダ	右	1400	晴	良	11:55	C3一		2014-1-3	22	園田	2	(馬齢)		4	3270	6	4	430	7	3	110	1	10.0	130	2.0	3-4	2090	8	3-4	690	9	4-10	1,410	21	3-10	280	2	4=>3	5870	18	3-4-10	3670	14	4=>3=>10	46610	140	10963812475	10963814275	10391846275	10,3,9,1,4,8,(2,6),5,7			3-4	2420.0	8.0
201450010304	ダ	右	1400	晴	良	12:25	3歳五組		2014-1-3	22	園田	2	(馬齢)		7	620	3	7	170	4	1	140	2	2.0	100	1.0	1-7	2160	7	1-7	520	7	2-7	220	1	1-2	240	2	7=>1	4900	14	1-2-7	760	2	7=>1=>2	9110	29	5,(1,12),6,9,(2,11),10,7,4,8,3	511269211107483	5,1,12,6,7,11,2,10,(4,9),8,3	1,5,12,7,6,2,11,4,(8,10),9,3			1-6	2190.0	9.0
201450010305	ダ	右	1400	晴	良	13:00	C2三		2014-1-3	22	園田	2	(馬齢)		10	260	2	10	110	2	6	120	3	9.0	100	1.0	6-10	490	2	6-10	160	2	9-10	180	3	6-9	160	1	10=>6	790	3	6-9-10	340	1	10=>6=>9	1790	3	23107596841	23107569841	10629357814	10692357814			6-8	240.0	1.0
201450010306	ダ	右	1400	晴	良	13:35	C2二		2014-1-3	22	園田	2	(馬齢)		9	270	2	9	110	2	6	120	3	1.0	100	1.0	6-9	570	3	6-9	140	3	1-9	120	1	1-6	130	2	9=>6	840	4	1-6-9	150	1	9=>6=>1	1260	4	49267310815	49267381015	96437218105	96413278105			6-8	590.0	3.0
201450010307	ダ	右	1400	晴	良	14:10	C2一		2014-1-3	22	園田	2	(馬齢)		4	690	5	4	140	4	10	140	3	8.0	130	1.0	4-10	1270	8	4-10	590	9	4-8	550	8	8-10	250	2	4=>10	2590	17	4-8-10	1390	7	4=>10=>8	11140	45	4,10,1,8,6,7,(3,9),2,5	4,10,1,8,(2,6),9,7,3,5	4,10,8,1,(2,7),(6,9),3,5	4,10,8,(1,7),2,6,9,3,5			4-8	1350.0	6.0
201450010308	ダ	右	1400	晴	良	14:45	C1		2014-1-3	22	園田	2	(馬齢)		6	160	1	6	100	1	4	120	3	8.0	140	4.0	4-6	460	2	4-6	170	2	6-8	260	3	4-8	430	7	6=>4	730	3	4-6-8	920	4	6=>4=>8	2420	7	47562318	47562318	47685213	46782513					
201450010309	ダ	右	1230	晴	良	15:20	C2 		2014-1-3	22	園田	2	(馬齢)		7	310	2	7	130	1	8	230	5	2.0	230	6.0	7-8	930	4	7-8	330	4	2-7	540	8	2-8	660	12	7=>8	1320	4	2-7-8	2090	10	7=>8=>2	8120	32	793286154	7,9,(2,3),8,1,6,5,4	7,(3,8),2,9,1,5,4,6	783251946			7-8	760.0	3.0
201450010310	ダ	右	1870	晴	良	15:55	新春賞	G	2014-1-3	22	園田	2	(ハンデ)		9	1890	5	9	360	4	12	230	3	10.0	610	7.0	9-12	2060	7	9-12	1,930	19	9-10	2,700	23	10-12	1,400	14	9=>12	13170	29	9-10-12	14610	37	9=>12=>10	131980	234	10,6,8,(3,12),2,11,5,7,4,9,1	10,6,8,3,12,11,5,2,(4,7),1,9	106128311549712	101231169841572			7-8	1570.0	7.0
201450010401	ダ	右	1400	曇	良	10:55	リミテッド競走C2		2014-1-4	22	園田	3	(馬齢)		6	150	1	6	110	1	4	270	4				4-6	550	3	4-6	250	3	3-6	430	5	3-4	830	14	6=>4	710	2	3-4-6	1220	6	6=>4=>3	3600	11	1463725	1463725	4163752	1,4,6,3,(5,7),2					
201450010402	ダ	右	1400	曇	良	11:25	C3二		2014-1-4	22	園田	3	(馬齢)		9	100	1	9	110	1	4	220	6	3.0	200	4.0	4-9	890	4	4-9	360	4	3-9	310	3	3-4	990	11	9=>4	870	4	3-4-9	1680	6	9=>4=>3	4140	14	45813921067	4,(1,5),8,3,(2,9),10,(6,7)	49183256107	49183265107			4-8	760.0	4.0
201450010403	ダ	右	1400	曇	良	11:55	C3一		2014-1-4	22	園田	3	(馬齢)		7	3180	8	7	600	7	10	150	2	2.0	260	5.0	7-10	3970	14	7-10	1,280	18	2-7	1,560	20	2-10	380	5	7=>10	10670	38	2-7-10	8120	28	7=>10=>2	126910	287	1,2,6,(5,7),10,8,3,9,4	12675103849	1,2,(6,7),5,10,4,8,3,9	1,2,6,7,(4,10),(3,5,8),9			7-8	480.0	2.0
201450010404	ダ	右	1400	曇	良	12:25	3歳四組		2014-1-4	22	園田	3	(馬齢)		7	970	4	7	230	6	6	110	1	9.0	120	2.0	6-7	2370	10	6-7	770	12	7-9	650	8	6-9	290	2	7=>6	5530	20	6-7-9	2010	6	7=>6=>9	16600	54	7109114635821	7,10,9,4,11,6,(2,3),5,8,1	7963102548111	7962531084111			6-6	2990.0	12.0
201450010405	ダ	右	1400	曇	良	12:55	C2三		2014-1-4	22	園田	3	(馬齢)		9	130	1	9	130	2	2	240	4	6.0	190	3.0	2-9	850	3	2-9	350	6	6-9	160	1	2-6	610	9	9=>2	1040	4	2-6-9	1050	4	9=>2=>6	3160	6	592678143	5,9,2,6,7-8,1,4,3	9,6,2,5,7-(1,8),4,3	9,6,5,2,7,(1,8),4-3			2-8	830.0	3.0
201450010406	ダ	右	1400	曇	良	13:30	C2二		2014-1-4	22	園田	3	(馬齢)		9	290	2	9	100	1	1	110	2	8.0	220	4.0	1-9	220	1	1-9	140	1	8-9	390	5	1-8	260	3	9=>1	550	2	1-8-9	570	2	9=>1=>8	2460	5	894217635	892417635	891274365	(8,9),1,7,2,3,6,5,4			1-8	170.0	1.0
201450010408	ダ	右	1230	曇	良	14:40	C1		2014-1-4	22	園田	3	(馬齢)		9	210	1	9	100	1	5	260	4	1.0	420	8.0	5-9	1260	4	5-9	410	3	1-9	910	9	1-5	3,670	36	9=>5	2030	5	1-5-9	7040	26	9=>5=>1	24680	76	6,8,9,5,(10,12),(2,3),7,(1,11),4	6,8,5,9,(10,12),2,3,11,1,7,4	6,9,12,5,8,11,10,7,(2,3),1,4	(6,9),5,12,11,8,7,10,2,3,1,4			5-7	360.0	1.0
201450010409	ダ	右	1400	曇	良	15:15	B2 		2014-1-4	22	園田	3	(馬齢)		9	120	1	9	110	1	10	180	3	1.0	630	9.0	9-10	340	2	9-10	200	2	1-9	2,740	18	1-10	9,400	34	9=>10	420	2	1-9-10	8920	23	9=>10=>1	18050	47	1,6,8,10,12,3,11,9,4,(2,7),5	168101231194725	9,(1,6),10,8,12,11,3,(4,7),2,5	916101138124725			7-7	310.0	2.0
201450010410	ダ	右	1700	曇	良	15:50	楽天競馬賞A1A2 		2014-1-4	22	園田	3	(別定)		4	130	1	4	100	1	11	390	7	10.0	130	2.0	4-11	3050	8	4-11	670	10	4-10	130	1	10-11	1,160	13	4=>11	4040	11	4-10-11	1820	6	4=>11=>10	11430	34	8117310415629	8117310415629	1110438617295	1141036187529			4-8	200.0	1.0
201450010411	ダ	右	1400	曇	良	16:25	あろえ賞B1 		2014-1-4	22	園田	3	(馬齢)		8	100	1	8	100	1	4	170	3	1.0	190	5.0	4-8	420	2	4-8	210	2	1-8	190	1	1-4	770	10	8=>4	540	2	1-4-8	690	1	8=>4=>1	1910	3	8121016954273	8,12,(1,10),6,(5,9),4,2,7,3	8,(10,12),9,1,6,4,2,5,3,7	8,12,(9,10),1,6,4,2,3,7,5			4-6	620.0	4.0
201450010701	ダ	右	1400	晴	良	11:10	C3三		2014-1-7	22	園田	4	(馬齢)		9	610	3	9	120	2	3	160	4	1.0	110	1.0	3-9	3070	10	3-9	590	9	1-9	200	2	1-3	330	3	9=>3	3810	16	1-3-9	930	2	9=>3=>1	7180	29	18395210746	18395210746	95178103264	97151083624			3-8	2060.0	7.0
201450010702	ダ	右	1400	晴	良	11:45	C3二		2014-1-7	22	園田	4	(馬齢)		10	1530	4	10	170	5	9	110	2	5.0	100	1.0	9-10	1540	6	9-10	440	7	5-10	190	3	5-9	150	1	10=>9	4150	12	5-9-10	600	3	10=>9=>5	11590	39	10965317482	10965317482	10,9,6,5,7,1,3,4,2-8	10,9,6,5,7,1,3,4,2=8			8-8	2830.0	7.0
201450010703	ダ	右	1400	晴	良	12:20	C3一		2014-1-7	22	園田	4	(馬齢)		4	1960	7	4	710	8	1	170	3	7.0	120	1.0	1-4	4430	16	1-4	950	12	4-7	1,150	17	1-7	340	3	4=>1	9720	34	1-4-7	3090	12	4=>1=>7	36340	113	28104163579	2,8,10,(1,4),6,3,(5,7),9	2,(4,8,10),1,7,3,6,5,9	48210137965			1-4	3690.0	13.0
201450010704	ダ	右	1400	晴	良	12:55	3歳三組		2014-1-7	22	園田	4	(馬齢)		10	1840	5	10	380	7	9	120	1	7.0	210	4.0	9-10	1930	7	9-10	900	7	7-10	1,780	18	7-9	510	3	10=>9	3790	11	7-9-10	3450	9	10=>9=>7	25610	76	5,6,9,1,4,10,8,11,3,7,2-12	5,6,1,9,4,10,8,11,3,7,2-12	5,9,1,10,6,3,7,4,8,11,2=12	9,10,5,1,(3,7),2,11,(6,8),4-12			7-7	1860.0	7.0
201450010705	ダ	右	1400	晴	良	13:30	C1		2014-1-7	22	園田	4	(馬齢)		3	110	1	3	120	2	7	100	1				3-7	260	1	3-7	190	2	3-6	270	3	6-7	680	8	3=>7	260	1	3-6-7	630	3	3=>7=>6	1470	4	2365714	2365714	3675421	3675142					
201450010706	ダ	右	1400	晴	良	14:05	C2二		2014-1-7	22	園田	4	(馬齢)		1	180	1	1	150	2	8	220	3	3.0	300	6.0	1-8	1200	2	1-8	490	2	1-3	760	9	3-8	3,400	22	1=>8	1790	3	1-3-8	7760	20	1=>8=>3	26910	63	2,5,7,6,8,(1,9)-3,4	2,5,7,6,8,1,9-3,4	182657934	186259374			1-8	950.0	2.0
201450010707	ダ	右	1400	晴	良	14:40	C2一		2014-1-7	22	園田	4	(馬齢)		9	130	1	9	110	1	2	140	2	6.0	190	5.0	2-9	140	1	2-9	100	1	6-9	280	3	2-6	330	5	9=>2	180	1	2-6-9	360	1	9=>2=>6	670	2	24951036178	24951036178	(2,9),4,(5,10),6,3,8,1,7	92510463871			2-8	120.0	1.0
201450010708	ダ	右	1700	晴	良	15:15	C2 		2014-1-7	22	園田	4	(馬齢)		1	1660	5	1	130	3	7	110	1	9.0	120	2.0	1-7	1620	7	1-7	270	2	1-9	330	7	7-9	130	1	1=>7	5350	16	1-7-9	990	4	1=>7=>9	14840	48	4,6,7,1,2,9,8,(3,5)	4,6,1,7,(2,9),8,3,5	476198253	471968253			1-7	1480.0	6.0
201450010801	ダ	右	1400	雨	稍重	11:10	C3三		2014-1-8	22	園田	5	(馬齢)		10	140	1	10	100	1	2	130	3	6.0	170	4.0	2-10	280	1	2-10	140	1	6-10	320	6	2-6	790	11	10=>2	320	1	2-6-10	1050	3	10=>2=>6	2810	8	2,10,(6,9),7,(1,8),4,5	2,10,9,6,(1,7),8,4,5	2,10,(8,9),6,1,4,7,5	2,10,6,9,8,(1,4),5,7			2-8	230.0	1.0
201450010802	ダ	右	1400	雨	稍重	11:40	C3二		2014-1-8	22	園田	5	(馬齢)		3	860	3	3	460	5	9	560	7	2.0	320	4.0	3-9	6470	19	3-9	1,860	20	2-3	920	11	2-9	1,840	19	3=>9	25620	40	2-3-9	14840	36	3=>9=>2	97200	199	10927386415	10,9,2,(3,7),6,4,8,1,5	10,9,2,7,3,6,(1,4),8,5	10923764185			3-8	6750.0	20.0
201450010803	ダ	右	1400	雨	稍重	12:10	C3一		2014-1-8	22	園田	5	(馬齢)		4	180	1	4	110	1	1	150	3	3.0	190	5.0	1-4	510	1	1-4	220	1	3-4	270	3	1-3	450	6	4=>1	730	1	1-3-4	1270	4	4=>1=>3	4220	7	4,10,7,1,(5,9),3,8,6,2	41071593862	4,1,(7,10),(3,8),9,5,(2,6)	41375891026			1-4	540.0	2.0
201450010804	ダ	右	1400	雨	稍重	12:40	3歳二組		2014-1-8	22	園田	5	(馬齢)		3	230	1	3	130	1	1	140	2	5.0	230	5.0	1-3	610	1	1-3	280	1	3-5	400	5	1-5	810	12	3=>1	1360	5	1-3-5	1510	5	3=>1=>5	5540	11	312101115942867	312101115924867	312110594118267	312151098114267			1-3	790.0	3.0
201450010805	ダ	右	1400	雨	重	13:10	C2三		2014-1-8	22	園田	5	(馬齢)		3	770	4	3	200	5	9	110	1	1.0	130	2.0	3-9	450	2	3-9	210	2	1-3	400	7	1-9	140	1	3=>9	1070	6	1-3-9	520	2	3=>9=>1	3140	11	37102459168	3,7,(2,10),4,5,9,1,6,8	3,7,(4,9),(2,5),10,(1,8),6	3,7,9,1,4,8,2,(5,6),10			3-8	430.0	2.0
201450010806	ダ	右	1400	雨	重	13:40	C2二		2014-1-8	22	園田	5	(馬齢)		4	680	2	4	140	3	9	100	1	2.0	120	2.0	4-9	510	2	4-9	190	2	2-4	350	6	2-9	160	1	4=>9	2150	9	2-4-9	620	1	4=>9=>2	5910	15	4,7,9,(2,3),8,5,1,6,10	47932581610	4,9,(2,8),7,(1,5),3,6,10	4,9,2,1,(7,8),(5,6),3,10			4-8	430.0	2.0
201450010807	ダ	右	1400	雨	重	14:10	C2一		2014-1-8	22	園田	5	(馬齢)		4	130	1	4	100	1	5	100	2	1.0	160	4.0	4-5	140	1	4-5	100	1	1-4	200	3	1-5	260	5	4=>5	190	1	1-4-5	320	2	4=>5=>1	560	1	3,5,10,2,4,1,(7,8),9,6	3,5,10,2,4,7,1,(8,9),6	3,5,4,6,(2,7),10,9,(1,8)	(3,5),4,2,7,(1,6),10,9,8			4-5	120.0	1.0
201450010808	ダ	右	1400	雨	重	14:40	C1		2014-1-8	22	園田	5	(馬齢)		9	130	1	9	100	1	5	160	4	12.0	140	3.0	5-9	360	1	5-9	180	1	9-12	310	3	5-12	830	11	9=>5	420	1	5-9-12	1470	5	9=>5=>12	2630	4	115412261910387	115412261910387	115941262110378	9,11,5,4,12,2,6,1,(3,10),8,7			5-7	400.0	2.0
201450010901	ダ	右	1400	晴	不良	11:10	C3二		2014-1-9	22	園田	6	(馬齢)		6	420	2	6	160	4	4	110	1	8.0	130	2.0	4-6	400	1	4-6	190	1	6-8	390	9	4-8	230	2	6=>4	960	4	4-6-8	660	2	6=>4=>8	3620	11	64911075382	6,4,9,1,(7,10),5,3,2,8	64917852310	6,4,9,1,7,8,(2,3),5,10			4-6	390.0	1.0
201450010902	ダ	右	1400	晴	不良	11:40	C3一		2014-1-9	22	園田	6	(馬齢)		7	150	1	7	140	2	4	300	5	1.0	290	4.0	4-7	780	3	4-7	420	4	1-7	420	5	1-4	1,230	15	7=>4	890	4	1-4-7	2080	8	7=>4=>1	5680	16	1,6,7,4,5,10,8,2,(3,9)	1,6,(4,7),5,10,8,2,9,3	1,7,6,4,10,8,5-2,3,9	1,7,4,(5,10),6,8-2,3,9			4-7	530.0	3.0
201450010903	ダ	右	1400	晴	不良	12:10	C2三		2014-1-9	22	園田	6	(馬齢)		5	110	1	5	100	1	2	150	3	10.0	120	2.0	2-5	480	2	2-5	190	2	5-10	150	1	2-10	230	3	5=>2	610	2	2-5-10	410	1	5=>2=>10	1450	3	7,5,(2,4),3,9,10,1,8,6	7,5,(2,4),10,3,1,9,8,6	51024378196	51024387169			2-5	570.0	2.0
201450010904	ダ	右	1400	雨	不良	12:40	C2二		2014-1-9	22	園田	6	(馬齢)		10	11440	9	10	1,980	9	5	280	4	9.0	150	2.0	5-10	37010	27	5-10	6,320	29	9-10	2,240	16	5-9	540	5	10=>5	639370	81	5-9-10	52670	56	10=>5=>9	1034940	342	71095846123	7,10,9,5,8,4,1,(2,6),3	9,(2,4),10,7,5,6,1,8,3	9,4,10,2,5,(6,7),1,8,3			5-8	5900.0	8.0
201450010905	ダ	右	1400	晴	不良	13:10	C2一		2014-1-9	22	園田	6	(馬齢)		3	580	4	3	180	3	4	200	5	5.0	150	2.0	3-4	1410	6	3-4	380	4	3-5	280	1	4-5	370	3	3=>4	1710	3	3-4-5	1110	2	3=>4=>5	5320	8	9,10,3,4,6,(1,5),(2,8),7	91034615827	10,3,4,9,(5,8),1,6,2,7	34101589672			3-4	1360.0	6.0
201450010906	ダ	右	1400	晴	不良	13:40	C1二 		2014-1-9	22	園田	6	(馬齢)		11	2740	7	11	970	8	10	290	5	5.0	180	2.0	10-11	8020	20	10-11	3,100	24	5-11	1,510	17	5-10	1,150	13	11=>10	27080	47	5-10-11	12160	32	11=>10=>5	188610	303	10,11,5,(6,9),1,7,4,3,8,2	10,11,5,9,6,1,7,4,3,8-2	10,11,(5,9),7,1,(4,6),3,8=2	10,11,5,9,(1,7),(4,6),3,8=2			8-8	7900.0	17.0
201450010907	ダ	右	1400	晴	不良	14:10	A1 		2014-1-9	22	園田	6	(別定)		4	110	1	4	110	1	7	170	2				4-7	270	1	4-7	130	1	4-5	190	3	5-7	300	6	4=>7	320	1	4-5-7	410	2	4=>7=>5	1010	2	2367415	2367415	2,3,(4,6),7,1,5	(2,4),3,1,(6,7),5					
201450011401	ダ	右	1400	晴	稍重	10:55	C3三		2014-1-14	23	園田	1	(馬齢)		9	670	3	9	250	5	8	110	1	6.0	230	4.0	8-9	1340	7	8-9	350	2	6-9	810	9	6-8	400	4	9=>8	2710	12	6-8-9	1850	7	9=>8=>6	14000	45	69471052813	69475102183	6,9,7,5,4,8,10,(2,3),1	6,9,7,5,8,4-3,10,1,2			7-8	580.0	4.0
201450011402	ダ	右	1400	晴	稍重	11:20	C3二		2014-1-14	23	園田	1	(馬齢)		9	210	1	9	110	1	2	190	4	4.0	140	3.0	2-9	780	3	2-9	340	4	4-9	160	1	2-4	420	5	9=>2	1430	5	2-4-9	970	3	9=>2=>4	3450	6	10,(8,9),2,6,3,5,4,1,7	10,8,9,2,(3,6),5,4,1,7	10892435167	9,10,8,4,2,5,3,1-7			2-8	550.0	3.0
201450011403	ダ	右	1400	晴	稍重	11:50	3歳C2三		2014-1-14	23	園田	1	(馬齢)		11	110	1	11	100	1	4	140	3	12.0	440	5.0	4-11	160	1	4-11	120	1	11-12	250	2	4-12	920	14	11=>4	160	1	4-11-12	860	3	11=>4=>12	1390	4	748129111523610	7,4,8,12,9,(1,11),5,2,3,6,10	11,7,4,12,8,1,2,(5,6),9,10,3	11,7,4,12-1,6,8,5,2,10,9,3			4-8	180.0	1.0
201450011404	ダ	右	1400	晴	稍重	12:20	3歳C2二		2014-1-14	23	園田	1	(馬齢)		11	320	2	11	140	2	9	320	6	7.0	110	1.0	9-11	3430	10	9-11	710	10	7-11	380	4	7-9	3,270	24	11=>9	3880	16	7-9-11	6510	18	11=>9=>7	36240	101	(3,5),11,12,6,(4,8),9,7,2,10,1	(3,5),11,12,6,4,8,9-7,2,10,1	111296534871021	119126357410281			7-8	2150.0	8.0
201450011405	ダ	右	1400	晴	稍重	12:50	3歳C2一		2014-1-14	23	園田	1	(馬齢)		9	190	1	9	100	1	8	100	2	6.0	250	5.0	8-9	200	1	8-9	100	1	6-9	410	7	6-8	380	6	9=>8	490	2	6-8-9	920	3	9=>8=>6	3260	9	9,4,3,12,8,2,(5,11),1,10,7,6	9,4,3,12,8,11,2,5,1,(7,10),6	9,(4,11),12,8,3,2,5,7,6,(1,10)	9,(4,11),12,(3,8),2,6,5,7,1,10			6-7	190.0	1.0
201450011406	ダ	右	1400	晴	稍重	13:20	C3一		2014-1-14	23	園田	1	(馬齢)		7	240	2	7	160	2	8	1,740	10	9.0	420	5.0	7-8	21990	33	7-8	5,270	30	7-9	480	6	8-9	7,450	37	7=>8	30390	49	7-8-9	41240	66	7=>8=>9	266600	378	10431267895	10,4,3,1,2,6,7,(5,8,9)	10,4,3,2,1,7,6,(5,8),9	41073215689			7-7	36440.0	26.0
201450011407	ダ	右	1230	晴	稍重	13:50	C3		2014-1-14	23	園田	1	(馬齢)		7	660	4	7	210	4	5	240	6	9.0	120	1.0	5-7	3110	15	5-7	970	16	7-9	530	8	5-9	520	7	7=>5	5840	24	5-7-9	4810	21	7=>5=>9	25820	101	9,10,7,(5,8),4,6,1,2,3	91078546123	91075846123	79510486213			5-7	1200.0	4.0
201450011408	ダ	右	1400	晴	稍重	14:20	C2二		2014-1-14	23	園田	1	(馬齢)		2	220	1	2	100	1	5	250	7	4.0	120	2.0	2-5	1530	6	2-5	420	5	2-4	280	1	4-5	630	10	2=>5	1290	5	2-4-5	1620	5	2=>5=>4	7670	22	7,5,8,(2,6),1,10,4,3,9	7,5,8,2,6,(1,10),4,3,9	75826104139	(5,7),(2,8),4,10,6,1,3,9			2-5	990.0	5.0
