	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201944012204	ダ	右	1400	晴	良	12:10	B2五		2019-1-22	17	大井	2	(別定)		1	6650	12	1.0	1,230	13.0	7.0	120	1.0	8.0	840	11.0	1-4	3960.0	11.0	1-7	5540	14	1-7	1,850	19	1-8	13,100	81	7-8	1,050	8	1=>4	16540.0	37.0	1=>7	19820	46	1-7-8	26540	73	1=>7=>8	246340	567		513162147151038111249	5,13,1,14,7,2,(15,11),6,8,10,12,3,4,9	511371415211861031249	13.1 - 11.4 - 11.7 - 12.4 - 13.3 - 12.8 - 13.9	13.1 - 24.5 - 36.2 - 48.6 - 61.9 - 74.7 - 88.6 (36.2-40.0)
201944012205	ダ	右	1600	晴	良	12:40	C2七　八		2019-1-22	17	大井	2	(別定)		5	550	2	5.0	230	4.0	7.0	1,360	12.0	12.0	190	2.0	4-5	4230.0	13.0	5-7	11860	36	5-7	3,120	35	5-12	730	9	7-12	3,250	36	4=>5	7310.0	23.0	5=>7	14330	47	5-7-12	15380	52	5=>7=>12	101860	315	710135631921181412	710513639111281214	(7,10),12,5,6,11,3,9,1,8,14,13,2	107125631191814132	12.9 - 12.5 - 13.0 - 12.7 - 13.0 - 13.2 - 13.9 - 13.5	12.9 - 25.4 - 38.4 - 51.1 - 64.1 - 77.3 - 91.2 - 104.7 (38.4-40.6)
201944012206	ダ	右	1200	晴	良	13:15	C2七　八		2019-1-22	17	大井	2	(別定)		1	600	3	1.0	230	5.0	14.0	160	1.0	3.0	220	4.0	1-8	970.0	3.0	1-14	1580	4	1-14	510	2	1-3	930	13	3-14	650	6	1=>8	2450.0	9.0	1=>14	3890	9	1-3-14	4720	10	1=>14=>3	29550	64			7,(8,9),1,10,15,11,5,14,13,2,12,(6,4),3	7,8,1,9,10,14,5,15,13,(2,11),4,6,12,3	12.7 - 11.1 - 11.9 - 13.1 - 12.8 - 13.6	12.7 - 23.8 - 35.7 - 48.8 - 61.6 - 75.2 (35.7-39.5)
201944012207	ダ	右	1600	晴	良	13:50	C1一　二三		2019-1-22	17	大井	2	(別定)		11	250	2	11.0	120	2.0	4.0	180	5.0	1.0	120	1.0	4-8	1750.0	8.0	4-11	1230	5	4-11	420	7	1-11	180	1	1-4	380	6	8=>4	3030.0	12.0	11=>4	1720	6	1-4-11	660	2	11=>4=>1	4100	9	4518921171063	4518291171063	4128511976103	4,1,2,11,8,7,5,9,6,10-3	12.8 - 12.4 - 12.5 - 12.2 - 12.2 - 13.0 - 13.5 - 13.8	12.8 - 25.2 - 37.7 - 49.9 - 62.1 - 75.1 - 88.6 - 102.4 (37.7-40.3)
201944012208	ダ	右	1400	晴	良	14:25	C1一　二三		2019-1-22	17	大井	2	(別定)		2	760	4	2.0	260	4.0	6.0	190	3.0	1.0	570	9.0	2-4	1800.0	7.0	2-6	1460	4	2-6	650	6	1-2	1,300	20	1-6	1,410	22	2=>4	3950.0	20.0	2=>6	3390	11	1-2-6	7610	27	2=>6=>1	35370	106		2,14,5,1,10,11,6,(3,8),4,9,7-12	2,14,5,1,6,10,11,8,9,4,3,7=12	2,14,1,6,5,11,8,10,9,4,7,3-12	12.7 - 11.2 - 11.7 - 12.3 - 13.6 - 13.1 - 14.0	12.7 - 23.9 - 35.6 - 47.9 - 61.5 - 74.6 - 88.6 (35.6-40.7)
201944012209	ダ	右	1200	晴	良	15:00	C1一　二三		2019-1-22	17	大井	2	(別定)		4	2180	10	4.0	530	11.0	2.0	140	1.0	3.0	260	4.0	2-3	830.0	2.0	2-4	4530	19	2-4	1,480	18	3-4	2,500	37	2-3	780	6	3=>2	2120.0	6.0	4=>2	12290	52	2-3-4	10810	44	4=>2=>3	86790	319			212131549111141035768	2,12,(4,13),15,9,1,10,3,11,14,6,5,8,7	12.5 - 11.2 - 11.7 - 12.8 - 12.4 - 13.5	12.5 - 23.7 - 35.4 - 48.2 - 60.6 - 74.1 (35.4-38.7)
201944012210	ダ	右	1200	晴	良	15:35	春駒賞競走 		2019-1-22	17	大井	2	(別定)		2	670	3	2.0	220	3.0	10.0	340	6.0	12.0	380	7.0	2-7	2210.0	12.0	2-10	2400	10	2-10	730	7	2-12	870	14	10-12	1,690	24	2=>7	5420.0	25.0	2=>10	5320	25	2-10-12	8530	33	2=>10=>12	44800	165			1.3921341011671284e+16	1.3294131061171284e+16	12.5 - 11.1 - 11.7 - 12.9 - 12.6 - 13.5	12.5 - 23.6 - 35.3 - 48.2 - 60.8 - 74.3 (35.3-39.0)
201944012211	ダ	右	1600	晴	良	16:10	’19桃花賞競走 		2019-1-22	17	大井	2	牝(別定)		5	1530	7	5.0	450	6.0	4.0	1,080	10.0	6.0	5,690	14.0	3-3	24770.0	32.0	4-5	22320	48	4-5	5,400	47	5-6	28,570	90	4-6	31,010	91	3=>3	25330.0	54.0	5=>4	37820	86	4-5-6	454970	332	5=>4=>6	5568080	2135	4,8,12,(5,6),11,13,14,15,10,9,7,(3,2),1	4,8,12,5,6,11,13,14,(10,15),9,2,(3,7),1	4,8,12,5,(6,13),10,14,11,15,9,2,1,7,3	4,8,5,12,6,13,10,14,11,15,2,9,1,7-3	12.7 - 12.8 - 13.6 - 13.1 - 12.7 - 13.2 - 13.5 - 13.5	12.7 - 25.5 - 39.1 - 52.2 - 64.9 - 78.1 - 91.6 - 105.1 (39.1-40.2)
201944012212	ダ	右	1400	晴	良	16:50	初夢賞競走 		2019-1-22	17	大井	2	(別定)		2	430	2	2.0	220	2.0	5.0	230	4.0	1.0	660	8.0	1-3	670.0	2.0	2-5	1600	5	2-5	450	3	1-2	1,560	17	1-5	2,080	22	1=>3	1170.0	2.0	2=>5	2380	6	1-2-5	10420	32	2=>5=>1	32560	86		2,8,7,10,15,13,5,16,14,6,(3,11),1,12,9	2,8,15,10,7,5,16,13,11,6,14,1,(12,3),9	2,7,15,(8,10),5,11,16,6,13,1,14,12,3,9	12.9 - 11.1 - 11.4 - 12.4 - 13.6 - 12.5 - 13.5	12.9 - 24.0 - 35.4 - 47.8 - 61.4 - 73.9 - 87.4 (35.4-39.6)
201944012301	ダ	右	1400	晴	良	10:40	3歳　105万		2019-1-23	17	大井	3	60万円以上103万円未満	(別定)	4	450	2	4.0	160	2.0	10.0	230	4.0	2.0	190	3.0	4-8	1290.0	4.0	4-10	2040	8	4-10	770	9	2-4	470	4	2-10	710	8	4=>8	3200.0	10.0	4=>10	3580	11	2-4-10	3900	13	4=>10=>2	18620	56		1011726549138	10,11,6,2,(4,5),9,7,1,3,8	1011624597183	13.5 - 12.5 - 12.6 - 13.0 - 13.6 - 12.6 - 13.8	13.5 - 26.0 - 38.6 - 51.6 - 65.2 - 77.8 - 91.6 (38.6-40.0)
201944012302	ダ	右	1200	晴	良	11:10	3歳　105万		2019-1-23	17	大井	3	60万円以上103万円未満	(別定)	7	120	1	7.0	100	1.0	10.0	210	4.0	12.0	370	6.0	4-6	600.0	3.0	7-10	580	3	7-10	270	2	7-12	930	10	10-12	1,950	17	4=>6	660.0	2.0	7=>10	700	3	7-10-12	4380	13	7=>10=>12	8000	20			718109211341213141556	711083112912451315146	12.5 - 11.7 - 12.7 - 13.2 - 12.1 - 13.1	12.5 - 24.2 - 36.9 - 50.1 - 62.2 - 75.3 (36.9-38.4)
201944012303	ダ	右	1400	晴	良	11:40	C3六　七		2019-1-23	17	大井	3	(別定)		7	330	2	7.0	190	2.0	6.0	500	7.0	9.0	3,000	13.0	4-4	3570.0	15.0	6-7	3970	15	6-7	1,300	15	7-9	9,250	66	6-9	16,240	75	4=>4	4330.0	24.0	7=>6	5430	21	6-7-9	110270	191	7=>6=>9	341210	777		781115461011214931352	781115612419101435132	786111512419310514132	13.4 - 11.6 - 11.8 - 12.3 - 13.4 - 12.4 - 13.2	13.4 - 25.0 - 36.8 - 49.1 - 62.5 - 74.9 - 88.1 (36.8-39.0)
201944012304	ダ	右	1200	晴	良	12:10	C3六　七		2019-1-23	17	大井	3	(別定)		1	3950	9	1.0	900	10.0	3.0	220	2.0	11.0	580	7.0	1-3	7670.0	22.0	1-3	6840	22	1-3	2,220	25	1-11	8,400	62	3-11	1,570	19	1=>3	24710.0	39.0	1=>3	23070	60	1-3-11	49560	128	1=>3=>11	367080	783			5,8,9,3,6,10,4,1,12,11,2,(7,13)	5,8,3,1,9,6,10,2,4,11,(7,12),13	12.9 - 11.8 - 12.5 - 13.2 - 12.8 - 13.3	12.9 - 24.7 - 37.2 - 50.4 - 63.2 - 76.5 (37.2-39.3)
201944012305	ダ	右	1600	晴	良	12:40	C2九　十11		2019-1-23	17	大井	3	(別定)		2	320	2	2.0	140	2.0	10.0	280	5.0	4.0	210	4.0	2-6	1600.0	7.0	2-10	1690	7	2-10	570	7	2-4	430	4	4-10	830	10	2=>6	2340.0	9.0	2=>10	2360	8	2-4-10	3520	10	2=>10=>4	11190	27	2710145116121389431	2,7,10,11,14,5,6,8,12,(4,13),9,1,3	2101157614981241313	2,10,11,5,8,4,9,6,(1,12),7,13,14,3	12.7 - 11.7 - 13.2 - 12.7 - 12.9 - 14.2 - 13.4 - 13.4	12.7 - 24.4 - 37.6 - 50.3 - 63.2 - 77.4 - 90.8 - 104.2 (37.6-41.0)
201944012306	ダ	右	1400	晴	良	13:15	C2九　十11		2019-1-23	17	大井	3	(別定)		2	280	2	2.0	130	1.0	5.0	410	8.0	7.0	230	4.0	2-4	1440.0	7.0	2-5	1680	6	2-5	610	6	2-7	560	5	5-7	1,560	19	2=>4	1810.0	7.0	2=>5	2250	7	2-5-7	4140	11	2=>5=>7	12660	25		2,12,3,13,6,8,(5,10),9,(1,14),11,7,4	2123136589101114714	2-3,12,6,13,5,9,8,(14,10),7,11,1,4	13.2 - 11.6 - 11.8 - 12.3 - 12.8 - 13.0 - 14.3	13.2 - 24.8 - 36.6 - 48.9 - 61.7 - 74.7 - 89.0 (36.6-40.1)
201944012307	ダ	右	1200	晴	良	13:50	C2九　十11		2019-1-23	17	大井	3	(別定)		13	760	4	13.0	210	4.0	16.0	150	2.0	8.0	200	3.0	7-8	490.0	2.0	13-16	870	1	13-16	370	1	8-13	590	9	8-16	490	4	7=>8	1040.0	2.0	13=>16	2010	5	8-13-16	1620	1	13=>16=>8	10450	18			1016135141592781211613	10,16,13,5,14,15,(2,9),8,7,11,1,12,6,3	12.6 - 11.0 - 11.9 - 12.9 - 12.8 - 13.1	12.6 - 23.6 - 35.5 - 48.4 - 61.2 - 74.3 (35.5-38.8)
201944012308	ダ	右	1600	晴	良	14:25	C1四　五		2019-1-23	17	大井	3	(別定)		7	1040	7	7.0	280	4.0	12.0	290	5.0	2.0	300	6.0	4-7	740.0	1.0	7-12	3620	10	7-12	1,410	19	2-7	1,310	13	2-12	1,330	14	4=>7	1220.0	1.0	7=>12	8200	34	2-7-12	9980	28	7=>12=>2	63830	214	8,(11,15),(3,4),12,7,14,10,2,13,1,9,5,6	811154312714102131965	8,11,15,4,12,3,(7,14),10,2,13,6,1,9,5	811415127314102131695	12.9 - 12.2 - 13.2 - 13.1 - 13.2 - 13.3 - 13.7 - 13.4	12.9 - 25.1 - 38.3 - 51.4 - 64.6 - 77.9 - 91.6 - 105.0 (38.3-40.4)
201944012309	ダ	右	1200	晴	良	15:00	C1四　五		2019-1-23	17	大井	3	(別定)		2	270	1	2.0	150	1.0	15.0	440	6.0	8.0	260	4.0	1-8	1480.0	7.0	2-15	2800	8	2-15	1,070	9	2-8	680	4	8-15	2,080	23	1=>8	2420.0	9.0	2=>15	4010	12	2-8-15	7360	18	2=>15=>8	31570	75			14623108121516571411913	1,4,(2,6),3,10,8,12,15,5,7,14,9,16,13,11	12.6 - 11.3 - 12.2 - 13.0 - 12.6 - 13.4	12.6 - 23.9 - 36.1 - 49.1 - 61.7 - 75.1 (36.1-39.0)
201944012310	ダ	右	1200	晴	良	15:35	寒椿特別競走 		2019-1-23	17	大井	3	(別定)		7	1200	4	7.0	180	4.0	3.0	140	2.0	6.0	100	1.0	3-7	3100.0	8.0	3-7	2530	8	3-7	470	8	6-7	270	3	3-6	150	1	7=>3	7500.0	16.0	7=>3	6250	16	3-6-7	920	2	7=>3=>6	16670	49			71058423619.0	71054823619.0	12.5 - 11.3 - 12.0 - 12.7 - 12.6 - 14.1	12.5 - 23.8 - 35.8 - 48.5 - 61.1 - 75.2 (35.8-39.4)
201944012401	ダ	右	1400	晴	良	10:40	3歳　160万		2019-1-24	17	大井	4	103万円以上158万円未満	(別定)	1	740	4	1.0	300	5.0	3.0	340	6.0	10.0	740	7.0	1-3	1940.0	12.0	1-3	2110	12	1-3	890	10	1-10	2,620	25	3-10	2,650	26	1=>3	4260.0	29.0	1=>3	4130	20	1-3-10	12460	39	1=>3=>10	53160	163		1,(3,12),4,13,9,7,5,2,6,10,8,11	13122713891046115	1,3,2,(7,12),8,13,10,9,4,6,11,5	13.1 - 11.5 - 12.3 - 12.7 - 13.5 - 12.8 - 13.6	13.1 - 24.6 - 36.9 - 49.6 - 63.1 - 75.9 - 89.5 (36.9-39.9)
201944012402	ダ	右	1200	晴	良	11:10	3歳　160万		2019-1-24	17	大井	4	103万円以上158万円未満	(別定)	10	2510	5	10.0	500	6.0	11.0	160	1.0	4.0	660	7.0	8-8	2380.0	9.0	10-11	2480	8	10-11	1,160	10	4-10	3,960	36	4-11	1,370	14	8=>8	1580.0	8.0	10=>11	6910	22	4-10-11	12050	43	10=>11=>4	81360	245			10,1,(11,2),4,5,7,9,6,8,3	1011124568793	12.6 - 11.4 - 12.3 - 13.4 - 12.4 - 13.4	12.6 - 24.0 - 36.3 - 49.7 - 62.1 - 75.5 (36.3-39.2)
201944012403	ダ	右	1400	晴	良	11:40	C3四　五		2019-1-24	17	大井	4	(別定)		14	1340	5	14.0	290	5.0	4.0	270	3.0	11.0	2,120	11.0	3-8	3160.0	15.0	4-14	5680	18	4-14	1,700	20	11-14	13,450	68	4-11	7,520	52	8=>3	10160.0	41.0	14=>4	12210	35	4-11-14	91250	174	14=>4=>11	682140	1033		13,9,6,2,12,10,(1,3),15,7,14,8,11,5,4	139621011271543145118	13,9,6,2,1,(7,10),(4,12),15,14,11,5,3,8	12.9 - 10.7 - 12.0 - 13.0 - 13.8 - 13.8 - 14.5	12.9 - 23.6 - 35.6 - 48.6 - 62.4 - 76.2 - 90.7 (35.6-42.1)
201944012404	ダ	右	1200	晴	良	12:10	C3四　五		2019-1-24	17	大井	4	(別定)		9	240	1	9.0	170	1.0	4.0	830	12.0	3.0	500	6.0	3-6	2680.0	10.0	4-9	6600	25	4-9	2,140	24	3-9	1,730	16	3-4	6,250	63	6=>3	3850.0	14.0	9=>4	8520	24	3-4-9	42030	140	9=>4=>3	139850	425			3.9131241411161073e+18	3.9131241411611075e+18	12.7 - 10.9 - 11.9 - 13.2 - 13.4 - 14.6	12.7 - 23.6 - 35.5 - 48.7 - 62.1 - 76.7 (35.5-41.2)
201944012405	ダ	右	1600	晴	良	12:40	C1　C2		2019-1-24	17	大井	4	(別定)		3	1270	6	3.0	220	3.0	1.0	550	9.0	8.0	190	2.0	1-2	4240.0	23.0	1-3	8640	36	1-3	2,130	30	3-8	950	8	1-8	1,660	21	2=>1	8440.0	39.0	3=>1	15220	64	1-3-8	15610	53	3=>1=>8	87940	308	14161275152843910116113	14,12,16,5,7,2,15,4,8,(3,9),10,6,11,1,13	14127161582915341110613	12,14,1,(16,7),5,8,2,9,3,15,11,4,10,6,13	13.0 - 12.1 - 12.4 - 12.7 - 13.2 - 13.8 - 14.2 - 14.1	13.0 - 25.1 - 37.5 - 50.2 - 63.4 - 77.2 - 91.4 - 105.5 (37.5-42.1)
201944012406	ダ	右	1400	晴	良	13:15	C1　C2		2019-1-24	17	大井	4	(別定)		2	3470	8	2.0	580	8.0	7.0	150	1.0	3.0	160	2.0	2-5	4260.0	17.0	2-7	3450	11	2-7	1,260	11	2-3	1,480	16	3-7	350	3	2=>5	12830.0	47.0	2=>7	12090	37	2-3-7	3860	7	2=>7=>3	54170	163		2610314581397121114	2361014587139112114	2,3,5,6,10,7,8,1,14,(13,9),11,12,4	13.0 - 11.5 - 12.0 - 12.3 - 13.4 - 12.9 - 14.0	13.0 - 24.5 - 36.5 - 48.8 - 62.2 - 75.1 - 89.1 (36.5-40.3)
