	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201942010802	ダ	左	1400	晴	良	10:50	C3九		2019-1-8	11	浦和	2			3	320	1	3.0	140	1.0	1.0	190	3.0	6.0	350.0	7.0	1-3	1110.0	4.0	1-3	1310	5	1-3	570	9	3-6	570	8	1-6	1,590	21	3=>1	2110.0	8.0	3=>1	2190	8	1-3-6	4080	18	3=>1=>6	15580	53	911837461510.0	911831746510	931161784510	391611785410	12.8 - 12.3 - 13.8 - 14.0 - 12.5 - 13.5 - 13.6	12.8 - 25.1 - 38.9 - 52.9 - 65.4 - 78.9 - 92.5 (38.9-39.6)
201942010803	ダ	左	1400	晴	良	11:20	C2七　八九		2019-1-8	11	浦和	2			3	290	1	3.0	130	2.0	7.0	140	3.0	1.0	120.0	1.0	3-6	590.0	2.0	3-7	640	2	3-7	250	2	1-3	190	1	1-7	280	3	3=>6	940.0	2.0	3=>7	1100	3	1-3-7	580	1	3=>7=>1	3210	3	1586101134972.0	1510811364972	151110374926	317105241196	12.6 - 12.2 - 12.9 - 13.7 - 12.7 - 13.7 - 12.6	12.6 - 24.8 - 37.7 - 51.4 - 64.1 - 77.8 - 90.4 (37.7-39.0)
201942010804	ダ	左	1500	晴	良	11:50	C2七　八九		2019-1-8	11	浦和	2			6	1330	5	6.0	260	4.0	10.0	680	7.0	2.0	450.0	6.0	6-8	5700.0	17.0	6-10	7120	20	6-10	1,930	20	2-6	1,940	22	2-10	3,280	26	6=>8	8500.0	34.0	6=>10	18390	45	2-6-10	45410	70	6=>10=>2	216800	348	34110728596.0	34110728596	34106718295	10643712598	7.2 - 12.2 - 12.5 - 13.4 - 13.5 - 12.6 - 13.1 - 13.9	7.2 - 19.4 - 31.9 - 45.3 - 58.8 - 71.4 - 84.5 - 98.4 (31.9-39.6)
201942010805	ダ	左	1500	晴	良	12:20	若水特別 		2019-1-8	11	浦和	2	218万円以上		2	110	1	2.0	100	1.0	3.0	120	2.0	12.0	310.0	6.0	2-3	230.0	1.0	2-3	190	1	2-3	130	1	2-12	580	7	3-12	1,120	14	2=>3	180.0	1.0	2=>3	250	1	2-3-12	1760	5	2=>3=>12	2540	7	103781529126411.0	103871521296411	103871225169411	103278125169411	7.5 - 11.1 - 11.7 - 13.5 - 13.6 - 12.2 - 13.9 - 13.9	7.5 - 18.6 - 30.3 - 43.8 - 57.4 - 69.6 - 83.5 - 97.4 (30.3-40.0)
201942010806	ダ	左	800	晴	良	12:50	C3　選抜馬		2019-1-8	11	浦和	2			7	170	1	7.0	100	1.0	11.0	130	2.0	5.0	140.0	3.0	6-8	240.0	1.0	7-11	400	2	7-11	160	1	5-7	180	2	5-11	330	5	6=>8	370.0	1.0	7=>11	550	2	5-7-11	610	1	7=>11=>5	1800	3			7105911421863	7,10,5,11,9,4,2,8,1,6-3	12.0 - 11.2 - 12.2 - 12.8	12.0 - 23.2 - 35.4 - 48.2 (35.4-36.2)
201942010807	ダ	左	800	晴	良	13:20	C3　選抜馬		2019-1-8	11	浦和	2			9	190	1	9.0	120	1.0	8.0	250	6.0	4.0	150.0	2.0	7-8	510.0	2.0	8-9	1190	5	8-9	390	5	4-9	230	1	4-8	690	11	8=>7	800.0	2.0	9=>8	1500	5	4-8-9	1650	6	9=>8=>4	6030	16			91485763210.0	94185637210.0	12.0 - 10.8 - 12.3 - 12.9	12.0 - 22.8 - 35.1 - 48.0 (35.1-36.0)
201942010808	ダ	左	1400	晴	良	13:55	名勝玉淀賞		2019-1-8	11	浦和	2			10	980	4	10.0	150	4.0	3.0	100	1.0	6.0	100.0	2.0	3-8	870.0	5.0	3-10	1000	4	3-10	280	4	6-10	360	5	3-6	160	1	8=>3	2380.0	10.0	10=>3	2800	9	3-6-10	610	2	10=>3=>6	7810	22	136821095114.0	136821059114	101386259114	101362115849	12.9 - 12.2 - 13.7 - 13.7 - 11.6 - 13.2 - 13.4	12.9 - 25.1 - 38.8 - 52.5 - 64.1 - 77.3 - 90.7 (38.8-38.2)
201942010809	ダ	左	1400	晴	良	14:30	寄居特産!風布・小林		2019-1-8	11	浦和	2			9	210	1	9.0	120	1.0	3.0	270	5.0	12.0	320.0	7.0	3-7	840.0	2.0	3-9	1010	4	3-9	440	3	9-12	730	10	3-12	2,120	25	7=>3	1150.0	3.0	9=>3	1140	3	3-9-12	6310	25	9=>3=>12	19210	69	379682124111105.0	367928141210115	397612824110511	391276248101511	12.5 - 12.2 - 12.7 - 13.2 - 12.0 - 12.8 - 14.0	12.5 - 24.7 - 37.4 - 50.6 - 62.6 - 75.4 - 89.4 (37.4-38.8)
201942010810	ダ	左	1500	晴	良	15:05	小寒特別 		2019-1-8	11	浦和	2			6	110	1	6.0	120	1.0	5.0	720	9.0	8.0	220.0	3.0	5-6	2360.0	6.0	5-6	2440	8	5-6	1,010	11	6-8	270	2	5-8	3,480	27	6=>5	2850.0	9.0	6=>5	3120	9	5-6-8	6950	23	6=>5=>8	23100	63	6310285741191.0	6321085741191	6,3,2,5,8,10-4,7,11,9,1	6285310471119	7.1 - 12.1 - 12.1 - 12.3 - 12.8 - 12.6 - 13.8 - 13.5	7.1 - 19.2 - 31.3 - 43.6 - 56.4 - 69.0 - 82.8 - 96.3 (31.3-39.9)
201942010811	ダ	左	1600	晴	良	15:40	初富士賞 		2019-1-8	11	浦和	2	(ハンデ)		9	280	1	9.0	180	2.0	2.0	450	7.0	11.0	1,110	10.0	2-7	3370.0	13.0	2-9	3840	18	2-9	1,190	17	9-11	2,520	28	2-11	9,440	48	7=>2	5330.0	23.0	9=>2	5030	21	2-9-11	38860	86	9=>2=>11	119050	325	3415921067811.0	3415926810711	4935126107811	9210467511813	12.5 - 11.4 - 11.9 - 13.0 - 13.7 - 12.9 - 13.5 - 13.7	12.5 - 23.9 - 35.8 - 48.8 - 62.5 - 75.4 - 88.9 - 102.6 (35.8-40.1)
201942010812	ダ	左	1400	晴	良	16:15	ガーネット特別 		2019-1-8	11	浦和	2			5	290	2	5.0	130	2.0	2.0	590	8.0	3.0	120	1.0	2-5	5850.0	18.0	2-5	6090	15	2-5	1,340	14	3-5	160	1	2-3	1,130	12	5=>2	9290.0	26.0	5=>2	9290	26	2-3-5	3860	12	5=>2=>3	31990	96	231587911106412.0	231578910116124	235187912111064	2,5,3,7,9,8,12,1,11,6,10-4	12.3 - 12.5 - 13.0 - 13.0 - 12.3 - 12.7 - 13.6	12.3 - 24.8 - 37.8 - 50.8 - 63.1 - 75.8 - 89.4 (37.8-38.6)
201942010901	ダ	左	1400	晴	良	10:20	3歳三		2019-1-9	11	浦和	3	87.5万円以上147万円未満		6	310	1	6.0	190	3.0	8.0	180	2.0	9.0	430	6.0	5-6	410.0	1.0	6-8	710	1	6-8	430	5	6-9	1,110	14	8-9	1,290	17	5=>6	640.0	1.0	6=>8	1050	1	6-8-9	3940	14	6=>8=>9	10020	25	241311105678912.0	241936111085712	982411136125107	892641111251037	12.2 - 11.9 - 14.1 - 14.2 - 12.7 - 13.3 - 13.8	12.2 - 24.1 - 38.2 - 52.4 - 65.1 - 78.4 - 92.2 (38.2-39.8)
201942010902	ダ	左	1400	晴	良	10:50	C3　4歳ウ		2019-1-9	11	浦和	3			8	3530	7	8.0	490	7.0	5.0	300	5.0	3.0	340	6.0	5-7	3290.0	13.0	5-8	13030	21	5-8	3,580	21	3-8	2,790	20	3-5	1,280	16	7=>5	8220.0	29.0	8=>5	44590	45	3-5-8	17060	31	8=>5=>3	373440	299	3689121045711.0	3682914107511	6832941051711	8634925107111	12.6 - 12.5 - 13.0 - 13.6 - 13.2 - 13.5 - 13.6	12.6 - 25.1 - 38.1 - 51.7 - 64.9 - 78.4 - 92.0 (38.1-40.3)
201942010903	ダ	左	1400	晴	良	11:20	C3六　七八		2019-1-9	11	浦和	3			1	140	1	1.0	140	1.0	11.0	1,000	10.0	4.0	370	8.0	1-8	2930.0	10.0	1-11	6790	20	1-11	2,480	27	1-4	580	6	4-11	6,480	38	1=>8	2940.0	11.0	1=>11	11500	29	1-4-11	23870	60	1=>11=>4	91070	236	1112753486129.0	1112745386129	1115237486912	1,11,2,4,6,5,3,8,7,9-12	12.9 - 13.0 - 13.7 - 13.9 - 12.8 - 13.7 - 13.2	12.9 - 25.9 - 39.6 - 53.5 - 66.3 - 80.0 - 93.2 (39.6-39.7)
201942010904	ダ	左	1500	晴	良	11:50	C3六　七八		2019-1-9	11	浦和	3			4	1110	4	4.0	230	4.0	8.0	250	5.0	1.0	210	3.0	4-8	3470.0	14.0	4-8	5820	18	4-8	1,340	17	1-4	600	8	1-8	770	11	4=>8	5180.0	21.0	4=>8	10560	33	1-4-8	6590	21	4=>8=>1	33620	115	687415239.0	684715923	846175923	481675239	7.0 - 12.5 - 12.8 - 14.0 - 14.0 - 12.7 - 13.1 - 13.8	7.0 - 19.5 - 32.3 - 46.3 - 60.3 - 73.0 - 86.1 - 99.9 (32.3-39.6)
201942010905	ダ	左	1500	晴	良	12:20	C2十　11		2019-1-9	11	浦和	3			8	470	3	8.0	140	2.0	6.0	130	1.0	2.0	180	4.0	5-6	420.0	1.0	6-8	450	1	6-8	180	1	2-8	720	9	2-6	280	3	6=>5	1010.0	3.0	8=>6	1290	3	2-6-8	1070	2	8=>6=>2	6090	10	356481112129107.0	3,5,4,6,8,1,11,2,9,12-10,7	3,5,6,8,4,9,11,2,1,12-10=7	8,6,5,3,2,9,4,11,12,1,10=7	7.4 - 11.9 - 12.7 - 13.5 - 13.7 - 12.6 - 12.6 - 13.7	7.4 - 19.3 - 32.0 - 45.5 - 59.2 - 71.8 - 84.4 - 98.1 (32.0-38.9)
201942010906	ダ	左	1400	晴	良	12:50	C3六　七八		2019-1-9	11	浦和	3			6	540	3	6.0	170	3.0	8.0	180	4.0	2.0	140	2.0	6-7	2030.0	9.0	6-8	2160	7	6-8	460	6	2-6	300	3	2-8	470	7	6=>7	2930.0	11.0	6=>8	4290	17	2-6-8	1940	7	6=>8=>2	14430	50	4107321118659.0	4107382116195	6810473211519	6810742531911	12.6 - 11.6 - 13.0 - 13.9 - 12.9 - 13.7 - 13.6	12.6 - 24.2 - 37.2 - 51.1 - 64.0 - 77.7 - 91.3 (37.2-40.2)
201942010907	ダ	左	1400	晴	良	13:20	寄居玉淀水天宮賞		2019-1-9	11	浦和	3			7	470	3	7.0	160	3.0	9.0	140	2.0	12.0	130	1.0	6-7	590.0	3.0	7-9	660	2	7-9	260	2	7-12	310	3	9-12	230	1	6=>7	1430.0	5.0	7=>9	1570	5	7-9-12	770	1	7=>9=>12	4840	6	769121541011832.0	796125141081132	796125132410118	796112524381011	12.3 - 12.3 - 13.8 - 13.9 - 12.7 - 12.7 - 13.9	12.3 - 24.6 - 38.4 - 52.3 - 65.0 - 77.7 - 91.6 (38.4-39.3)
201942010908	ダ	左	1500	晴	良	13:55	可能性∞笑顔満タンよ		2019-1-9	11	浦和	3			3	180	1	3.0	110	1.0	10.0	260	5.0	8.0	130	2.0	3-7	2120.0	5.0	3-10	1980	4	3-10	530	7	3-8	140	1	8-10	640	10	3=>7	2430.0	6.0	3=>10	2620	8	3-8-10	1280	5	3=>10=>8	8310	23	108139112465127.0	108319112456127	108391411275126	108391114127256	6.7 - 12.0 - 12.7 - 13.0 - 13.8 - 12.8 - 13.0 - 13.7	6.7 - 18.7 - 31.4 - 44.4 - 58.2 - 71.0 - 84.0 - 97.7 (31.4-39.5)
201942010909	ダ	左	1400	晴	良	14:30	福寿草特別 		2019-1-9	11	浦和	3			5	2320	6	5.0	200	5.0	3.0	120	2.0	11.0	110	1.0	3-5	2510.0	8.0	3-5	2870	10	3-5	600	9	5-11	450	5	3-11	200	1	5=>3	7080.0	21.0	5=>3	10330	25	3-5-11	1500	5	5=>3=>11	25850	80	4251310811967.0	2413510118967	3541121019867	3511410291687	12.5 - 12.1 - 13.5 - 14.0 - 12.2 - 13.5 - 12.8	12.5 - 24.6 - 38.1 - 52.1 - 64.3 - 77.8 - 90.6 (38.1-38.5)
201942010910	ダ	左	1400	晴	良	15:05	カトレア特別 		2019-1-9	11	浦和	3			6	390	2	6.0	140	2.0	4.0	260	5.0	11.0	190	3.0	4-5	840.0	4.0	4-6	1220	6	4-6	600	7	6-11	370	3	4-11	1,060	13	5=>4	1650.0	8.0	6=>4	2190	9	4-6-11	2550	9	6=>4=>11	12580	40	141011295683127.0	141011295683712	410111689257312	461110851927312	12.1 - 11.5 - 13.2 - 13.4 - 12.7 - 13.3 - 13.0	12.1 - 23.6 - 36.8 - 50.2 - 62.9 - 76.2 - 89.2 (36.8-39.0)
201942010911	ダ	左	1600	晴	良	15:40	ニューイヤーカップ	G	2019-1-9	11	浦和	3	(定量)		6	470	3	6.0	160	3.0	2.0	140	1.0	8.0	260	6.0	2-6	380.0	1.0	2-6	520	2	2-6	250	1	6-8	750	13	2-8	520	7	6=>2	930.0	3.0	6=>2	1430	4	2-6-8	2480	10	6=>2=>8	9920	28	7423681051119.0	7423685101119	4362815910117	6,4,8,2,1,9,3,5,11,10=7	11.6 - 11.0 - 11.9 - 13.4 - 14.0 - 13.4 - 13.3 - 13.3	11.6 - 22.6 - 34.5 - 47.9 - 61.9 - 75.3 - 88.6 - 101.9 (34.5-40.0)
201942011001	ダ	左	1400	曇	良	10:20	3歳五		2019-1-10	11	浦和	4	38万円以上87.5万円未満		10	520	2	10.0	210	3.0	7.0	270	4.0	1.0	830	8.0	6-7	2520.0	8.0	7-10	3740	10	7-10	940	9	1-10	2,740	24	1-7	2,580	23	7=>6	4140.0	13.0	10=>7	5600	16	1-7-10	24000	51	10=>7=>1	101520	215	198673105412112.0	186397105412112	187106395124112	11078351291142	12.8 - 12.6 - 13.3 - 13.9 - 13.2 - 13.0 - 14.3	12.8 - 25.4 - 38.7 - 52.6 - 65.8 - 78.8 - 93.1 (38.7-40.5)
201942011002	ダ	左	1400	曇	良	10:50	3歳四		2019-1-10	11	浦和	4	38万円以上87.5万円未満		4	200	1	4.0	110	1.0	9.0	170	2.0	2.0	280	7.0	4-7	500.0	2.0	4-9	610	1	4-9	330	2	2-4	870	14	2-9	2,050	25	4=>7	790.0	2.0	4=>9	1040	1	2-4-9	4330	16	4=>9=>2	13490	40	138795101246211.0	137841095612211	1,4,8,3,7,9,6,10,2,5,12-11	1,4,8,7,9,2,3,10,6,5,12=11	12.6 - 12.4 - 13.4 - 13.8 - 12.7 - 14.2 - 14.4	12.6 - 25.0 - 38.4 - 52.2 - 64.9 - 79.1 - 93.5 (38.4-41.3)
201942011003	ダ	左	1400	曇	良	11:20	C3　4歳オ		2019-1-10	11	浦和	4			6	200	1	6.0	100	1.0	11.0	120	2.0	5.0	170	4.0	6-8	250.0	1.0	6-11	220	1	6-11	160	1	5-6	380	6	5-11	460	9	6=>8	390.0	1.0	6=>11	510	1	5-6-11	810	2	6=>11=>5	1960	3	651017114283.0	651011147283	651011241378	651011428137	12.4 - 12.2 - 13.9 - 13.9 - 12.6 - 13.3 - 14.2	12.4 - 24.6 - 38.5 - 52.4 - 65.0 - 78.3 - 92.5 (38.5-40.1)
201942011004	ダ	左	1400	曇	良	11:50	C3　4歳エ		2019-1-10	11	浦和	4			9	310	1	9.0	140	1.0	10.0	200	5.0	11.0	180	3.0	7-7	1030.0	4.0	9-10	1060	2	9-10	410	3	9-11	560	8	10-11	710	9	7=>7	1000.0	2.0	9=>10	1710	2	9-10-11	1880	6	9=>10=>11	6130	3	943102111612857.0	934101211612857	934102111612857	931011121248567	12.8 - 12.7 - 13.1 - 13.5 - 13.3 - 13.6 - 13.7	12.8 - 25.5 - 38.6 - 52.1 - 65.4 - 79.0 - 92.7 (38.6-40.6)
201942011005	ダ	左	1500	曇	良	12:20	C3四　五		2019-1-10	11	浦和	4			2	1340	5	2.0	280	5.0	8.0	160	1.0	10.0	600	7.0	2-7	860.0	4.0	2-8	1430	7	2-8	480	7	2-10	2,900	21	8-10	1,330	14	2=>7	2690.0	11.0	2=>8	4820	19	2-8-10	7270	22	2=>8=>10	50410	137	7893461121051.0	7863941051121	8769351011142	8796531021411	7.5 - 12.1 - 13.3 - 13.7 - 13.7 - 12.4 - 13.5 - 13.4	7.5 - 19.6 - 32.9 - 46.6 - 60.3 - 72.7 - 86.2 - 99.6 (32.9-39.3)
201942011006	ダ	左	800	曇	良	12:50	C2　選抜馬		2019-1-10	11	浦和	4			4	1150	5	4.0	190	5.0	10.0	180	4.0	6.0	130	1.0	4-8	2780.0	8.0	4-10	3760	10	4-10	840	9	4-6	350	5	6-10	240	2	4=>8	6300.0	16.0	4=>10	7000	22	4-6-10	1230	4	4=>10=>6	13840	47			4610589711123.0	4610578911123.0	12.3 - 10.6 - 12.4 - 12.9	12.3 - 22.9 - 35.3 - 48.2 (35.3-35.9)
201942011007	ダ	左	800	曇	良	13:20	C2　選抜馬		2019-1-10	11	浦和	4			1	170	1	1.0	140	1.0	8.0	180	3.0	10.0	590	8.0	1-7	430.0	1.0	1-8	460	1	1-8	270	2	1-10	920	13	8-10	1,620	21	1=>7	610.0	1.0	1=>8	660	1	1-8-10	3250	13	1=>8=>10	8570	23			1116810579432.0	1811106537492.0	12.1 - 11.0 - 12.2 - 12.5	12.1 - 23.1 - 35.3 - 47.8 (35.3-35.7)
201942011008	ダ	左	1400	曇	良	13:55	寄居円良田湖ワカサギ		2019-1-10	11	浦和	4			2	280	1	2.0	140	1.0	1.0	170	5.0	12.0	140	2.0	1-2	940.0	4.0	1-2	890	3	1-2	320	3	2-12	250	1	1-12	460	8	2=>1	2000.0	7.0	2=>1	1490	5	1-2-12	670	2	2=>1=>12	4470	10	2129811146357.0	2129181146357	2129111864537	2129111648573	13.0 - 12.7 - 13.4 - 13.7 - 12.0 - 13.5 - 13.4	13.0 - 25.7 - 39.1 - 52.8 - 64.8 - 78.3 - 91.7 (39.1-38.9)
201942011009	ダ	左	1500	曇	良	14:30	寒梅特別 		2019-1-10	11	浦和	4			2	110	1	2.0	100	1.0	9.0	170	4.0	8.0	180	5.0	2-7	690.0	4.0	2-9	660	4	2-9	230	3	2-8	250	4	8-9	1,110	15	2=>7	730.0	3.0	2=>9	830	5	2-8-9	1330	7	2=>9=>8	4010	18	781223109111546.0	782123109411156	781224910311516	872912410311516	7.3 - 11.9 - 12.3 - 13.8 - 14.0 - 12.0 - 13.2 - 13.1	7.3 - 19.2 - 31.5 - 45.3 - 59.3 - 71.3 - 84.5 - 97.6 (31.5-38.3)
201942011010	ダ	左	1600	曇	良	15:05	寒椿特別 		2019-1-10	11	浦和	4			9	5490	8	9.0	710	8.0	8.0	180	3.0	11.0	170	2.0	7-7	6650.0	14.0	8-9	7260	20	8-9	2,290	24	9-11	2,220	23	8-11	550	7	7=>7	5600.0	21.0	9=>8	24340	51	8-9-11	15030	45	9=>8=>11	137880	328	1236894710115.0	1236897104115	2916873101145	9286711101435	12.1 - 12.0 - 12.5 - 13.2 - 13.5 - 13.0 - 13.7 - 13.5	12.1 - 24.1 - 36.6 - 49.8 - 63.3 - 76.3 - 90.0 - 103.5 (36.6-40.2)
201942011011	ダ	左	1400	晴	良	15:40	新春賞 		2019-1-10	11	浦和	4	(ハンデ)		3	390	2	3.0	140	1.0	4.0	150	2.0	12.0	760	10.0	3-4	510.0	1.0	3-4	620	1	3-4	280	1	3-12	1,730	22	4-12	2,260	30	3=>4	1170.0	1.0	3=>4	1250	1	3-4-12	9390	34	3=>4=>12	29090	98	769104512831112.0	679104512381112	7,6,9,4,10,5,12,3,11,8,1-2	739641151218102	12.3 - 11.4 - 11.9 - 13.3 - 12.7 - 15.0 - 12.9	12.3 - 23.7 - 35.6 - 48.9 - 61.6 - 76.6 - 89.5 (35.6-40.6)
201942011012	ダ	左	1400	晴	良	16:15	寒桜特別 		2019-1-10	11	浦和	4			4	1390	7	4.0	420	7.0	11.0	390	6.0	3.0	930	9.0	4-8	3300.0	15.0	4-11	4860	22	4-11	1,170	18	3-4	4,010	32	3-11	4,680	35	4=>8	6610.0	31.0	4=>11	10710	45	3-4-11	39190	85	4=>11=>3	136970	404	1293116108574.0	1293116108574	1,2,9,3,11,6,5,10,8-4,7	1631110258497	12.3 - 10.9 - 13.0 - 13.5 - 12.6 - 13.9 - 13.8	12.3 - 23.2 - 36.2 - 49.7 - 62.3 - 76.2 - 90.0 (36.2-40.3)
