waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017100808	デルマラピスラズリ	牡4	57.0	01188	永野	01125	小野	518	-8
2	2	2013105140	ピナクルズ	セ8	57.0	01117	丸田	01077	加藤和	514	2
3	3	2017104570	ウインドジャマー	セ4	57.0	05339	ルメール	00386	藤沢和	504	-4
4	4	2013110085	アーチキング	セ8	57.0	01043	北村宏	01126	木村	520	2
5	5	2014105853	アーザムブルー	牡7	57.0	01077	石橋脩	01054	戸田	482	0
5	6	2017103276	タケルラスティ	牡4	57.0	00422	内田博	01075	矢作	508	4
6	7	2015102071	グラスレオ	牡6	57.0	01179	菅原明	01141	尾形	510	4
6	8	2017106611	フレイムウィングス	牡4	57.0	05386	戸崎圭	01066	岡田	472	-8
7	9	2017103803	バイシュラバナ	セ4	57.0	01075	田辺	01067	久保田	466	-10
7	10	2017105287	サトノワールド	牡4	57.0	01122	三浦	00399	国枝	518	0
8	11	2017104706	オメガエリタージュ	牡4	57.0	05212	Ｍデムーロ	01086	斎藤誠	446	0
8	12	2016102412	ヨンク	牡5	57.0	00689	江田照	01076	小笠	500	-2
