waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2015104128	アルジ			05074	赤岡修次	a02b0	打越勇児	496	-7
2	2	2014102840	ブレイヴコール			a03e1	妹尾将充	05580	田中守	503	-1
3	3	2016106492	エイシンオーディン			a0270	岡村卓弥	a020e	胡本友晴	494	7
4	4	2015100451	コスモロブロイ			a042b	井上瑛太	a02f3	宮川浩一	523	-3
5	5	2016105675	モーンストルム			a02da	妹尾浩一	a02b0	打越勇児	461	0
6	6	2015101229	マイネルオスカル			a0185	宮川実	a02b0	打越勇児	500	0
7	7	2013101462	コスモアモル			a02f8	林謙佑	a0041	平和人	529	-2
7	8	2012103538	アセイラント			a03e2	多田羅誠	a00ed	田中譲二	535	-3
8	9	2013105977	ユアマイラブ			05496	郷間勇太	05580	田中守	477	3
8	10	2014101226	ハイクアウト			a048b	岡遼太郎	a035f	中西達也	530	-3
