rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		パーフェクトウェイ	牡5	55.0		多田羅誠	1:26.8		1-1-1-1	40.8	1.2	1	497	-7		工藤真司		（株）ボンズ	40.0
2	8	11		ノーブルサイレンス	牝9	54.0		嬉勝則	1:28.9	大	4-4-4-3	42.1	37.2	6	441	4		宗石大		下妻正次郎	14.0
3	8	10		レインムーン	牝5	54.0		木村直輝	1:29.0	1/2	6-6-6-2	42.0	24.4	5	464	2		胡本友晴		中嶋弘士	8.0
4	6	7		トクベツノカンケイ	牝4	54.0		石本純也	1:29.2	3/4	10-10-10-7	40.8	17.4	4	417	4		田中伸一		内田玄祥	6.0
5	6	6		ナミノハナ	牝4	54.0		林謙佑	1:29.3	1/2	7-7-7-4	42.1	16.5	3	414	-3		平和人		大久保與志雄	4.0
6	7	9		ウスゲショウ	牝10	50.0		濱尚美	1:29.9	3.0	9-9-8-8	42.2	79.1	8	487	6		田中伸一		内田玄祥	
7	5	5		コイツバメカツコ	牝3	54.0		西森将司	1:30.0	クビ	5-5-5-6	43.1	4.8	2	426	5		別府真司		大久保與志雄	
8	7	8		マルカリード	牡10	56.0		大澤誠志	1:30.3	1.1/2	8-8-9-10	42.4	143.6	10	491	8		宗石大		酒井孝敏	
9	4	4		マエストロ	セ7	55.0		塚本雄大	1:30.4	1/2	2-2-2-5	44.3	60.6	7	451	-9		細川忠義		川上和彦	
10	3	3		マタタビニャンニャ	牝8	54.0		郷間勇太	1:32.0	8.0	3-3-3-9	45.4	93.2	9	429	-4		平和人		酒井孝敏	
取	1	1		ジェイジーノ	牝6	54.0		赤岡修次					---		計不			工藤真司		（株）ＪＨＢ	
