waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2014106173	ミンネザング	牝7	55.0	01144	菱田	01017	萩原	484	8
2	2	2016102227	ティボリドライヴ	牝5	52.0	01185	小沢	01166	石坂	490	16
3	3	2017100967	グレースルビー	牝4	55.0	05203	岩田康	01091	羽月	468	10
3	4	2018106435	キープイットシンポ	牝3	52.0	01170	横山武	01125	小野	470	0
4	5	2016103398	ナリス	牝5	55.0	01180	団野	01128	今野	478	0
4	6	2017101807	ソプラドール	牝4	55.0	01140	横山和	00438	安田隆	476	-12
5	7	2017102976	ペイシャノリッジ	牝4	55.0	01095	吉田隼	01101	吉田	436	22
5	8	2016103729	モリノカワセミ	牝5	55.0	01032	池添	01012	大江原	470	12
6	9	2017104799	シーシーサザン	牝4	55.0	01096	大野	01147	武井	438	-8
6	10	2018101245	ペイシャクェーサー	牝3	50.0	01181	秋山稔	01131	蛯名利	476	-2
7	11	2016105702	タイトロープウィン	牝5	55.0	01091	丹内	00435	藤原辰	446	12
7	12	2017101700	スペロデア	牝4	52.0	01177	小林凌	01023	伊藤圭	474	8
8	13	2017105055	クレデンザ	牝4	55.0	01163	坂井	01183	辻野	454	8
8	14	2016101223	コンスタンティナ	牝5	51.0	01187	永島	01010	中野	504	7
