rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	4		ピュアオーシャン	牡3	55.0		笹川翼	1:53.9		3-5-5-4	37.9	3.0	1	514	9		森下淳平		鶴見芳子	530.0
2	7	14		リープリングスター	セ4	55.0		的場文男	1:54.3	2.0	1-1-1-1	38.7	10.8	4	545	0		高野毅		保坂和孝	212.0
3	4	7		マイネルアーリー	牡5	57.0		藤田凌	1:54.3	アタマ	8-3-1-1	38.7	5.5	3	542	3		鷹見浩		江里口弘一郎	132.5
4	4	8		アエノエンペラー	牡4	55.0		張田昂	1:54.5	1.0	11-11-9-8	37.9	15.6	6	471	2		的場直之		角井紀夫	79.5
5	7	13		ピアシングステア	牡8	57.0		有年淳	1:54.6	1/2	6-6-4-5	38.7	19.2	7	490	1		鷹見浩		水上行雄	53.0
6	1	2		ゴールデンブレイヴ	牡7	57.0		矢野貴之	1:54.7	3/4	2-2-3-3	39.0	3.4	2	498	2		藤田輝信		保坂和孝	
7	8	15		ウインアーカイヴス	牡6	55.0		御神本訓	1:54.8	1/2	12-12-11-10	37.8	14.4	5	500	-4		辻野豊		由利一郎	
8	3	6		ステムパートナー	牡5	57.0		本田正重	1:54.8	アタマ	4-4-7-6	38.6	24.0	8	489	3		佐宗応和		菊地博	
9	6	12		キャッスルクラウン	牡6	57.0		内田利雄	1:54.9	1/2	5-7-6-7	38.7	29.0	9	464	3		渋谷信博		城市公	
10	2	3		スペリオルシチー	牡6	57.0		山口達弥	1:55.0	1/2	7-8-7-9	38.8	37.2	11	476	4		林正人		（株）友駿ホースク	
11	1	1		フレアリングダイヤ	牡5	57.0		本橋孝太	1:55.2	1.0	10-9-10-10	38.3	31.1	10	509	3		市村誠		山口明彦	
12	3	5		センプレフォール	牡6	57.0		桑村真明	1:55.3	クビ	13-14-13-13	37.7	268.4	14	448	2		米田英世		米津佳昭	
13	5	10		デニストン	牡5	57.0		町田直希	1:55.4	3/4	14-13-12-12	38.2	111.4	13	511	-11		佐野謙二		和田博美	
14	8	16		ビーザライト	牡6	55.0		和田譲治	1:56.3	4.0	9-10-14-14	38.7	282.3	15	545	4		的場直之		坂本浩一	
15	5	9		ショウブニデル	牡6	57.0		繁田健一	1:57.6	6.0	15-15-15-15	39.6	45.4	12	504	-5		庄子昭彦		小田切有一	
除	6	11		ミヤジフランガン	牡5	57.0		森泰斗					---		471	-9		三坂盛雄		曽我司	
