着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	5	7	3.8	1.0	2017103952	牝	3	430.0	-12.0	54.0	59.6	0	5-3	36.1	1144	1066	970007	510.0	202010010101
2	8	13	8.4	5.0	2017101017	牝	3	424.0	-4.0	52.0	60.0	2.1/2	2-2	36.8	1164	1084	304008	200.0	202010010101
3	5	6	4.1	2.0	2017102428	牝	3	460.0	-12.0	54.0	60.0	アタマ	1-1	36.9	1018	1154	547800	130.0	202010010101
4	8	12	11.4	6.0	2017106121	牡	3	488.0	-4.0	56.0	60.0	アタマ	3-3	36.7	1015	388	248005	77.0	202010010101
5	1	1	17.6	7.0	2017104709	牝	3	472.0	-2.0	53.0	60.0	ハナ	3-3	36.7	1171	1146	620033	51.0	202010010101
6	7	11	6.1	4.0	2017100748	牡	3	474.0	2.0	53.0	60.3	2	11-11	35.8	1177	1064	619002	0.0	202010010101
7	7	10	20.0	9.0	2017100965	牡	3	464.0	-2.0	56.0	60.4	1/2	9-8	36.6	1170	1031	863800	0.0	202010010101
8	4	5	18.0	8.0	2017104401	牡	3	436.0	-2.0	53.0	60.4	ハナ	10-8	36.2	1176	1081	270006	0.0	202010010101
9	2	2	190.6	12.0	2017102729	牡	3	486.0	0.0	53.0	60.4	アタマ	6-6	36.8	1173	1093	163002	0.0	202010010101
10	3	3	68.2	11.0	2017101350	牝	3	460.0	0.0	54.0	60.9	3	6-7	37.3	1135	1043	356002	0.0	202010010101
11	4	4	5.6	3.0	2017103079	牡	3	438.0	6.0	53.0	62.1	7	6-8	38.5	1180	1028	471002	0.0	202010010101
12	6	8	49.8	10.0	2017109156	牝	3	432.0	18.0	54.0	62.3	1.1/4	12-12	37.5	1117	421	367033	0.0	202010010101
13	6	9	199.3	13.0	2017109054	牡	3	486.0	14.0	56.0	62.9	3.1/2	13-13	37.1	1004	1090	514009	0.0	202010010101
1	1	1	3.8	2.0	2017105272	牡	3	506.0	-12.0	56.0	68.3	0	3-2	34.6	1116	1105	790005	510.0	202010010103
2	4	7	35.6	7.0	2017100850	牝	3	464.0	8.0	52.0	69.7	9	3-3	36.0	1164	1127	735033	200.0	202010010103
3	3	6	6.0	4.0	2017103957	牝	3	416.0	-8.0	54.0	69.7	クビ	9-10	35.7	1095	1158	547800	130.0	202010010103
4	5	9	152.2	13.0	2017102015	牝	3	452.0	0.0	51.0	70.0	1.3/4	1-1	36.7	1180	1125	83006	77.0	202010010103
5	7	13	371.6	18.0	2017103211	牝	3	434.0	2.0	51.0	70.1	1/2	2-3	36.6	1177	1141	274008	51.0	202010010103
6	4	8	11.7	6.0	2017101991	牝	3	426.0	0.0	54.0	70.2	3/4	7-7	36.4	1091	1052	716800	0.0	202010010103
7	8	18	10.3	5.0	2017103871	牡	3	476.0	0.0	56.0	70.3	クビ	3-5	36.6	1018	429	689002	0.0	202010010103
8	2	3	140.5	11.0	2017102708	牝	3	464.0	18.0	51.0	70.5	1.1/2	14-12	35.9	1173	1014	297007	0.0	202010010103
9	7	15	87.0	10.0	2017103883	牝	3	428.0	-6.0	54.0	70.5	ハナ	3-5	36.9	641	437	145030	0.0	202010010103
10	3	5	5.3	3.0	2017101787	牡	3	500.0	10.0	56.0	70.6	クビ	17-18	35.5	666	1072	788800	0.0	202010010103
11	8	16	150.1	12.0	2017109132	牝	3	446.0	4.0	54.0	70.6	クビ	12-11	36.3	1144	1032	149033	0.0	202010010103
12	7	14	2.9	1.0	2017105234	牡	3	460.0	-6.0	56.0	70.7	1/2	7-7	36.9	5339	438	59700	0.0	202010010103
13	2	4	38.8	8.0	2017101385	牡	3	502.0	4.0	56.0	70.9	1	17-16	35.8	1075	1104	763800	0.0	202010010103
14	5	10	281.9	16.0	2017109068	牝	3	436.0	16.0	54.0	70.9	クビ	16-15	36.1	1135	1035	253033	0.0	202010010103
15	6	11	74.2	9.0	2017105025	牝	3	446.0	0.0	53.0	71.4	3	12-14	37.0	1171	1110	126031	0.0	202010010103
16	1	2	228.8	15.0	2017102116	牝	3	424.0	0.0	54.0	71.4	クビ	9-7	37.4	1038	1157	300803	0.0	202010010103
17	8	17	188.2	14.0	2017102648	牝	3	412.0	-6.0	51.0	71.5	クビ	9-12	37.5	1176	1009	897009	0.0	202010010103
18	6	12	303.2	17.0	2017104265	牝	3	506.0	6.0	54.0	71.9	2.1/2	14-16	37.3	1134	1077	629800	0.0	202010010103
1	2	2	6.1	3.0	2017101448	牡	3	456.0	8.0	56.0	108.5	0	1-1-1-1	36.0	1170	1114	494800	510.0	202010010104
2	5	5	1.7	1.0	2017105402	牡	3	488.0	-4.0	56.0	108.7	1.1/2	6-7-6-5	35.6	5339	1002	619800	200.0	202010010104
3	6	7	2.6	2.0	2017105321	牡	3	478.0	6.0	56.0	109.3	3.1/2	4-4-4-3	36.4	1088	1071	486800	130.0	202010010104
4	3	3	118.0	8.0	2017103986	牡	3	444.0	0.0	56.0	110.0	4	8-8-9-9	36.5	1116	1110	859007	77.0	202010010104
5	5	6	38.3	6.0	2017105448	牡	3	478.0	4.0	56.0	110.0	クビ	2-2-2-2	37.4	1018	1088	790005	51.0	202010010104
6	4	4	31.4	5.0	2017105627	牝	3	412.0	-12.0	54.0	110.1	クビ	8-8-8-7	36.9	1095	1148	535031	0.0	202010010104
7	7	10	40.7	7.0	2017105115	牝	3	410.0	-6.0	52.0	110.2	1/2	11-11-11-10	36.4	1164	1117	808800	0.0	202010010104
8	6	8	221.9	10.0	2017104131	牡	3	452.0	-6.0	56.0	110.3	1/2	6-6-6-7	37.2	1034	1099	330007	0.0	202010010104
9	7	9	26.1	4.0	2017106459	牝	3	416.0	-8.0	51.0	110.5	1.1/4	2-3-2-3	37.8	1177	1012	832008	0.0	202010010104
10	1	1	361.1	11.0	2017104170	牡	3	488.0	18.0	56.0	110.8	2	4-4-4-5	37.9	1153	1096	639009	0.0	202010010104
11	8	11	210.0	9.0	2017102875	牡	3	434.0	0.0	55.0	110.9	クビ	8-8-10-10	37.3	1171	1066	788800	0.0	202010010104
取	8	12	---		2017104342	牝	3			54.0					1144	1006	490006	0.0	202010010104
1	2	2	3.4	2.0	2017105468	牡	3	446.0	0.0	56.0	123.8	0	11-10-10-8	36.0	5339	1061	506800	600.0	202010010105
2	1	1	3.5	3.0	2017105614	牡	3	458.0	0.0	56.0	123.8	クビ	5-4-4-3	36.5	666	362	382004	240.0	202010010105
3	5	8	2.1	1.0	2017105381	牡	3	480.0	0.0	56.0	123.8	アタマ	9-9-6-5	36.3	1088	1071	75803	150.0	202010010105
4	2	3	131.7	13.0	2017101018	牡	3	446.0	0.0	56.0	124.5	4	4-4-4-3	37.2	1091	1052	541800	90.0	202010010105
5	4	6	24.5	4.0	2017104056	牡	3	518.0	0.0	56.0	124.6	3/4	8-8-6-5	37.0	1015	1049	75803	60.0	202010010105
6	6	10	124.9	12.0	2017104161	牡	3	442.0	0.0	56.0	124.7	3/4	12-12-12-11	36.4	1170	1170	854800	0.0	202010010105
7	5	9	40.0	7.0	2017105006	牡	3	506.0	0.0	56.0	125.0	1.3/4	2-2-1-2	38.0	1038	1075	26803	0.0	202010010105
8	4	7	69.1	10.0	2017104463	牡	3	452.0	0.0	56.0	125.2	1	1-1-2-1	38.2	1018	1111	854800	0.0	202010010105
