rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		ファイナンス	牡5	56.0		小松丈二	1:30.3		3-3-3-2	37.8	1.5	1	499	1		真島元徳		陣内豊	24.0
2	8	9		サウスカントリー	牡6	56.0		田中直人	1:30.4	3/4	4-4-4-5	37.6	75.2	8	447	4		手島勝利		岡田一彦	7.2
3	7	7		アシャカクール	牝6	54.0		兒島真二	1:30.7	1.1/2	1-1-1-1	38.5	173.4	10	404	0		土井道隆		吉冨学	2.4
4	4	4		クラウンホイール	牡6	56.0		石川慎将	1:30.7	クビ	6-6-5-4	37.8	2.9	2	546	-9		手島勝利		矢野まり子	1.4
5	2	2		ムーンパスクイン	牝5	54.0		竹吉徹	1:31.4	4.0	2-2-2-3	39.0	12.2	4	484	4		山田義人		木稲安則	1.0
6	1	1		ピーナツ	牝4	54.0		川島拓	1:31.6	1.0	10-9-9-7	37.8	38.1	6	479	-3		中野博		小田切光	
7	6	6		メイショウオオヨド	牡5	56.0		山口勲	1:31.6	クビ	8-7-6-6	38.3	10.1	3	455	4		山田徹		（株）本城	
8	5	5		シアワセクル	牝4	54.0		長田進仁	1:31.6	ハナ	7-8-8-8	37.8	70.2	7	497	-5		中野博		小田切光	
9	7	8		アフィシオン	牝4	54.0		山下裕貴	1:32.4	4.0	9-10-10-9	38.2	32.5	5	446	-4		池田忠好		（有）オート・エー	
10	3	3		プリンセスブーケ	牝4	54.0		松井伸也	1:32.6	1.0	5-5-7-10	39.3	92.9	9	482	8		古賀光範		竹原孝昭	
