rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	14		ネコワシ	牡4	57.0		山崎誠士	1:55.1		8-8-6-2	39.2	2.6	1	515	3		岡林光浩		節英司	400.0
2	7	11		アットザヘルム	牡5	55.0		森泰斗	1:55.4	1.1/2	2-2-2-1	39.9	3.1	2	467	6		佐藤裕太		（株）レックス	160.0
3	8	13		クラトリガー	牡5	57.0		石崎駿	1:56.1	3.0	13-13-13-10	39.0	42.9	10	500	-1		矢野義幸		倉見利弘	100.0
4	6	9		ヤンキーソヴリン	セ9	57.0		張田昂	1:56.1	ハナ	12-12-9-7	39.7	121.0	13	492	1		佐藤裕太		（株）レックス	60.0
5	3	4		マルヒロナッツオー	牡5	57.0		山口達弥	1:56.4	1.1/2	6-7-8-9	40.2	20.9	6	551	3		林正人		小川正男	40.0
6	5	7		シェアハッピー	牝5	55.0		藤本現暉	1:56.7	1.1/2	7-6-7-8	40.6	28.7	7	488	-16		澤佳宏		天堀忠博	
7	5	8		ハニームーン	牡7	55.0		川島正太	1:56.9	3/4	11-11-11-12	40.2	52.7	11	482	0		山田信大		沖田方子	
8	1	1		ナガラキコウシ	牡7	57.0		繁田健一	1:56.9	アタマ	9-9-9-11	40.5	42.3	9	463	-1		玉井昇		須貝廣次	
9	3	3		サウスアメリカン	牡4	57.0		矢野貴之	1:57.0	3/4	5-5-5-4	41.2	5.5	3	488	5		高月賢一		（同）ＪＰＮ技研	
10	4	5		キングルアウ	牡7	52.0		福原杏	1:57.1	1/2	10-10-12-13	40.2	116.5	12	521	7		山越光		冨田藤男	
11	2	2		マッジョネラ	セ5	55.0		笹川翼	1:57.4	1.1/2	3-3-3-6	41.8	13.1	5	505	-7		山下貴之		堂守貴志	
12	4	6		スティレット	セ9	57.0		本橋孝太	1:57.7	1.1/2	4-4-4-5	42.0	11.1	4	461	4		岡林光浩		（有）ユートピア牧	
13	6	10		コアレスキング	牡9	57.0		西啓太	1:59.1	7.0	14-14-14-14	41.5	295.7	14	530	0		阪本泰之		小林昌志	
14	7	12		ロバストミノル	牡6	55.0		岡村健司	1:59.3	1.0	1-1-1-3	44.4	35.7	8	511	-4		椎名廣明		吉岡實	
