rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	11		レッカーベルン	牝5	52.0		中越琉世	1:16.2		3-1-2	39.0	13.6	7	468	-7		山崎尋美		樋口貴士	100.0
2	7	10		ビドウ	牝4	54.0		仲野光馬	1:16.6	2.0	8-6-4	38.7	6.7	4	420	5		渋谷信博		嶋田佳幸	40.0
3	8	12		ティアマト	牝4	54.0		森泰斗	1:16.8	1.1/2	1-1-1	39.6	3.6	2	430	6		川村守男		（同）ＪＰＮ技研	25.0
4	1	1		シャインジーク	牝4	54.0		岡田大	1:16.9	クビ	7-5-6	39.1	236.4	12	503	5		藤原智行		大石正	15.0
5	3	3		エイシンエディソン	牡4	56.0		笠野雄大	1:17.0	3/4	12-11-9	38.5	44.2	9	422	1		函館一昭		松澤光洋	10.0
6	6	7		コンジュ	牝7	54.0		矢野貴之	1:17.2	3/4	2-3-3	39.8	3.2	1	472	2		矢内博		角谷守正	
7	7	9		キンショーブラック	牝4	51.0		福原杏	1:17.3	1/2	4-4-5	39.7	9.6	6	454	-2		小林真治		佐藤正晴	
8	5	5		グランフルール	牝4	54.0		保園翔也	1:17.5	1.1/2	9-12-12	38.9	80.1	10	508	-3		稲葉道行		金井順一	
9	5	6		シグラップエール	牝4	54.0		張田昂	1:17.7	3/4	10-9-7	39.5	6.0	3	435	8		伊藤滋規		鳴田啓志	
10	4	4		ジャストミート	牝4	54.0		寺島憂人	1:17.8	1/2	11-10-10	39.4	86.7	11	447	-3		水野貴史		泉俊二	
11	6	8		テレグライド	牡5	56.0		見越彬央	1:17.8	アタマ	5-7-11	39.8	35.2	8	451	-4		酒井一則		長澤宏美	
12	2	2		フレンドリーノヴァ	牡6	56.0		山中悠希	1:18.1	1.1/2	6-7-8	40.1	9.5	5	526	-3		渡辺貴光		増山武志	
