rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	5		アウトバーン	牡5	56.0		和田譲治	1:28.9		2-1-2	40.0	12.9	7	466	1		佐々木功		中島稔	300.0
2	4	8		クインズオライリー	牝5	53.0		福原杏	1:29.1	1.1/4	5-4-4	39.8	36.6	10	489	7		米田英世		亀田和弘	120.0
3	3	6		ボンモマン	牡3	55.0		本橋孝太	1:29.1	クビ	4-3-3	40.1	5.6	2	484	3		林隆之		伊達泰明	75.0
4	2	4		メダーリアフレイム	セ6	56.0		藤田凌	1:29.2	クビ	1-2-1	40.3	6.0	3	462	-4		橋本和馬		湯浅健司	45.0
5	5	10		グレースレジーナ	牝4	54.0		繁田健一	1:29.4	1.0	10-7-7	39.4	7.3	4	504	3		蛯名雄太		中山博	30.0
6	8	15		キングオブヘヴン	セ5	56.0		笹川翼	1:29.4	クビ	8-8-8	39.4	9.6	5	480	1		米田英世		（株）カナヤマホー	
7	6	12		オクタヴィウス	セ5	54.0		篠谷葵	1:29.4	ハナ	12-10-10	39.2	67.4	11	490	0		佐野謙二		近藤洋司	
8	7	14		フラヴィアレネット	牝6	54.0		岡村健司	1:29.7	1.3/4	7-9-9	39.5	23.6	8	431	4		荒井朋弘		（有）馬の友舎	
9	8	16		シンゲキ	牡8	56.0		町田直希	1:29.8	1/2	11-10-11	39.6	9.7	6	531	3		伊藤滋規		斉藤智明	
10	5	9		ショウサングランド	牡7	56.0		藤本現暉	1:30.1	1.1/2	13-12-12	39.7	115.3	13	494	-1		立花伸		鈴木昭和	
11	4	7		ルーシッドドラゴン	牡4	56.0		山崎誠士	1:30.2	クビ	6-6-6	40.3	2.9	1	510	10		福永敏		窪田康志	
12	2	3		マイネルグアンチェ	牡6	56.0		有年淳	1:30.8	3.0	9-13-13	40.4	91.2	12	510	1		澤佳宏		深井隆	
13	7	13		オワゾードール	牡5	55.0		櫻井光輔	1:31.0	3/4	16-14-15	40.2	174.8	15	493	2		高橋清顕		今中俊平	
14	6	11		エンパイヤアーサー	牡5	56.0		千田洋	1:31.2	3/4	15-15-14	40.4	144.5	14	550	3		堀千亜樹		山下勇	
15	1	1		ザイオン	牡5	52.0		中島良美	1:31.6	2.0	14-16-16	40.4	193.7	16	470	0		上杉昌宏		小泉修	
16	1	2		マジックキー	牝7	54.0		矢野貴之	1:31.8	3/4	3-5-5	42.1	30.8	9	498	0		嶋田幸晴		（株）Ｔ．Ｕ．Ｋ．	
