着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	7	8	2.0	2.0	2015103856	牡	5	440.0	5.0	56.0	89.4	0	6-6-3-3	38.4	05581	a0366	208008	30.0	202050010201
2	7	7	23.9	4.0	2016101204	牡	4	526.0	2.0	56.0	89.5	3/4	2-2-2-2	39.1	05584	a02be	367033	8.4	202050010201
3	1	1	1.9	1.0	2016103711	牡	4	516.0	-4.0	56.0	89.7	1.1/4	1-1-1-1	39.7	a029e	05691	x09696	4.2	202050010201
4	8	9	30.9	5.0	2016105511	牝	4	427.0	1.0	54.0	89.9	1.1/4	4-4-4-4	39.0	a01e6	a02c0	335006	3.0	202050010201
5	4	4	11.6	3.0	2015102592	牝	5	405.0	4.0	54.0	90.0	1/2	10-10-9-7	37.8	05338	05470	628009	2.4	202050010201
6	2	2	42.5	6.0	2013101875	牝	7	423.0	0.0	54.0	90.4	2.1/2	5-5-7-5	39.1	00815	05370	206033	0.0	202050010201
7	6	6	106.0	8.0	2016104139	牝	4	413.0	2.0	54.0	90.6	1.1/4	7-7-6-6	39.3	a01b1	05427	x0956f	0.0	202050010201
8	8	10	118.3	9.0	2015102265	牝	5	467.0	1.0	53.0	91.1	3	8-8-8-9	39.4	05580	a0265	x06e26	0.0	202050010201
9	3	3	119.5	10.0	2016106449	牝	4	474.0	2.0	51.0	91.3	1.1/2	9-9-10-10	38.8	05589	05427	x0956f	0.0	202050010201
10	5	5	52.0	7.0	2016101624	牝	4	429.0	6.0	54.0	91.7	2.1/2	2-3-5-8	40.9	05544	05700	529002	0.0	202050010201
1	7	8	4.7	3.0	2017101206	牝	3	413.0	0.0	51.0	80.7	0	2-2-1-1	38.7	05589	05321	261033	60.0	202050010202
2	2	2	1.9	1.0	2017104505	牝	3	444.0	0.0	54.0	80.9	1	6-6-4-4	38.7	05544	a024a	742008	16.8	202050010202
3	4	4	8.5	5.0	2017101673	牡	3	456.0	-7.0	55.0	81.0	3/4	3-3-5-3	38.7	05530	a02be	377031	8.4	202050010202
4	5	5	29.5	6.0	2017104583	牝	3	453.0	0.0	54.0	81.4	2.1/2	5-5-6-5	39.1	05567	05466	897033	6.0	202050010202
5	8	10	8.0	4.0	2017101975	牡	3	446.0	1.0	55.0	81.5	1/2	4-4-3-6	39.4	a01d8	05644	x0a062	4.8	202050010202
6	7	7	4.7	2.0	2017103034	牝	3	421.0	-5.0	54.0	81.6	1/2	1-1-2-2	39.6	05338	05644	x09393	0.0	202050010202
7	8	9	60.0	7.0	2017103770	牝	3	457.0	2.0	54.0	81.7	クビ	8-8-7-7	39.2	a01e6	05427	x0956f	0.0	202050010202
8	3	3	86.2	8.0	2017100462	牝	3	407.0	-6.0	53.0	81.9	1.1/2	7-7-8-8	39.3	05576	05718	074031	0.0	202050010202
9	1	1	97.9	9.0	2017109056	牡	3	428.0	-3.0	54.0	82.3	2.1/2	9-9-9-9	39.4	05580	05352	a00021	0.0	202050010202
除	6	6	---		2017109058	牡	3	431.0	1.0	55.0					05581	05735	x0792f	0.0	202050010202
1	7	8	4.8	4.0	2016100681	牡	4	463.0	3.0	56.0	90.0	0	1-1-1-1	38.6	05390	a028b	x0859f	30.0	202050010203
2	8	9	4.5	3.0	2014106366	牡	6	485.0	1.0	56.0	90.4	2.1/2	3-3-3-3	38.8	00815	a02ee	372008	8.4	202050010203
3	6	6	70.7	10.0	2015100191	牝	5	470.0	-2.0	54.0	90.6	1.1/4	6-6-7-5	38.6	a007f	05482	775002	4.2	202050010203
4	2	2	22.5	6.0	2014102742	牝	6	454.0	5.0	54.0	90.7	3/4	8-8-8-8	38.5	05544	05268	x08563	3.0	202050010203
5	8	10	19.9	5.0	2014104787	セ	6	453.0	1.0	56.0	90.8	クビ	2-2-2-2	39.3	05581	a02d4	x091aa	2.4	202050010203
6	5	5	32.4	7.0	2014103762	セ	6	415.0	0.0	56.0	90.9	3/4	7-7-5-6	38.9	a01b1	05268	x08563	0.0	202050010203
7	7	7	2.4	1.0	2013104514	牡	7	519.0	0.0	56.0	91.1	1	4-4-4-4	39.5	05405	a0378	x09dc1	0.0	202050010203
8	4	4	64.0	9.0	2008104077	牡	12	482.0	1.0	55.0	91.3	1.1/4	10-9-9-9	39.0	05576	05574	x07968	0.0	202050010203
9	3	3	4.2	2.0	2015101499	牝	5	473.0	-5.0	54.0	91.4	1/2	5-4-6-7	39.6	05328	05707	x08beb	0.0	202050010203
10	1	1	36.8	8.0	2013104826	牡	7	426.0	5.0	53.0	92.4	6	8-10-10-10	39.8	05589	05321	216005	0.0	202050010203
1	3	3	3.7	2.0	2017106702	牡	3	433.0	2.0	55.0	79.8	0	8-8-8-5	38.3	00815	05321	a00039	80.0	202050010204
2	6	6	4.2	3.0	2017105949	牝	3	463.0	-2.0	54.0	79.9	1/2	2-2-2-2	39.2	05390	a0366	879800	22.4	202050010204
3	8	9	15.5	5.0	2017105876	牡	3	428.0	-2.0	55.0	80.0	3/4	5-5-6-4	39.1	a01b1	05268	x08563	11.2	202050010204
4	7	8	60.4	8.0	2017101640	牝	3	411.0	-2.0	54.0	80.2	3/4	6-6-7-7	39.1	05338	a02bf	x08ab2	8.0	202050010204
5	2	2	2.1	1.0	2017102879	牝	3	429.0	7.0	54.0	80.3	1/2	4-3-4-3	39.5	05328	05528	x0153c	6.4	202050010204
6	4	4	41.0	7.0	2017100263	牝	3	418.0	3.0	54.0	80.3	クビ	1-1-1-1	39.8	a029e	a02d4	024006	0.0	202050010204
7	1	1	150.4	10.0	2017100864	牝	3	436.0	-3.0	54.0	81.1	5	10-10-9-9	39.0	a01d8	a02d7	x09afa	0.0	202050010204
8	8	10	109.0	9.0	2017103388	牝	3	416.0	1.0	54.0	81.3	1	8-9-10-10	39.2	05364	a029f	894030	0.0	202050010204
9	5	5	8.4	4.0	2017102290	牝	3	435.0	0.0	54.0	81.3	クビ	7-7-5-5	40.2	05530	05321	x097c4	0.0	202050010204
10	7	7	23.1	6.0	2017109117	牝	3	406.0	-11.0	53.0	82.1	5	3-3-3-8	41.3	05576	a028b	x09763	0.0	202050010204
1	5	5	2.0	1.0	2016106492	牡	4	491.0	-6.0	56.0	79.3	0	1-1-1-1	39.2	05597	05528	318033	30.0	202050010206
2	7	7	3.6	2.0	2011100040	牝	9	469.0	0.0	54.0	79.5	1.1/4	4-3-2-2	39.0	a007f	05482	628009	8.4	202050010206
3	3	3	6.8	4.0	2015106090	牝	5	461.0	7.0	54.0	79.6	クビ	5-5-5-4	39.0	05328	05718	x0a0fd	4.2	202050010206
4	1	1	158.1	10.0	2015101770	牡	5	465.0	0.0	56.0	79.9	1.1/2	8-7-6-6	38.8	a0395	05466	897033	3.0	202050010206
5	2	2	10.1	5.0	2010105929	牝	10	430.0	-1.0	54.0	80.1	1.1/2	3-3-3-3	39.7	a01e6	05268	x08563	2.4	202050010206
6	8	10	21.4	6.0	2012104311	牡	8	494.0	-5.0	56.0	80.4	1.1/2	9-9-8-8	39.1	05544	05644	x06e26	0.0	202050010206
7	8	9	127.1	9.0	2016104190	牝	4	480.0	2.0	54.0	81.1	4	10-10-10-9	38.9	05474	05268	x08563	0.0	202050010206
8	4	4	6.6	3.0	2016105228	牝	4	477.0	13.0	51.0	81.1	クビ	6-6-7-7	40.1	05589	a02df	333030	0.0	202050010206
9	6	6	77.5	7.0	2012103557	牡	8	489.0	-8.0	56.0	81.2	3/4	2-2-4-5	40.8	05338	05644	x06e26	0.0	202050010206
10	7	8	89.1	8.0	2015104588	牝	5	418.0	-2.0	54.0	82.1	5	7-8-9-10	40.4	05581	a02d4	367033	0.0	202050010206
1	4	4	4.6	2.0	2016103770	牡	4	450.0	1.0	55.0	89.3	0	3-3-3-1	38.3	05576	a0220	306008	35.0	202050010207
2	5	5	1.5	1.0	2016106242	牡	4	435.0	-7.0	56.0	89.9	3.1/2	6-5-4-3	38.7	05390	05289	x077f5	9.8	202050010207
3	1	1	6.1	3.0	2015106496	セ	5	426.0	4.0	56.0	89.9	クビ	4-4-1-1	39.0	05567	a03a2	011008	4.9	202050010207
4	8	8	17.5	5.0	2014104682	セ	6	521.0	-5.0	56.0	90.4	3	9-9-8-7	38.8	a01e6	05427	x02a47	3.5	202050010207
5	2	2	90.1	7.0	2016104236	牝	4	486.0	-2.0	54.0	90.4	ハナ	8-7-6-5	39.1	05364	05744	x0a22c	2.8	202050010207
6	6	6	9.0	4.0	2015103929	牡	5	541.0	19.0	56.0	90.5	1/2	7-8-7-5	39.2	a01b1	a02cf	x09cac	0.0	202050010207
7	8	9	164.6	8.0	2016101633	牡	4	458.0	-1.0	53.0	91.9	8	1-1-2-4	41.1	05589	05316	609009	0.0	202050010207
8	7	7	48.4	6.0	2015105793	牝	5	486.0	0.0	53.0	92.7	5	5-6-9-9	41.0	05580	05718	866006	0.0	202050010207
9	3	3	255.1	9.0	2016100415	牝	4	463.0	-5.0	54.0	93.3	3.1/2	2-2-5-8	42.4	00815	05637	970006	0.0	202050010207
1	5	5	1.0	1.0	2016104038	牡	4	512.0	3.0	57.0	89.3	0	2-2-1-1	39.1	a029e	05691	370008	35.0	202050010208
2	4	4	16.5	4.0	2014104299	牝	6	398.0	-4.0	54.0	89.5	1.1/2	3-3-3-3	39.0	05581	05321	x070ff	9.8	202050010208
3	1	1	13.8	3.0	2015105152	牝	5	496.0	13.0	54.0	90.4	5	1-1-1-2	40.3	a01b1	a02f1	728008	4.9	202050010208
4	2	2	28.8	5.0	2015104725	牝	5	427.0	3.0	54.0	90.6	1.1/2	4-3-4-4	39.9	05530	a02bf	082803	3.5	202050010208
5	3	3	48.4	6.0	2014100148	牡	6	454.0	0.0	56.0	90.8	1.1/4	8-7-7-7	38.6	05405	05644	x06e26	2.8	202050010208
6	8	8	61.0	8.0	2015105712	牡	5	469.0	-3.0	56.0	90.9	1/2	6-6-5-5	39.5	05567	05466	897033	0.0	202050010208
7	6	6	55.3	7.0	2014104663	牡	6	439.0	1.0	56.0	91.1	3/4	9-9-9-8	38.1	05544	05268	x08563	0.0	202050010208
8	8	9	105.0	9.0	2013104888	牡	7	490.0	10.0	56.0	91.5	2.1/2	5-5-6-6	40.1	a01e6	05268	x0956f	0.0	202050010208
9	7	7	13.6	2.0	2015110018	セ	5	477.0	1.0	56.0	91.7	1.1/2	7-8-8-9	39.3	05390	a03a2	x093eb	0.0	202050010208
1	7	8	4.5	2.0	2016103331	牡	4	471.0	2.0	56.0	77.9	0	1-1-1-1	37.5	05328	05707	x0a2c6	50.0	202050010209
2	2	2	9.8	3.0	2016100361	牝	4	436.0	-3.0	54.0	78.6	4	3-3-4-2	37.9	05474	05702	344030	14.0	202050010209
3	8	10	1.3	1.0	2016101553	牡	4	440.0	-10.0	56.0	79.0	2.1/2	7-7-2-3	37.9	05390	05567	x02141	7.0	202050010209
4	5	5	23.6	4.0	2013103111	牡	7	551.0	6.0	56.0	79.4	2.1/2	4-4-2-4	38.4	05584	05470	x086dc	5.0	202050010209
5	6	6	42.8	8.0	2013104213	牡	7	484.0	6.0	56.0	79.4	クビ	5-5-6-5	38.2	a01b1	05268	x08563	4.0	202050010209
6	1	1	91.1	10.0	2012103809	牡	8	494.0	-6.0	56.0	79.7	1.3/4	8-8-8-7	38.4	05530	05644	x087f6	0.0	202050010209
7	7	9	33.7	5.0	2015105587	牝	5	407.0	2.0	54.0	79.8	クビ	2-2-4-6	39.0	00815	05707	745033	0.0	202050010209
8	3	3	233.3	11.0	2014103316	牝	6	500.0	2.0	53.0	80.0	1.1/2	6-5-7-8	38.9	05576	a028b	x09763	0.0	202050010209
9	4	4	35.0	6.0	2013100732	牝	7	414.0	3.0	54.0	80.1	1/2	10-9-9-9	38.5	a024c	a0265	x06e26	0.0	202050010209
10	8	11	57.2	9.0	2013103806	牡	7	453.0	0.0	56.0	80.4	2	11-11-11-11	38.4	05567	05466	897033	0.0	202050010209
11	6	7	41.4	7.0	2015100853	牝	5	470.0	-2.0	54.0	80.7	2	9-10-10-10	38.9	a01e6	05637	x08563	0.0	202050010209
1	5	6	1.0	1.0	2016100472	牡	4	490.0	0.0	56.0	89.1	0	5-5-3-2	38.5	05390	05744	870004	100.0	202050010210
2	6	7	22.7	5.0	2015103678	牡	5	484.0	0.0	56.0	89.4	1.1/2	1-1-1-1	39.4	05474	05718	712800	28.0	202050010210
3	7	10	10.7	2.0	2015102549	牡	5	479.0	-2.0	56.0	90.0	3.1/2	7-7-6-6	39.2	a029e	a0221	762007	14.0	202050010210
4	1	1	119.8	9.0	2015105980	牡	5	511.0	8.0	56.0	90.1	1/2	10-10-9-8	38.5	05338	a028b	279008	10.0	202050010210
5	8	12	128.2	10.0	2012104397	牡	8	476.0	-4.0	56.0	90.2	3/4	12-12-10-11	38.4	05530	a029f	106030	8.0	202050010210
6	6	8	46.3	7.0	2015101400	牡	5	467.0	-3.0	56.0	90.5	2	8-8-8-9	39.2	a007f	05470	x06e26	0.0	202050010210
7	2	2	15.8	3.0	2013106026	牝	7	436.0	-7.0	54.0	90.6	クビ	4-4-5-4	40.2	a01b1	a02d7	x09393	0.0	202050010210
8	8	11	42.2	6.0	2014101929	牝	6	450.0	6.0	54.0	90.7	3/4	3-3-4-5	40.4	a0259	05574	a00021	0.0	202050010210
9	3	3	22.5	4.0	2014100176	牝	6	484.0	1.0	54.0	90.8	クビ	6-6-7-6	40.0	05328	a02ca	905007	0.0	202050010210
10	7	9	61.6	8.0	2015104756	牡	5	485.0	-5.0	53.0	90.8	クビ	2-2-2-3	40.7	05589	05321	x011aa	0.0	202050010210
11	4	4	183.9	12.0	2015100216	牡	5	483.0	0.0	56.0	91.1	1.3/4	11-11-10-10	39.3	a0395	a029e	x09d86	0.0	202050010210
12	5	5	148.3	11.0	2015101084	牝	5	470.0	-1.0	54.0	91.8	4	9-9-10-12	40.2	05405	05482	106030	0.0	202050010210
1	7	9	2.0	2.0	2016100814	牡	4	445.0	-4.0	55.0	109.4	0	5-5-1-1	37.7	05390	a02ca	877800	200.0	202050010211
2	7	10	91.9	7.0	2013105905	セ	7	465.0	4.0	55.0	110.0	3.1/2	1-1-2-1	38.5	a0395	a029e	x09cfe	56.0	202050010211
3	1	1	127.3	9.0	2011101328	牡	9	493.0	-1.0	56.0	110.4	2.1/2	4-4-5-3	38.6	05584	05700	x086dc	28.0	202050010211
4	6	8	144.5	10.0	2013103042	牝	7	510.0	-2.0	53.0	110.6	1	7-7-7-7	38.4	a01b1	05370	x08563	20.0	202050010211
5	8	11	28.5	5.0	2015102883	牝	5	456.0	0.0	54.0	110.6	ハナ	2-2-3-4	39.0	05597	05718	318033	16.0	202050010211
6	4	4	17.8	3.0	2015104174	セ	5	487.0	5.0	56.0	110.8	1.1/2	11-11-12-10	38.0	05364	a0221	199006	0.0	202050010211
7	6	7	57.2	6.0	2013105073	牝	7	486.0	3.0	53.0	110.9	1/2	6-6-6-6	38.8	a029e	a029f	x053d8	0.0	202050010211
8	5	5	212.1	11.0	2015100732	牡	5	475.0	-4.0	55.0	111.0	クビ	10-10-10-9	38.3	05581	a0221	986008	0.0	202050010211
9	8	12	1.7	1.0	2015106392	牡	5	507.0	3.0	57.0	111.2	1.1/2	3-3-4-5	39.5	05328	05691	318033	0.0	202050010211
10	3	3	93.1	8.0	2013101367	牡	7	451.0	0.0	56.0	111.3	1/2	12-11-9-12	38.6	00815	a03a2	260006	0.0	202050010211
11	2	2	22.8	4.0	2008101076	セ	12	478.0	3.0	55.0	111.5	1	8-8-10-8	39.0	05530	a029f	498030	0.0	202050010211
12	5	6	260.0	12.0	2012104706	セ	8	501.0	4.0	55.0	111.8	2	9-9-8-11	39.5	a024c	a02ca	858800	0.0	202050010211
1	2	2	3.6	2.0	2014106493	セ	6	468.0	0.0	56.0	90.1	0	3-3-3-3	38.8	05390	05567	612030	60.0	202050010212
2	8	12	60.9	9.0	2016100826	牡	4	459.0	1.0	56.0	90.1	ハナ	2-2-2-1	38.9	05597	a028b	x08a53	16.8	202050010212
3	5	5	14.8	6.0	2016106248	牝	4	485.0	0.0	54.0	90.5	2.1/2	9-7-5-4	38.6	05581	05735	x0792f	8.4	202050010212
4	3	3	5.1	3.0	2015103052	牝	5	487.0	-1.0	54.0	90.5	ハナ	5-5-4-5	38.9	00815	a02df	939006	6.0	202050010212
5	7	9	20.1	7.0	2014101775	牡	6	480.0	0.0	56.0	90.9	2.1/2	10-9-7-6	38.9	05530	05482	x057c5	4.8	202050010212
6	6	7	2.5	1.0	2015106457	セ	5	460.0	11.0	56.0	91.1	1	6-6-6-7	39.3	05328	a0242	193031	0.0	202050010212
7	7	10	7.2	4.0	2012101172	牡	8	479.0	-1.0	56.0	91.2	1/2	8-10-8-8	39.1	a01e6	05268	x08563	0.0	202050010212
8	8	11	26.8	8.0	2015102975	牡	5	508.0	-4.0	53.0	92.0	5	1-1-1-2	40.9	05589	a02cf	x09393	0.0	202050010212
9	5	6	119.1	10.0	2015103879	牝	5	450.0	2.0	54.0	92.3	1.3/4	11-11-11-10	39.6	05544	05644	x06e26	0.0	202050010212
10	4	4	14.4	5.0	2012102847	牝	8	482.0	6.0	54.0	93.1	5	4-4-8-9	41.4	05364	05700	x09393	0.0	202050010212
11	6	8	126.6	11.0	2012106076	牝	8	482.0	7.0	54.0	93.2	3/4	7-8-10-11	41.1	05474	a028b	538009	0.0	202050010212
除	1	1	---		2013101003	セ	7			56.0					05567	05702	504007	0.0	202050010212
1	8	9	4.0	3.0	2016105927	牝	4	442.0	1.0	54.0	91.3	0	1-1-1-1	39.6	05597	05715	x02a47	30.0	202050010301
2	3	3	26.1	6.0	2014103043	牡	6	456.0	-4.0	55.0	91.4	3/4	3-3-6-3	39.4	05576	a0265	x06e26	8.4	202050010301
3	8	10	3.5	1.0	2016106454	牝	4	443.0	0.0	54.0	91.6	1.1/4	2-2-1-2	39.8	05581	a03a3	x0860b	4.2	202050010301
4	5	5	65.5	8.0	2009109217	牡	11	496.0	4.0	56.0	92.0	2.1/2	8-8-8-7	39.0	a007f	05644	x06e26	3.0	202050010301
5	7	7	6.7	5.0	2016100724	牡	4	455.0	-2.0	56.0	92.1	クビ	5-5-5-5	39.9	a0395	a029e	x0906d	2.4	202050010301
6	4	4	5.2	4.0	2015105978	牡	5	503.0	-1.0	56.0	92.7	3.1/2	6-6-4-6	40.4	05328	05266	x06653	0.0	202050010301
7	7	8	3.6	2.0	2015101424	牝	5	443.0	0.0	54.0	92.8	1/2	4-4-3-4	40.8	05544	05427	x08563	0.0	202050010301
8	2	2	29.1	7.0	2015103493	牝	5	400.0	3.0	51.0	92.8	アタマ	7-7-7-8	40.0	05589	05470	358033	0.0	202050010301
9	1	1	136.2	10.0	2015104211	牝	5	422.0	4.0	54.0	93.5	4	10-10-9-9	39.8	a01d8	05291	x06e26	0.0	202050010301
10	6	6	69.0	9.0	2014102899	牡	6	505.0	-1.0	56.0	95.0	9	9-9-10-10	41.0	a0259	05718	x02a47	0.0	202050010301
1	3	3	1.1	1.0	2016100287	牡	4	518.0	22.0	57.0	89.6	0	3-3-1-1	37.6	a029e	05691	005803	30.0	202050010302
2	1	1	18.0	4.0	2015102850	牡	5	480.0	-7.0	56.0	90.9	8	5-5-4-4	38.8	a0395	a029e	464030	8.4	202050010302
3	2	2	42.6	6.0	2013104412	牝	7	418.0	-2.0	51.0	90.9	クビ	1-1-1-2	39.1	05589	05718	x02a47	4.2	202050010302
4	5	5	13.5	3.0	2012101463	牡	8	473.0	-6.0	56.0	91.1	1	9-8-8-7	38.7	05544	05644	x06e26	3.0	202050010302
5	6	6	11.7	2.0	2014102652	牡	6	467.0	0.0	56.0	91.3	1.1/2	9-9-7-6	38.7	00815	05291	x06e26	2.4	202050010302
6	4	4	89.4	9.0	2015101318	牝	5	445.0	2.0	54.0	91.5	1.1/4	2-2-3-3	39.7	a024c	a0265	x093eb	0.0	202050010302
7	8	10	61.8	8.0	2012100962	牝	8	451.0	2.0	54.0	91.6	1/2	6-7-9-9	39.1	a01d8	05644	x06e26	0.0	202050010302
8	8	9	19.9	5.0	2016103466	牝	4	463.0	5.0	54.0	92.3	4	4-4-5-5	40.2	a0326	05291	926007	0.0	202050010302
9	7	7	132.4	10.0	2012103994	牡	8	460.0	0.0	56.0	92.3	クビ	6-6-6-7	40.1	05530	05435	789033	0.0	202050010302
10	7	8	44.0	7.0	2016101545	牡	4	438.0	3.0	56.0	93.0	4	8-10-10-10	40.2	05474	05718	712800	0.0	202050010302
1	3	3	1.7	1.0	2015103610	牡	5	488.0	3.0	56.0	89.9	0	3-3-4-4	39.0	a01b1	a0242	484007	30.0	202050010303
2	7	7	7.1	3.0	2016102899	牡	4	448.0	0.0	56.0	90.0	クビ	2-2-2-1	39.3	a01e6	05268	x09e77	8.4	202050010303
3	6	6	26.7	8.0	2016104928	セ	4	464.0	0.0	56.0	90.3	1.3/4	5-6-5-5	38.8	a01d8	05470	x06e26	4.2	202050010303
4	8	9	8.5	5.0	2010105376	牡	10	494.0	6.0	56.0	90.7	2.1/2	4-4-3-3	39.6	05390	05637	x08563	3.0	202050010303
