日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/02/05	晴	12	16	4	8	4.9	2	7	55.0	良	1:13.4	0.4	13-11	35.3-37.7	36.6	中京	202207011112	4歳以上2勝クラス	202207011112	01174	岩田望来	ダ	1200	452	-6	0.0
2022/01/09	晴	12	16	6	12	14.9	6	3	55.0	良	1:11.8	0.0	14-12	34.8-37.0	35.5	中京	202207010312	4歳以上2勝クラス	202207010312	05203	岩田康誠	ダ	1200	458	0	280.0
2021/12/04	曇	12	14	8	14	10.4	5	5	55.0	良	1:24.5	0.6	13-13	35.0-37.2	36.2	阪神	202109060112	3歳以上2勝クラス	202109060112	05203	岩田康誠	ダ	1400	458	2	110.0
2021/11/20	晴	12	16	2	3	5.9	2	5	55.0	良	1:12.4	1.3	16-16	34.3-36.8	35.7	阪神	202109050512	3歳以上2勝クラス	202109050512	05203	岩田康誠	ダ	1200	456	-2	110.0
2021/10/23	晴	12	16	5	10	5.4	2	5	55.0	良	1:12.6	0.5	15-14	35.6-36.5	35.7	阪神	202109040512	3歳以上2勝クラス	202109040512	05203	岩田康誠	ダ	1200	458	2	110.0
2021/09/26	雨	12	15	5	10	12.3	6	2	55.0	不	1:10.7	0.0	14-14	34.1-36.6	34.9	中京	202107050712	3歳以上2勝クラス	202107050712	05203	岩田康誠	ダ	1200	456	20	440.0
2021/05/15	晴	9	15	5	9	20.3	8	6	55.0	良	1:24.6	0.5	11-11	34.6-37.0	36.0	東京	202105020709	日吉特別(2勝クラス)	202105020709	01115	浜中俊	ダ	1400	436	-12	0.0
2021/04/17	雨	8	10	8	9	1.5	1	1	55.0	不	1:11.6	-0.6	10-10	34.7-36.9	35.6	阪神	202109020708	4歳以上1勝クラス	202109020708	05203	岩田康誠	ダ	1200	448	2	760.0
2021/03/21	雨	7	10	4	4	4.2	3	2	55.0	不	1:24.1	0.2	10-9	34.9-36.8	35.6	阪神	202109011207	4歳以上1勝クラス	202109011207	05203	岩田康誠	ダ	1400	446	-2	300.0
2021/03/06	曇	7	15	8	14	9.9	4	4	55.0	稍	1:24.7	0.5	8-7	35.3-37.1	36.7	阪神	202109010707	4歳以上1勝クラス	202109010707	05203	岩田康誠	ダ	1400	448	0	110.0
2021/02/13	晴	8	15	8	14	3.2	1	3	55.0	良	1:25.9	0.2	14-14	35.1-38.3	36.7	阪神	202109010108	4歳以上1勝クラス	202109010108	05203	岩田康誠	ダ	1400	448	0	190.0
2020/12/19	晴	12	16	6	12	6.9	5	8	55.0	良	1:25.3	1.0	12-12	34.8-37.5	37.1	阪神	202009060512	3歳以上1勝クラス	202009060512	00732	幸英明	ダ	1400	448	-2	0.0
2020/11/29	晴	4	16	8	15	5.7	2	4	55.0	良	1:25.1	0.5	13-12	35.1-37.4	36.6	阪神	202009050904	3歳以上1勝クラス	202009050904	01163	坂井瑠星	ダ	1400	450	2	110.0
2020/10/31	晴	8	16	6	11	29.9	11	4	55.0	良	1:24.0	0.2	15-11	34.7-37.1	36.0	京都	202008040708	3歳以上1勝クラス	202008040708	01163	坂井瑠星	ダ	1400	448	2	110.0
2020/10/10	曇	6	16	4	8	156.6	15	3	55.0	不	1:22.9	0.9	13-12	34.0-36.2	36.1	京都	202008040106	3歳以上1勝クラス	202008040106	05203	岩田康誠	ダ	1400	446	0	190.0
2020/09/21	晴	6	16	7	14	20.8	8	15	55.0	良	1:13.8	2.5	7-9	34.8-36.5	38.3	中京	202007020506	3歳以上1勝クラス	202007020506	01166	川又賢治	ダ	1200	446	6	0.0
2020/07/12	晴	7	16	6	11	97.7	12	6	55.0	稍	1:11.9	1.0	14-14	34.3-36.6	35.5	阪神	202009040407	3歳以上1勝クラス	202009040407	01166	川又賢治	ダ	1200	440	8	0.0
2020/01/11	晴	12	16	1	2	117.3	14	8	53.0	稍	1:26.9	2.0	11-8	35.3-37.1	38.0	京都	202008010312	4歳以上1勝クラス	202008010312	01166	川又賢治	ダ	1400	432	6	0.0
2019/11/17	晴	7	16	7	13	25.8	10	12	54.0	良	1:11.3	0.9	15-15	34.7-35.7	35.2	福島	201903030607	3歳以上1勝クラス	201903030607	01157	鮫島克駿	芝	1200	426	12	0.0
2019/09/01	小雨	8	18	5	10	14.3	5	17	52.0	重	1:11.8	1.5	18-18	33.6-36.7	36.6	小倉	201910021208	3歳以上1勝クラス	201910021208	00666	武豊	芝	1200	414	-2	0.0
2019/08/10	晴	4	18	5	9	22.7	8	1	54.0	良	1:08.8	-0.1	9-9	33.3-35.5	34.8	小倉	201910020504	3歳未勝利	201910020504	01115	浜中俊	芝	1200	416	-4	500.0
2019/07/07	曇	6	18	1	1	13.4	9	10	54.0	稍	1:23.0	1.2	9-9	34.5-35.6	35.3	中京	201907030406	3歳未勝利	201907030406	00666	武豊	芝	1400	420	0	0.0
2019/06/16	晴	6	14	3	3	9.6	3	4	53.0	稍	1:23.2	1.1	7-7	35.4-35.2	35.5	阪神	201909030606	3歳未勝利	201909030606	01166	川又賢治	芝	1400	420	4	75.0
2018/11/17	晴	3	13	6	8	3.0	1	8	54.0	良	1:37.2	0.9	11-10	36.1-35.0	35.1	京都	201808050503	2歳未勝利	201808050503	01093	藤岡佑介	芝	1600	416	2	0.0
2018/10/20	晴	5	18	5	9	6.5	3	4	54.0	良	1:22.9	0.2	14-11	35.0-35.7	34.8	京都	201808040605	2歳新馬	201808040605	01122	三浦皇成	芝	1400	414	0	110.0
