waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018101235	カシマユウミヒメ			a0292	丸山真一	05668	坂口義幸	461	1
2	2	2018101506	ヤマトライトシップ			05171	岡部誠	05279	宮本仁	470	-1
3	3	2018104587	センシティブガール			a0422	深澤杏花	05668	坂口義幸	377	6
4	4	2018106869	サンマルマリン			05557	加藤聡一	05486	今津博之	428	6
5	5	2018103607	プリンセスキャット			05602	細川智史	00849	地辺幸一	403	-2
6	6	2018104556	シャンデトワール			05435	柿原翔	05668	坂口義幸	443	2
6	7	2018102129	ヒットアロット			05489	今井貴大	05177	藤ヶ崎一	434	2
7	8	2018106402	ジャストトライ			05324	丹羽克輝	05270	竹下直人	418	2
7	9	2018106121	サンパームデール			05196	宮下瞳	a03ea	宇都英樹	416	4
8	10	2018109011	ボルドーマリー			a01b4	加藤誓二	00849	地辺幸一	412	-3
8	11	2018106763	リンガスムーン			a0487	塚本征吾	05368	櫻井今朝	378	-4
