waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017103539	ココリミネルヴァ			05217	田中学	05715	北野真弘	445	1
2	2	2017105628	パリスデージー			05474	竹村達也	05718	坂本和也	437	-4
3	3	2016102471	オースミレーヴ			05530	杉浦健太	a02bf	新井隆太	505	10
4	4	2013110051	ストーミーストーム			a01e6	小谷周平	05370	住吉朝男	494	0
5	5	2015102366	ロードヴォラーレ			a029e	笹田知宏	a02cf	保利良平	442	3
5	6	2015105904	グローバルビジネス			a0489	佐々木世	05291	西村守幸	506	3
6	7	2017100455	ナリタウルフ			a048a	長尾翼玖	05718	坂本和也	460	3
6	8	2017104057	テレーザ			05328	下原理	a03a3	大山寿文	467	8
7	9	2016104525	パルスレート			a024c	中田貴士	a02ca	橋本忠明	464	-4
7	10	2017106535	コスモタイシ			05390	吉村智洋	a02d7	南弘樹	489	1
8	11	2016101312	エスシーヴァローナ			05405	板野央	a03c4	西川進也	496	-6
8	12	2016103653	ミフリマ			a01b1	廣瀬航	a0242	尾林幸二	471	-4
