rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	9		ヴィレッジダンサー	牝6	54.0		西川敏弘	1:23.0		6-5-3-3	38.6	2.7	2	482	0		大関吉明		中内晴子	16.0
2	3	3		ジャンダラリン	牝5	51.0		多田羅誠	1:23.3	1.1/2	2-1-2-1	39.1	2.5	1	485	-4		工藤真司		（同）ＪＰＮ技研	5.6
3	6	7		ハンゲキノノロシ	牡4	56.0		大澤誠志	1:23.7	2.0	12-11-10-6	38.4	33.0	7	455	-4		細川忠義		上岡和男	3.2
4	8	11		クライフターン	牝6	54.0		赤岡修次	1:23.8	1/2	8-8-7-4	38.8	5.7	3	486	-6		宮路洋一		酒井孝敏	2.4
5	2	2		アルコバッサ	牝6	54.0		山崎雅由	1:24.2	2.0	1-1-1-2	40.1	14.7	5	487	10		田中譲二		過能英治	1.6
6	4	4		アナザーサイレンス	牡4	56.0		岡村卓弥	1:24.3	3/4	11-9-9-8	39.1	8.5	4	477	12		工藤真司		（株）ボンズ	
7	5	6		ヴェスペルティリオ	牡7	56.0		林謙佑	1:24.6	1.1/2	4-4-4-5	40.2	83.0	9	451	-4		平和人		杉浦和也	
8	6	8		ノーブルジャーニー	牝4	54.0		佐原秀泰	1:24.6	ハナ	3-3-5-7	40.1	27.6	6	434	3		田中譲二		上岡早苗	
9	1	1		ネオヴァリアント	牡8	56.0		東川公則	1:24.9	1.1/2	7-6-6-9	40.2	84.6	10	491	3		川野勇馬		小橋亮太	
10	5	5		フユハナビ	セ8	55.0		塚本雄大	1:25.5	3.0	9-10-11-10	39.9	256.2	12	479	-5		平和人		大久保與志雄	
11	8	12		ディヴァインサーガ	牡4	56.0		郷間勇太	1:25.7	3/4	10-12-12-11	39.8	33.8	8	435	3		田中守		杉浦和也	
12	7	10		テイクマイチャンス	牝5	54.0		嬉勝則	1:26.4	3.0	5-7-8-12	41.2	120.4	11	454	-10		田中譲二		上岡和男	
