rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	12		サイレンスディガ	牝5	54.0		遠藤健太	1:44.7		1-2-2-2	41.3	10.4	4	430	8		遠藤茂		（株）ファーストビ	100.0
2	5	7		コウエイスーシェフ	セ4	53.0		大木天翔	1:44.7	クビ	8-8-9-8	40.3	4.8	2	453	6		福田真広		酒井孝敏	40.0
3	8	13		カズノワンダー	牡7	56.0		達城龍次	1:44.9	1.0	3-3-3-3	41.3	2.1	1	483	1		納谷和玖		鈴木道雄	25.0
4	7	11		ビヨンド	牡4	56.0		石崎駿	1:45.1	1.1/4	14-14-12-10	40.4	23.1	7	450	3		辻野豊		栗坂崇	15.0
5	5	8		トニーシャレード	牡4	56.0		笹川翼	1:45.3	1.0	9-10-4-4	41.4	5.1	3	469	17		上杉昌宏		（有）トニー企画	10.0
6	1	1		ガンバルサムライ	牡5	56.0		藤江渉	1:45.4	1/2	9-9-10-11	41.0	57.4	11	463	1		佐々木忠		北原大史	
7	4	5		マインキング	牡4	56.0		岡村健司	1:45.7	1.3/4	13-13-10-9	41.0	10.7	5	489	1		松浦裕之		峰哲馬	
8	4	6		アンジェリコ	牝7	54.0		張田昂	1:46.3	3.0	6-5-7-7	42.2	20.9	6	479	-5		佐野謙二		和田博美	
9	3	4		サッキーエクシード	牡5	56.0		高橋昭平	1:46.3	アタマ	5-6-6-6	42.2	49.5	10	480	0		立花貢		?文彦	
10	3	3		トーホウピアノ	牝5	54.0		小林拓未	1:46.5	3/4	1-1-1-1	43.1	89.8	12	424	5		佐藤壽		酒井孝敏	
11	6	9		バーディーチャンス	牝4	53.0		藤本現暉	1:47.9	7.0	12-12-13-13	43.2	46.9	9	448	1		高橋清顕		吉田照哉	
12	8	14		カレンドゥラ	牝5	54.0		坂井英光	1:47.9	アタマ	4-4-5-5	44.2	257.2	14	458	-2		栗田泰昌		永山和夫	
13	2	2		ヴァンクラッセ	牝4	52.0		吉井章	1:48.1	1.0	9-11-14-14	43.0	129.3	13	476	0		嶋田幸晴		林叔瑞	
14	6	10		ネオチャンプ	牡4	56.0		本田正重	1:48.2	クビ	7-7-8-11	44.2	29.8	8	522	7		須田和伸		欠畑圭一	
