rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	9		アルマヘクトール	牡4	56.0		嬉勝則	1:26.9		4-4-4-5	40.9	1.5	1	450	4		田中譲二		西岡透	20.0
2	5	5		コンプレアンノ	牝5	54.0		岡村卓弥	1:27.0	1/2	5-5-5-4	40.7	17.1	5	454	-1		胡本友晴		柴原栄	7.0
3	4	4		スティルフル	牝6	54.0		大澤誠志	1:27.8	4.0	10-9-9-9	40.1	269.7	10	447	3		細川忠義		（有）太盛	4.0
4	8	10		ゴーストバローズ	セ6	56.0		上田将司	1:27.9	クビ	3-3-1-1	42.6	4.3	2	448	-5		細川忠義		酒井孝敏	3.0
5	7	7		セイクレットレーヴ	牡10	55.0		別府真衣	1:27.9	アタマ	7-5-5-6	41.6	6.7	3	478	3		別府真司		梶原哲朗	2.0
6	7	8		アルコバッサ	牝6	54.0		郷間勇太	1:27.9	ハナ	2-2-1-3	42.7	163.4	8	453	-3		田中譲二		過能英治	
7	2	2		アキノリーツリー	牝5	54.0		林謙佑	1:28.3	2.0	8-7-7-7	41.6	9.1	4	464	0		田中譲二		三岡有香	
8	1	1		リュウノクレセント	牝5	54.0		西森将司	1:28.4	クビ	6-8-7-8	41.7	215.7	9	439	-2		国澤輝幸		蓑島竜一	
9	6	6		セイユウロマンス	牝5	54.0		山崎雅由	1:28.5	1/2	1-1-1-2	43.3	23.8	6	489	2		工藤真司		松岡正二	
10	3	3		ファイタープリンス	牡6	56.0		倉兼育康	1:29.1	3.0	9-10-10-10	41.3	68.2	7	446	-3		別府真司		国田正忠	
