rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	4		ロイヤルアイザック	牡8	56.0		岡村健司	1:17.0		9-9-7	39.6	1.6	1	477	-2		新井清重		（株）ＩＴＦ	80.0
2	8	12		ゴールドハーレー	牡5	52.0		神尾香澄	1:17.4	2.0	8-4-4	40.7	10.7	4	513	3		山田質		米津佳昭	31.2
3	5	5		リュウノバーディ	牡8	56.0		山本聡紀	1:17.6	3/4	2-2-2	41.4	9.5	3	474	0		斉藤敏		蓑島竜一	20.0
4	5	6		シントーアキラ	セ5	56.0		小杉亮	1:17.7	1/2	6-7-6	40.6	19.9	5	401	-3		林幻		中野辰三	12.0
5	3	3		ウインシュトローム	牡5	56.0		福原杏	1:17.8	クビ	11-11-11	39.7	24.6	8	559	-2		斉藤敏		杉浦和也	8.8
6	7	9		レッカーベルン	牝8	51.0		木間塚龍	1:17.9	1/2	1-1-1	41.7	20.0	6	481	5		新井清重		樋口貴士	
7	6	7		シエスタキー	牡5	56.0		山中悠希	1:17.9	アタマ	10-10-10	40.3	23.6	7	496	-3		川村守男		石井啓之	
8	7	10		チェリーブロード	牝4	54.0		臼井健太	1:18.5	3.0	5-5-5	41.6	38.9	9	410	6		渋谷信博		大崎幸路	
9	8	11		ウィローグラウス	牝6	54.0		高橋利幸	1:18.7	1.1/2	7-8-9	41.4	58.9	10	475	4		矢内博		田村義徳	
10	1	1		ダイバキャッツアイ	牝5	54.0		赤津和希	1:19.6	4.0	4-6-8	42.6	158.5	11	437	-1		箕輪武		丹呉通孝	
11	6	8		ブランヴィサージュ	牡7	56.0		左海誠二	1:19.6	クビ	3-3-3	43.3	5.0	2	487	1		林正人		（有）太盛	
12	2	2		サッポロヴィクトリ	牝4	50.0		小林捺花	1:20.2	3.0	12-12-12	41.1	174.4	12	438	-4		田島寿一		組）ゴッテスフルス	
