waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019104708	カレンイモーション	牡3	56.0	00660	横山典	01164	安田翔	490	0
2	2	2019104919	ラウドスピリッツ	牡3	56.0	01157	鮫島駿	01154	橋口	494	2
2	3	2019101380	ニシノメイタンテイ	牡3	56.0	01014	福永	01172	新谷	482	4
3	4	2019104081	メイショウヒシャ	牡3	56.0	01037	太宰	01095	荒川	518	4
3	5	2019106220	プラウサス	牡3	56.0	01133	水口	01091	羽月	474	-4
4	6	2019103627	アダマスミノル	牡3	56.0	01116	藤岡康	01078	北出	494	-4
4	7	2019100378	テイエムアルプス	牡3	53.0	01202	鷲頭	01138	浜田	480	2
5	8	2019106399	ダンツエスプリ	牡3	56.0	01138	藤懸	01099	本田	464	-8
5	9	2019104910	グローレジェンド	牡3	56.0	01163	坂井	01075	矢作	522	-14
6	10	2019102311	テーオークレール	牡3	56.0	01126	松山	01159	高柳大	476	0
6	11	2019100966	セルリアンコウコウ	牡3	53.0	01195	川端	00431	谷	478	0
7	12	2019100154	グッドヴィンテージ	牡3	56.0	00732	幸	01155	渡辺	500	8
7	13	2019105002	ワールドパレス	牡3	56.0	00894	小牧太	01040	服部	446	-2
8	14	2019104067	ミニストロペスカ	牡3	53.0	01199	角田河	01083	松永昌	434	-2
8	15	2019100195	ウインバリオス	牡3	56.0	01125	国分優	00425	加用	462	2
