日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/11/28	晴	5	16	5	10	44.0	9	5	57.0	良	1:38.8	1.4	7-6	34.7-37.2	38.0	東京	202105050805	3歳以上1勝クラス	202105050805	01009	柴田大知	ダ	1600	442	-2	76.0
2021/11/14	晴	4	14	8	14	4.2	2	5	57.0	良	1:38.3	1.0	9-10	35.1-37.4	37.0	東京	202105050404	3歳以上1勝クラス	202105050404	01009	柴田大知	ダ	1600	444	6	76.0
2021/10/23	晴	6	15	7	13	11.1	5	2	57.0	稍	1:38.0	0.9	8-6	35.1-36.9	37.1	東京	202105040506	3歳以上1勝クラス	202105040506	01009	柴田大知	ダ	1600	438	4	300.0
2021/10/09	晴	8	16	1	2	223.8	15	5	57.0	良	1:37.1	0.6	11-10	34.6-37.5	36.5	東京	202105040108	3歳以上1勝クラス	202105040108	01009	柴田大知	ダ	1600	434	6	76.0
2021/07/04	小雨	12	15	2	2	50.8	12	12	57.0	稍	1:48.7	2.1	14-14-6-9	30.5-38.0	39.4	福島	202103010212	3歳以上1勝クラス	202103010212	01029	武士沢友	ダ	1700	428	0	0.0
2021/05/29	晴	8	14	3	4	16.2	6	11	57.0	稍	1:38.8	1.5	4-4	35.3-37.8	38.9	東京	202105021108	4歳以上1勝クラス	202105021108	01029	武士沢友	ダ	1600	428	-10	0.0
2021/01/11	曇	7	16	7	13	34.3	9	5	56.0	良	1:55.9	1.3	13-13-11-7	37.1-39.1	38.8	中山	202106010407	4歳以上1勝クラス	202106010407	01029	武士沢友	ダ	1800	438	2	76.0
2020/12/12	曇	7	16	4	8	25.6	8	11	56.0	良	1:55.6	1.2	14-14-15-13	37.7-39.1	38.9	中山	202006050307	3歳以上1勝クラス	202006050307	01029	武士沢友	ダ	1800	436	0	0.0
2020/11/21	晴	7	16	4	7	112.9	12	4	56.0	良	1:38.7	0.3	14-14	35.4-37.5	36.7	東京	202005050507	3歳以上1勝クラス	202005050507	01029	武士沢友	ダ	1600	436	-4	110.0
2020/11/01	晴	6	15	6	10	62.4	13	10	55.0	良	1:38.5	1.9	8-9	34.6-37.0	37.7	東京	202005040806	3歳以上1勝クラス	202005040806	01029	武士沢友	ダ	1600	440	-10	0.0
2020/04/19	晴	6	11	1	1	60.2	9	10	56.0	重	1:53.2	2.2	11-11-11-11	36.8-37.4	38.5	中山	202006030806	3歳1勝クラス	202006030806	01029	武士沢友	ダ	1800	450	-6	0.0
2020/03/31	曇	3	15	2	2	39.4	8	1	56.0	稍	1:54.7	-0.1	13-13-5-5	36.6-39.5	39.0	中山	202006030203	3歳未勝利	202006030203	01029	武士沢友	ダ	1800	456	-4	510.0
2020/02/23	晴	4	16	7	14	252.3	15	16	56.0	良	2:35.3	6.5	14-14-14-16	36.9-35.3	39.9	東京	202005010804	3歳未勝利	202005010804	00684	田中勝春	芝	2400	460	-4	0.0
2020/01/19	晴	6	16	6	12	98.6	12	13	56.0	稍	1:39.9	2.6	5-9-11	36.8-35.1	37.0	中山	202006010706	3歳新馬	202006010706	00684	田中勝春	芝	1600	464	0	0.0
