rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		タケデンタップ	牝7	54.0		西川敏弘	1:22.9		4-4-3-2	38.5	2.1	2	446	-4		大関吉明		（同）ＪＰＮ技研	20.0
2	3	3		プラチナコード	牡7	55.0		永森大智	1:23.4	2.1/2	1-1-1-1	39.3	1.7	1	519	-2		雑賀正光		小菅誠	7.0
3	7	7		ウッチャリ	牡10	56.0		林謙佑	1:23.9	2.1/2	6-6-5-5	38.8	47.2	6	430	-1		大関吉明		（同）ＪＰＮ技研	4.0
4	1	1		トウカイバレット	牡7	56.0		西森将司	1:23.9	クビ	5-5-6-4	38.8	74.4	7	503	-1		大関吉明		濱田修一	3.0
5	5	5		シゲルヤマト	牡8	53.0		多田羅誠	1:24.7	4.0	8-9-8-6	39.2	126.0	8	457	-9		宮路洋一		酒井孝敏	2.0
6	8	10		トウカイヴィオラ	牝5	54.0		郷間勇太	1:25.0	1.1/2	7-8-9-8	39.3	44.6	5	456	-11		大関吉明		濱田修一	
7	6	6		ブラヴォバンビーノ	セ5	56.0		大澤誠志	1:25.2	1.0	2-2-2-3	41.0	12.6	3	481	-3		田中譲二		酒井孝敏	
8	7	8		アルマヘクトール	牡4	56.0		嬉勝則	1:25.7	2.1/2	3-3-4-7	41.0	14.9	4	458	0		田中譲二		西岡透	
9	8	9		ナイトブルーミング	牝9	53.0		木村直輝	1:25.7	アタマ	10-10-10-10	39.5	184.9	9	481	0		宮路洋一		酒井孝敏	
10	4	4		ダノンメモリー	セ6	56.0		東川公則	1:28.2	大	9-7-7-9	42.7	346.7	10	513	1		別府真司		酒井孝敏	
