rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	7		ゲンパチカナ	牝4	54.0		宮川実	1:23.5		3-3-4-4	40.2	1.6	1	465	1		打越勇児		豊島愛子	40.0
2	7	8		ウィキャン	牝5	54.0		木村直輝	1:23.5	アタマ	10-10-10-6	38.4	139.7	10	444	1		宗石大		太田雅貴	14.0
3	8	10		エイシンオーディン	牡4	56.0		岡村卓弥	1:23.6	1/2	1-1-1-1	41.9	5.6	3	489	4		胡本友晴		岡田龍太郎	8.0
4	1	1		アウティミアー	牝4	54.0		妹尾浩一	1:23.7	クビ	2-2-2-2	40.8	6.9	4	431	0		宗石大		岡林英雄	6.0
5	4	4		ホワイトソニック	牡6	56.0		林謙佑	1:23.8	1/2	5-6-6-5	40.1	19.8	5	476	3		田中譲二		（同）ＪＰＮ技研	4.0
6	6	6		アウトラウド	牡3	56.0		倉兼育康	1:24.2	2.0	4-4-3-3	41.0	5.5	2	471	-3		目迫大輔		橘勝年	
7	3	3		アクロマティック	セ10	56.0		嬉勝則	1:24.6	2.0	11-11-11-10	39.3	100.6	8	450	-2		田中譲二		成富直行	
8	7	9		キングイマデショウ	牡8	56.0		山崎雅由	1:24.8	3/4	7-7-7-7	40.7	114.6	9	487	0		国澤輝幸		蓑島竜一	
9	5	5		サウスブランコ	牝4	54.0		西川敏弘	1:24.9	3/4	9-9-9-8	40.1	21.9	6	486	-1		東原己俊		野村文子	
10	8	11		プリサイスホウプ	牝4	54.0		郷間勇太	1:26.0	5.0	8-8-8-11	41.5	288.6	11	407	1		田中譲二		三田正眞	
11	2	2		ビッグシューター	牡4	56.0		佐原秀泰	1:26.3	1.1/2	6-5-5-9	42.6	36.6	7	457	-16		田中譲二		（同）ＪＰＮ技研	
