waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018103226	ゼンダンラット			05368	大原浩司	05675	笹野博司	480	6
2	2	2013101399	キョウワニケ			05602	細川智史	05544	加藤幸保	464	6
3	3	2018106212	キクノリノ			05489	今井貴大	05604	川西毅	473	-5
4	4	2010101160	ナカザルオー			a0032	加藤利征	05237	藤田正治	493	5
5	5	2017101240	トップジージョ			00410	向山牧	05329	大橋敬永	464	4
6	6	2015102659	スギノアルテミス			05557	加藤聡一	05329	大橋敬永	455	3
7	7	2015102019	エマブルーム			a027b	森島貴之	05076	伊藤強一	455	0
7	8	2017101065	ペイシャフレンチ			a03df	東川慎	a02e1	栗本陽一	480	-3
8	9	2016100218	グッドカグラ			05053	丸野勝虎	05237	藤田正治	410	1
8	10	2018100471	オリヒメペコ			05171	岡部誠	05675	笹野博司	515	-2
