rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	4		ゴルトベルク	牝4	55.0		ルメール	1:45.9		3-3-3	34.5	1.6	1	432	2		手塚貴久		サンデーレーシング	1,528.0
2	1	1		グレイテスト	牝5	55.0		石橋脩	1:46.1	3/4	1-1-1	35.5	6.5	2	486	-2		武市康男		荒井元明	608.0
3	7	9		ミモザイエロー	牝5	55.0		福永祐一	1:46.2	3/4	7-6-7	34.4	7.4	3	474	2		戸田博文		青芝商事	384.0
4	8	10		エフティイーリス	牝5	55.0		大野拓弥	1:46.3	1/2	8-9-9	33.9	16.0	5	458	0		金成貴史		吉野英子	230.0
5	8	11		フラル	牝5	55.0		酒井学	1:46.3	クビ	10-10-10	33.8	19.2	6	474	-6		北出成人		ノースヒルズ	150.0
6	7	8		マリノジュリア	牝5	55.0		内田博幸	1:46.3	アタマ	5-6-5	34.7	20.3	7	454	4		稲垣幸雄		クラウン	
7	6	6		ウインメルシー	牝5	55.0		田辺裕信	1:46.4	クビ	10-10-11	33.8	38.6	10	496	4		鈴木伸尋		ウイン	
8	5	5		フローズンスタイル	牝4	55.0		吉田隼人	1:46.6	1.1/4	4-4-5	35.0	31.2	9	460	2		黒岩陽一		吉田照哉	
9	2	2		ラキャラントシス	牝4	55.0		横山武史	1:46.8	1.0	5-4-3	35.3	28.4	8	472	-6		鈴木伸尋		山王飯店	
10	3	3		クリッパー	牝6	55.0		団野大成	1:47.1	2.0	2-2-2	35.8	159.7	11	494	0		高橋文雅		吉田和美	
11	6	7		グルファクシー	牝5	55.0		松山弘平	1:47.3	1.1/4	8-8-8	35.3	11.7	4	468	4		堀宣行		Ｇ１レーシング	
