waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2016104606	ダブルクラッチ			05087	関本淳	05739	斉藤雄一	486	10
2	2	2014103346	トーホウウノ			a01d1	木村暁	a0108	平澤芳三	481	5
3	3	2015100221	ウインスペリウス			a03fd	関本玲花	a02e2	工藤裕孝	436	6
4	4	2017104574	ニジノハシ			05577	岩本怜	05555	三野宮通	433	-1
5	5	2012104730	デュアルメジャー			05591	塚本涼人	a0108	平澤芳三	480	-13
6	6	2012101639	メモリアルウッド			05382	陶文峰	05033	菅原右吉	506	-1
7	7	2011100363	ドラゴンストリート			05462	大坪慎	a02f4	橘友和	489	1
7	8	2016105001	スーペルゴラッソ			05183	南郷家全	05654	櫻田浩樹	486	-2
8	9	2015104840	ミルコメダ			05571	菅原辰徳	05481	瀬戸幸一	461	-1
8	10	2016100302	クリスタルバローズ			a01e8	坂口裕一	05123	村上昌幸	492	-2
