rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	7		タイセイシャイニー	牡4	56.0		山崎誠士	1:29.2		2-2-2-2	38.4	1.5	1	494	-2		内田勝義		田中成奉	120.0
2	5	6		グローリアスレゴン	牝4	54.0		森泰斗	1:29.7	2.1/2	1-1-1-1	39.1	6.7	3	471	-1		高月賢一		日下部勝徳	45.6
3	1	1		ロイヤルオペラ	牝6	51.0		古岡勇樹	1:30.4	3.0	5-3-4-3	39.4	32.2	6	472	-4		田辺陽一		遠藤喜松	30.0
4	2	2		ラソワドール	牝6	54.0		櫻井光輔	1:30.7	1.1/2	7-6-7-5	39.4	44.4	8	531	-2		八木正喜		田中準市	18.0
5	3	3		ケイアイスープラ	牡6	56.0		左海誠二	1:30.8	1/2	7-8-8-9	39.1	4.4	2	455	-4		山下貴之		市村義和	14.4
6	7	9		グランギフト	牡4	56.0		酒井忍	1:30.8	ハナ	3-4-3-3	39.7	53.9	10	471	2		山崎尋美		川原輝雄	
7	8	11		ヤマニンリュシオル	牝6	54.0		岡村裕基	1:30.9	1/2	4-7-5-7	39.5	15.8	4	488	11		山崎尋美		土井久美子	
8	6	8		オンギ	セ4	56.0		藤本現暉	1:31.2	1.1/2	11-11-11-11	39.0	33.1	7	434	0		池田孝		原久美子	
9	7	10		アルフート	牡4	56.0		今野忠成	1:31.4	1.0	10-9-9-8	39.7	172.9	11	505	8		山崎裕也		山口裕介	
10	4	4		エリーストーム	牝4	54.0		増田充宏	1:31.4	ハナ	6-5-6-5	40.1	25.5	5	437	1		高月賢一		（同）ＪＰＮ技研	
11	8	12		エイコーレイワ	牝4	54.0		伊藤裕人	1:32.0	3.0	9-10-9-10	40.2	44.7	9	488	2		原三男		山下栄一	
中	5	5		シゲルアコヤガイ	牝5	54.0		秋元耕成			12-12		269.1	12	438	-10		水野貴史		杉浦和也	
