waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2016100717	フィーユブランシェ			05552	鈴木祐	a024c	櫻田康二	434	0
2	2	2017103326	ワッチーマシェリ			a01d1	木村暁	a02a4	関本浩司	401	2
3	3	2017101552	フラッグタワー			05119	阿部英俊	05157	及川良春	455	6
4	4	2010100645	ワールンガ			05445	山本聡哉	05137	石川栄	455	2
5	5	2017101908	リメインオブザデイ			05490	山本政聡	05320	小西重征	413	-5
6	6	2017101747	シラカワカツコ			05560	小林凌	a02eb	飯田弘道	418	-2
6	7	2016101889	スタークォーツ			a0429	七夕裕次	a024c	櫻田康二	528	2
7	8	2014105662	トルネードアレイ			05577	岩本怜	05555	三野宮通	450	4
7	9	2017103593	モカ			05462	大坪慎	a02f4	橘友和	421	0
8	10	2017106103	ムーンフェアリー			05571	菅原辰徳	05481	瀬戸幸一	430	3
8	11	2018105330	ラヴィエント			05542	高松亮	05720	伊藤和忍	469	-4
