waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2016106025	ムキムキムッキー			05530	杉浦健太	05707	諏訪貴正	513	2
2	2	2018103624	アナシュカ			05544	田野豊三	05321	保利良次	416	2
3	3	2017105675	ジュンヴァンクール			05390	吉村智洋	a02df	玉垣光章	473	-8
4	4	2018103321	キセル			05584	山田雄大	05470	黒田隆男	481	-2
5	5	2018106592	トーティシェル			a048a	長尾翼玖	a029e	田村彰啓	421	-1
6	6	2018103398	キタノテイルズ			a0259	高畑皓一	05574	大塚信次	390	0
7	7	2016104849	ルバクオーリ			a007f	寺地誠一	05644	三宅直之	471	3
7	8	2017104263	モッチリ			05217	田中学	a0265	山元博徳	496	3
8	9	2018106872	シバノハーイデーグ			a0395	永井孝典	a03a3	大山寿文	422	-2
8	10	2016102817	アイファーエンター			a01d8	松本幸祐	a024a	小村正也	439	-3
