rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	4		リッジマン	牡8	60.0		森一馬	3:01.4		2-2-1-1	13.1	2.2	1	466	0		庄野靖志		辻牧場	790.0
2	5	8		ブルーエクセレンス	牡5	60.0		草野太郎	3:03.3	大	9-7-4-3	13.2	5.6	4	482	4		金成貴史		ゴドルフィン	320.0
3	5	7		ニホンピロヘイロー	牝6	58.0		熊沢重文	3:04.4	7.0	6-6-4-5	13.3	24.7	7	464	-4		服部利之		小林百太郎	200.0
4	2	2		クリエイトザライフ	セ5	60.0		北沢伸也	3:04.8	2.1/2	1-1-3-3	13.3	5.5	3	490	2		吉岡辰弥		飯田正剛	120.0
5	6	10		ダイワセントライト	牡4	60.0		小野寺祐	3:05.0	1.1/4	3-2-7-6	13.4	80.3	10	492	4		菊沢隆徳		大城正一	79.0
6	8	14		トモノコテツ	牡6	60.0		中村将之	3:05.1	1/2	9-10-10-8	13.4	42.5	9	474	-4		浜田多実		共田義夫	
7	7	12		デストロイ	セ7	60.0		大江原圭	3:06.4	8.0	6-7-7-7	13.5	175.3	12	504	-8		高橋裕		諸岡慶	
8	6	9		メイショウアツイタ	牡3	58.0		難波剛健	3:06.9	3.0	8-9-10-10	13.5	19.6	6	496	-10		高橋義忠		松本好雄	
9	8	13		アドラメレク	牡7	60.0		西谷誠	3:07.8	5.0	11-12-12-12	13.6	10.9	5	482	4		長谷川浩		Ｇ１レーシング	
10	3	3		ビッグスコール	牡5	60.0		上野翔	3:07.9	3/4	11-10-9-11	13.6	257.1	13	546	4		天間昭一		木村廣太	
11	4	6		シゲルメイオウセイ	牡4	60.0		植野貴也	3:08.8	5.0	3-4-6-9	13.6	103.0	11	504	4		松山将樹		森中蕃	
12	4	5		ジャディード	牡6	60.0		石神深一	3:14.6	大	13-13-13-13	14.1	42.3	8	458	10		小島茂之		丸山担	
中	1	1		コルドゥーン	牡5	60.0		西村太一					312.3	14	458	0		石栗龍彦		西浩明	
中	7	11		ハンター	牡3	58.0		五十嵐雄			3-4-2-2		5.2	2	448	-4		藤原辰雄		道永幸治	
