waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	horse	ムサシブラザー			a0268	渡来心路	a006b	久田守	1042	-4
2	2	horse	サカノダイヤ			a005c	藤野俊一	a007f	田上忠夫	1077	2
3	3	horse	ネオキングダム			a0111	阿部武臣	a0262	坂本東一	1000	7
4	4	horse	ナカゼンダッテ			a028e	西将太	a028d	西弘美	1022	20
5	5	horse	ホクトウォーカー			a02a4	舘澤直央	a0262	坂本東一	1039	15
6	6	horse	マオノクイーン			a0061	藤本匠	a022e	松井浩文	1099	3
7	7	horse	タカラウンカイ			a0056	村上章	a024e	中島敏博	1055	25
7	8	horse	サクラダイチ			a022c	西謙一	a01ee	金山明彦	1114	-4
8	9	1991103895	サクラドリーマー			a0066	松田道明	a006c	今井茂雅	1057	1
8	10	horse	セナカ			a010f	中山直樹	a007f	田上忠夫	1081	-7
