rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		ラストバリオン	牡2	55.0		ルメール	1:13.3		1-1	37.7	1.8	1	494	6		牧浦充徳		中辻明	510.0
2	6	8		マーチャンフェイス	牝2	54.0		松山弘平	1:13.5	1.1/4	5-4	37.2	16.3	5	448	0		新谷功一		ＳＴレーシング	200.0
3	5	5		シエルブルー	牡2	54.0		団野大成	1:13.6	3/4	7-6	37.1	4.4	2	468	-2		渡辺薫彦		ＹＧＧホースクラブ	130.0
4	7	9		カンタベリーマッハ	牡2	55.0		伴啓太	1:13.8	3/4	4-4	37.9	117.3	8	500	-4		星野忍		峰哲馬	77.0
5	8	12		スマートネクタル	牝2	53.0		森裕太朗	1:13.9	1/2	8-7	37.2	23.8	7	454	-2		吉田直弘		大川徹	51.0
6	2	2		キンバ	牡2	54.0		富田暁	1:13.9	クビ	2-2	38.2	7.8	3	438	2		武英智		ケーエスＨＤ	
7	3	3		ファイヤービート	牡2	55.0		吉田隼人	1:14.2	1.3/4	2-3	38.5	18.8	6	446	0		西園正都		長谷川守正	
8	5	6		レピュテーション	牝2	54.0		水口優也	1:14.9	4.0	9-9	38.1	471.0	10	398	-8		大和田成		グランデオーナーズ	
9	6	7		タカチホ	牝2	54.0		丹内祐次	1:15.0	3/4	10-10	37.8	155.5	9	466	6		尾形和幸		高橋文男	
10	4	4		インディナート	牝2	54.0		岩田康誠	1:15.1	クビ	6-7	38.7	8.1	4	442	-6		浅見秀一		梶本尚嗣	
11	7	10		パワポケゴー	牡2	55.0		黛弘人	1:17.0	大	11-11	39.5	481.5	11	468	-4		中野栄治		柳原達也	
取	8	11		アニマルダンジ	牡2	53.0		山田敬士					---		計不			和田雄二		西村新一郎	
