waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017106371	ドテライヤツ			05230	今野忠成	05332	安池成実	470	1
2	2	2016104559	ノワールムーティエ			05342	森泰斗	05302	内田勝義	503	-5
3	3	2015104162	デランブル			05599	池谷匠翔	05302	内田勝義	518	-1
4	4	2016101368	ウォークザライン			05590	藤本現暉	a02e9	平田正一	494	2
4	5	2017110022	リョウガ			05555	中越琉世	a02ea	佐藤博紀	456	4
5	6	2015102789	ジオパークボス			05524	笹川翼	05388	佐々木仁	444	-9
5	7	2015103475	エンパイアミライ			05399	和田譲治	a0293	武井和実	503	0
6	8	2016104087	アンダープロミス			05365	山崎誠士	05331	山崎尋美	506	-4
6	9	2015106186	プロシージャー			a0247	川島正太	05575	矢野義幸	477	-1
7	10	2015100181	キョウワヴィラン			a0188	藤江渉	a0165	山田正実	474	-4
7	11	2016100663	ニヨドハンター			a0420	古岡勇樹	05592	岩本洋	435	1
8	12	2017101424	バルドダンサー			05443	本田正重	05439	河津裕昭	475	-2
8	13	2018109033	レディブラウン			a0257	伊藤裕人	a015f	原三男	455	-7
