rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		メイショウクラーク	牡3	56.0		笹川翼	1:43.7		8-7-8-6	39.2	3.1	2	444	1		福田真広		西村健	100.0
2	6	9		ヴィラバドラ	牡6	56.0		川島正太	1:44.2	2.1/2	3-3-2-1	40.3	25.6	6	482	4		月岡健二		池田俊道	40.0
3	1	1		キワミイモン	牡4	56.0		達城龍次	1:44.2	アタマ	4-4-4-3	40.0	46.6	10	480	0		佐宗応和		井門敏雄	25.0
4	6	10		ヴェニーレ	牡3	56.0		御神本訓	1:44.2	クビ	5-5-5-4	40.2	2.4	1	452	-7		坂井英光		大久保和夫	15.0
5	3	4		マグレ	牝5	54.0		中村尚平	1:44.8	3.0	11-10-12-9	40.0	29.3	7	452	8		庄子昭彦		酒井孝敏	10.0
6	7	12		ララサンパティック	牝4	54.0		和田譲治	1:44.9	3/4	7-8-7-8	40.7	4.1	3	488	-4		高野毅		藤井亮輔	
7	8	14		カーラミーア	牝3	54.0		吉井章	1:45.2	1.1/2	1-1-1-2	41.3	16.1	4	456	-1		高橋清顕		今中俊平	
8	5	8		フェスティヴグッド	牡3	56.0		西啓太	1:45.3	1/2	10-11-11-11	40.8	41.1	9	511	-1		堀千亜樹		臼井義太郎	
9	3	3		ロージズラヴ	牝6	54.0		藤本現暉	1:45.7	2.0	6-6-6-7	41.5	33.9	8	480	25		宗形竹見		鈴木芳夫	
10	5	7		アカツキ	牡6	53.0		菅原涼太	1:46.0	1.1/2	13-13-13-14	41.1	66.0	11	462	2		辻野豊		中村勝彦	
11	4	5		リファーブル	牝3	54.0		千田洋	1:46.0	アタマ	9-9-10-10	41.5	242.1	13	404	0		柏木一夫		（株）三共商事	
12	7	11		コロール	牝3	54.0		山崎誠士	1:46.3	1.1/2	12-12-14-13	41.2	133.9	12	512	1		松浦裕之		前田良平	
13	8	13		スパークデライト	セ4	56.0		岡村健司	1:46.5	1.1/4	14-14-9-12	42.2	24.0	5	436	0		村上頼章		吉田照哉	
14	4	6		リヤルサイレンス	牡3	56.0		藤田凌	1:47.2	3.1/2	2-2-3-5	43.3	364.1	14	468	5		辻野豊		山田武雄	
