	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気
201136010308	ダ	右	1600	曇	不良	14:35	初夢弁財天レースB2		2011-1-3	13	水沢	2			7	160	1	7	100	1	5	150	3	5-7	590	2	5-7	270	2	7-9	320	3	5-9	760	11	7=>5	960	4	5-7-9	1240	4	7=>5=>9	3650	11	14610297583	14621097583	(9,7),(6,10),1,5,(2,4),8,3	(9,7),10,5,6,1,2,4,3,8			9.0	200.0	5.0	5-7	930.0	3.0
201136010309	ダ	右	1800	曇	不良	15:15	ジャニュアリーカップ 		2011-1-3	13	水沢	2			9	280	2	9	100	1	10	190	4	9-10	490	2	9-10	200	2	3-9	680	6	3-10	1,280	17	9=>10	770	3	3-9-10	2410	7	9=>10=>3	6380	19	3,5,9,2,(4,10),1,8,7,6	35924101876	3,(5,9),10,(4,8),2,1,7,6	93105841726			3.0	360.0	5.0	8-8	450.0	2.0
201136010310	ダ	右	1600	曇	不良	15:50	初夢毘沙門天レースB		2011-1-3	13	水沢	2			3	1010	4	3	160	4	2	100	2	2-3	1180	4	2-3	200	2	3-7	200	3	2-7	150	1	3=>2	3890	12	2-3-7	400	1	3=>2=>7	7530	22	12743865	12743865	27431865	2,7,3,8,(6,5),1			7.0	100.0	1.0			
201136011001	ダ	右	850	曇	不良	10:30	3歳C2三組		2011-1-10	13	水沢	5			5	300	1	5	130	1	8	150	3	5-8	740	1	5-8	320	2	5-9	720	12	8-9	1,040	20	5=>8	1360	2	5-8-9	3670	14	5=>8=>9	12920	39			8,9,5,3,(4,2),1,7,6	(8,9),5,2,1,3,4,(6,7)			9.0	280.0	7.0	5-8	610.0	2.0
201136011002	ダ	右	1300	曇	不良	11:05	3歳C2二組		2011-1-10	13	水沢	5			3	580	4	3	150	1	8	690	9	3-8	34550	33	3-8	4,960	34	3-9	390	3	8-9	3,110	25	3=>8	84250	63	3-8-9	50530	57	3=>8=>9	472140	350	2,3,9,5,(1,6),4,(7,8)	2,3,(1,9),5,4,6,7,8	(2,3),9,1,4,5,8,6,7	329148567			9.0	170.0	3.0	3-8	1290.0	9.0
201136011003	ダ	右	1400	曇	不良	11:40	C2三組		2011-1-10	13	水沢	5			2	100	1	2	110	1	8	560	9	2-8	2260	7	2-8	1,100	15	2-10	200	1	8-10	2,430	22	2=>8	2090	7	2-8-10	3580	10	2=>8=>10	11290	29	4,8,9,10,(2,7),6,3,5,1	4,8,9,2,10,(3,7),(6,5),1	4,8,(9,10),2,(3,7,5),6,1	48210936751			10.0	120.0	2.0	2-7	490.0	2.0
201136011004	ダ	右	1400	曇	不良	12:15	C2二組		2011-1-10	13	水沢	5			2	120	1	2	110	1	3	120	2	2-3	260	1	2-3	180	1	2-4	1,030	16	3-4	2,120	25	2=>3	320	1	2-3-4	4170	13	2=>3=>4	7210	28	2,10,9,(1,6),(3,8),(4,5),7	29101635487	2,9,10,1,3,4,6,5,8-7	2,9,(10,3),4,1,(6,8),5-7			4.0	2,060	10.0	2-3	260.0	1.0
201136011005	ダ	右	1400	曇	不良	12:50	C2一組		2011-1-10	13	水沢	5			5	250	2	5	100	2	8	100	1	5-8	130	1	5-8	100	1	5-7	210	3	7-8	170	2	5=>8	260	2	5-7-8	200	1	5=>8=>7	730	2	57108193642	5,7,10,8,1,9,3,6,(2,4)	5,7,10,8,9,1-6,3,(2,4)	5,7,10,8,9,1-6,(3,2,4)			7.0	160	3.0	5-7	130.0	1.0
201136011006	ダ	右	1600	曇	不良	13:25	ぼたんしゃくやく祭り		2011-1-10	13	水沢	5			7	340	2	7	120	1	6	170	4	6-7	270	1	6-7	210	1	3-7	820	9	3-6	1,090	16	7=>6	460	1	3-6-7	2030	6	7=>6=>3	4860	15	7,4,6,5,8,(3,9),(2,1)	7,4,6,5,8,(3,9),2,1	7,4,6,8,5,1,(3,2),9	764853129			3.0	440	7.0	6-7	290.0	1.0
201136011007	ダ	右	1600	曇	不良	14:00	C1二組		2011-1-10	13	水沢	5			1	740	4	1	290	5	2	190	3	1-2	1370	5	1-2	620	8	1-7	850	16	2-7	510	4	1=>2	3020	13	1-2-7	3630	15	1=>2=>7	16940	62	184263975	184263975	142683759	1,(2,4),8,6,3,7,5,9			7.0	350	7.0	1-2	1490.0	8.0
201136011008	ダ	右	1600	曇	不良	14:35	唐梅館絵巻レースC1		2011-1-10	13	水沢	5			9	130	1	9	140	1	1	1,100	10	1-9	6950	18	1-9	2,360	25	9-10	990	11	1-10	9,050	40	9=>1	7200	18	1-9-10	52670	73	9=>1=>10	155980	236	9,7,6,4,8,(1,2),5,10,3	97641825103	9,7,(1,6),4,8,10,5,2,3	9=7,1,5,10,4,6,8,2,3			10.0	730	9.0	1-8	4870.0	14.0
201136011009	ダ	右	1600	曇	不良	15:15	トウケイニセイ記念	G	2011-1-10	13	水沢	5			7	2640	7	7	260	6	1	110	1	1-7	2000	7	1-7	540	8	7-11	560	9	1-11	170	1	7=>1	7820	24	1-7-11	1580	5	7=>1=>11	24660	73	3,4,12,1,(2,11),9,7,10,5,6,8	3,4,12,1,2,(9,11),7,10,5,6,8	4,3,(1,11),2,12,(7,9),10,6,5,8	1,(4,11),2,7,3,9,10,12,6,5,8			11.0	120	2.0	1-6	1920.0	8.0
201136121001	ダ	右	1300	曇	稍重	10:30	奥州市観光物産協会会		2011-12-10	1	水沢	1			2	210	1	2	100	1	1	150	4	1-2	530	4	1-2	210	3	2-6	800	7	1-6	880	8	2=>1	940	6	1-2-6	2220	5	2=>1=>6	6150	26	12468103957	1268310957	(1,2),6,8,3,10,9,5,7	2168103957			6.0	480	7.0	1-2	480.0	2.0
201136121002	ダ	右	1300	曇	稍重	11:00	Zプラザアテルイ賞C		2011-12-10	1	水沢	1			9	370	2	9	110	2	8	140	3	8-9	1360	5	8-9	310	6	3-9	130	1	3-8	210	2	9=>8	1930	6	3-8-9	360	1	9=>8=>3	3680	12	38107954621	3,8,10,7,9,5,4,6,(1,2)	38109756412	38910765142			3.0	110	1.0	7-8	820.0	3.0
201136121003	ダ	右	1300	曇	稍重	11:30	越路スキー場レースC		2011-12-10	1	水沢	1			2	170	1	2	110	1	7	120	2	2-7	330	2	2-7	170	2	2-3	370	5	3-7	690	8	2=>7	470	2	2-3-7	960	5	2=>7=>3	1640	4	10478913652	10471893526	47102138956	47210135896			3.0	190	4.0	2-7	300.0	2.0
201136121004	ダ	右	1600	曇	稍重	12:00	JRA認定ホープフル		2011-12-10	1	水沢	1			2	330	1	2	100	1	7	200	5	2-7	1660	7	2-7	670	8	2-8	340	3	7-8	770	10	2=>7	2480	11	2-7-8	2250	5	2=>7=>8	10940	34	26731041895	26731081459	27863915104	27836915104			8.0	170	4.0	2-7	470.0	1.0
201136121005	ダ	右	1400	曇	稍重	12:30	ひめかゆスキー場レー		2011-12-10	1	水沢	1			6	120	1	6	110	1	5	170	4	5-6	720	4	5-6	280	4	3-6	170	1	3-5	460	8	6=>5	810	4	3-5-6	730	3	6=>5=>3	2890	9	63211058497	63251108497	63521910487	63521910487			3.0	110	2.0	5-6	730.0	3.0
201136121006	ダ	右	1400	曇	稍重	13:00	国見平スキー場レース		2011-12-10	1	水沢	1			3	940	3	3	270	5	1	220	3	1-3	3410	11	1-3	580	8	3-5	760	10	1-5	450	5	3=>1	10200	23	1-3-5	4930	15	3=>1=>5	37260	92	10741362985	10473162598	10431675289	10431658279			5.0	250	4.0	1-3	3920.0	13.0
201136121007	ダ	右	1400	曇	稍重	13:30	お帰りなさい水沢競馬		2011-12-10	1	水沢	1			2	420	3	2	110	1	9	130	2	2-9	640	2	2-9	260	2	2-3	180	1	3-9	290	4	2=>9	1470	8	2-3-9	790	2	2=>9=>3	4210	13	34102691857	34109126587	93216108457	93216581047			3.0	150	3.0	2-8	620.0	2.0
201136121008	ダ	右	1600	曇	稍重	14:05	奥州商工会議所青年部		2011-12-10	1	水沢	1			8	430	4	8	120	1	5	140	2	5-8	1200	7	5-8	380	5	1-8	640	15	1-5	640	14	8=>5	2100	12	1-5-8	2510	9	8=>5=>1	9760	36	5810179463	5810179463	5810179643	5108179643			1.0	230	5.0	5-7	690.0	3.0
201136121009	ダ	右	1600	曇	稍重	14:40	みちゃおきいちゃおI		2011-12-10	1	水沢	1			7	1500	4	7	240	4	8	170	2	7-8	1720	6	7-8	600	6	3-7	710	9	3-8	610	7	7=>8	4920	13	3-7-8	3540	12	7=>8=>3	21310	54	34682957101	34689257101	3,6,4,8,9,10,(2,7),1,5	34687910251			3.0	190	3.0	7-7	1800.0	7.0
201136121010	ダ	右	1800	曇	稍重	15:15	師走賞 		2011-12-10	1	水沢	1			2	210	1	2	130	1	8	170	2	2-8	1280	5	2-8	400	4	2-4	410	5	4-8	990	17	2=>8	1570	4	2-4-8	2920	11	2=>8=>4	13020	35	13829764510	13289764510	13824796510	38412975610			4.0	230	6.0	2-7	780.0	2.0
201136121011	ダ	右	1600	曇	稍重	15:50	奥州商工会議所杯B1		2011-12-10	1	水沢	1			8	180	1	8	110	1	3	390	8	3-8	4150	18	3-8	930	13	2-8	530	5	2-3	2,230	25	8=>3	7360	27	2-3-8	6190	22	8=>3=>2	37080	110	2,3,9,8,5,(6,7),10,4,1	23987564101	23897510164	(2,3,8),9,5,7,4,1,10,6			2.0	250	6.0	3-7	3310.0	13.0
201136121101	ダ	右	1300	曇	不良	10:30	JA岩手ふるさとモー		2011-12-11	1	水沢	2			10	100	1	10	100	1	5	140	3	5-10	190	1	5-10	120	1	4-10	150	2	4-5	390	7	10=>5	230	1	4-5-10	420	2	10=>5=>4	760	2	10679458132	10679451832	10679245183	10764215938			4.0	130	2.0	5-8	250.0	1.0
201136121102	ダ	右	1300	曇	不良	11:00	JA岩手ふるさとはと		2011-12-11	1	水沢	2			1	150	1	1	120	1	5	150	3	1-5	250	1	1-5	130	1	1-4	280	5	4-5	240	3	1=>5	380	1	1-4-5	380	2	1=>5=>4	910	2	12365810497	12356481097	12354681079	15234867109			4.0	190	5.0	1-5	260.0	1.0
201136121103	ダ	右	1300	曇	不良	11:30	JA岩手ふるさと産米		2011-12-11	1	水沢	2			7	190	1	7	150	2	8	250	4	7-8	800	3	7-8	430	4	5-7	2,320	17	5-8	3,310	21	7=>8	1050	4	5-7-8	15150	25	7=>8=>5	34700	74	13107586942	13105786942	(1,3),7,6,8,5,10,9-4,2	31867591042			5.0	2,020	8.0	7-7	760.0	4.0
201136121104	ダ	右	1400	小雨	不良	12:00	JRA認定ホープフル		2011-12-11	1	水沢	2			2	1190	6	2	200	5	1	110	1	1-2	990	3	1-2	430	3	2-6	930	14	1-6	520	4	2=>1	2850	9	1-2-6	2250	6	2=>1=>6	13950	46	(1,10),7,6,2,3,5,4,8	1107623548	1106254378	1261043578			6.0	190	4.0	1-2	1080.0	3.0
201136121105	ダ	右	1400	小雨	不良	12:30	JA岩手ふるさと奥州		2011-12-11	1	水沢	2			9	390	2	9	220	5	2	140	1	2-9	1030	7	2-9	390	6	5-9	360	5	2-5	530	10	9=>2	1920	11	2-5-9	1830	10	9=>2=>5	8130	41	4911028635	4911026835	4910526138	4952101368			5.0	150	3.0	2-8	870.0	3.0
201136121106	ダ	右	1400	小雨	不良	13:00	JA岩手ふるさと米粉		2011-12-11	1	水沢	2			1	530	4	1	150	3	9	130	1	1-9	570	7	1-9	280	6	1-5	790	17	5-9	1,030	22	1=>9	930	9	1-5-9	3470	12	1=>9=>5	10980	37	5910813624	5910813462	5910813462	5981013462			5.0	320	5.0	1-8	910.0	4.0
201136121107	ダ	右	1600	小雨	不良	13:30	JA岩手ふるさとひと		2011-12-11	1	水沢	2			3	500	2	3	170	2	4	400	8	3-4	2990	12	3-4	910	12	3-8	850	11	4-8	1,420	21	3=>4	5200	23	3-4-8	7520	28	3=>4=>8	49720	166	24618375910	24618375910	24816379510	42813596710			8.0	390	6.0	3-4	3620.0	13.0
201136121108	ダ	右	1600	曇	不良	14:05	JA岩手ふるさと奥州		2011-12-11	1	水沢	2			3	180	1	3	110	1	4	140	2	3-4	370	1	3-4	140	1	3-10	220	2	4-10	340	4	3=>4	480	1	3-4-10	590	1	3=>4=>10	1540	1	31054186297	31054128697	3,(10,4),5,1,6,2,9,8,7	34105162978			10.0	180	4.0	3-4	350.0	1.0
201136121109	ダ	右	1800	曇	不良	14:40	JA岩手ふるさと前沢		2011-12-11	1	水沢	2			9	400	2	9	140	1	1	360	7	1-9	4250	18	1-9	1,190	14	7-9	510	7	1-7	1,390	18	9=>1	4940	20	1-7-9	6170	25	9=>1=>7	49510	149	57681392410	57618329410	57186392104	5,1,7,9,8,3,6,10,2-4			7.0	160	2.0	1-8	2350.0	8.0
201136121110	ダ	右	1600	曇	不良	15:15	寒菊賞 		2011-12-11	1	水沢	2			6	220	1	6	120	2	10	790	9	6-10	8720	22	6-10	1,440	21	1-6	170	1	1-10	970	13	6=>10	5770	18	1-6-10	6910	23	6=>10=>1	66840	153	8631510241197	8631105241197	(8,6,1),11,3,5,10,4,2,9,7	6110351184927			1.0	120	1.0	6-8	660.0	2.0
201136121111	ダ	右	1600	曇	不良	15:50	JA前沢牛しぐれ煮杯		2011-12-11	1	水沢	2			1	410	2	1	140	2	2	320	7	1-2	5260	15	1-2	1,010	16	1-4	180	1	2-4	520	6	1=>2	9440	27	1-2-4	2340	7	1=>2=>4	25090	77	10971658243	10971652843	10712469385	10172648395			4.0	120	1.0	1-2	5290.0	15.0
201136121201	ダ	右	1300	曇	重	10:30	胆沢ダムレースC2十		2011-12-12	1	水沢	3			3	280	2	3	100	1	2	110	3	2-3	250	1	2-3	110	1	3-6	170	2	2-6	170	3	3=>2	510	2	2-3-6	240	1	3=>2=>6	940	2	218936574	218935674	213869745	213869745			6.0	110	2.0	2-3	230.0	1.0
201136121202	ダ	右	1300	曇	重	11:00	胆沢川レースC2九組		2011-12-12	1	水沢	3			5	490	2	5	100	1	7	170	4	5-7	2810	7	5-7	320	4	1-5	100	1	1-7	290	3	5=>7	1790	6	1-5-7	410	1	5=>7=>1	6530	22	58972364101	58927634110	58927613410	58217369410			1.0	110	2.0	5-7	1480.0	5.0
201136121203	ダ	右	1400	曇	重	11:30	黒滝温泉レースC2三		2011-12-12	1	水沢	3			10	200	1	10	160	3	4	200	5	4-10	1710	8	4-10	500	8	3-10	380	4	3-4	890	12	10=>4	2320	11	3-4-10	2630	10	10=>4=>3	11190	40	31051928476	31051928476	3,10,9,1,5,4,8,2,7-6	(3,10),9,1,4,5,2,8,7,6			3.0	130	2.0	4-8	1080.0	5.0
201136121204	ダ	右	1400	曇	重	12:00	国見平温泉レースC2		2011-12-12	1	水沢	3			9	170	1	9	120	2	5	150	4	5-9	600	3	5-9	180	2	3-9	110	1	3-5	320	5	9=>5	970	4	3-5-9	530	2	9=>5=>3	1760	4	79351012648	79351016248	97531012648	97532110648			3.0	110	1.0	5-8	570.0	3.0
201136121205	ダ	右	1400	小雨	重	12:30	前沢温泉舞鶴の湯レー		2011-12-12	1	水沢	3			2	110	1	2	110	1	3	130	2	2-3	420	1	2-3	220	1	2-5	850	10	3-5	3,520	28	2=>3	420	1	2-3-5	5320	18	2=>3=>5	10150	31	12103785694	12103785694	21103785694	21371085649			5.0	710	9.0	2-3	310.0	1.0
201136121206	ダ	右	1400	曇	重	13:00	焼石クアパークひめか		2011-12-12	1	水沢	3			3	3670	6	3	210	6	1	190	4	1-3	4400	12	1-3	1,400	13	3-5	640	8	1-5	370	4	3=>1	19740	39	1-3-5	2960	10	3=>1=>5	35050	98	26713485910	26173458109	26713548109	26317510849			5.0	170	3.0	1-3	4190.0	14.0
201136121207	ダ	右	1600	曇	重	13:30	国民宿舎サンホテル衣		2011-12-12	1	水沢	3			9	2130	6	9	360	6	3	270	3	3-9	77780	39	3-9	14,880	36	2-9	5,830	24	2-3	9,500	31	9=>3	436610	79	2-3-9	168150	84	9=>3=>2	1259750	465	25741691083	25714691083	24516978103	24619583710			2.0	520	8.0	3-8	22270.0	23.0
201136121208	ダ	右	1600	曇	重	14:05	栄養満点卵めんレース		2011-12-12	1	水沢	3			5	660	4	5	220	4	6	210	3	5-6	1270	4	5-6	460	4	5-10	500	6	6-10	490	5	5=>6	2300	6	5-6-10	2250	6	5=>6=>10	12610	38	24610319587	24610391587	69410583217	69410583127			10.0	270	6.0	5-6	1500.0	7.0
201136121701	ダ	右	1300	小雪	不良	10:30	C2十六組		2011-12-17	1	水沢	4			5	590	4	5	180	3	1	220	5	1-5	1040	6	1-5	290	4	5-6	190	2	1-6	130	1	5=>1	3080	15	1-5-6	630	2	5=>1=>6	7480	37	896153247	896153274	6,9,1,8,5-3,7,4,2	691583742			6.0	200	4.0	1-5	1220.0	7.0
201136121702	ダ	右	1300	小雪	不良	11:00	C2十五組		2011-12-17	1	水沢	4			6	200	2	6	100	1	5	110	2	5-6	120	1	5-6	100	1	4-6	340	7	4-5	330	6	6=>5	240	1	4-5-6	500	3	6=>5=>4	1080	5	568241397	5,6,8,2,4,1,3,(9,7)	568421379	658431972			4.0	180	5.0	5-6	130.0	1.0
201136121703	ダ	右	1300	小雪	不良	11:30	C2十四組		2011-12-17	1	水沢	4			7	210	1	7	140	3	3	200	5	3-7	1340	5	3-7	540	8	6-7	380	3	3-6	1,360	14	7=>3	1570	7	3-6-7	3400	10	7=>3=>6	9950	35	26874351091	26783451019	26783451019	67238451019			6.0	130	2.0	3-7	1410.0	6.0
201136121704	ダ	右	1400	小雪	不良	12:00	C2八組		2011-12-17	1	水沢	4			8	150	1	8	120	1	9	170	3	8-9	790	2	8-9	320	2	8-10	1,120	10	9-10	2,390	18	8=>9	890	3	8-9-10	3310	8	8=>9=>10	6170	18	78495101362	78495101362	78945103162	87941053162			10.0	320	6.0	7-8	310.0	2.0
201136121705	ダ	右	1400	小雪	不良	12:30	C2七組		2011-12-17	1	水沢	4			9	430	3	9	140	2	6	290	5	6-9	1170	5	6-9	480	6	8-9	5,140	30	6-8	5,440	32	9=>6	1970	10	6-8-9	39500	61	9=>6=>8	108000	174	23714569108	27359146108	27539461108	57963428101			8.0	880	9.0	6-8	1100.0	6.0
201136121706	ダ	右	1400	小雪	不良	13:00	C2六組		2011-12-17	1	水沢	4			10	240	2	10	130	1	8	200	4	8-10	1310	7	8-10	380	5	9-10	660	10	8-9	1,030	15	10=>8	2780	14	8-9-10	4520	16	10=>8=>9	17070	59	10793865241	10798362541	71098632451	71089634251			9.0	350	6.0	7-8	490.0	3.0
201136121801	ダ	右	1300	曇	不良	10:30	2歳		2011-12-18	1	水沢	5			9	390	2	9	190	3	5	150	2	5-9	970	4	5-9	250	2	3-9	820	12	3-5	830	13	9=>5	1680	6	3-5-9	2930	12	9=>5=>3	14030	48	(2,4),9,1,3,5,7,8,6	294153786	294513876	925138764			3.0	210	4.0	5-8	950.0	4.0
201136121802	ダ	右	1300	曇	不良	11:00	C2十三組		2011-12-18	1	水沢	5			5	180	1	5	100	1	9	110	2	5-9	150	1	5-9	110	1	5-7	220	4	7-9	230	5	5=>9	280	1	5-7-9	320	1	5=>9=>7	690	2	95481016372	95481016372	95841107632	9,5,7,1,8,10,4,6,3-2			7.0	120	3.0	5-8	150.0	1.0
201136121803	ダ	右	1300	曇	不良	11:30	C2十二組		2011-12-18	1	水沢	5			10	170	1	10	120	1	5	1,630	10	5-10	15180	21	5-10	3,000	24	7-10	2,920	21	5-7	49,730	43	10=>5	30610	33	5-7-10	167840	78	10=>5=>7	1234900	424	89610274153	89210617345	89102635714	10859327614			7.0	1,240	9.0	5-8	5900.0	13.0
201136121804	ダ	右	1300	曇	不良	12:00	C2十一組		2011-12-18	1	水沢	5			5	110	1	5	100	1	10	110	2	5-10	130	1	5-10	100	1	1-5	400	6	1-10	740	9	5=>10	200	1	1-5-10	970	3	5=>10=>1	1690	4	2581074169	2,5,10,4,8,7,1,6-9	2,5,10,4,1,8,7,6-9	5101247869			1.0	190	5.0	5-8	150.0	1.0
201136121805	ダ	右	1400	曇	不良	12:30	C2五組		2011-12-18	1	水沢	5			6	170	1	6	100	1	9	140	2	6-9	430	1	6-9	250	1	6-7	270	2	7-9	880	12	6=>9	550	1	6-7-9	1050	3	6=>9=>7	2270	3	73216849510	72316485910	73621854910	76512389410			7.0	190	5.0	6-8	320.0	2.0
201136121806	ダ	右	1400	曇	不良	13:00	C2四組		2011-12-18	1	水沢	5			9	400	2	9	250	4	10	120	1	9-10	1280	6	9-10	490	6	7-9	2,080	20	7-10	2,920	27	9=>10	2610	8	7-9-10	7760	26	9=>10=>7	58050	129	89457101236	89475102136	89710521436	8,9,10,5,7,2,1,4-3,6			7.0	920	8.0	8-8	1280.0	4.0
201136121807	ダ	右	1400	曇	不良	13:30	C1九組		2011-12-18	1	水沢	5			10	240	1	10	150	1	7	250	5	7-10	1570	5	7-10	670	8	2-10	640	7	2-7	840	12	10=>7	3440	16	2-7-10	3110	11	10=>7=>2	17180	53	12587439106	12457810396	12547108396	21014758369			2.0	150	2.0	7-8	940.0	4.0
201136121808	ダ	右	1400	曇	不良	14:05	C1八組		2011-12-18	1	水沢	5			7	630	4	7	210	3	8	170	2	7-8	740	2	7-8	400	3	5-7	1,360	19	5-8	1,190	17	7=>8	1670	8	5-7-8	7960	28	7=>8=>5	30980	98	48910537162	48910357126	48391051726	84951037216			5.0	670	8.0	7-7	790.0	5.0
201136121809	ダ	右	1600	曇	不良	14:40	奥州市馬事文化振興実		2011-12-18	1	水沢	5			7	1450	6	7	440	5	9	280	4	7-9	3610	18	7-9	1,170	19	7-8	1,790	31	8-9	1,290	22	7=>9	16180	56	7-8-9	11410	52	7=>9=>8	129250	385	924138675	923416875	924831675	924873651			8.0	450	6.0	7-8	2730.0	12.0
