	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201142011201	ダ	左	1300	晴	良	10:40	C3七		2011-1-12	9	浦和	2			8	710	4	8	230	5	7	120	1	10.0	220	4.0	6-7	700.0	5.0	7-8	970	4	7-8	380	5	8-10	760	12	7-10	320	3	7=>6	2070.0	10.0	8=>7	2770	10	7-8-10	1950	6	8=>7=>10	15150	48	6741191510832	6741191105832	7411691018532	7411981061523	6.6 - 11.8 - 12.4 - 13.3 - 13.1 - 13.6 - 13.6	6.6 - 18.4 - 30.8 - 44.1 - 57.2 - 70.8 - 84.4 (30.8-40.3)
201142011202	ダ	左	1400	晴	良	11:10	3歳		2011-1-12	9	浦和	2	116万円以上205万円未満		3	410	4	3	160	3	8	500	8	1.0	160	2.0	3-6	3540.0	16.0	3-8	4470	18	3-8	1,680	21	1-3	330	2	1-8	1,620	20	3=>6	5200.0	26.0	3=>8	6130	26	1-3-8	5180	19	3=>8=>1	35530	111	121026731594811	12,10,7,2,5,6,3,1,(9,8),4,11	810531261271149	831051261149712	12.8 - 12.6 - 13.9 - 13.5 - 12.4 - 13.2 - 13.6	12.8 - 25.4 - 39.3 - 52.8 - 65.2 - 78.4 - 92.0 (39.3-39.2)
201142011203	ダ	左	1400	晴	良	11:40	4歳　選抜馬イ		2011-1-12	9	浦和	2			5	500	3	5	180	4	8	220	5	3.0	180	3.0	5-6	580.0	2.0	5-8	2430	11	5-8	630	8	3-5	520	7	3-8	800	12	5=>6	860.0	3.0	5=>8	3500	17	3-5-8	2970	10	5=>8=>3	20260	72	138762125114109	138762125114910	381765124119102	3,5,8,1,7,6,4,9,11,10,12-2	12.6 - 12.1 - 13.1 - 13.2 - 12.8 - 13.6 - 13.8	12.6 - 24.7 - 37.8 - 51.0 - 63.8 - 77.4 - 91.2 (37.8-40.2)
201142011204	ダ	左	1400	晴	良	12:10	C3五　六		2011-1-12	9	浦和	2			11	170	1	11	100	1	10	110	2	6.0	120	3.0	7-8	250.0	1.0	10-11	320	1	10-11	160	1	6-11	240	2	6-10	280	3	8=>7	500.0	1.0	11=>10	470	1	6-10-11	520	1	11=>10=>6	1510	1	911210164128375	9,11,10,2,6,1,4,3,12,7,8-5	11,10,9,6,2,4,3,1,12,8,7-5	111064329171285	12.8 - 12.1 - 12.5 - 13.3 - 13.0 - 13.2 - 13.6	12.8 - 24.9 - 37.4 - 50.7 - 63.7 - 76.9 - 90.5 (37.4-39.8)
201142011205	ダ	左	1400	晴	良	12:45	C3五　六		2011-1-12	9	浦和	2			11	1190	5	11	170	3	2	130	2	7.0	110	1.0	2-8	1870.0	8.0	2-11	1610	6	2-11	450	5	7-11	260	2	2-7	220	1	8=>2	2940.0	13.0	11=>2	3430	15	2-7-11	1110	1	11=>2=>7	9190	21	231116910512784	231111065971248	211310169571284	211610375181294	12.7 - 12.5 - 12.9 - 13.0 - 13.0 - 13.6 - 13.7	12.7 - 25.2 - 38.1 - 51.1 - 64.1 - 77.7 - 91.4 (38.1-40.3)
201142011206	ダ	左	1500	晴	良	13:20	C2七		2011-1-12	9	浦和	2			7	1310	3	7	180	3	10	100	1	4.0	190	4.0	6-7	310.0	1.0	7-10	630	1	7-10	290	4	4-7	1,030	11	4-10	270	2	6=>7	1340.0	6.0	7=>10	2410	8	4-7-10	1380	2	7=>10=>4	12050	38	121131091248657	121131041289657	121011438127569	1-10,2,7,4,3,8,5,6,11,12,9	7.6 - 11.0 - 11.9 - 12.4 - 13.3 - 13.1 - 14.2 - 14.4	7.6 - 18.6 - 30.5 - 42.9 - 56.2 - 69.3 - 83.5 - 97.9 (30.5-41.7)
201142011207	ダ	左	1400	晴	良	13:55	鴻巣びっくりひな祭り		2011-1-12	9	浦和	2			9	590	4	9	250	5	2	180	4	11.0	180	3.0	2-7	1290.0	10.0	2-9	1570	8	2-9	480	6	9-11	560	9	2-11	420	1	7=>2	2430.0	17.0	9=>2	2730	14	2-9-11	2260	9	9=>2=>11	12550	28	911212351478610	911122153487610	911212513786410	911251127683104	12.6 - 12.2 - 12.6 - 12.8 - 12.6 - 13.4 - 13.6	12.6 - 24.8 - 37.4 - 50.2 - 62.8 - 76.2 - 89.8 (37.4-39.6)
201142011208	ダ	左	1600	晴	良	14:30	ガーネット特別 		2011-1-12	9	浦和	2			1	370	2	1	150	2	2	630	9	5.0	610	8.0	1-2	4560.0	15.0	1-2	4200	15	1-2	1,400	16	1-5	2,020	24	2-5	6,180	41	1=>2	7280.0	25.0	1=>2	7470	29	1-2-5	31190	70	1=>2=>5	121120	299	5324811791016	5,3,2,4,7,8,(9,11),10,1,6	5324111798106	5123471198610	12.6 - 11.7 - 13.1 - 13.0 - 13.5 - 13.1 - 13.1 - 13.9	12.6 - 24.3 - 37.4 - 50.4 - 63.9 - 77.0 - 90.1 - 104.0 (37.4-40.1)
201142011209	ダ	左	1400	晴	良	15:05	福寿草特別 		2011-1-12	9	浦和	2			6	230	1	6	140	1	3	830	10	2.0	470	7.0	3-5	2590.0	9.0	3-6	4960	15	3-6	1,580	18	2-6	1,380	14	2-3	4,390	41	5=>3	3000.0	10.0	6=>3	7380	22	2-3-6	31630	67	6=>3=>2	139640	297	127611894152103	127116891452103	127116891054132	791063128112541	12.3 - 12.4 - 13.4 - 12.8 - 12.4 - 13.7 - 13.1	12.3 - 24.7 - 38.1 - 50.9 - 63.3 - 77.0 - 90.1 (38.1-39.2)
201142011301	ダ	左	1400	晴	良	10:40	3歳		2011-1-13	9	浦和	3	61万円以上116万円未満		8	1130	6	8	450	7	1	130	1	10.0	240	4.0	1-6	1300.0	5.0	1-8	2340	8	1-8	690	7	8-10	2,020	20	1-10	430	4	6=>1	2830.0	13.0	8=>1	6720	24	1-8-10	4870	17	8=>1=>10	57410	156	111102345861297	1,11,10,2,5,4,3,6,8,(7,9,12)	158111064122973	1,8,5,10,2,4,6,12,7,11,9-3	12.7 - 12.1 - 13.4 - 14.3 - 13.1 - 13.3 - 13.3	12.7 - 24.8 - 38.2 - 52.5 - 65.6 - 78.9 - 92.2 (38.2-39.7)
201142011302	ダ	左	1400	晴	良	11:10	4歳　選抜馬ウ		2011-1-13	9	浦和	3			2	170	1	2	120	1	7	240	5	8.0	230	4.0	2-6	460.0	2.0	2-7	1520	5	2-7	550	6	2-8	300	2	7-8	950	11	2=>6	650.0	2.0	2=>7	1930	5	2-7-8	2790	7	2=>7=>8	7290	22	24811173121095	24187111239510	28111214753910	21811712349510	12.6 - 12.9 - 13.8 - 13.6 - 13.1 - 13.6 - 13.0	12.6 - 25.5 - 39.3 - 52.9 - 66.0 - 79.6 - 92.6 (39.3-39.7)
201142011303	ダ	左	1400	晴	良	11:40	C3四		2011-1-13	9	浦和	3			11	140	1	11	100	1	10	200	4	3.0	200	5.0	7-8	640.0	4.0	10-11	1060	4	10-11	440	5	3-11	220	1	3-10	1,130	14	8=>7	830.0	4.0	11=>10	1240	4	3-10-11	1780	6	11=>10=>3	5520	13	111032517468912	111032518746912	111032851697412	111038195674212	12.5 - 12.8 - 14.1 - 13.8 - 12.9 - 13.3 - 12.4	12.5 - 25.3 - 39.4 - 53.2 - 66.1 - 79.4 - 91.8 (39.4-38.6)
201142011304	ダ	左	1400	晴	良	12:10	C2八　九		2011-1-13	9	浦和	3			12	260	1	12	140	1	5	190	5	3.0	180	4.0	5-8	390.0	1.0	5-12	790	3	5-12	360	4	3-12	320	2	3-5	440	6	8=>5	820.0	1.0	12=>5	1350	2	3-5-12	1470	3	12=>5=>3	5650	11	791011225368411	791012138526114	9,10,12,7,3,8,5,1-2,11,6,4	129103851746112	12.0 - 11.9 - 12.9 - 13.3 - 13.2 - 13.4 - 13.3	12.0 - 23.9 - 36.8 - 50.1 - 63.3 - 76.7 - 90.0 (36.8-39.9)
201142011305	ダ	左	1500	晴	良	12:45	C2八　九		2011-1-13	9	浦和	3			2	2580	6	2	290	4	10	220	2	1.0	530	8.0	2-7	8370.0	16.0	2-10	7730	19	2-10	1,700	17	1-2	2,320	23	1-10	2,390	25	2=>7	18760.0	29.0	2=>10	27430	40	1-2-10	26510	60	2=>10=>1	176420	312	211126101473859	2,11,6,12,1,10,4,7,3,5,8-9	261110145127389	210611154379128	7.1 - 11.5 - 12.0 - 12.9 - 13.4 - 12.9 - 13.7 - 13.9	7.1 - 18.6 - 30.6 - 43.5 - 56.9 - 69.8 - 83.5 - 97.4 (30.6-40.5)
201142011306	ダ	左	1400	晴	良	13:20	C1四		2011-1-13	9	浦和	3			5	1140	5	5	260	6	10	150	1	4.0	200	4.0	5-8	850.0	4.0	5-10	1490	7	5-10	630	7	4-5	1,310	18	4-10	650	8	5=>8	2020.0	8.0	5=>10	3860	18	4-5-10	3970	18	5=>10=>4	28560	100	1610117289354	1610117289534	1610117425938	1016112745938	12.6 - 12.2 - 13.2 - 13.7 - 12.9 - 13.6 - 12.7	12.6 - 24.8 - 38.0 - 51.7 - 64.6 - 78.2 - 90.9 (38.0-39.2)
201142011307	ダ	左	1400	晴	良	13:55	ツインドリーム特別 		2011-1-13	9	浦和	3	(別定)		3	170	1	3	120	1	10	160	3	9.0	220	5.0	3-7	310.0	1.0	3-10	570	2	3-10	260	2	3-9	300	4	9-10	650	7	3=>7	390.0	1.0	3=>10	660	2	3-9-10	1360	5	3=>10=>9	3030	4	109121137184625	101297311184652	10,7,3,11,12,8,9,1,4-6,5,2	103971184112652	12.8 - 11.7 - 13.2 - 13.5 - 12.9 - 14.1 - 12.8	12.8 - 24.5 - 37.7 - 51.2 - 64.1 - 78.2 - 91.0 (37.7-39.8)
201142011308	ダ	左	1600	晴	良	14:30	特選		2011-1-13	9	浦和	3			1	170	1	1	110	1	3	170	2	6.0	360	7.0	1-3	560.0	2.0	1-3	560	2	1-3	280	2	1-6	890	10	3-6	2,020	27	1=>3	810.0	4.0	1=>3	710	2	1-3-6	3340	14	1=>3=>6	7560	18	4510111369827	4510111396872	4511310196872	5413961181072	12.4 - 11.8 - 12.8 - 13.3 - 13.5 - 13.0 - 14.2 - 13.7	12.4 - 24.2 - 37.0 - 50.3 - 63.8 - 76.8 - 91.0 - 104.7 (37.0-40.9)
201142011309	ダ	左	1400	晴	良	15:05	マルチビクトリー特別 		2011-1-13	9	浦和	3	(別定)		7	580	4	7	160	4	12	120	1	3.0	140	3.0	6-8	510.0	3.0	7-12	940	4	7-12	350	4	3-7	470	6	3-12	300	3	6=>8	1330.0	7.0	7=>12	2150	9	3-7-12	1190	3	7=>12=>3	8900	23	571231191041268	571211310491268	712115310492168	712113510419826	12.2 - 11.8 - 12.9 - 12.6 - 12.4 - 13.5 - 12.8	12.2 - 24.0 - 36.9 - 49.5 - 61.9 - 75.4 - 88.2 (36.9-38.7)
201142011310	ダ	左	1900	晴	良	15:40	睦月特別 		2011-1-13	9	浦和	3	(ハンデ)		6	830	4	6	160	4	5	140	2	3.0	120	1.0	5-6	1030.0	4.0	5-6	1270	4	5-6	410	5	3-6	390	4	3-5	170	1	6=>5	2560.0	12.0	6=>5	3760	14	3-5-6	900	2	6=>5=>3	11600	33	4563891117210	4563811197210	4563111827910	4351611827910	7.0 - 12.4 - 13.9 - 13.0 - 13.2 - 13.6 - 12.9 - 12.3 - 12.9 - 13.4	7.0 - 19.4 - 33.3 - 46.3 - 59.5 - 73.1 - 86.0 - 98.3 - 111.2 - 124.6 (33.3-38.6)
201142011311	ダ	左	1600	晴	良	16:15	花かおる鴻巣賞		2011-1-13	9	浦和	3			3	240	1	3	110	1	2	160	2	8.0	450	8.0	2-3	470.0	1.0	2-3	410	1	2-3	270	1	3-8	1,080	15	2-8	1,580	20	3=>2	930.0	2.0	3=>2	820	1	2-3-8	3810	15	3=>2=>8	11520	34	12563481097	12653481097	2,6,1,4,3,8,5,9,7=10	236948571	12.0 - 11.7 - 12.3 - 13.3 - 13.7 - 13.4 - 13.8 - 13.5	12.0 - 23.7 - 36.0 - 49.3 - 63.0 - 76.4 - 90.2 - 103.7 (36.0-40.7)
201142011401	ダ	左	1300	晴	良	10:40	3歳		2011-1-14	9	浦和	4	61万円未満		2	1860	7	2	300	7	1	110	1	10.0	180	3.0	1-2	1490.0	6.0	1-2	680	2	1-2	250	2	2-10	1,180	17	1-10	280	3	2=>1	5400.0	21.0	2=>1	4000	17	1-2-10	3390	14	2=>1=>10	28820	108	84512107369	84512107963	84521109763	25481109763	6.5 - 12.6 - 13.8 - 13.8 - 12.9 - 14.2 - 13.0	6.5 - 19.1 - 32.9 - 46.7 - 59.6 - 73.8 - 86.8 (32.9-40.1)
201142011402	ダ	左	1400	晴	良	11:10	3歳		2011-1-14	9	浦和	4	61万円未満		1	440	2	1	160	2	10	530	8	7.0	150	1.0	1-8	2620.0	13.0	1-10	4840	18	1-10	1,550	19	1-7	450	4	7-10	1,910	22	1=>8	4290.0	22.0	1=>10	7340	33	1-7-10	2210	6	1=>10=>7	27370	118	1051271136489	10,1,5,7,2,3,11-6,4,8,9	1012751136948	10,1-7,2,3,5,9,6,11,8,4	12.3 - 12.3 - 13.6 - 13.8 - 13.4 - 14.4 - 14.4	12.3 - 24.6 - 38.2 - 52.0 - 65.4 - 79.8 - 94.2 (38.2-42.2)
201142011403	ダ	左	1400	晴	良	11:40	4歳　選抜馬オ		2011-1-14	9	浦和	4			5	150	1	5	100	1	4	130	2	10.0	210	5.0	4-5	260.0	1.0	4-5	330	1	4-5	170	1	5-10	450	7	4-10	650	10	5=>4	430.0	1.0	5=>4	540	1	4-5-10	1240	4	5=>4=>10	3020	7	486923125710111	468921253711011	465812291017311	4,5-10,12,6,2,9,1,8,7,3,11	12.7 - 12.0 - 13.1 - 13.6 - 13.2 - 13.7 - 13.2	12.7 - 24.7 - 37.8 - 51.4 - 64.6 - 78.3 - 91.5 (37.8-40.1)
201142011404	ダ	左	1400	晴	良	12:10	4歳　選抜馬エ		2011-1-14	9	浦和	4			7	240	1	7	120	1	12	390	5	8.0	450	7.0	6-8	600.0	2.0	7-12	1950	7	7-12	500	5	7-8	1,210	12	8-12	4,320	36	6=>8	1130.0	4.0	7=>12	3120	11	7-8-12	17980	51	7=>12=>8	42330	113	247113812169510	247113812169510	247118121036915	271284101135169	12.6 - 12.5 - 13.2 - 13.4 - 12.9 - 13.8 - 13.5	12.6 - 25.1 - 38.3 - 51.7 - 64.6 - 78.4 - 91.9 (38.3-40.2)
201142011405	ダ	左	1500	晴	良	12:45	C3三		2011-1-14	9	浦和	4			5	230	1	5	160	2	1	280	6	12.0	200	4.0	1-5	1660.0	9.0	1-5	1390	6	1-5	620	8	5-12	540	6	1-12	820	12	5=>1	2340.0	16.0	5=>1	2170	8	1-5-12	4090	17	5=>1=>12	17090	66	910651273411128	910651273141128	910612753112148	9,5,12,10,1,7,11,(3,2),6,4,8	7.3 - 11.7 - 12.6 - 13.5 - 13.7 - 12.5 - 14.2 - 13.3	7.3 - 19.0 - 31.6 - 45.1 - 58.8 - 71.3 - 85.5 - 98.8 (31.6-40.0)
201142011406	ダ	左	1400	晴	良	13:20	C2十　11		2011-1-14	9	浦和	4			9	680	4	9	170	4	4	140	3	7.0	140	1.0	4-7	1150.0	4.0	4-9	1820	6	4-9	650	7	7-9	520	4	4-7	350	1	7=>4	2470.0	10.0	9=>4	3960	14	4-7-9	1350	2	9=>4=>7	11350	24	349171221065811	349171226510811	349112710268115	4,9,3,12,1,7,6,(2,10),8,5,11	12.7 - 12.9 - 13.3 - 13.7 - 12.7 - 13.2 - 12.6	12.7 - 25.6 - 38.9 - 52.6 - 65.3 - 78.5 - 91.1 (38.9-38.5)
201142011407	ダ	左	1400	晴	良	13:55	C2十　11		2011-1-14	9	浦和	4			3	130	1	3	110	1	1	130	2	11.0	170	4.0	1-3	260.0	1.0	1-3	360	1	1-3	190	1	3-11	390	4	1-11	730	10	3=>1	440.0	1.0	3=>1	430	1	1-3-11	1190	3	3=>1=>11	2490	4	739112268451011	731296854121011	739152684121110	317569112841210	12.3 - 11.6 - 12.9 - 13.3 - 13.2 - 13.6 - 13.1	12.3 - 23.9 - 36.8 - 50.1 - 63.3 - 76.9 - 90.0 (36.8-39.9)
201142011408	ダ	左	1600	晴	良	14:30	特選		2011-1-14	9	浦和	4			4	470	3	4	190	3	1	230	5	11.0	1,880	10.0	1-4	1380.0	6.0	1-4	1420	6	1-4	520	7	4-11	10,390	44	1-11	10,920	45	4=>1	2350.0	10.0	4=>1	2520	11	1-4-11	73960	85	4=>1=>11	238170	353	1,3,6,2,8,4,10,5,9,11-7	1362410811957	1364210811975	1,4,3,2,11,6,8,10,9,7-5	12.7 - 12.8 - 13.0 - 13.5 - 13.1 - 12.9 - 13.2 - 13.9	12.7 - 25.5 - 38.5 - 52.0 - 65.1 - 78.0 - 91.2 - 105.1 (38.5-40.0)
201142011409	ダ	左	1600	晴	良	15:05	鴻巣こうのとり伝説賞		2011-1-14	9	浦和	4			9	140	1	9	130	3	2	110	1	1.0	220	4.0	2-8	220.0	1.0	2-9	260	1	2-9	150	1	1-9	240	2	1-2	320	5	8=>2	510.0	1.0	9=>2	500	1	1-2-9	730	2	9=>2=>1	2110	2	236589741	236598741	236985741	293678541	12.2 - 12.7 - 12.9 - 13.1 - 13.3 - 12.7 - 13.2 - 13.4	12.2 - 24.9 - 37.8 - 50.9 - 64.2 - 76.9 - 90.1 - 103.5 (37.8-39.3)
201142020701	ダ	左	1400	晴	良	11:20	3歳		2011-2-7	10	浦和	1	172万円以上230万円未満		5	280	2	5	130	2	3	170	3	2.0	240	4.0	3-5	620.0	3.0	3-5	660	3	3-5	290	3	2-5	540	5	2-3	680	8	5=>3	1230.0	4.0	5=>3	1410	5	2-3-5	1560	4	5=>3=>2	5460	13	347812596	3,(4,5),7,8,2,1,9,6	347582691	3,4,5,2,8,7,6,9-1	12.4 - 12.3 - 13.3 - 12.8 - 12.8 - 14.0 - 14.1	12.4 - 24.7 - 38.0 - 50.8 - 63.6 - 77.6 - 91.7 (38.0-40.9)
201142020702	ダ	左	1400	晴	良	11:50	3歳		2011-2-7	10	浦和	1	172万円以上230万円未満		5	2770	7	5	270	6	7	250	4	8.0	100	1.0				5-7	5720	18	5-7	1,150	18	5-8	410	5	7-8	260	3				5=>7	17680	39	5-7-8	2000	11	5=>7=>8	46740	132	63158427	63815247	68137524	8,7,5,1,6,2,3-4	12.2 - 11.8 - 13.3 - 13.4 - 13.3 - 14.1 - 13.1	12.2 - 24.0 - 37.3 - 50.7 - 64.0 - 78.1 - 91.2 (37.3-40.5)
201142020703	ダ	左	1500	晴	良	12:20	4歳　選抜馬ア		2011-2-7	10	浦和	1			2	3070	7	2	440	7	1	190	3	8.0	170	2.0	1-2	4720.0	12.0	1-2	5440	14	1-2	1,010	13	2-8	1,300	15	1-8	440	4	2=>1	20530.0	31.0	2=>1	14920	35	1-2-8	5600	17	2=>1=>8	79990	171	4510918267311	(4,5,9),10,8,1,2-6,7,3,11	5829110471163	2851971041163	7.6 - 11.1 - 12.1 - 13.0 - 13.7 - 13.1 - 13.4 - 13.9	7.6 - 18.7 - 30.8 - 43.8 - 57.5 - 70.6 - 84.0 - 97.9 (30.8-40.4)
201142020704	ダ	左	1400	晴	良	12:50	C3十　11		2011-2-7	10	浦和	1			2	1460	5	2	160	4	7	150	3	9.0	150	2.0	2-7	1590.0	7.0	2-7	1630	7	2-7	500	7	2-9	720	10	7-9	320	3	2=>7	3350.0	13.0	2=>7	4020	15	2-7-9	1710	6	2=>7=>9	16620	52	31047192658	31047192685	37104912685	73491021658	12.8 - 12.4 - 13.0 - 13.5 - 13.5 - 14.2 - 13.5	12.8 - 25.2 - 38.2 - 51.7 - 65.2 - 79.4 - 92.9 (38.2-41.2)
