	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201135051401	ダ	左	1200	小雨	不良	12:00	がんばろう洋野C2十		2011-5-14	1	盛岡	1			4	170	1	4	110	1	3	770	8	7.0	250.0	5.0	3-4	3910.0	8.0	3-4	2860	9	3-4	640	8	4-7	370	5	3-7	1,630	14	4=>3	4750	17	3-4-7	8470	20	4=>3=>7	42150	97.0			5,7,3,4,9,8,10,1,2-6	5,3,4,7,8,10,1,9,2-6		
201135051402	ダ	左	1200	曇	不良	12:30	がんばろう八戸C2十		2011-5-14	1	盛岡	1			9	1100	3	9	130	3	3	100	1	2.0	130.0	2.0	3-8	360.0	2.0	3-9	310	1	3-9	140	1	2-9	410	5	2-3	170	2	9=>3	1540	6	2-3-9	460	2	9=>3=>2	6390	20.0			49135268710.0	94315267108.0		
201135051403	ダ	左	1200	曇	不良	13:00	がんばろう階上C2十		2011-5-14	1	盛岡	1			3	840	5	3	310	6	8	260	4	4.0	290.0	5.0	3-7	740.0	4.0	3-8	2110	10	3-8	680	9	3-4	900	13	4-8	660	8	3=>8	5490	18	3-4-8	3160	11	3=>8=>4	41940	114.0			18364279510.0	83714296105.0		
201135051404	ダ	左	1200	曇	不良	13:30	がんばろう久慈C2十		2011-5-14	1	盛岡	1			5	240	1	5	160	3	4	150	1	1.0	330.0	7.0	4-5	330.0	1.0	4-5	350	1	4-5	230	1	1-5	710	10	1-4	560	8	5=>4	720	2	1-4-5	1440	5	5=>4=>1	4480	11.0			4591761032.0	4571691032.0		
201135051405	ダ	左	1200	曇	不良	14:05	がんばろう野田C2十		2011-5-14	1	盛岡	1			8	1330	4	8	400	7	1	130	1	3.0	260.0	4.0	1-7	630.0	3.0	1-8	1210	4	1-8	390	3	3-8	830	11	1-3	230	2	8=>1	2980	9	1-3-8	1210	3	8=>1=>3	13370	46.0			81012439576.0	81013457296.0		
201135051406	ダ	左	1200	曇	不良	14:40	がんばろう普代C2十		2011-5-14	1	盛岡	1			6	140	1	6	100	1	3	180	3	8.0	380.0	7.0	3-6	570.0	3.0	3-6	490	2	3-6	230	2	6-8	480	5	3-8	630	8	6=>3	540	2	3-6-8	1140	4	6=>3=>8	2500	5.0			3681024975.0	6384710952.0		
201135051501	ダ	左	1200	晴	稍重	12:00	がんばろう気仙沼C2		2011-5-15	1	盛岡	2			6	1310	5	6	390	6	4	120	1	3.0	190.0	4.0	4-6	1730.0	7.0	4-6	1280	4	4-6	800	10	3-6	1,700	18	3-4	320	3	6=>4	9360	23	3-4-6	2370	8	6=>4=>3	36160	82.0			63495178.0	63495178.0		
201135051502	ダ	左	1200	晴	稍重	12:30	がんばろう南三陸C2		2011-5-15	1	盛岡	2			6	1140	4	6	190	3	3	120	1	2.0	300.0	6.0	3-6	860.0	4.0	3-6	1210	5	3-6	530	6	2-6	1,180	14	2-3	380	4	6=>3	4230	12	2-3-6	3250	10	6=>3=>2	35680	85.0			36857210491.0	36872594110.0		
201135051503	ダ	左	1200	晴	稍重	13:00	がんばろう石巻C2十		2011-5-15	1	盛岡	2			4	510	4	4	150	2	1	100	1	2.0	160.0	3.0	1-4	910.0	4.0	1-4	970	5	1-4	240	2	2-4	640	10	1-2	220	1	4=>1	2360	10	1-2-4	1330	4	4=>1=>2	9150	32.0			64183529710.0	46315287109.0		
201135051504	ダ	左	1400	晴	稍重	13:30	がんばろう女川C2九		2011-5-15	1	盛岡	2			8	590	2	8	110	2	1	210	6	3.0	100.0	1.0	1-7	4590.0	14.0	1-8	4190	11	1-8	970	13	3-8	200	1	1-3	550	7	8=>1	10190	24	1-3-8	1330	5	8=>1=>3	16220	56.0			16823594107.0	16834521097.0		
201135051505	ダ	左	1400	晴	稍重	14:05	がんばろう東松島C2		2011-5-15	1	盛岡	2			5	290	1	5	120	2	6	120	1	3.0	140.0	4.0	5-6	470.0	1.0	5-6	580	1	5-6	240	2	3-5	440	5	3-6	280	3	5=>6	1040	2	3-5-6	590	1	5=>6=>3	2230	2.0			65101328497.0	65312109847.0		
201135051506	ダ	左	1400	晴	稍重	14:40	がんばろう松島C2七		2011-5-15	1	盛岡	2			9	590	3	9	140	3	1	110	1	7.0	140.0	2.0	1-8	410.0	1.0	1-9	480	1	1-9	240	1	7-9	420	6	1-7	260	2	9=>1	1100	4	1-7-9	650	2	9=>1=>7	3370	8.0			79148351026.0	97154831026.0		
201135051507	ダ	左	1400	晴	稍重	15:15	がんばろう大槌C1三		2011-5-15	1	盛岡	2			2	490	3	2	160	4	1	100	1	4.0	110.0	2.0				1-2	480	2	1-2	190	2	2-4	350	6	1-4	170	1	2=>1	1250	5	1-2-4	490	2	2=>1=>4	3650	13.0			27154386.0	21574368.0		
201135051508	ダ	左	1800	晴	稍重	15:50	騎手ハンデ戦がんばろ		2011-5-15	1	盛岡	2			6	3210	8	6	430	8	5	380	7	3.0	130.0	1.0	5-6	14730.0	26.0	5-6	19410	32	5-6	6,470	37	3-6	3,700	30	3-5	1,110	12	6=>5	190420	85	3-5-6	99700	88	6=>5=>3	662200	471.0	51037192468.0	51037192468.0	53107921468	53269711084		
201135051509	ダ	左	1800	晴	稍重	16:25	七時雨賞 		2011-5-15	1	盛岡	2			2	110	1	2	100	1	11	200	4	8.0	100.0	2.0	2-8	450.0	2.0	2-11	1680	5	2-11	440	6	2-8	110	1	8-11	1,040	11	2=>11	1730	6	2-8-11	1060	4	2=>11=>8	6350	17.0	1128410613957.0	1128410163957.0	1128410136597	1128410153967		
201135051510	ダ	左	1600	晴	稍重	16:55	がんばろう陸前高田B		2011-5-15	1	盛岡	2			4	340	2	4	100	1	5	110	2	8.0	330.0	8.0	4-5	270.0	1.0	4-5	270	1	4-5	130	1	4-8	800	14	5-8	430	6	4=>5	650	2	4-5-8	1100	4	4=>5=>8	5130	16.0			35711092846.0	52174810693.0		
201135051601	ダ	左	1400	晴	良	12:00	がんばろう塩竈C2六		2011-5-16	1	盛岡	3			1	730	4	1	210	4	8	500	7	9.0	190.0	3.0	1-7	2080.0	7.0	1-8	5510	18	1-8	1,230	17	1-9	520	5	8-9	2,380	27	1=>8	11340	33	1-8-9	5600	19	1=>8=>9	37850	125.0			11089362745.0	11083927645.0		
201135051602	ダ	左	1400	晴	良	12:30	がんばろう七ヶ浜C2		2011-5-16	1	盛岡	3			6	220	1	6	130	2	9	140	3	2.0	190.0	5.0	6-8	430.0	1.0	6-9	450	2	6-9	340	4	2-6	550	6	2-9	1,870	22	6=>9	740	2	2-6-9	2730	10	6=>9=>2	7170	19.0			46912851037.0	69421853107.0		
201135051603	ダ	左	1400	晴	良	13:00	がんばろう多賀城C2		2011-5-16	1	盛岡	3			1	160	1	1	120	1	2	170	4	10.0	180.0	5.0	1-2	2810.0	9.0	1-2	2760	8	1-2	760	10	1-10	290	3	2-10	1,620	20	1=>2	2990	12	1-2-10	2310	5	1=>2=>10	17270	54.0			21095418376.0	21014359768.0		
201135051604	ダ	左	1400	晴	良	13:30	がんばろう仙台C2三		2011-5-16	1	盛岡	3			3	370	2	3	160	3	8	150	2	2.0	220.0	5.0	3-7	270.0	1.0	3-8	1090	4	3-8	500	4	2-3	730	8	2-8	740	9	3=>8	1650	6	2-3-8	2630	9	3=>8=>2	8820	26.0			53101298764.0	53821016749.0		
201135051605	ダ	左	1400	晴	良	14:05	がんばろう名取C2二		2011-5-16	1	盛岡	3			6	1690	6	6	380	8	9	270	4	5.0	120.0	1.0	6-8	3980.0	12.0	6-9	4380	17	6-9	2,300	24	5-6	840	10	5-9	600	7	6=>9	15810	36	5-6-9	3910	12	6=>9=>5	45460	133.0			98765103142.0	96857432110.0		
201135051606	ダ	左	1400	晴	良	14:40	がんばろう岩沼C2一		2011-5-16	1	盛岡	3			3	1900	5	3	380	5	8	480	8	10.0	100.0	1.0	3-7	14880.0	25.0	3-8	11120	26	3-8	2,270	27	3-10	770	7	8-10	820	10	3=>8	29480	53	3-8-10	10420	35	3=>8=>10	198230	367.0			3,10,8,6,2,1,5,9,4-7	3,10,8,6,4,1,2,5,9-7		
201135051607	ダ	左	1400	晴	良	15:15	がんばろう亘理C1二		2011-5-16	1	盛岡	3			7	360	2	7	150	2	2	360	7	8.0	330.0	6.0	2-7	2260.0	10.0	2-7	2350	10	2-7	870	10	7-8	490	4	2-8	1,620	20	7=>2	3470	12	2-7-8	5220	18	7=>2=>8	21260	65.0			72110845369.0	72110584369.0		
201135051608	ダ	左	1400	晴	良	15:50	がんばろう山元C1一		2011-5-16	1	盛岡	3			4	1590	6	4	200	5	9	140	2	5.0	110.0	1.0	4-8	2300.0	10.0	4-9	3430	13	4-9	640	7	4-5	560	6	5-9	440	4	4=>9	8800	29	4-5-9	3960	13	4=>9=>5	43360	131.0			89101347652.0	94103851276.0		
201135051609	ダ	左	1600	晴	良	16:25	がんばろう釜石B1一		2011-5-16	1	盛岡	3			3	2490	8	3	410	8	2	160	1	9.0	240.0	5.0	2-3	3780.0	18.0	2-3	4370	18	2-3	1,010	16	3-9	1,680	25	2-9	480	6	3=>2	12730	45	2-3-9	11300	39	3=>2=>9	128720	295.0			12435108796.0	21439108576.0		
201135052101	ダ	左	1200	小雨	良	12:00	C2十七組		2011-5-21	1	盛岡	4			7	4500	6	7	870	6	4	190	4	6.0	110.0	1.0	4-7	6550.0	11.0	4-7	10220	16	4-7	1,280	13	6-7	1,010	10	4-6	250	2	7=>4	15880	28	4-6-7	4780	13	7=>4=>6	65110	102.0			278649135.0	278649135.0		
