rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		ヒルノアルゲーロ	牡5	56.0		向山牧	1:28.5		3-2-1	39.5	2.9	2	506	-1		後藤正義		（株）ヒルノ	24.0
2	7	7		エイシントルーパー	牝4	54.0		東川公則	1:28.7	3/4	5-5-4	39.2	6.5	3	449	0		花本正三		谷謙介	5.6
3	6	6		ラッシュラッシュ	牝5	54.0		水野翔	1:28.9	3/4	1-1-2	40.3	15.5	5	472	2		笹野博司		北原大史	2.4
4	3	3		カシャーサ	牝5	54.0		大原浩司	1:29.2	1.1/2	4-4-5	40.0	22.0	7	440	-3		水野善太		小橋亮太	1.7
5	2	2		ハピネスメーカー	牝5	54.0		大塚研司	1:29.2	クビ	8-7-6	38.7	12.9	4	447	2		山際孝幸		酒井孝敏	1.2
6	7	8		メイショウメイカ	牝4	54.0		池田敏樹	1:29.4	1.0	2-3-3	40.5	2.0	1	489	9		栗本陽一		花井栄治	
7	8	9		アキサミヨー	牝6	54.0		藤原幹生	1:29.7	1.1/2	7-8-8	39.8	20.3	6	424	-3		川嶋弘吉		杉浦和也	
8	4	4		プリティロコガール	牝5	54.0		山下雅之	1:29.7	ハナ	6-6-7	39.9	64.2	8	436	-3		藤田正治		（株）ファーストビ	
9	5	5		ブランドチャーム	牝6	54.0		島崎和也	1:30.3	3.0	10-9-9	39.4	219.4	10	447	0		藤田正治		（有）ホースケア	
10	1	1		ニヨドタテヤマ	牝5	54.0		森島貴之	1:31.1	4.0	9-10-10	40.1	94.0	9	416	1		伊藤勝好		酒井孝敏	
