rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		シンソク	牡4	56.0		水野翔	1:28.5		1-1-1	38.1	1.9	2	480	-2		尾島徹		山口春夫	24.0
2	8	9		ヴィクトワールメイ	牝4	54.0		佐藤友則	1:29.2	3.0	2-2-2	38.6	1.8	1	440	2		井上孝彦		（株）ノルマンディ	5.6
3	4	4		ルクリリ	牝4	54.0		向山牧	1:29.5	1.1/2	3-3-3	38.4	13.4	3	452	0		尾島徹		菊地剛	2.4
4	2	2		サノリュウ	牡6	56.0		山下雅之	1:30.1	3.0	6-5-5	38.0	25.7	4	485	2		川嶋弘吉		（株）ファーストビ	1.7
5	6	6		プレベール	牝6	54.0		大原浩司	1:30.5	2.0	8-9-9	37.6	128.6	9	486	-1		花本正三		（株）ドリーマー	1.2
6	1	1		ヒートアップ	牝5	54.0		東川公則	1:30.6	1/2	7-7-7	38.2	74.9	7	442	0		藤田正治		（同）ＪＰＮ技研	
7	5	5		フェスティヴワール	牡6	56.0		吉井友彦	1:30.7	クビ	4-4-4	39.3	53.2	6	462	5		尾島徹		山地真吾	
8	7	7		マユノジャスター	牡7	56.0		渡辺竜也	1:31.7	5.0	9-8-8	39.1	39.3	5	446	4		大橋敬永		辻祐二	
9	3	3		パンテラ	牝5	54.0		大塚研司	1:31.9	1.0	5-6-6	39.9	146.4	10	425	6		伊藤強一		佐藤範夫	
10	7	8		アップルパンチ	牝6	54.0		島崎和也	1:32.9	5.0	10-10-10	39.4	95.7	8	430	0		藤田正治		（同）ＪＰＮ技研	
