	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
199939071201	ダ	右	1400	曇	不良	11:05	C1イ　C2イ		1999-7-12	3	足利	6																																												
199939071202	ダ	右	1400	曇	不良	11:35	4才		1999-7-12	3	足利	6																																												
199939071203	ダ	右	1400	雨	不良	12:05	C4ロ		1999-7-12	3	足利	6																																												
199939071204	ダ	右	1400	雨	不良	12:35	C3イ		1999-7-12	3	足利	6																																												
199939071205	ダ	右	1400	雨	不良	13:05	B　級 		1999-7-12	3	足利	6																																												
199939071206	ダ	右	1700	雨	不良	13:35	4才　選抜		1999-7-12	3	足利	6																																												
199939071207	ダ	右	1800	雨	不良	14:10	雷神賞 		1999-7-12	3	足利	6																																												
199939071208	ダ	右	1800	曇	不良	14:45	シンビジュウム特別 		1999-7-12	3	足利	6																																												
199939071209	ダ	右	1900	曇	不良	15:25	オールスターカップ	G	1999-7-12	3	足利	6																																												
199939030801	ダ	右	1400	晴	良	11:05	4才		1999-3-8	8	足利	3																																												
199939030802	ダ	右	1400	晴	良	11:35	4才		1999-3-8	8	足利	3																																												
199939030803	ダ	右	1400	晴	良	12:05	4才		1999-3-8	8	足利	3																																												
199939030804	ダ	右	1300	晴	良	12:35	C5ヘ		1999-3-8	8	足利	3																																												
199939030805	ダ	右	1400	晴	良	13:05	4才		1999-3-8	8	足利	3																																												
199939030806	ダ	右	1400	晴	良	13:35	C4リ　C5イ		1999-3-8	8	足利	3																																												
199939042301	ダ	右	1400	曇	良	11:05	4才		1999-4-23	1	足利	3																																												
199939042302	ダ	右	1400	曇	良	11:35	4才		1999-4-23	1	足利	3																																												
199939042303	ダ	右	1400	曇	良	12:05	4才		1999-4-23	1	足利	3																																												
199939042304	ダ	右	1300	曇	良	12:35	C5ト		1999-4-23	1	足利	3																																												
199939042305	ダ	右	1400	曇	良	13:05	C5ヘ		1999-4-23	1	足利	3																																												
199939042306	ダ	右	1400	曇	良	13:35	C4チ　C5イ		1999-4-23	1	足利	3																																												
199939061401	ダ	右	800	晴	良	11:05	3才イ　新馬		1999-6-14	2	足利	4																																												
