	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
199958101201	ダ	右	1000	晴	稍重	10:30	3才　未勝利		1999-10-12	1	札幌(地)	5	(規定)																																											
199958101202	ダ	右	1000	晴	良	11:00	3才　未勝利		1999-10-12	1	札幌(地)	5	(規定)																																											
199958101203	ダ	右	1600	晴	良	11:35	3才　未勝利		1999-10-12	1	札幌(地)	5	(規定)																																											
199958101204	ダ	右	1000	晴	良	12:10	アタックチャレンジ		1999-10-12	1	札幌(地)	5	(規定)																																											
199958101205	ダ	右	1000	晴	良	12:45	フレッシュチャレンジ		1999-10-12	1	札幌(地)	5	(規定)																																											
199958101206	ダ	右	1600	晴	良	13:20	D　2		1999-10-12	1	札幌(地)	5	168万円以下	(規定)																																										
199958101207	ダ	右	1600	晴	良	13:55	D　3		1999-10-12	1	札幌(地)	5	135万円以下	(規定)																																										
199958101208	ダ	右	1700	晴	良	14:30	ウィナーズチャレンジ 		1999-10-12	1	札幌(地)	5	(規定)																																											
199958101209	ダ	右	1700	晴	良	15:05	大谷地の森公園特別 		1999-10-12	1	札幌(地)	5	161万円以下	(規定)																																										
199958101210	ダ	右	1000	晴	良	15:45	豊平川特別 		1999-10-12	1	札幌(地)	5	530万円以下	(規定)																																										
199958101211	ダ	右	1700	晴	良	16:20	あいの里特別 		1999-10-12	1	札幌(地)	5	800万円以下	(別定)																																										
199958101301	ダ	右	1000	曇	良	10:30	3才　未勝利		1999-10-13	1	札幌(地)	6	(規定)																																											
