	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
199942011401	ダ	左	800	晴	良	10:50	4才ウ　未受賞		1999-1-14	11	浦和	3	(別定)																																											
199942011402	ダ	左	800	晴	良	11:15	4才イ　未受賞		1999-1-14	11	浦和	3	(別定)																																											
199942011403	ダ	左	1400	晴	良	11:45	4才五　イ		1999-1-14	11	浦和	3	27万円以上70万円未満	(別定)																																										
199942011404	ダ	左	1400	晴	良	12:15	5才三　イ		1999-1-14	11	浦和	3	125万円以上210万円未満	(別定)																																										
199942011405	ダ	左	1400	晴	良	12:45	4才五　ア		1999-1-14	11	浦和	3	27万円以上70万円未満	(別定)																																										
199942011406	ダ	左	1400	晴	良	13:15	5才三　ア		1999-1-14	11	浦和	3	125万円以上210万円未満	(別定)																																										
199942011407	ダ	左	1400	晴	良	13:45	C3三　イ		1999-1-14	11	浦和	3	(別定)																																											
199942011408	ダ	左	1400	晴	良	14:15	C3三　ア		1999-1-14	11	浦和	3	(別定)																																											
199942011409	ダ	左	1400	晴	良	14:45	C2五　イ		1999-1-14	11	浦和	3	(別定)																																											
199942011410	ダ	左	1400	晴	良	15:15	C2五　ア		1999-1-14	11	浦和	3	(別定)																																											
199942011411	ダ	左	1600	晴	良	15:50	春草特別 		1999-1-14	11	浦和	3	(ハンデ)																																											
199942011412	ダ	左	1900	晴	良	16:20	福寿草特別 		1999-1-14	11	浦和	3	(別定)																																											
199942031001	ダ	左	1400	曇	重	11:20	5才三		1999-3-10	13	浦和	3	170万円以上205万円未満	(別定)																																										
199942031002	ダ	左	1400	曇	重	11:50	C2四　イ		1999-3-10	13	浦和	3	(別定)																																											
199942031003	ダ	左	1400	曇	重	12:20	4才五		1999-3-10	13	浦和	3	53万円以上72万円未満	(別定)																																										
199942031004	ダ	左	1400	曇	重	12:50	C3四		1999-3-10	13	浦和	3	(別定)																																											
199942031005	ダ	左	1600	曇	重	13:20	C3　選抜雌馬		1999-3-10	13	浦和	3	(ハンデ)																																											
199942031006	ダ	左	1400	曇	重	13:50	C2四　ア		1999-3-10	13	浦和	3	(別定)																																											
199942031007	ダ	左	1400	曇	重	14:20	マルチスピリット特別 		1999-3-10	13	浦和	3	(別定)																																						(2,4),5,1,9,(3,7),6,8	(2,4),(1,5),3,9,6,7,8	241569378.0	2,4,1,6,5,3,(7,8)		
199942031101	ダ	左	1400	曇	重	11:20	4才七		1999-3-11	13	浦和	4	22万円未満	(別定)																																										
199942031102	ダ	左	1400	曇	重	11:50	4才六　イ		1999-3-11	13	浦和	4	22万円以上53万円未満	(別定)																																										
199942031103	ダ	左	1400	曇	重	12:20	5才二		1999-3-11	13	浦和	4	205万円以上240万円未満	(別定)																																										
199942031104	ダ	左	1400	曇	重	12:50	4才六　ア		1999-3-11	13	浦和	4	22万円以上53万円未満	(別定)																																										
199942031105	ダ	左	1400	雨	重	13:20	C3三　イ		1999-3-11	13	浦和	4	(別定)																																											
199942031106	ダ	左	1400	雨	重	13:50	C3三　ア		1999-3-11	13	浦和	4	(別定)																																											
