waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2016105756	マイネルエキサイト	牡5	57.0	01091	丹内	01169	加藤士	498	0
2	2	2018104569	デルマアシュラ	牡3	54.0	01112	荻野琢	01061	友道	410	0
3	3	2017105117	クロスザルビコン	牡4	57.0	01095	吉田隼	01124	大和田	452	6
4	4	2018104895	アドマイヤハレー	牡3	54.0	01170	横山武	01175	宮田	460	8
4	5	2014105709	インペリアルフィズ	牡7	57.0	01096	大野	01165	和田勇	480	6
5	6	2017109010	クリノブレーヴ	牡4	57.0	01182	泉谷	01173	長谷川	454	2
5	7	2018103565	ホウオウジョルノ	牡3	54.0	01140	横山和	01164	安田翔	468	-4
6	8	2016102615	ゾロ	牡5	57.0	01180	団野	01171	小手川	472	2
6	9	2016105515	ホウオウビクトリー	牡5	57.0	01178	斎藤	01086	斎藤誠	482	10
7	10	2017104844	ダイワセントライト	牡4	57.0	01161	菊沢	01115	菊沢	486	0
7	11	2017105531	アイスジェイド	牡4	57.0	05339	ルメール	01123	牧田	480	2
8	12	2016102113	ケルンキングダム	セ5	57.0	01144	菱田	01085	小崎	438	8
8	13	2018103709	ララサンスフル	牝3	52.0	00666	武豊	01038	手塚	496	4
