waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017104557	タンカノキミ	牝4	55.0	01124	国分恭	01032	大根田	428	-2
2	2	2017102309	エムテイフラッシュ	牡4	54.0	01189	西谷凜	00431	谷	482	12
3	3	2017106232	オウケンロジータ	牝4	55.0	01093	藤岡佑	01062	藤岡	496	-10
4	4	2018105545	エマージングロール	牡3	54.0	01170	横山武	01154	橋口	492	-2
4	5	2018106506	シルバースピリット	牡3	54.0	05339	ルメール	00386	藤沢和	466	6
5	6	2018100247	テンウォークライ	牡3	54.0	01143	原田和	01132	金成	478	0
5	7	2016100825	バンディエラ	牡5	55.0	01181	秋山稔	01152	竹内	520	-12
6	8	2017100673	クールインパクト	牡4	57.0	01015	古川吉	01168	上村	504	-4
6	9	2018101722	ラルフ	牡3	54.0	01180	団野	01095	荒川	478	-6
7	10	2018101033	サノノヒーロー			01096	大野	01153	中舘		
7	11	2018103730	タイセイドリーマー	牡3	54.0	01163	坂井	01075	矢作	500	10
8	12	2018101012	クリノドラゴン	牡3	54.0	00666	武豊	01065	大橋	472	-2
8	13	2016105686	アンジェリーブル	牝5	55.0	01161	菊沢	00435	藤原辰	466	-8
