着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	6	6	2.8	1.0	2009101653	牡	9	471.0	-7.0	56	75.9	0	1-1	38.8	05294	a0269	x06eb0	20.0	201835042801
2	7	7	3.2	2.0	2011102145	牡	7	484.0	-2.0	56	76.1	1	2-2	38.8	05183	a023e	x014a3	4.6	201835042801
3	1	1	8.4	5.0	2014103108	牡	4	439.0	-4.0	56	76.4	1.1/2	8-6	37.9	05382	a02a4	x01835	2.6	201835042801
4	5	5	6.5	3.0	2014100225	牝	4	366.0	7.0	51	76.6	1.1/2	5-2	38.9	05577	a02e2	x091ac	1.8	201835042801
5	4	4	7.0	4.0	2014105244	牡	4	484.0	-4.0	56	77.0	2.1/2	3-4	39.5	a01d1	a02a4	x08f65	1.0	201835042801
6	8	9	11.7	6.0	2014101631	牡	4	416.0	0.0	56	77.7	4	9-9	38.1	a02d7	a02a4	x01835	0.0	201835042801
7	2	2	39.3	8.0	2014101782	牝	4	463.0	-4.0	54	77.8	クビ	7-8	39.2	05560	a02a4	x01835	0.0	201835042801
8	3	3	23.5	7.0	2014103666	牝	4	376.0	0.0	53	78.2	2.1/2	6-7	39.9	05552	05199	x01202	0.0	201835042801
9	8	8	49.3	9.0	2011106034	セ	7	461.0	7.0	56	78.3	クビ	4-5	40.5	05462	a02e2	826033	0.0	201835042801
1	7	7	1.7	1.0	2014100989	牝	4	432.0	-3.0	54	75.5	0	1-1	38.5	05087	a01e0	x09a20	20.0	201835042802
2	5	5	34.8	7.0	2013100872	牝	5	481.0	-2.0	54	76.3	5	7-5	38.1	05571	a023d	144008	4.6	201835042802
3	6	6	21.1	6.0	2013101163	牝	5	420.0	-2.0	54	76.7	2.1/2	4-3	38.9	05462	a02f4	826033	2.6	201835042802
4	2	2	16.3	5.0	2013104361	牝	5	390.0	4.0	54	76.9	1	5-7	38.7	05490	05654	232033	1.8	201835042802
5	1	1	11.0	4.0	2010103088	牝	8	438.0	5.0	54	76.9	クビ	3-4	39.2	05183	a0108	x0087d	1.0	201835042802
6	3	3	6.0	3.0	2013103742	牝	5	415.0	0.0	54	77.0	クビ	8-8	37.8	a02d7	05169	x03577	0.0	201835042802
7	8	9	3.5	2.0	2013105894	牝	5	478.0	-10.0	51	77.1	1/2	2-2	39.7	05577	05555	x056f4	0.0	201835042802
8	8	8	105.0	9.0	2014101609	牝	4	401.0	1.0	54	77.3	1.1/4	6-6	39.0	05382	a02e2	826033	0.0	201835042802
9	4	4	90.2	8.0	2013100148	牝	5	489.0	-18.0	53	78.0	4	9-9	38.7	05552	a0108	x01835	0.0	201835042802
1	8	9	4.4	2.0	2013106378	牡	5	491.0	-7.0	55	74.2	0	2-2	37.3	05553	a023e	a00021	20.0	201835042803
2	6	6	2.9	1.0	2014100439	牡	4	504.0	-7.0	56	74.7	3	3-3	37.5	05294	05365	x00a62	4.6	201835042803
3	4	4	4.7	3.0	2013102877	牡	5	449.0	-2.0	56	75.0	1.1/2	1-1	38.3	05183	a023e	x086d5	2.6	201835042803
4	2	2	9.2	6.0	2013100479	牡	5	459.0	-3.0	56	75.9	6	6-5	37.8	05490	05654	x079c6	1.8	201835042803
5	1	1	26.4	8.0	2012101364	牝	6	421.0	0.0	54	76.1	1	4-4	38.8	05560	a023d	657007	1.0	201835042803
6	7	7	21.9	7.0	2014106483	牡	4	441.0	5.0	56	76.3	1	9-9	37.5	a02d7	05217	407033	0.0	201835042803
