	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201003010101	ダ	右	1000	晴	良	09:55	3歳未勝利		2010-4-10	1	福島	1	3歳未勝利	[指](馬齢)	6	610	3	6	190	3	11	110	1	3	280	4	5-8	480.0	2.0	6-11	530	2	6-11	240	2	3-6	780	8	3-11	450	5	6=>11	1390	4	3-6-11	2070	6	6=>11=>3	12100	35			11(5,8,10)12(3,6)-1-4,7-9=2	11,5(3,10)(8,12)6,1=(4,7)-9=2	12.6 - 11.2 - 12.1 - 12.2 - 12.8	12.6 - 23.8 - 35.9 - 48.1 - 60.9 (35.9-37.1)
201003010102	芝	右	1200	晴	良	10:20	3歳未勝利		2010-4-10	1	福島	1	3歳未勝利	牝[指](馬齢)	6	340	2	6	150	2	4	200	3	3	330	6	2-3	640.0	2.0	4-6	880	2	4-6	400	2	3-6	630	6	3-4	980	10	6=>4	1600	3	3-4-6	3350	7	6=>4=>3	12400	20			7(8,10)-(9,6)-4(5,11)15(3,12)(1,13)-16=(2,14)	7,8(9,10)6,4,3(1,5)(16,12,11,15)13-(2,14)	12.2 - 10.5 - 11.0 - 11.7 - 11.9 - 12.4	12.2 - 22.7 - 33.7 - 45.4 - 57.3 - 69.7 (33.7-36.0)
201003010103	芝	右	1800	晴	良	10:50	3歳未勝利		2010-4-10	1	福島	1	3歳未勝利	(混)[指](馬齢)	16	780	4	16	320	5	3	620	9	7	290	4	2-8	5970.0	27.0	3-16	8490	33	3-16	2,340	28	7-16	1,390	18	3-7	2,980	35	16=>3	16210	62	3-7-16	25950	90	16=>3=>7	169450	572	(*4,7)(3,8,10)-(11,13)1,16-9(2,12)5(6,14)-15	(*4,7)(8,10)3(11,13)(1,16)-(9,12)2,5(6,14)=15	(*4,7)(8,10)3(11,13)(1,16)(2,5)12-14-(9,6)15	(*4,7)(8,10)3(11,5)2(16,13)1(12,14)15,6=9	12.6 - 10.8 - 12.2 - 12.4 - 12.5 - 12.3 - 12.3 - 12.2 - 12.1	12.6 - 23.4 - 35.6 - 48.0 - 60.5 - 72.8 - 85.1 - 97.3 - 109.4 (35.6-36.6)
201003010104	ダ	右	1700	晴	良	11:20	3歳未勝利		2010-4-10	1	福島	1	3歳未勝利	[指](馬齢)	4	160	1	4	110	1	8	530	7	6	250	4	3-5	2570.0	9.0	4-8	2440	8	4-8	640	5	4-6	390	3	6-8	2,110	24	4=>8	3420	10	4-6-8	5970	19	4=>8=>6	24150	71	4(8,9,12)(6,11)(3,15)10(2,14)5,13,7-1	4(8,9)(6,12)11(3,15,10)(2,14)(13,7,5)1	(*4,8)9(6,11,10)(3,7,5)2(13,12,15,14)1	4,8(6,11)(9,10)(2,3)7-(13,5)-(15,14)1,12	7.1 - 11.4 - 11.5 - 12.8 - 13.2 - 12.9 - 13.0 - 12.7 - 12.9	7.1 - 18.5 - 30.0 - 42.8 - 56.0 - 68.9 - 81.9 - 94.6 - 107.5 (30.0-38.6)
201003010105	芝	右	2000	晴	良	11:50	3歳未勝利		2010-4-10	1	福島	1	3歳未勝利	[指](馬齢)	3	180	1	3	110	1	4	640	8	14	270	4	2-2	3320.0	11.0	3-4	2620	8	3-4	650	6	3-14	400	4	4-14	4,500	42	3=>4	4270	14	3-4-14	7910	29	3=>4=>14	31260	96	3,6(5,8,12)16,4(10,11)(2,15)-(9,13,14)1-7	3,6(5,8,12)(4,16)11(2,10,15)-13(9,14)1,7	3,6(5,8)(4,11)16(2,10,14,13)(12,15)(9,1,7)	3,6-(5,4)8,11(14,13)10(2,1)15-(9,7)16,12	12.5 - 10.7 - 11.1 - 12.6 - 12.8 - 12.8 - 12.3 - 12.0 - 11.8 - 12.4	12.5 - 23.2 - 34.3 - 46.9 - 59.7 - 72.5 - 84.8 - 96.8 - 108.6 - 121.0 (34.3-36.2)
201003010106	芝	右	1200	晴	良	12:40	4歳以上500万下		2010-4-10	1	福島	1	4歳以上500万下	[指](定量)	16	180	1	16	110	1	6	150	2	7	1,700	14	3-8	320.0	1.0	6-16	400	1	6-16	220	1	7-16	3,110	28	6-7	5,510	55	16=>6	610	1	6-7-16	11020	33	16=>6=>7	23430	55			16(13,14,15)(6,7,11,12)(5,2,9)10(1,4,8)3	16,15(13,14)(6,7,11)12,2(5,9)(1,10)(4,8)3	12.4 - 10.8 - 11.2 - 11.2 - 11.0 - 11.7	12.4 - 23.2 - 34.4 - 45.6 - 56.6 - 68.3 (34.4-33.9)
201003010107	ダ	右	1700	晴	良	13:10	4歳以上500万下		2010-4-10	1	福島	1	4歳以上500万下	牝[指](定量)	7	380	2	7	160	2	8	150	1	2	780	7	4-5	650.0	3.0	7-8	700	1	7-8	300	1	2-7	1,580	13	2-8	2,110	17	7=>8	1520	6	2-7-8	6720	14	7=>8=>2	27590	64	5(2,14)7(4,10)12-3,8,13(1,11)6-15 9	5,14(2,7)(4,10)-12-3,13,8(1,11)6=15 9	5(2,7,14,10,13)(4,1)12,8(3,11)(6,15) 9	(*2,5)(4,7,10)13(3,11,1)(6,8,15)(14,12) 9	7.0 - 11.4 - 11.6 - 12.8 - 13.2 - 13.1 - 13.1 - 12.9 - 13.1	7.0 - 18.4 - 30.0 - 42.8 - 56.0 - 69.1 - 82.2 - 95.1 - 108.2 (30.0-39.1)
201003010108	芝	右	2600	晴	良	13:40	4歳以上500万下		2010-4-10	1	福島	1	4歳以上500万下	[指](定量)	9	700	4	9	210	4	6	140	1	1	330	6	3-5	640.0	2.0	6-9	1000	3	6-9	370	2	1-9	510	5	1-6	700	6	9=>6	2080	6	1-6-9	3030	6	9=>6=>1	15760	33	8-5-11,1,12-10(3,2)(15,16)(6,7)(4,13)14,9	8-5(11,1)-(12,10)(3,2,15,16)(6,7)(4,13)(9,14)	10(1,7)(16,6)(8,5,11,9,13)(3,12)-(4,2,15,14)	(*10,7,6)(1,13)16,9-11(8,12)3(5,2,14)4,15	12.9 - 11.1 - 11.3 - 11.8 - 12.3 - 12.1 - 13.1 - 13.2 - 13.1 - 12.1 - 12.3 - 12.2 - 12.5	12.9 - 24.0 - 35.3 - 47.1 - 59.4 - 71.5 - 84.6 - 97.8 - 110.9 - 123.0 - 135.3 - 147.5 - 160.0 (35.3-37.0)
201003010109	ダ	右	1150	晴	良	14:15	4歳以上500万下		2010-4-10	1	福島	1	4歳以上500万下	[指](定量)	9	1010	6	9	220	4	11	190	3	5	150	2	5-6	1120.0	5.0	9-11	1780	7	9-11	850	9	5-9	460	4	5-11	410	3	9=>11	6140	24	5-9-11	2730	5	9=>11=>5	23180	60			3,11(9,12)(1,16)(6,8,13,14)(5,10)4,15,7-2	(*3,11)(9,12)-(6,1)(5,16)(8,14)(4,13,10)(7,15)2	9.8 - 10.9 - 11.4 - 12.2 - 12.3 - 12.6	9.8 - 20.7 - 32.1 - 44.3 - 56.6 - 69.2 (32.1-37.1)
201003010110	芝	右	1800	晴	良	14:50	ひめさゆり賞 		2010-4-10	1	福島	1	3歳500万下	(混)(特指)(馬齢)	10	2630	8	10	740	8	5	360	4	13	520	7	4-6	2820.0	11.0	5-10	11950	32	5-10	2,660	28	10-13	3,820	35	5-13	1,950	19	10=>5	26500	64	5-10-13	41560	101	10=>5=>13	333250	653	(*10,12)(2,8)(5,13)7(9,14)(1,11)3,4,6	10,12(2,8)-5(7,13)(1,9,14)(3,11)4,6	10,12(2,7,8,5,13)(9,3,14)(1,4)(11,6)	10-(12,8,5)(2,7,9,13)(1,3)14,6,4,11	12.3 - 11.0 - 12.0 - 12.7 - 12.4 - 11.9 - 11.6 - 11.7 - 12.5	12.3 - 23.3 - 35.3 - 48.0 - 60.4 - 72.3 - 83.9 - 95.6 - 108.1 (35.3-35.8)
