	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201004010101	ダ	左	1800	晴	良	09:55	3歳未勝利		2010-5-1	1	新潟	1	3歳未勝利	(馬齢)	2	2560	7	2	530	7	3	280	4	6	110	1	2-3	11510.0	20.0	2-3	10440	23	2-3	2,320	22	2-6	720	7	3-6	410	3	2=>3	22270	43	2-3-6	3660	16	2=>3=>6	64500	159	(2,*8)9(1,10)5(3,7,11)4,6	(2,*8)10(1,5,9)(3,7,11)-(4,6)	(*2,8)(1,10)9(3,7,6)5,11-4	2,8(1,10)(9,7,6)(3,5)11=4	13.1 - 11.8 - 13.6 - 13.9 - 12.5 - 12.6 - 13.7 - 14.0 - 13.5	13.1 - 24.9 - 38.5 - 52.4 - 64.9 - 77.5 - 91.2 - 105.2 - 118.7 (38.5-41.2)
201004010102	芝	左	2200	晴	良	10:20	3歳未勝利		2010-5-1	1	新潟	1	3歳未勝利	(馬齢)	6	430	2	6	140	2	11	1,780	11	3	110	1	6-8	1690.0	8.0	6-11	27780	35	6-11	5,020	35	3-6	190	1	3-11	3,970	34	6=>11	41940	66	3-6-11	9880	32	6=>11=>3	130910	269	11-6(10,9)(1,2)8(4,7)5,3	11-6(10,9)(1,2,8)7,4,3,5	(*11,6,9)(10,8)(2,7)-(1,3)(4,5)	(*11,6,9)(10,2,7,8)-3,5,1,4	13.4 - 11.3 - 12.5 - 14.0 - 13.9 - 13.9 - 12.9 - 12.3 - 11.5 - 11.7 - 12.4	13.4 - 24.7 - 37.2 - 51.2 - 65.1 - 79.0 - 91.9 - 104.2 - 115.7 - 127.4 - 139.8 (37.2-35.6)
201004010103	芝	左	1600	晴	良	10:50	3歳未勝利		2010-5-1	1	新潟	1	3歳未勝利	牝(馬齢)	4	930	4	4	250	4	9	480	6	5	180	2	2-5	1930.0	6.0	4-9	5760	21	4-9	2,180	27	4-5	760	6	5-9	1,370	13	4=>9	13700	46	4-5-9	9140	28	4=>9=>5	62480	187			4-9(3,7)12,5(8,10)(2,16)15(11,14)6=1-13	4-(9,7,12)(3,5)(8,10,16)(2,15)(11,14)-6-1=13	12.7 - 10.9 - 12.0 - 12.2 - 12.6 - 11.5 - 11.4 - 12.6	12.7 - 23.6 - 35.6 - 47.8 - 60.4 - 71.9 - 83.3 - 95.9 (35.6-35.5)
201004010104	ダ	左	1200	晴	良	11:20	3歳未勝利		2010-5-1	1	新潟	1	3歳未勝利	(混)(馬齢)	11	1330	4	11	270	4	9	270	6	12	110	1	5-6	5860.0	14.0	9-11	5600	17	9-11	1,340	16	11-12	290	2	9-12	470	5	11=>9	12690	33	9-11-12	2270	9	11=>9=>12	33150	92			(*8,12)(3,9,11)-2(5,6)(10,13)4-(7,15)1,14	(*8,12)(3,9,11)-(2,5)6,4,13,10,15(7,14)1	12.1 - 10.6 - 11.5 - 12.8 - 13.2 - 13.7	12.1 - 22.7 - 34.2 - 47.0 - 60.2 - 73.9 (34.2-39.7)
201004010105	芝	左	1800	晴	良	11:50	3歳未勝利		2010-5-1	1	新潟	1	3歳未勝利	見習騎手(馬齢)	6	400	2	6	130	1	8	160	3	12	150	2	5-6	530.0	1.0	6-8	690	1	6-8	260	1	6-12	290	3	8-12	400	6	6=>8	1200	1	6-8-12	1060	1	6=>8=>12	4990	1			5,4(3,12)6(1,2,7)-(8,9)(11,10)	5,4(3,6,12)(1,2,7)(8,9)(11,10)	12.5 - 11.6 - 11.6 - 12.3 - 12.3 - 12.9 - 12.3 - 11.3 - 12.4	12.5 - 24.1 - 35.7 - 48.0 - 60.3 - 73.2 - 85.5 - 96.8 - 109.2 (35.7-36.0)
201004010106	芝	左	1400	晴	良	12:40	3歳未勝利		2010-5-1	1	新潟	1	3歳未勝利	(馬齢)	10	7890	12	10	930	9	12	170	1	5	200	4	5-6	4420.0	17.0	10-12	16000	45	10-12	4,020	41	5-10	3,650	36	5-12	540	5	10=>12	42660	102	5-10-12	20310	75	10=>12=>5	219500	587			5(9,10)(7,16)13(1,8,14)12-(4,2,6)-(3,11,15)	5(9,10)(7,13,16)(1,8,14,12)-(4,2,6)-3-11=15	12.4 - 10.9 - 11.0 - 11.6 - 11.7 - 12.0 - 12.4	12.4 - 23.3 - 34.3 - 45.9 - 57.6 - 69.6 - 82.0 (34.3-36.1)
201004010107	ダ	左	1800	晴	良	13:10	4歳以上500万下		2010-5-1	1	新潟	1	4歳以上500万下	牝(定量)	6	700	3	6	190	4	11	160	1	7	1,590	10	6-8	600.0	2.0	6-11	710	3	6-11	300	2	6-7	4,730	38	7-11	3,930	35	6=>11	1560	5	6-7-11	16330	52	6=>11=>7	75120	230	6-7(1,11)2(3,8,9)(5,4,10)	6-(1,7)11-2(8,9)(3,10)(5,4)	6-(7,11)1,2,5,9(3,8,10)4	6-(7,11)-(1,2)5,9,10(3,8,4)	13.1 - 11.8 - 12.9 - 13.1 - 12.3 - 12.2 - 12.6 - 12.8 - 13.7	13.1 - 24.9 - 37.8 - 50.9 - 63.2 - 75.4 - 88.0 - 100.8 - 114.5 (37.8-39.1)
201004010108	芝	左	1200	晴	良	13:40	4歳以上500万下		2010-5-1	1	新潟	1	4歳以上500万下	(定量)	7	1700	8	7	330	5	12	190	3	14	400	7	4-6	4260.0	18.0	7-12	4730	24	7-12	720	8	7-14	2,460	28	12-14	1,260	20	7=>12	10120	48	7-12-14	14410	55	7=>12=>14	100750	335			9,14-(2,5,11)(1,15)(3,12)(10,7)-(6,8)13-16=4	9,14-(5,11)(2,1,15)12(3,10,7)-(6,8,13)-16=4	11.9 - 10.3 - 10.9 - 11.0 - 12.0 - 12.9	11.9 - 22.2 - 33.1 - 44.1 - 56.1 - 69.0 (33.1-35.9)
201004010109	ダ	左	1800	晴	良	14:15	4歳以上500万下		2010-5-1	1	新潟	1	4歳以上500万下	(定量)	1	1790	8	1	540	10	12	160	1	4	430	8	1-8	3120.0	14.0	1-12	3430	12	1-12	1,360	16	1-4	2,840	39	4-12	1,220	13	1=>12	8620	35	1-4-12	13050	50	1=>12=>4	79910	280	(*4,6)1(2,3,13)(8,10,12)(7,11)=9,5	(*4,6)(1,3,13)(2,12)(8,10)7,11-(9,5)	(*4,6)(13,5)(1,12)(3,8,2,10,11)(9,7)	(4,*6,13,5)(1,12)-(10,11)(8,2,7)3,9	12.6 - 11.7 - 12.9 - 13.7 - 13.1 - 13.0 - 12.8 - 12.9 - 13.7	12.6 - 24.3 - 37.2 - 50.9 - 64.0 - 77.0 - 89.8 - 102.7 - 116.4 (37.2-39.4)
201004010110	芝	左	2000	晴	良	14:50	荒川峡特別 		2010-5-1	1	新潟	1	4歳以上500万下	(混)(定量)	8	360	2	8	140	2	6	150	4	1	120	1				6-8	840	4	6-8	250	2	1-8	190	1	1-6	290	4	8=>6	1500	6	1-6-8	580	1	8=>6=>1	3810	7			3,8(1,6,5)(2,7)4	3,8(1,6,5)(2,7)4	12.9 - 12.0 - 12.2 - 12.4 - 12.9 - 12.7 - 12.6 - 11.5 - 10.5 - 11.9	12.9 - 24.9 - 37.1 - 49.5 - 62.4 - 75.1 - 87.7 - 99.2 - 109.7 - 121.6 (37.1-33.9)
201004010111	芝	直	1000	晴	良	15:25	鏑矢特別 		2010-5-1	1	新潟	1	4歳以上1000万下	(混)(定量)	7	1110	6	7	370	6	4	720	9	9	390	7	4-6	9040.0	27.0	4-7	10190	32	4-7	2,190	29	7-9	1,230	19	4-9	3,460	40	7=>4	21570	64	4-7-9	39790	101	7=>4=>9	278650	603					11.9 - 10.1 - 11.0 - 10.8 - 12.2	11.9 - 22.0 - 33.0 - 43.8 - 56.0 (33.0-34.0)
