rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	12		メイショウテンスイ	牡2	55.0		古川吉洋	1:18.7		2-2	35.9	3.0	1	512	0		南井克巳		松本好雄	700.0
2	7	14		オイデヤスダイジン	牝2	54.0		伊藤工真	1:18.9	1.1/4	3-3	35.9	8.3	4	458	0		金成貴史		ニットー商事	280.0
3	8	16		メタルスパーク	牡2	55.0		三浦皇成	1:18.9	クビ	6-5	35.7	6.8	3	488	0		伊藤圭三		ディアレストクラブ	180.0
4	5	9		アポロティアモ	牡2	55.0		戸崎圭太	1:19.1	1.0	3-3	36.1	3.9	2	494	0		岩戸孝樹		アポロサラブレッドクラブ	110.0
5	5	10		ナーラック	牝2	52.0		木幡育也	1:19.7	3.1/2	9-7	36.3	24.8	8	448	0		柄崎孝		辻牧場	70.0
6	2	3		ネネサマ	牝2	54.0		北村宏司	1:20.0	2.0	14-13	35.5	16.3	7	456	0		勢司和浩		村田哲朗	
7	4	8		トミケンリューヤー	牡2	54.0		武藤雅	1:20.2	1.0	1-1	37.5	63.3	11	496	0		水野貴広		冨樫賢二	
8	4	7		サノハニー	牝2	53.0		野中悠太	1:20.6	2.1/2	7-7	37.2	14.7	6	472	0		中野栄治		佐野信幸	
9	1	1		タニセンシロッコ	牡2	55.0		武士沢友	1:20.9	1.3/4	10-12	36.6	35.3	9	450	0		加藤士津		染谷幸雄	
10	1	2		タシロ	牡2	55.0		大野拓弥	1:21.9	6.0	15-15	36.7	13.9	5	506	0		的場均		ミルファーム	
11	6	11		リディアンスケール	牡2	52.0		山田敬士	1:22.0	クビ	5-5	38.8	121.2	13	472	0		高市圭二		グリーンスウォード	
12	3	6		プログラマー	牡2	55.0		松岡正海	1:22.6	3.1/2	11-11	38.6	48.4	10	480	0		田中剛		島井新一郎	
13	3	5		リバティラン	牝2	54.0		服部茂史	1:22.6	アタマ	13-14	38.0	242.9	15	410	0		小桧山悟		新井衛	
14	2	4		ダイヤキングダム	牡2	55.0		宮崎北斗	1:22.9	1.3/4	15-16	37.6	206.1	14	492	0		大江原哲		ダイヤモンドファーム	
15	8	15		ミスターコクオウ	牡2	55.0		内田博幸	1:22.9	クビ	11-10	39.1	71.5	12	544	0		武市康男		ＨｉｍＲｏｃｋＲａｃｉｎｇホールディングス	
16	7	13		アークウェザー	牡2	55.0		丹内祐次	1:23.6	4.0	7-7	40.2	318.7	16	414	0		的場均		成瀬篤司	
