rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	8		グラシアスゼロ	牡6	56.0		川島拓	1:32.5		5-5-2-2	39.2	1.6	1	507	4		土井道隆		木稲安則	32.0
2	7	7		ナススイート	牡5	56.0		小林凌	1:33.2	4.0	4-4-1-1	40.0	98.4	8	466	1		坂井孝義		谷謙介	9.6
3	2	2		マナマナ	牝8	54.0		倉富隆一	1:33.5	1.1/2	1-1-4-3	40.3	13.4	4	455	1		川田孝好		平野郁子	3.9
3	4	4		ハチノヘタイショウ	牡4	56.0		飛田愛斗	1:33.5	同着	3-3-5-5	40.1	2.5	2	491	2		古賀光範		西村新一郎	3.9
5	5	5		ポップディーヴァ	牝4	54.0		山口勲	1:33.6	クビ	2-2-3-4	40.5	12.2	3	464	-1		東眞市		会田裕一	1.9
6	8	10		ビレッジベルベ	牝6	53.0		金山昇馬	1:33.8	1.0	7-8-7-7	39.4	53.0	6	438	-3		濱田一夫		村山輝雄	
7	6	6		ナオラブリイ	牝5	51.0		加茂飛翔	1:34.2	2.0	8-9-9-9	39.8	37.4	5	458	1		大島静夫		成富直行	
8	3	3		ハチキンブイパワー	牝7	54.0		村松翔太	1:34.2	アタマ	6-6-6-6	40.6	101.1	10	458	-2		土井道隆		木稲安則	
9	1	1		アイドンノー	牡5	56.0		田中純	1:34.3	1/2	9-7-8-8	40.3	73.6	7	514	6		東美義		小橋亮太	
10	8	9		ゲツメンチャクリク	牝4	54.0		長田進仁	1:34.5	1.1/4	10-10-10-10	39.6	99.1	9	449	1		中野博		小田切光	
