waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017101976	シマナ			a0270	岡村卓弥	a020e	胡本友晴	417	3
2	2	2017106021	ジェッター			05564	木村直輝	a020e	胡本友晴	443	0
3	3	2016104985	ベンガラグンジョウ			a0256	西森将司	a0050	東原己俊	521	5
4	4	2016101610	メイショウドウダン			a0258	山崎雅由	a030b	西山裕貴	453	2
5	5	2017101495	レイカサンライズ			a03e3	濱尚美	05726	那俄性哲	435	1
6	6	2016105865	ミッキーフォンテン			05481	倉兼育康	a003f	宮路洋一	411	4
7	7	2018102299	アジアフェニックス			05536	永森大智	a0043	雑賀正光	522	6
7	8	2017104845	モンパスタン			05572	佐原秀泰	05726	那俄性哲	437	1
8	9	2018101847	リュウノワシントン			a02da	妹尾浩一	a01c8	国澤輝幸	432	1
8	10	2018102737	ウィア			05600	塚本雄大	a01c8	国澤輝幸	439	-3
