	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気
200005020412	ダ	左	1400	曇	良	16:10	4歳以上500万下		2000-4-30	2	東京	4	4歳以上500万下	(混)[指](別定)	1	300	2	1	130	2	12	120	1	10.0	210	3.0	1-7	300	1	1-12	370.0	1.0	1-12	180	1.0	1-10	550	5.0	10-12	490	2.0					12.6 - 11.1 - 11.9 - 12.3 - 12.6 - 12.2 - 12.8	12.6 - 23.7 - 35.6 - 47.9 - 60.5 - 72.7 - 85.5 (12.6-12.6)									
200005020501	ダ	左	1400	曇	良	10:00	4歳未勝利		2000-5-6	2	東京	5	4歳未勝利	(父)[指](馬齢)	9	180	1	9	110	1	1	200	4	6.0	250	5.0	1-8	670	2	1-9	730.0	2.0	1-9	310	2.0	6-9	410	4.0	1-6	1,190	14.0					12.5 - 11.5 - 11.9 - 12.4 - 12.7 - 12.9 - 12.7	12.5 - 24.0 - 35.9 - 48.3 - 61.0 - 73.9 - 86.6 (12.5-12.5)									
200005020502	ダ	左	1200	曇	良	10:25	4歳未勝利		2000-5-6	2	東京	5	4歳未勝利	[指](馬齢)	9	170	1	9	110	1	7	130	3	2.0	250	5.0	7-8	310	1	7-9	330.0	2.0	7-9	200	2.0	2-9	500	5.0	2-7	580	8.0					13.1 - 11.3 - 11.8 - 12.2 - 11.9 - 12.6	13.1 - 24.4 - 36.2 - 48.4 - 60.3 - 72.9 (13.1-13.1)									
200005020503	ダ	左	1600	曇	良	10:50	4歳未勝利		2000-5-6	2	東京	5	4歳未勝利	(混)[指](馬齢)	2	140	1	2	110	1	10	500	7	5.0	120	2.0	2-8	400	2	2-10	2720.0	8.0	2-10	850	11.0	2-5	150	1.0	5-10	1,340	15.0					13.2 - 11.5 - 12.4 - 12.7 - 13.5 - 12.6 - 12.2 - 12.6	13.2 - 24.7 - 37.1 - 49.8 - 63.3 - 75.9 - 88.1 - 100.7 (13.2-13.2)									
200005020504	芝	左	1800	曇	良	11:15	4歳未勝利		2000-5-6	2	東京	5	4歳未勝利	(混)[指](馬齢)	10	2830	8	10	540	8	1	220	3	11.0	350	4.0	1-8	2620	11	1-10	9140.0	23.0	1-10	1,900	22.0	10-11	2,770	31.0	1-11	990	10.0					12.8 - 11.8 - 12.0 - 12.8 - 12.6 - 12.5 - 12.5 - 11.3 - 11.5	12.8 - 24.6 - 36.6 - 49.4 - 62.0 - 74.5 - 87.0 - 98.3 - 109.8 (12.8-12.8)									
200005020505	障		2950	曇	良  ダート	11:45	障害4歳以上未勝利		2000-5-6	2	東京	5	障害4歳以上未勝利	(混)(馬齢)	7	37620	12	7	2,780	12	4	120	1	11.0	290	5.0	4-5	640	3	4-7	27590.0	35.0	4-7	5,210	35.0	7-11	17,280	49.0	4-11	530	5.0															
200005020506	芝	左	1400	曇	良	12:45	4歳未勝利		2000-5-6	2	東京	5	4歳未勝利	牝[指](馬齢)	8	380	2	8	150	2	16	140	1	4.0	260	6.0	4-8	470	1	8-16	590.0	1.0	8-16	320	1.0	4-8	660	5.0	4-16	660	4.0					12.6 - 11.3 - 11.7 - 12.2 - 12.3 - 11.5 - 11.7	12.6 - 23.9 - 35.6 - 47.8 - 60.1 - 71.6 - 83.3 (12.6-12.6)									
200005020507	ダ	左	1200	曇	良	13:15	4歳500万下		2000-5-6	2	東京	5	4歳500万下	(混)(特指)(馬齢)	8	180	1	8	120	1	4	200	3	2.0	380	7.0	4-6	830	2	4-8	850.0	2.0	4-8	350	2.0	2-8	690	8.0	2-4	1,180	13.0					12.3 - 11.3 - 12.2 - 12.2 - 11.7 - 12.6	12.3 - 23.6 - 35.8 - 48.0 - 59.7 - 72.3 (12.3-12.3)									
200005020508	芝	左	1400	曇	良	13:45	4歳以上500万下		2000-5-6	2	東京	5	4歳以上500万下	牝[指](別定)	10	1050	6	10	250	6	4	190	3	7.0	160	1.0	3-6	1960	9	4-10	2300.0	12.0	4-10	760	12.0	7-10	850	14.0	4-7	420	1.0					12.5 - 11.0 - 11.4 - 11.9 - 12.1 - 11.6 - 12.0	12.5 - 23.5 - 34.9 - 46.8 - 58.9 - 70.5 - 82.5 (12.5-12.5)									
200005020509	芝	左	2400	曇	良	14:20	陣馬特別 		2000-5-6	2	東京	5	4歳以上900万下	(混)[指](別定)	5	400	2	5	220	2	2	340	4				2-5	1550	6																	13.3 - 11.4 - 12.0 - 11.9 - 11.9 - 11.9 - 12.5 - 12.2 - 12.4 - 12.8 - 11.9 - 12.2	13.3 - 24.7 - 36.7 - 48.6 - 60.5 - 72.4 - 84.9 - 97.1 - 109.5 - 122.3 - 134.2 - 146.4 (13.3-13.3)									
200005020510	芝	左	1600	曇	良	15:00	晩春ステークス 		2000-5-6	2	東京	5	4歳以上1600万下	(混)[指](別定)	4	270	1	4	120	1	2	150	2	8.0	550	8.0	2-4	550	2	2-4	530.0	1.0	2-4	230	1.0	4-8	1,590	23.0	2-8	2,040	27.0					12.7 - 11.2 - 11.4 - 11.6 - 11.9 - 11.6 - 11.1 - 11.5	12.7 - 23.9 - 35.3 - 46.9 - 58.8 - 70.4 - 81.5 - 93.0 (12.7-12.7)									
200005020601	ダ	左	1600	曇	良	09:50	4歳未勝利		2000-5-7	2	東京	6	4歳未勝利	牝[指](馬齢)	4	150	1	4	110	1	6	120	2	9.0	740	8.0	4-5	290	1	4-6	300.0	1.0	4-6	170	1.0	4-9	1,030	14.0	6-9	1,900	20.0					12.8 - 11.8 - 12.1 - 12.2 - 12.3 - 12.6 - 12.2 - 12.9	12.8 - 24.6 - 36.7 - 48.9 - 61.2 - 73.8 - 86.0 - 98.9 (12.8-12.8)									
200005020602	ダ	左	1200	曇	良	10:15	4歳未勝利		2000-5-7	2	東京	6	4歳未勝利	(混)[指](馬齢)	11	890	3	11	190	3	10	110	1	8.0	250	5.0	8-8	610	3	10-11	630.0	2.0	10-11	330	2.0	8-11	960	11.0	8-10	450	4.0					12.4 - 11.4 - 11.7 - 12.7 - 12.3 - 12.6	12.4 - 23.8 - 35.5 - 48.2 - 60.5 - 73.1 (12.4-12.4)									
200005020603	ダ	左	1400	晴	良	10:40	4歳未勝利		2000-5-7	2	東京	6	4歳未勝利	[指](馬齢)	5	180	1	5	110	1	10	140	2	6.0	330	6.0	5-8	220	1	5-10	310.0	1.0	5-10	180	1.0	5-6	560	8.0	6-10	810	12.0					13.0 - 11.5 - 12.2 - 12.6 - 13.0 - 12.2 - 12.4	13.0 - 24.5 - 36.7 - 49.3 - 62.3 - 74.5 - 86.9 (13.0-13.0)									
200005020604	芝	左	1400	晴	良	11:05	4歳未勝利		2000-5-7	2	東京	6	4歳未勝利	[指](馬齢)	1	620	3	1	220	2	4	310	6	2.0	370	7.0	1-2	1880	10	1-4	3140.0	13.0	1-4	970	10.0	1-2	1,240	15.0	2-4	1,510	21.0					12.1 - 10.6 - 11.1 - 11.4 - 11.9 - 12.3 - 12.8	12.1 - 22.7 - 33.8 - 45.2 - 57.1 - 69.4 - 82.2 (12.1-12.1)									
200005020605	芝	左	1600	晴	良	11:30	4歳未勝利		2000-5-7	2	東京	6	4歳未勝利	[指](馬齢)	5	260	2	5	130	2	10	400	9	8.0	130	1.0	4-6	1910	11	5-10	3480.0	14.0	5-10	950	14.0	5-8	210	1.0	8-10	780	12.0					12.5 - 10.7 - 11.4 - 11.7 - 11.7 - 12.1 - 11.5 - 11.9	12.5 - 23.2 - 34.6 - 46.3 - 58.0 - 70.1 - 81.6 - 93.5 (12.5-12.5)									
200005020606	芝	左	1800	晴	良	12:30	4歳500万下		2000-5-7	2	東京	6	4歳500万下	(特指)(馬齢)	5	150	1	5	120	1	9	230	5	1.0	210	4.0	5-7	540	2	5-9	1120.0	5.0	5-9	520	5.0	1-5	410	3.0	1-9	1,090	15.0					12.7 - 10.9 - 11.2 - 11.9 - 11.5 - 11.9 - 12.7 - 11.8 - 12.5	12.7 - 23.6 - 34.8 - 46.7 - 58.2 - 70.1 - 82.8 - 94.6 - 107.1 (12.7-12.7)									
200005020607	芝	左	1800	晴	良	13:00	4歳以上500万下		2000-5-7	2	東京	6	4歳以上500万下	[指](別定)	2	130	1	2	100	1	3	190	4	11.0	190	3.0	2-3	620	3	2-3	610.0	3.0	2-3	300	3.0	2-11	290	2.0	3-11	850	13.0					13.2 - 11.9 - 11.7 - 12.6 - 11.8 - 12.0 - 11.9 - 11.7 - 11.8	13.2 - 25.1 - 36.8 - 49.4 - 61.2 - 73.2 - 85.1 - 96.8 - 108.6 (13.2-13.2)									
200005020608	芝	左	1400	晴	良	13:30	八重桜賞 		2000-5-7	2	東京	6	4歳500万下	(混)(特指)(馬齢)	6	1090	5	6	200	4	4	110	1	11.0	180	2.0	2-3	610	2	4-6	670.0	2.0	4-6	380	3.0	6-11	920	11.0	4-11	300	1.0					12.6 - 11.2 - 11.6 - 11.9 - 12.1 - 11.3 - 11.5	12.6 - 23.8 - 35.4 - 47.3 - 59.4 - 70.7 - 82.2 (12.6-12.6)									
200005020609	芝	左	1400	晴	良	14:10	高尾特別 		2000-5-7	2	東京	6	4歳以上900万下	[指](ハンデ)	9	350	2	9	150	2	6	130	1	12.0	400	6.0	3-5	550	1	6-9	600.0	1.0	6-9	300	1.0	9-12	1,010	10.0	6-12	800	9.0					12.3 - 10.7 - 11.0 - 11.7 - 12.1 - 11.2 - 12.0	12.3 - 23.0 - 34.0 - 45.7 - 57.8 - 69.0 - 81.0 (12.3-12.3)									
200005020610	ダ	左	1600	晴	良	14:50	オアシスステークス 		2000-5-7	2	東京	6	4歳以上オープン	(混)[指](別定)	6	570	2	6	140	2	15	110	1	1.0	190	3.0	3-8	450	1	6-15	590.0	1.0	6-15	280	1.0	1-6	570	5.0	1-15	340	2.0					12.3 - 10.5 - 11.4 - 11.9 - 12.2 - 12.6 - 12.1 - 12.3	12.3 - 22.8 - 34.2 - 46.1 - 58.3 - 70.9 - 83.0 - 95.3 (12.3-12.3)									
200005020611	芝	左	1600	晴	良	15:35	NHKマイルカップ	G1	2000-5-7	2	東京	6	4歳オープン	(混)	12	430	2	12	150	2	3	250	4	10.0	120	1.0	2-6	760	3	3-12	1880.0	7.0	3-12	790	7.0	10-12	330	1.0	3-10	670	5.0					12.2 - 10.7 - 11.3 - 11.7 - 11.8 - 12.1 - 11.5 - 12.2	12.2 - 22.9 - 34.2 - 45.9 - 57.7 - 69.8 - 81.3 - 93.5 (12.2-12.2)									
200005020612	ダ	左	1600	晴	良	16:15	清里特別 		2000-5-7	2	東京	6	4歳以上900万下	(混)	7	430	2	7	170	2	10	380	6	1.0	480	8.0	6-8	770	3	7-10	4390.0	15.0	7-10	1,430	15.0	1-7	1,560	18.0	1-10	4,510	39.0					12.8 - 11.8 - 12.6 - 12.4 - 12.3 - 12.0 - 11.7 - 12.1	12.8 - 24.6 - 37.2 - 49.6 - 61.9 - 73.9 - 85.6 - 97.7 (12.8-12.8)									
200005020701	ダ	左	1600	曇	良	10:00	4歳未勝利		2000-5-13	2	東京	7	4歳未勝利	(混)[指](馬齢)	10	390	2	10	110	2	1	130	3	4.0	100	1.0	1-7	690	3	1-10	860.0	4.0	1-10	240	4.0	4-10	140	1.0	1-4	170	2.0					12.7 - 11.1 - 12.3 - 12.8 - 12.7 - 13.1 - 12.1 - 12.6	12.7 - 23.8 - 36.1 - 48.9 - 61.6 - 74.7 - 86.8 - 99.4 (12.7-12.7)									
200005020702	ダ	左	1200	曇	良	10:25	4歳未勝利		2000-5-13	2	東京	7	4歳未勝利	牝[指](馬齢)	7	210	1	7	110	1	8	230	5	2.0	130	2.0	4-5	1320	5	7-8	1550.0	5.0	7-8	530	4.0	2-7	210	2.0	2-8	630	7.0					12.8 - 11.2 - 11.8 - 12.5 - 12.6 - 12.8	12.8 - 24.0 - 35.8 - 48.3 - 60.9 - 73.7 (12.8-12.8)									
200005020703	芝	左	2400	曇	良	10:50	4歳未勝利		2000-5-13	2	東京	7	4歳未勝利	(混)[指](馬齢)	2	120	1	2	120	1	1	480	7	3.0	2,050	8.0	1-2	1700	6																	13.5 - 11.4 - 12.5 - 12.1 - 12.6 - 12.6 - 12.4 - 12.3 - 12.3 - 12.8 - 11.9 - 12.4	13.5 - 24.9 - 37.4 - 49.5 - 62.1 - 74.7 - 87.1 - 99.4 - 111.7 - 124.5 - 136.4 - 148.8 (13.5-13.5)									
200005020704	ダ	左	1400	雨	良	11:15	4歳未勝利		2000-5-13	2	東京	7	4歳未勝利	[指](馬齢)	8	180	1	8	100	1	1	190	4	10.0	160	3.0	1-6	800	3	1-8	850.0	3.0	1-8	330	3.0	8-10	320	2.0	1-10	760	8.0					12.7 - 11.2 - 12.0 - 12.8 - 13.0 - 12.4 - 12.8	12.7 - 23.9 - 35.9 - 48.7 - 61.7 - 74.1 - 86.9 (12.7-12.7)									
200005020705	障		2950	雨	良  ダート	11:45	障害4歳以上未勝利		2000-5-13	2	東京	7	障害4歳以上未勝利	(馬齢)	8	380	3	8	140	3	1	130	2	4.0	170	4.0	1-8	550	3	1-8	640.0	3.0	1-8	250	2.0	4-8	430	6.0	1-4	380	5.0															
200005020706	芝	左	1400	雨	良	12:45	4歳未勝利		2000-5-13	2	東京	7	4歳未勝利	(父)[指](馬齢)	1	230	1	1	110	1	2	120	2	16.0	270	6.0	1-1	290	1	1-2	280.0	1.0	1-2	160	1.0	1-16	700	10.0	2-16	690	9.0					12.2 - 10.8 - 11.3 - 12.0 - 12.7 - 12.2 - 12.2	12.2 - 23.0 - 34.3 - 46.3 - 59.0 - 71.2 - 83.4 (12.2-12.2)									
200005020707	芝	左	1600	雨	良	13:15	4歳500万下		2000-5-13	2	東京	7	4歳500万下	(特指)(馬齢)	15	650	2	15	250	3	8	340	5	14.0	2,810	13.0	5-8	1960	10	8-15	3110.0	11.0	8-15	920	11.0	14-15	8,080	46.0	8-14	10,110	56.0					12.2 - 10.4 - 11.0 - 11.6 - 12.8 - 13.0 - 11.8 - 12.5	12.2 - 22.6 - 33.6 - 45.2 - 58.0 - 71.0 - 82.8 - 95.3 (12.2-12.2)									
200005020708	芝	左	1600	曇	良	13:45	4歳以上500万下		2000-5-13	2	東京	7	4歳以上500万下	[指](別定)	14	290	1	14	130	1	11	130	2	8.0	200	4.0	7-8	390	1	11-14	460.0	1.0	11-14	220	1.0	8-14	480	4.0	8-11	520	6.0					12.5 - 11.0 - 11.6 - 11.8 - 12.1 - 12.2 - 11.7 - 12.2	12.5 - 23.5 - 35.1 - 46.9 - 59.0 - 71.2 - 82.9 - 95.1 (12.5-12.5)									
200005020709	芝	左	1800	曇	良	14:20	夏木立賞 		2000-5-13	2	東京	7	4歳500万下	(混)(特指)(馬齢)	10	140	1	10	110	1	9	310	6	5.0	180	3.0	6-6	1260	5	9-10	1250.0	5.0	9-10	610	6.0	5-10	270	2.0	5-9	1,100	13.0					12.6 - 11.6 - 11.4 - 11.9 - 12.3 - 12.4 - 12.6 - 11.9 - 12.3	12.6 - 24.2 - 35.6 - 47.5 - 59.8 - 72.2 - 84.8 - 96.7 - 109.0 (12.6-12.6)									
200005020710	ダ	左	1200	曇	良	15:00	八ケ岳特別 		2000-5-13	2	東京	7	4歳以上900万下	(混)[指](別定)	11	190	1	11	110	1	5	240	5	12.0	200	4.0	3-6	750	3	5-11	1410.0	5.0	5-11	590	5.0	11-12	350	3.0	5-12	1,310	19.0					12.5 - 10.9 - 11.3 - 12.2 - 11.9 - 12.2	12.5 - 23.4 - 34.7 - 46.9 - 58.8 - 71.0 (12.5-12.5)									
200005020711	芝	左	1800	曇	良	15:40	緑風ステークス 		2000-5-13	2	東京	7	4歳以上1600万下	(混)[指](ハンデ)	12	1600	6	12	410	5	11	270	4	3.0	420	6.0	7-7	5930	23	11-12	5980.0	19.0	11-12	2,180	27.0	3-12	2,130	25.0	3-11	2,110	23.0					13.3 - 12.0 - 11.7 - 12.0 - 12.4 - 12.6 - 12.3 - 11.0 - 11.5	13.3 - 25.3 - 37.0 - 49.0 - 61.4 - 74.0 - 86.3 - 97.3 - 108.8 (13.3-13.3)									
200005020801	ダ	左	1600	曇	良	10:00	4歳未勝利		2000-5-14	2	東京	8	4歳未勝利	[指](馬齢)	6	130	1	6	100	1	2	120	2	8.0	140	3.0	2-6	420	2	2-6	470.0	2.0	2-6	200	2.0	6-8	160	1.0	2-8	420	6.0					12.7 - 11.0 - 11.6 - 12.1 - 12.8 - 13.2 - 12.7 - 12.8	12.7 - 23.7 - 35.3 - 47.4 - 60.2 - 73.4 - 86.1 - 98.9 (12.7-12.7)									
200005020802	ダ	左	1200	晴	良	10:25	4歳未勝利		2000-5-14	2	東京	8	4歳未勝利	[指](馬齢)	8	250	1	8	110	1	4	120	3	9.0	110	2.0	3-5	470	2	4-8	490.0	2.0	4-8	180	2.0	8-9	170	1.0	4-9	200	3.0					12.6 - 11.4 - 12.1 - 12.1 - 12.0 - 12.7	12.6 - 24.0 - 36.1 - 48.2 - 60.2 - 72.9 (12.6-12.6)									
200005020803	ダ	左	1400	晴	良	10:50	4歳未勝利		2000-5-14	2	東京	8	4歳未勝利	(混)[指](馬齢)	9	120	1	9	100	1	5	170	3	7.0	190	5.0	4-6	350	2	5-9	510.0	3.0	5-9	260	3.0	7-9	240	2.0	5-7	780	9.0					12.8 - 11.4 - 11.8 - 12.2 - 12.6 - 12.2 - 12.6	12.8 - 24.2 - 36.0 - 48.2 - 60.8 - 73.0 - 85.6 (12.8-12.8)									
200005020804	芝	左	1800	晴	良	11:15	4歳未勝利		2000-5-14	2	東京	8	4歳未勝利	[指](馬齢)	5	600	4	5	170	3	3	130	1	9.0	240	5.0	3-5	730	3	3-5	920.0	3.0	3-5	410	3.0	5-9	930	11.0	3-9	530	6.0					12.9 - 11.2 - 11.3 - 11.9 - 12.2 - 12.8 - 12.6 - 11.9 - 12.4	12.9 - 24.1 - 35.4 - 47.3 - 59.5 - 72.3 - 84.9 - 96.8 - 109.2 (12.9-12.9)									
200005020805	障		3300	晴	良  ダート	11:45	障害4歳以上オープン		2000-5-14	2	東京	8	障害4歳以上オープン	(混)(別定)	5	430	2	5	230	4	6	470	5	8.0	490	6.0	4-5	960	4	5-6	3210.0	10.0	5-6	1,270	13.0	5-8	1,730	20.0	6-8	2,070	26.0															
200005020806	芝	左	1600	晴	良	12:45	4歳未勝利		2000-5-14	2	東京	8	4歳未勝利	[指](馬齢)	14	230	1	14	130	1	6	170	2	15.0	260	6.0	4-8	640	2	6-14	810.0	1.0	6-14	370	1.0	14-15	580	7.0	6-15	960	15.0					12.5 - 11.4 - 12.3 - 12.5 - 13.0 - 12.6 - 11.4 - 11.7	12.5 - 23.9 - 36.2 - 48.7 - 61.7 - 74.3 - 85.7 - 97.4 (12.5-12.5)									
200005020807	ダ	左	1600	晴	良	13:15	4歳500万下		2000-5-14	2	東京	8	4歳500万下	(混)(特指)(馬齢)	3	5090	6	3	620	6	13	260	4	5.0	140	2.0	3-8	10060	16	3-13	16370.0	25.0	3-13	2,650	22.0	3-5	940	9.0	5-13	460	5.0					12.8 - 11.2 - 11.6 - 12.0 - 12.4 - 13.0 - 12.8 - 12.7	12.8 - 24.0 - 35.6 - 47.6 - 60.0 - 73.0 - 85.8 - 98.5 (12.8-12.8)									
200005020808	芝	左	1800	晴	良	13:45	4歳以上500万下		2000-5-14	2	東京	8	4歳以上500万下	(混)[指](別定)	10	1230	5	10	320	5	5	150	3	7.0	140	2.0	5-7	550	3	5-10	2970.0	10.0	5-10	960	10.0	7-10	740	7.0	5-7	290	2.0					12.6 - 12.1 - 12.7 - 13.1 - 13.0 - 12.9 - 12.4 - 11.1 - 11.3	12.6 - 24.7 - 37.4 - 50.5 - 63.5 - 76.4 - 88.8 - 99.9 - 111.2 (12.6-12.6)									
200005020809	芝	左	1800	晴	良	14:20	稲村ヶ崎特別 		2000-5-14	2	東京	8	4歳以上900万下	(混)[指](別定)	1	690	4	1	220	5	5	210	4	3.0	200	3.0	1-5	2100	11	1-5	2080.0	11.0	1-5	630	8.0	1-3	710	12.0	3-5	590	7.0					13.3 - 11.6 - 11.7 - 12.5 - 12.2 - 12.4 - 12.2 - 11.1 - 11.4	13.3 - 24.9 - 36.6 - 49.1 - 61.3 - 73.7 - 85.9 - 97.0 - 108.4 (13.3-13.3)									
200005020810	ダ	左	1400	曇	良	15:00	立夏ステークス 		2000-5-14	2	東京	8	4歳以上1600万下	(混)[指](別定)	14	200	1	14	140	1	13	220	4	10.0	730	10.0	8-8	850	3	13-14	930.0	3.0	13-14	470	4.0	10-14	1,510	17.0	10-13	3,510	40.0					12.5 - 10.7 - 11.4 - 11.9 - 12.4 - 12.0 - 12.4	12.5 - 23.2 - 34.6 - 46.5 - 58.9 - 70.9 - 83.3 (12.5-12.5)									
200005020811	芝	左	1400	曇	良	15:40	京王杯スプリングC	G2	2000-5-14	2	東京	8	4歳以上オープン	(国際)(指)(別定)	17	1100	5	17	290	4	13	160	1	3.0	430	7.0	7-8	1260	6	13-17	2120.0	9.0	13-17	770	7.0	3-17	1,950	20.0	3-13	1,190	13.0					12.5 - 11.1 - 11.2 - 11.6 - 11.8 - 11.2 - 11.6	12.5 - 23.6 - 34.8 - 46.4 - 58.2 - 69.4 - 81.0 (12.5-12.5)									
200005020812	芝	左	1600	曇	良	16:15	4歳以上900万下		2000-5-14	2	東京	8	4歳以上900万下	[指](別定)	6	290	1	6	170	1	13	290	6	7.0	2,090	14.0	4-8	730	2	6-13	1650.0	5.0	6-13	690	5.0	6-7	7,130	66.0	7-13	13,770	80.0					12.2 - 10.7 - 11.3 - 11.9 - 11.9 - 12.5 - 12.0 - 12.6	12.2 - 22.9 - 34.2 - 46.1 - 58.0 - 70.5 - 82.5 - 95.1 (12.2-12.2)									
200005030101	ダ	左	1400	小雨	稍重	10:00	4歳未勝利		2000-5-20	3	東京	1	4歳未勝利	(父)[指](馬齢)	5	150	1	5	100	1	1	190	3	3.0	240	5.0	1-4	430	1	1-5	470.0	2.0	1-5	230	2.0	3-5	330	3.0	1-3	920	13.0					12.7 - 11.1 - 12.5 - 13.1 - 12.8 - 12.3 - 12.4	12.7 - 23.8 - 36.3 - 49.4 - 62.2 - 74.5 - 86.9 (12.7-12.7)									
200005030102	ダ	左	1600	小雨	稍重	10:25	4歳未勝利		2000-5-20	3	東京	1	4歳未勝利	牝[指](馬齢)	16	1340	5	16	410	6	4	910	7	9.0	240	3.0	2-8	14550	20	4-16	17580.0	25.0	4-16	4,380	29.0	9-16	1,480	14.0	4-9	2,030	19.0					12.7 - 11.6 - 11.6 - 12.4 - 12.3 - 12.7 - 12.9 - 13.4	12.7 - 24.3 - 35.9 - 48.3 - 60.6 - 73.3 - 86.2 - 99.6 (12.7-12.7)									
200005030103	ダ	左	1200	小雨	稍重	10:50	4歳未勝利		2000-5-20	3	東京	1	4歳未勝利	(混)[指](馬齢)	9	300	1	9	150	1	5	150	2	10.0	190	5.0	3-5	710	2	5-9	1110.0	3.0	5-9	440	3.0	9-10	750	11.0	5-10	640	8.0					12.4 - 11.0 - 12.0 - 12.3 - 12.7 - 12.5	12.4 - 23.4 - 35.4 - 47.7 - 60.4 - 72.9 (12.4-12.4)									
200005030104	ダ	左	1600	小雨	稍重	11:15	4歳未勝利		2000-5-20	3	東京	1	4歳未勝利	[指](馬齢)	7	1680	5	7	370	5	2	270	4	9.0	210	3.0	1-4	5430	16	2-7	6070.0	19.0	2-7	1,680	19.0	7-9	1,090	11.0	2-9	800	8.0					12.6 - 11.0 - 12.1 - 12.8 - 12.8 - 12.7 - 12.6 - 12.6	12.6 - 23.6 - 35.7 - 48.5 - 61.3 - 74.0 - 86.6 - 99.2 (12.6-12.6)									
200005030105	障		2950	小雨	稍重  ダート	11:45	障害4歳以上未勝利		2000-5-20	3	東京	1	障害4歳以上未勝利	(混)(馬齢)	8	870	3	8	200	3	2	330	5	3.0	670	8.0	2-7	2770	10	2-8	3550.0	12.0	2-8	820	8.0	3-8	2,770	23.0	2-3	2,500	21.0															
200005030106	芝	左	2300	小雨	重	12:45	4歳未勝利		2000-5-20	3	東京	1	4歳未勝利	(混)[指](馬齢)	2	190	1	2	110	1	12	180	4	8.0	160	3.0	2-8	770	4	2-12	940.0	4.0	2-12	370	4.0	2-8	190	1.0	8-12	450	5.0					7.2 - 10.9 - 12.4 - 13.3 - 13.6 - 13.4 - 12.4 - 12.6 - 12.4 - 12.1 - 11.9 - 12.2	7.2 - 18.1 - 30.5 - 43.8 - 57.4 - 70.8 - 83.2 - 95.8 - 108.2 - 120.3 - 132.2 - 144.4 (7.2-7.2)									
200005030107	ダ	左	1400	小雨	重	13:15	4歳500万下		2000-5-20	3	東京	1	4歳500万下	(特指)(馬齢)	9	370	2	9	140	2	8	1,170	11	3.0	130	1.0	5-6	5970	18	8-9	12510.0	29.0	8-9	2,710	29.0	3-9	260	1.0	3-8	2,430	28.0					12.4 - 11.1 - 12.0 - 12.1 - 11.9 - 12.5 - 12.9	12.4 - 23.5 - 35.5 - 47.6 - 59.5 - 72.0 - 84.9 (12.4-12.4)									
200005030108	芝	左	2000	小雨	重	13:45	4歳以上500万下		2000-5-20	3	東京	1	4歳以上500万下	牝[指](別定)	4	250	1	4	120	1	8	470	8	5.0	130	2.0	4-6	2070	8	4-8	3520.0	14.0	4-8	1,010	11.0	4-5	220	1.0	5-8	910	10.0					13.2 - 12.4 - 11.7 - 12.7 - 12.6 - 12.8 - 12.7 - 12.3 - 11.4 - 11.6	13.2 - 25.6 - 37.3 - 50.0 - 62.6 - 75.4 - 88.1 - 100.4 - 111.8 - 123.4 (13.2-13.2)									
200005030109	芝	左	1800	雨	重	14:20	カーネーション特別 		2000-5-20	3	東京	1	4歳500万下	牝(特指)(馬齢)	9	560	4	9	210	2	11	410	7	2.0	260	5.0	5-6	1760	13	9-11	4580.0	18.0	9-11	1,480	18.0	2-9	1,060	13.0	2-11	2,280	30.0					12.7 - 11.1 - 11.3 - 12.2 - 12.1 - 12.0 - 12.3 - 12.0 - 12.2	12.7 - 23.8 - 35.1 - 47.3 - 59.4 - 71.4 - 83.7 - 95.7 - 107.9 (12.7-12.7)									
200005030110	ダ	左	1600	雨	重	15:00	日吉特別 		2000-5-20	3	東京	1	4歳以上900万下	[指](別定)	15	260	1	15	140	1	12	250	4	16.0	440	8.0	6-8	1360	4	12-15	1160.0	3.0	12-15	650	3.0	15-16	1,300	14.0	12-16	2,850	36.0					12.3 - 10.5 - 11.1 - 11.7 - 12.6 - 13.0 - 12.4 - 12.4	12.3 - 22.8 - 33.9 - 45.6 - 58.2 - 71.2 - 83.6 - 96.0 (12.3-12.3)									
