	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気
200007010409	ダ	左	1700	晴	良	14:15	鳳来寺山特別 		2000-3-12	1	中京	4	4歳以上500万下	(混)[指](別定)	8	770	5	8	180	2	1	250	5	2.0	200	3.0	1-7	1970	9	1-8	3020.0	15.0	1-8	1,080	16.0	2-8	590	6.0	1-2	720	8.0					7.2 - 11.3 - 11.6 - 12.8 - 13.0 - 12.6 - 13.5 - 13.4 - 13.0	7.2 - 18.5 - 30.1 - 42.9 - 55.9 - 68.5 - 82.0 - 95.4 - 108.4 (7.2-7.2)									
200007010410	芝	左	1200	晴	良	14:55	はなのき賞 		2000-3-12	1	中京	4	4歳500万下	(混)(特指)(馬齢)	8	170	1	8	120	1	10	200	3	6.0	710	8.0	4-5	670	2	8-10	680.0	2.0	8-10	320	2.0	6-8	2,120	23.0	6-10	3,970	34.0					12.1 - 10.5 - 11.2 - 11.7 - 12.3 - 12.3	12.1 - 22.6 - 33.8 - 45.5 - 57.8 - 70.1 (12.1-12.1)									
200007010411	ダ	左	2300	晴	良	15:35	遠州灘ステークス 		2000-3-12	1	中京	4	4歳以上1600万下	(混)[指](ハンデ)	8	920	6	8	290	4	12	380	9	5.0	380	8.0	5-7	650	1	8-12	5670.0	33.0	8-12	1,960	36.0	5-8	1,510	27.0	5-12	1,600	29.0					7.4 - 11.0 - 12.1 - 12.6 - 12.5 - 13.3 - 14.1 - 13.4 - 12.2 - 13.1 - 12.7 - 13.0	7.4 - 18.4 - 30.5 - 43.1 - 55.6 - 68.9 - 83.0 - 96.4 - 108.6 - 121.7 - 134.4 - 147.4 (7.4-7.4)									
200007010412	芝	左	2000	晴	良	16:10	4歳以上500万下		2000-3-12	1	中京	4	4歳以上500万下	(混)[指](別定)	12	1150	7	12	280	6	9	200	1	16.0	330	7.0	5-6	1850	10	9-12	2350.0	7.0	9-12	930	7.0	12-16	1,490	19.0	9-16	1,310	16.0					12.5 - 10.7 - 11.4 - 12.9 - 12.7 - 12.3 - 12.1 - 12.4 - 12.6 - 12.3	12.5 - 23.2 - 34.6 - 47.5 - 60.2 - 72.5 - 84.6 - 97.0 - 109.6 - 121.9 (12.5-12.5)									
200007010501	ダ	左	1700	晴	稍重	09:50	4歳未勝利		2000-3-18	1	中京	5	4歳未勝利	[指](馬齢)	5	450	2	5	110	3	4	100	1	6.0	110	2.0	4-5	200	1																	7.1 - 12.0 - 13.1 - 14.0 - 13.5 - 13.2 - 13.0 - 12.2 - 12.3	7.1 - 19.1 - 32.2 - 46.2 - 59.7 - 72.9 - 85.9 - 98.1 - 110.4 (7.1-7.1)									
200007010502	ダ	左	1000	晴	稍重	10:15	4歳未勝利		2000-3-18	1	中京	5	4歳未勝利	[指](馬齢)	8	430	3	8	140	3	4	100	1	10.0	110	2.0	4-7	360	2	4-8	390.0	2.0	4-8	160	2.0	8-10	230	3.0	4-10	140	1.0					12.5 - 11.2 - 12.0 - 12.3 - 13.0	12.5 - 23.7 - 35.7 - 48.0 - 61.0 (12.5-12.5)									
200007010503	芝	左	1200	晴	良	10:40	4歳未勝利		2000-3-18	1	中京	5	4歳未勝利	(混)[指](馬齢)	15	280	1	15	120	1	9	150	3	14.0	130	2.0	5-8	490	1	9-15	760.0	2.0	9-15	310	2.0	14-15	300	1.0	9-14	310	3.0					12.1 - 10.3 - 10.9 - 11.5 - 12.5 - 12.9	12.1 - 22.4 - 33.3 - 44.8 - 57.3 - 70.2 (12.1-12.1)									
200007010504	ダ	左	1000	晴	稍重	11:10	4歳以上500万下		2000-3-18	1	中京	5	4歳以上500万下	(父)[指](別定)	6	150	1	6	110	1	9	160	3	7.0	1,180	9.0	6-8	350	2	6-9	370.0	2.0	6-9	210	2.0	6-7	1,040	12.0	7-9	1,960	21.0					12.6 - 11.0 - 12.0 - 12.2 - 12.4	12.6 - 23.6 - 35.6 - 47.8 - 60.2 (12.6-12.6)									
200007010505	ダ	左	1000	晴	稍重	11:40	4歳以上500万下		2000-3-18	1	中京	5	4歳以上500万下	(混)[指](別定)	1	440	2	1	190	3	10	120	1	6.0	350	7.0	1-8	610	2	1-10	810.0	3.0	1-10	340	2.0	1-6	1,100	18.0	6-10	580	7.0					12.6 - 11.0 - 12.0 - 12.1 - 12.4	12.6 - 23.6 - 35.6 - 47.7 - 60.1 (12.6-12.6)									
200007010506	ダ	左	1600	晴	稍重	12:40	4歳以上500万下		2000-3-18	1	中京	5	4歳以上500万下	(混)[指](別定)	3	1100	5	3	190	4	5	370	6	8.0	110	1.0	3-5	7600	17	3-5	7370.0	18.0	3-5	1,340	17.0	3-8	340	3.0	5-8	560	5.0					12.7 - 11.6 - 12.3 - 12.3 - 12.9 - 13.6 - 13.3 - 12.9	12.7 - 24.3 - 36.6 - 48.9 - 61.8 - 75.4 - 88.7 - 101.6 (12.7-12.7)									
200007010507	ダ	左	1700	晴	稍重	13:15	4歳以上500万下		2000-3-18	1	中京	5	4歳以上500万下	[指](別定)	4	220	1	4	130	1	9	360	8	13.0	140	2.0	4-6	1620	5	4-9	1920.0	4.0	4-9	650	5.0	4-13	260	1.0	9-13	760	8.0					7.2 - 11.2 - 12.0 - 12.9 - 12.9 - 13.3 - 13.1 - 12.5 - 12.2	7.2 - 18.4 - 30.4 - 43.3 - 56.2 - 69.5 - 82.6 - 95.1 - 107.3 (7.2-7.2)									
200007010508	芝	左	2000	晴	良	13:50	4歳以上500万下		2000-3-18	1	中京	5	4歳以上500万下	(混)[指](別定)	10	220	1	10	140	1	6	510	8	9.0	340	6.0	4-6	1640	7	6-10	2020.0	7.0	6-10	760	6.0	9-10	710	4.0	6-9	2,240	28.0					12.6 - 11.1 - 11.8 - 12.6 - 12.7 - 12.5 - 12.3 - 12.0 - 11.8 - 12.0	12.6 - 23.7 - 35.5 - 48.1 - 60.8 - 73.3 - 85.6 - 97.6 - 109.4 - 121.4 (12.6-12.6)									
200007010509	芝	左	1800	晴	良	14:25	御在所特別 		2000-3-18	1	中京	5	4歳以上500万下	牝[指](別定)	5	510	2	5	210	2	3	320	6	14.0	230	3.0	2-3	2110	11	3-5	2770.0	10.0	3-5	970	9.0	5-14	980	10.0	3-14	1,420	21.0					12.7 - 12.0 - 12.9 - 12.6 - 11.9 - 12.2 - 11.9 - 11.9 - 11.8	12.7 - 24.7 - 37.6 - 50.2 - 62.1 - 74.3 - 86.2 - 98.1 - 109.9 (12.7-12.7)									
200007010510	芝	左	1800	晴	良	15:00	あざみ賞 		2000-3-18	1	中京	5	4歳500万下	(混)(特指)(馬齢)	12	880	5	12	240	5	9	450	8	10.0	130	1.0	7-8	750	3	9-12	5550.0	19.0	9-12	1,840	22.0	10-12	440	3.0	9-10	760	10.0					12.6 - 11.9 - 12.0 - 12.1 - 11.9 - 12.1 - 11.9 - 12.3 - 12.3	12.6 - 24.5 - 36.5 - 48.6 - 60.5 - 72.6 - 84.5 - 96.8 - 109.1 (12.6-12.6)									
200007010511	芝	左	1200	晴	良	15:35	知多特別 		2000-3-18	1	中京	5	4歳以上900万下	(混)[指](別定)	7	230	1	7	140	1	9	210	3	2.0	360	6.0	4-5	680	2	7-9	1130.0	2.0	7-9	480	2.0	2-7	790	6.0	2-9	1,240	13.0					12.1 - 10.6 - 10.9 - 11.6 - 11.8 - 12.2	12.1 - 22.7 - 33.6 - 45.2 - 57.0 - 69.2 (12.1-12.1)									
200007010512	ダ	左	1700	晴	稍重	16:10	4歳以上500万下		2000-3-18	1	中京	5	4歳以上500万下	[指](別定)	13	13180	13	13	2,400	14	10	230	2	9.0	540	7.0	6-8	1900	8	10-13	26780.0	52.0	10-13	5,710	51.0	9-13	8,710	66.0	9-10	1,340	14.0					7.1 - 10.8 - 11.6 - 13.0 - 13.5 - 13.5 - 13.3 - 13.4 - 13.5	7.1 - 17.9 - 29.5 - 42.5 - 56.0 - 69.5 - 82.8 - 96.2 - 109.7 (7.1-7.1)									
200007010601	芝	左	2000	晴	良	09:50	4歳未出走		2000-3-19	1	中京	6	4歳未出走	(混)(馬齢)	2	580	4	2	370	4	1	140	1				1-2	650	3																	12.7 - 11.1 - 12.4 - 13.7 - 13.9 - 13.4 - 13.1 - 12.2 - 11.9 - 11.8	12.7 - 23.8 - 36.2 - 49.9 - 63.8 - 77.2 - 90.3 - 102.5 - 114.4 - 126.2 (12.7-12.7)									
200007010602	ダ	左	1700	晴	良	10:15	4歳未勝利		2000-3-19	1	中京	6	4歳未勝利	(混)(馬齢)	6	370	2	6	110	2	8	100	1	2.0	130	3.0	6-7	330	1	6-8	380.0	1.0	6-8	170	1.0	2-6	230	3.0	2-8	170	2.0					7.2 - 11.3 - 12.0 - 13.2 - 12.9 - 12.9 - 13.5 - 12.7 - 12.8	7.2 - 18.5 - 30.5 - 43.7 - 56.6 - 69.5 - 83.0 - 95.7 - 108.5 (7.2-7.2)									
200007010603	ダ	左	1600	曇	良	10:40	4歳未勝利		2000-3-19	1	中京	6	4歳未勝利	(馬齢)	2	190	1	2	100	1	8	100	2	5.0	110	3.0	2-8	330	1	2-8	450.0	2.0	2-8	190	2.0	2-5	170	1.0	5-8	260	4.0					12.5 - 11.9 - 12.9 - 12.8 - 12.9 - 13.3 - 13.3 - 13.5	12.5 - 24.4 - 37.3 - 50.1 - 63.0 - 76.3 - 89.6 - 103.1 (12.5-12.5)									
200007010604	ダ	左	1000	曇	良	11:10	4歳未勝利		2000-3-19	1	中京	6	4歳未勝利	牝(馬齢)	9	190	1	9	110	1	2	180	3	11.0	260	5.0	2-6	640	2	2-9	670.0	2.0	2-9	310	3.0	9-11	430	4.0	2-11	960	12.0					12.6 - 11.2 - 12.3 - 12.5 - 12.5	12.6 - 23.8 - 36.1 - 48.6 - 61.1 (12.6-12.6)									
200007010605	ダ	左	1000	曇	良	11:40	4歳以上500万下		2000-3-19	1	中京	6	4歳以上500万下	(別定)	7	810	4	7	210	4	2	330	7	4.0	210	3.0	2-7	10940	24	2-7	9800.0	25.0	2-7	2,240	26.0	4-7	620	6.0	2-4	2,040	25.0					12.6 - 11.0 - 11.9 - 12.2 - 12.8	12.6 - 23.6 - 35.5 - 47.7 - 60.5 (12.6-12.6)									
200007010606	ダ	左	1700	曇	良	12:40	4歳以上500万下		2000-3-19	1	中京	6	4歳以上500万下	牝(別定)	5	490	3	5	160	2	2	230	4	6.0	210	3.0	2-5	2400	10	2-5	2430.0	12.0	2-5	770	11.0	5-6	570	4.0	2-6	1,050	18.0					7.2 - 11.1 - 12.2 - 13.8 - 13.1 - 12.9 - 13.0 - 12.4 - 12.5	7.2 - 18.3 - 30.5 - 44.3 - 57.4 - 70.3 - 83.3 - 95.7 - 108.2 (7.2-7.2)									
200007010607	ダ	左	1000	曇	良	13:10	4歳以上500万下		2000-3-19	1	中京	6	4歳以上500万下	(混)(別定)	3	890	4	3	180	4	6	180	3	8.0	170	2.0	3-6	2420	8	3-6	2400.0	9.0	3-6	620	7.0	3-8	460	5.0	6-8	410	4.0					12.5 - 11.0 - 12.6 - 12.0 - 11.8	12.5 - 23.5 - 36.1 - 48.1 - 59.9 (12.5-12.5)									
200007010608	ダ	左	1700	曇	良	13:40	4歳以上500万下		2000-3-19	1	中京	6	4歳以上500万下	(別定)	7	130	1	7	110	1	9	440	7	1.0	190	3.0	7-8	220	1	7-9	1470.0	6.0	7-9	590	9.0	1-7	310	3.0	1-9	1,750	20.0					7.3 - 11.2 - 12.0 - 13.9 - 13.3 - 12.9 - 13.1 - 12.5 - 12.5	7.3 - 18.5 - 30.5 - 44.4 - 57.7 - 70.6 - 83.7 - 96.2 - 108.7 (7.3-7.3)									
200007010609	芝	左	2500	曇	良	14:15	渥美特別 		2000-3-19	1	中京	6	4歳以上500万下	(混)(別定)	7	2890	9	7	650	9	9	280	4	13.0	180	2.0	4-5	4010	19	7-9	15350.0	50.0	7-9	3,940	46.0	7-13	2,740	31.0	9-13	980	7.0					7.3 - 11.7 - 12.4 - 12.9 - 13.1 - 12.9 - 13.5 - 12.9 - 12.2 - 11.9 - 11.7 - 11.9 - 12.3	7.3 - 19.0 - 31.4 - 44.3 - 57.4 - 70.3 - 83.8 - 96.7 - 108.9 - 120.8 - 132.5 - 144.4 - 156.7 (7.3-7.3)									
200007010610	芝	左	2000	曇	良	14:55	野麦峠特別 		2000-3-19	1	中京	6	4歳以上900万下	(混)(ハンデ)	8	460	2	8	190	2	11	220	4	6.0	200	3.0	6-8	620	1	8-11	1650.0	5.0	8-11	550	2.0	6-8	680	6.0	6-11	720	7.0					12.7 - 11.8 - 12.3 - 12.6 - 12.5 - 12.3 - 12.1 - 11.6 - 11.7 - 12.0	12.7 - 24.5 - 36.8 - 49.4 - 61.9 - 74.2 - 86.3 - 97.9 - 109.6 - 121.6 (12.7-12.7)									
200007010611	芝	左	1200	曇	良	15:35	桶狭間ステークス 		2000-3-19	1	中京	6	4歳以上1600万下	(混)(別定)	13	4200	9	13	1,080	10	1	210	2	8.0	380	5.0	1-8	6610	21	1-13	12650.0	32.0	1-13	3,720	33.0	8-13	6,660	53.0	1-8	1,180	11.0					12.2 - 10.4 - 10.9 - 11.4 - 11.7 - 12.1	12.2 - 22.6 - 33.5 - 44.9 - 56.6 - 68.7 (12.2-12.2)									
200007010701	ダ	左	1700	曇	重	09:50	4歳未勝利		2000-3-25	1	中京	7	4歳未勝利	牝(馬齢)	12	240	1	12	120	1	5	150	2	14.0	1,200	10.0	4-7	280	1	5-12	480.0	1.0	5-12	220	1.0	12-14	3,370	33.0	5-14	5,300	42.0					7.1 - 11.0 - 12.0 - 13.8 - 13.5 - 13.4 - 14.0 - 12.6 - 12.4	7.1 - 18.1 - 30.1 - 43.9 - 57.4 - 70.8 - 84.8 - 97.4 - 109.8 (7.1-7.1)									
200007010702	ダ	左	1000	曇	重	10:15	4歳未勝利		2000-3-25	1	中京	7	4歳未勝利	(混)(馬齢)	15	120	1	15	110	1	7	1,120	9	13.0	270	5.0	4-8	420	2	7-15	1940.0	6.0	7-15	940	9.0	13-15	400	4.0	7-13	2,890	27.0					12.5 - 11.3 - 12.8 - 11.9 - 11.9	12.5 - 23.8 - 36.6 - 48.5 - 60.4 (12.5-12.5)									
200007010703	芝	左	1800	曇	良	10:40	4歳未出走		2000-3-25	1	中京	7	4歳未出走	(馬齢)	11	610	3	11	190	2	5	210	4	10.0	200	3.0	5-8	1910	7	5-11	4140.0	12.0	5-11	890	11.0	10-11	500	6.0	5-10	710	7.0					12.9 - 12.4 - 12.9 - 12.6 - 12.6 - 12.1 - 12.0 - 11.8 - 12.5	12.9 - 25.3 - 38.2 - 50.8 - 63.4 - 75.5 - 87.5 - 99.3 - 111.8 (12.9-12.9)									
200007010704	芝	左	1200	曇	良	11:10	4歳未勝利		2000-3-25	1	中京	7	4歳未勝利	(馬齢)	13	560	2	13	200	2	7	510	7	9.0	280	4.0	4-7	2100	11	7-13	6620.0	23.0	7-13	2,130	24.0	9-13	740	5.0	7-9	2,190	27.0					12.3 - 10.6 - 11.3 - 12.0 - 12.2 - 12.3	12.3 - 22.9 - 34.2 - 46.2 - 58.4 - 70.7 (12.3-12.3)									
200007010705	ダ	左	1600	曇	重	11:40	4歳以上500万下		2000-3-25	1	中京	7	4歳以上500万下	(父)(別定)	12	210	1	12	110	1	7	160	4	14.0	130	2.0	5-7	660	2	7-12	770.0	2.0	7-12	280	2.0	12-14	190	1.0	7-14	360	3.0					12.9 - 11.7 - 12.9 - 12.6 - 12.6 - 13.1 - 12.9 - 12.9	12.9 - 24.6 - 37.5 - 50.1 - 62.7 - 75.8 - 88.7 - 101.6 (12.9-12.9)									
200007010706	ダ	左	1700	曇	重	12:40	4歳以上500万下		2000-3-25	1	中京	7	4歳以上500万下	牝(別定)	13	220	1	13	150	1	9	1,990	14	10.0	280	5.0	5-7	1090	4	9-13	16790.0	46.0	9-13	4,880	45.0	10-13	560	4.0	9-10	11,620	78.0					7.1 - 10.9 - 12.1 - 13.6 - 12.7 - 12.9 - 13.4 - 13.1 - 13.1	7.1 - 18.0 - 30.1 - 43.7 - 56.4 - 69.3 - 82.7 - 95.8 - 108.9 (7.1-7.1)									
200007010707	ダ	左	1000	曇	重	13:15	4歳以上500万下		2000-3-25	1	中京	7	4歳以上500万下	(別定)	15	5210	10	15	1,010	10	5	120	1	12.0	630	8.0	3-8	3410	12	5-15	4320.0	15.0	5-15	1,800	17.0	12-15	11,650	74.0	5-12	1,440	14.0					12.4 - 10.8 - 12.3 - 12.3 - 12.5	12.4 - 23.2 - 35.5 - 47.8 - 60.3 (12.4-12.4)									
200007010708	ダ	左	2300	曇	重	13:50	4歳以上500万下		2000-3-25	1	中京	7	4歳以上500万下	(混)(別定)	13	400	2	13	130	2	12	110	1	16.0	360	6.0	6-7	360	1	12-13	380.0	1.0	12-13	190	1.0	13-16	1,150	15.0	12-16	780	8.0					7.3 - 11.7 - 12.8 - 13.1 - 12.6 - 13.5 - 14.1 - 13.2 - 12.8 - 13.7 - 12.7 - 12.3	7.3 - 19.0 - 31.8 - 44.9 - 57.5 - 71.0 - 85.1 - 98.3 - 111.1 - 124.8 - 137.5 - 149.8 (7.3-7.3)									
200007010709	芝	左	1800	曇	良	14:25	美濃特別 		2000-3-25	1	中京	7	4歳以上500万下	(混)(別定)	9	1210	7	9	450	8	3	190	2	10.0	620	9.0	2-5	1880	9	3-9	2490.0	8.0	3-9	1,060	9.0	9-10	3,070	34.0	3-10	1,980	24.0					12.4 - 11.5 - 11.9 - 12.2 - 12.0 - 12.3 - 12.5 - 12.3 - 12.3	12.4 - 23.9 - 35.8 - 48.0 - 60.0 - 72.3 - 84.8 - 97.1 - 109.4 (12.4-12.4)									
200007010710	ダ	左	1700	曇	重	15:00	多治見特別 		2000-3-25	1	中京	7	4歳以上500万下	(混)(別定)	4	320	2	4	160	2	15	110	1	1.0	1,060	13.0	2-8	320	1	4-15	390.0	1.0	4-15	210	1.0	1-4	5,000	54.0	1-15	4,480	46.0					7.1 - 11.0 - 11.6 - 13.1 - 13.1 - 13.0 - 13.7 - 12.8 - 12.2	7.1 - 18.1 - 29.7 - 42.8 - 55.9 - 68.9 - 82.6 - 95.4 - 107.6 (7.1-7.1)									
200007010711	芝	左	2500	曇	良	15:35	恋路ケ浜特別 		2000-3-25	1	中京	7	4歳以上900万下	(混)(別定)	4	1970	9	4	380	8	16	140	1	2.0	200	2.0	2-8	1790	9	4-16	2890.0	9.0	4-16	1,120	11.0	2-4	1,180	13.0	2-16	430	1.0					7.2 - 11.9 - 11.5 - 11.8 - 11.9 - 12.4 - 13.2 - 13.6 - 12.9 - 12.6 - 11.9 - 12.1 - 12.2	7.2 - 19.1 - 30.6 - 42.4 - 54.3 - 66.7 - 79.9 - 93.5 - 106.4 - 119.0 - 130.9 - 143.0 - 155.2 (7.2-7.2)									
200007010801	ダ	左	1700	晴	稍重	09:50	4歳未出走		2000-3-26	1	中京	8	4歳未出走	(混)[指](馬齢)	7	270	1	7	100	1	5	120	2	3.0	140	3.0	5-7	450	1	5-7	440.0	1.0	5-7	190	1.0	3-7	230	2.0	3-5	280	4.0					7.1 - 11.9 - 13.2 - 13.9 - 13.2 - 13.0 - 13.7 - 13.2 - 13.7	7.1 - 19.0 - 32.2 - 46.1 - 59.3 - 72.3 - 86.0 - 99.2 - 112.9 (7.1-7.1)									
200007010802	ダ	左	1000	晴	稍重	10:15	4歳未勝利		2000-3-26	1	中京	8	4歳未勝利	[指](馬齢)	2	360	2	2	160	2	6	210	3	8.0	400	5.0	2-5	390	1	2-6	630.0	2.0	2-6	240	2.0	2-8	770	9.0	6-8	940	12.0					12.3 - 10.9 - 12.3 - 12.4 - 13.2	12.3 - 23.2 - 35.5 - 47.9 - 61.1 (12.3-12.3)									
200007010803	ダ	左	1700	晴	稍重	10:40	4歳未勝利		2000-3-26	1	中京	8	4歳未勝利	[指](馬齢)	4	170	1	4	110	1	3	170	2	1.0	700	10.0	3-4	470	2	3-4	440.0	1.0	3-4	230	1.0	1-4	1,250	15.0	1-3	2,780	32.0					7.2 - 11.2 - 11.9 - 13.6 - 13.0 - 12.7 - 13.7 - 13.6 - 13.5	7.2 - 18.4 - 30.3 - 43.9 - 56.9 - 69.6 - 83.3 - 96.9 - 110.4 (7.2-7.2)									
200007010804	芝	左	1800	晴	良	11:05	4歳未勝利		2000-3-26	1	中京	8	4歳未勝利	(混)[指](馬齢)	7	910	4	7	250	4	2	150	1	1.0	340	6.0	1-4	730	3	2-7	1260.0	3.0	2-7	630	5.0	1-7	1,820	25.0	1-2	710	8.0					12.5 - 11.9 - 11.9 - 11.9 - 12.3 - 12.8 - 12.6 - 12.3 - 12.3	12.5 - 24.4 - 36.3 - 48.2 - 60.5 - 73.3 - 85.9 - 98.2 - 110.5 (12.5-12.5)									
200007010805	ダ	左	1000	晴	稍重	11:30	4歳以上500万下		2000-3-26	1	中京	8	4歳以上500万下	牝[指](別定)	16	880	4	16	230	5	6	120	1	4.0	200	4.0	3-8	340	1	6-16	1170.0	4.0	6-16	600	7.0	4-16	1,060	12.0	4-6	350	3.0					12.3 - 10.8 - 12.5 - 12.6 - 12.6	12.3 - 23.1 - 35.6 - 48.2 - 60.8 (12.3-12.3)									
200007010806	ダ	左	1700	曇	稍重	12:30	4歳以上500万下		2000-3-26	1	中京	8	4歳以上500万下	(混)[指](別定)	11	400	2	11	170	2	9	200	4	6.0	150	1.0	5-6	830	2	9-11	1070.0	2.0	9-11	420	3.0	6-11	410	2.0	6-9	530	5.0					7.1 - 11.1 - 11.9 - 12.8 - 12.4 - 12.8 - 13.9 - 13.1 - 13.1	7.1 - 18.2 - 30.1 - 42.9 - 55.3 - 68.1 - 82.0 - 95.1 - 108.2 (7.1-7.1)									
200007010807	ダ	左	1000	曇	稍重	13:00	4歳以上500万下		2000-3-26	1	中京	8	4歳以上500万下	(混)[指](別定)	11	320	2	11	130	2	3	120	1	15.0	160	4.0	2-6	510	1	3-11	520.0	1.0	3-11	230	1.0	11-15	340	4.0	3-15	320	3.0					12.3 - 10.9 - 12.6 - 12.2 - 12.4	12.3 - 23.2 - 35.8 - 48.0 - 60.4 (12.3-12.3)									
200007010808	芝	左	1200	曇	良	13:40	小牧特別 		2000-3-26	1	中京	8	4歳以上500万下	(混)[指](別定)	9	310	1	9	190	2	4	210	3	16.0	840	11.0	2-5	1480	7	4-9	1340.0	2.0	4-9	510	2.0	9-16	2,770	34.0	4-16	3,450	39.0					12.0 - 10.3 - 10.9 - 11.7 - 12.6 - 12.5	12.0 - 22.3 - 33.2 - 44.9 - 57.5 - 70.0 (12.0-12.0)									
200007010809	芝	左	2000	曇	良	14:20	熱田特別 		2000-3-26	1	中京	8	4歳以上500万下	(混)[指](別定)	9	1830	7	9	440	7	18	230	4	16.0	170	1.0	5-8	1560	8	9-18	8960.0	29.0	9-18	2,680	29.0	9-16	1,890	17.0	16-18	710	5.0					12.4 - 11.5 - 12.5 - 12.9 - 12.7 - 12.0 - 11.8 - 12.0 - 12.5 - 12.1	12.4 - 23.9 - 36.4 - 49.3 - 62.0 - 74.0 - 85.8 - 97.8 - 110.3 - 122.4 (12.4-12.4)									
200007010810	ダ	左	1700	曇	良	15:00	伊良湖特別 		2000-3-26	1	中京	8	4歳以上900万下	(混)[指](ハンデ)	7	390	1	7	180	1	14	190	2	4.0	190	3.0	4-7	1050	4	7-14	1550.0	4.0	7-14	580	5.0	4-7	520	3.0	4-14	470	2.0					7.2 - 11.0 - 11.6 - 12.6 - 12.6 - 12.7 - 13.5 - 13.2 - 13.2	7.2 - 18.2 - 29.8 - 42.4 - 55.0 - 67.7 - 81.2 - 94.4 - 107.6 (7.2-7.2)									
200007010811	芝	左	1200	曇	良	15:40	高松宮記念	G1	2000-3-26	1	中京	8	4歳以上オープン	(混)(指)(定量)	13	1270	4	13	370	4	7	530	7	5.0	140	2.0	4-7	8300	18	7-13	16330.0	31.0	7-13	3,170	29.0	5-13	760	5.0	5-7	1,000	11.0					11.9 - 10.5 - 10.7 - 11.4 - 11.8 - 12.3	11.9 - 22.4 - 33.1 - 44.5 - 56.3 - 68.6 (11.9-11.9)									
200007010812	ダ	左	1700	曇	良	16:20	沈丁花賞 		2000-3-26	1	中京	8	4歳500万下	(混)(特指)(馬齢)	7	190	1	7	140	1	5	1,340	15	15.0	200	3.0	3-4	1400	5	5-7	8290.0	29.0	5-7	3,420	39.0	7-15	370	2.0	5-15	5,800	61.0					7.0 - 10.6 - 11.5 - 13.3 - 12.9 - 12.8 - 13.3 - 13.0 - 13.3	7.0 - 17.6 - 29.1 - 42.4 - 55.3 - 68.1 - 81.4 - 94.4 - 107.7 (7.0-7.0)									
200007020101	ダ	左	1700	曇	稍重	10:05	4歳未勝利		2000-5-20	2	中京	1	4歳未勝利	(父)[指](馬齢)	4	170	1	4	120	1	14	360	5	3.0	830	9.0	2-7	260	1	4-14	1470.0	4.0	4-14	870	6.0	3-4	1,150	9.0	3-14	4,810	34.0					7.1 - 10.9 - 11.8 - 13.0 - 13.4 - 13.4 - 13.7 - 12.7 - 12.5	7.1 - 18.0 - 29.8 - 42.8 - 56.2 - 69.6 - 83.3 - 96.0 - 108.5 (7.1-7.1)									
200007020102	ダ	左	1000	曇	稍重	10:30	4歳未勝利		2000-5-20	2	中京	1	4歳未勝利	[指](馬齢)	1	6610	9	1	1,410	9	14	200	2	8.0	290	4.0	1-7	4320	11	1-14	16770.0	30.0	1-14	3,530	33.0	1-8	5,040	41.0	8-14	550	4.0					12.6 - 10.9 - 11.8 - 12.4 - 13.0	12.6 - 23.5 - 35.3 - 47.7 - 60.7 (12.6-12.6)									
200007020103	芝	左	1000	曇	良	10:55	4歳未勝利		2000-5-20	2	中京	1	4歳未勝利	牝[指](馬齢)	1	620	3	1	190	3	14	220	4	8.0	160	2.0	1-7	1720	7	1-14	2100.0	6.0	1-14	760	6.0	1-8	560	3.0	8-14	630	5.0					12.2 - 10.7 - 11.3 - 11.6 - 11.6	12.2 - 22.9 - 34.2 - 45.8 - 57.4 (12.2-12.2)									
200007020104	芝	左	2500	曇	良	11:20	4歳未勝利		2000-5-20	2	中京	1	4歳未勝利	(混)[指](馬齢)	8	130	1	8	110	1	9	280	6	2.0	250	4.0	6-6	680	4	8-9	740.0	2.0	8-9	400	2.0	2-8	400	3.0	2-9	1,430	18.0					7.0 - 11.4 - 12.6 - 12.5 - 12.6 - 13.7 - 14.2 - 13.8 - 12.4 - 11.6 - 12.1 - 11.8 - 11.8	7.0 - 18.4 - 31.0 - 43.5 - 56.1 - 69.8 - 84.0 - 97.8 - 110.2 - 121.8 - 133.9 - 145.7 - 157.5 (7.0-7.0)									
200007020105	芝	左	1800	雨	良	11:50	4歳未勝利		2000-5-20	2	中京	1	4歳未勝利	[指](馬齢)	1	330	2	1	150	1	11	200	3	7.0	1,330	10.0	1-6	340	1	1-11	900.0	2.0	1-11	420	2.0	1-7	2,670	24.0	7-11	4,740	40.0					12.5 - 11.0 - 12.2 - 12.7 - 12.3 - 12.2 - 11.8 - 12.2 - 11.9	12.5 - 23.5 - 35.7 - 48.4 - 60.7 - 72.9 - 84.7 - 96.9 - 108.8 (12.5-12.5)									
