	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気
200001010207	ダ	右	1000	小雨	良	13:10	4歳以上500万下		2000-8-6	1	札幌	2	4歳以上500万下	牝[指](別定)	2	340	1	2	150	1	3	570	9	9.0	340	7.0	2-3	4010	17	2-3	4320.0	20.0	2-3	1,570	23.0	2-9	950	9.0	3-9	3,970	49.0					12.3 - 10.6 - 11.3 - 11.9 - 13.3	12.3 - 22.9 - 34.2 - 46.1 - 59.4 (12.3-12.3)									
200001010208	ダ	右	1700	雨	良	13:40	4歳以上500万下		2000-8-6	1	札幌	2	4歳以上500万下	(混)[指](別定)	11	410	2	11	170	3	3	120	1	7.0	400	7.0	3-7	360	1	3-11	490.0	1.0	3-11	260	1.0	7-11	1,330	15.0	3-7	990	12.0					6.7 - 11.2 - 12.0 - 12.5 - 12.5 - 12.2 - 12.8 - 12.8 - 12.7	6.7 - 17.9 - 29.9 - 42.4 - 54.9 - 67.1 - 79.9 - 92.7 - 105.4 (6.7-6.7)									
200001010209	芝	右	1200	曇	良	14:15	小樽特別 		2000-8-6	1	札幌	2	4歳以上500万下	(混)(特指)(別定)	7	1920	8	7	660	10	4	170	1	10.0	250	5.0	2-4	1640	6	4-7	3940.0	17.0	4-7	1,380	16.0	7-10	3,340	41.0	4-10	990	10.0					12.1 - 10.3 - 11.1 - 11.8 - 12.5 - 12.3	12.1 - 22.4 - 33.5 - 45.3 - 57.8 - 70.1 (12.1-12.1)									
200001010210	ダ	右	1700	雨	良	14:50	羊蹄山特別 		2000-8-6	1	札幌	2	4歳以上900万下	(混)[指](別定)	10	640	5	10	130	2	6	160	4	2.0	130	1.0	6-8	660	2	6-10	1540.0	9.0	6-10	500	9.0	2-10	320	2.0	2-6	360	3.0					6.7 - 11.1 - 11.7 - 12.4 - 12.6 - 12.6 - 12.4 - 12.3 - 12.9	6.7 - 17.8 - 29.5 - 41.9 - 54.5 - 67.1 - 79.5 - 91.8 - 104.7 (6.7-6.7)									
200001010211	芝	右	1000	曇	良	15:25	札幌日刊スポーツ杯 		2000-8-6	1	札幌	2	4歳以上オープン	(混)(特指)(別定)	7	370	2	7	160	2	1	120	1				1-7	310	1																	12.0 - 10.8 - 11.0 - 11.3 - 11.6	12.0 - 22.8 - 33.8 - 45.1 - 56.7 (12.0-12.0)									
200001010212	芝	右	2000	曇	良	16:05	4歳以上500万下		2000-8-6	1	札幌	2	4歳以上500万下	(特指)(別定)	8	980	5	8	320	5	1	420	8	10.0	1,120	11.0	1-4	4200	21	1-8	6690.0	30.0	1-8	2,080	26.0	8-10	4,510	49.0	1-10	5,930	60.0					12.7 - 10.3 - 11.6 - 12.7 - 12.6 - 12.7 - 12.6 - 12.2 - 12.5 - 12.8	12.7 - 23.0 - 34.6 - 47.3 - 59.9 - 72.6 - 85.2 - 97.4 - 109.9 - 122.7 (12.7-12.7)									
200001010301	芝	右	1200	晴	稍重	09:50	3歳未勝利		2000-8-12	1	札幌	3	3歳未勝利	(混)[指](馬齢)	3	220	2	3	100	1	8	100	2	4.0	150	4.0	3-8	200	1																	12.3 - 10.6 - 11.1 - 11.8 - 12.1 - 13.0	12.3 - 22.9 - 34.0 - 45.8 - 57.9 - 70.9 (12.3-12.3)									
200001010302	ダ	右	1000	晴	稍重	10:15	4歳未勝利		2000-8-12	1	札幌	3	4歳未勝利	牝[指](馬齢)	2	280	2	2	150	2	1	2,030	10	12.0	320	5.0	1-2	15280	19	1-2	20750.0	31.0	1-2	4,460	32.0	2-12	780	9.0	1-12	9,350	42.0					12.5 - 11.1 - 11.8 - 12.2 - 13.2	12.5 - 23.6 - 35.4 - 47.6 - 60.8 (12.5-12.5)									
200001010303	ダ	右	1700	晴	稍重	10:40	4歳未勝利		2000-8-12	1	札幌	3	4歳未勝利	(混)[指](馬齢)	9	670	4	9	170	4	11	130	2	4.0	110	1.0	7-8	1410	6	9-11	1740.0	7.0	9-11	440	6.0	4-9	320	4.0	4-11	240	2.0					7.0 - 11.4 - 11.9 - 12.8 - 13.4 - 12.7 - 12.6 - 12.6 - 13.7	7.0 - 18.4 - 30.3 - 43.1 - 56.5 - 69.2 - 81.8 - 94.4 - 108.1 (7.0-7.0)									
200001010304	芝	右	2000	晴	稍重	11:10	4歳未勝利		2000-8-12	1	札幌	3	4歳未勝利	(混)[指](馬齢)	11	1640	5	11	260	4	7	110	2	14.0	110	1.0	4-6	2610	11	7-11	2630.0	9.0	7-11	720	8.0	11-14	530	4.0	7-14	170	1.0					12.8 - 11.4 - 11.8 - 12.4 - 12.5 - 12.2 - 12.0 - 12.3 - 12.5 - 13.9	12.8 - 24.2 - 36.0 - 48.4 - 60.9 - 73.1 - 85.1 - 97.4 - 109.9 - 123.8 (12.8-12.8)									
200001010305	芝	右	1000	晴	稍重	11:40	3歳500万下		2000-8-12	1	札幌	3	3歳500万下	(混)(特指)(馬齢)	7	440	2	7	130	2	1	110	1	6.0	190	5.0	1-7	250	1																	12.0 - 10.6 - 11.5 - 12.3 - 12.9	12.0 - 22.6 - 34.1 - 46.4 - 59.3 (12.0-12.0)									
200001010306	芝	右	1000	晴	良	12:40	3歳新馬		2000-8-12	1	札幌	3	3歳新馬	牝[指](馬齢)	9	1860	6	9	360	6	14	140	2	7.0	110	1.0	6-8	4240	15	9-14	5830.0	20.0	9-14	1,320	16.0	7-9	730	6.0	7-14	240	1.0					12.2 - 10.8 - 11.3 - 12.1 - 12.7	12.2 - 23.0 - 34.3 - 46.4 - 59.1 (12.2-12.2)									
200001010307	ダ	右	2400	晴	良	13:15	4歳以上500万下		2000-8-12	1	札幌	3	4歳以上500万下	(混)[指](別定)	7	150	1	7	110	1	6	190	3	11.0	640	8.0	5-6	260	1	6-7	510.0	2.0	6-7	270	2.0	7-11	1,160	12.0	6-11	2,700	28.0					13.2 - 12.0 - 11.8 - 12.3 - 12.8 - 13.5 - 13.4 - 13.1 - 12.8 - 13.0 - 12.9 - 13.5	13.2 - 25.2 - 37.0 - 49.3 - 62.1 - 75.6 - 89.0 - 102.1 - 114.9 - 127.9 - 140.8 - 154.3 (13.2-13.2)									
200001010308	ダ	右	1700	晴	良	13:50	4歳以上500万下		2000-8-12	1	札幌	3	4歳以上500万下	牝[指](別定)	11	250	1	11	140	1	12	310	4	3.0	840	10.0	7-8	310	1	11-12	1410.0	4.0	11-12	650	4.0	3-11	1,620	19.0	3-12	4,010	41.0					7.0 - 11.2 - 11.9 - 12.8 - 12.5 - 12.4 - 12.5 - 12.7 - 13.9	7.0 - 18.2 - 30.1 - 42.9 - 55.4 - 67.8 - 80.3 - 93.0 - 106.9 (7.0-7.0)									
200001010309	芝	右	2600	晴	良	14:25	支笏湖特別 		2000-8-12	1	札幌	3	4歳以上900万下	(混)(特指)(別定)	1	390	2	1	210	2	5	240	3				1-5	1220	5																	13.5 - 12.3 - 12.8 - 12.7 - 12.8 - 12.8 - 13.0 - 12.5 - 12.1 - 12.0 - 11.8 - 12.1 - 12.2	13.5 - 25.8 - 38.6 - 51.3 - 64.1 - 76.9 - 89.9 - 102.4 - 114.5 - 126.5 - 138.3 - 150.4 - 162.6 (13.5-13.5)									
200001010310	芝	右	1800	晴	良	15:00	ニセコ特別 		2000-8-12	1	札幌	3	4歳以上500万下	(混)(特指)(別定)	2	450	2	2	160	2	12	300	7	8.0	140	1.0	2-8	2540	12	2-12	3210.0	14.0	2-12	1,020	13.0	2-8	380	1.0	8-12	740	6.0					12.7 - 11.9 - 12.0 - 12.2 - 12.0 - 11.7 - 12.1 - 12.6 - 12.6	12.7 - 24.6 - 36.6 - 48.8 - 60.8 - 72.5 - 84.6 - 97.2 - 109.8 (12.7-12.7)									
200001010311	ダ	右	1700	晴	良	15:35	報知杯大雪ハンデ 		2000-8-12	1	札幌	3	4歳以上1600万下	(混)[指](ハンデ)	8	710	4	8	230	4	7	150	1	3.0	180	3.0	5-6	910	1	7-8	1580.0	5.0	7-8	640	5.0	3-8	790	7.0	3-7	380	1.0					7.1 - 11.0 - 12.2 - 12.3 - 12.3 - 12.1 - 12.2 - 12.6 - 12.6	7.1 - 18.1 - 30.3 - 42.6 - 54.9 - 67.0 - 79.2 - 91.8 - 104.4 (7.1-7.1)									
200001010312	ダ	右	1000	晴	良	16:10	4歳以上500万下		2000-8-12	1	札幌	3	4歳以上500万下	[指](別定)	12	280	1	12	160	1	8	320	6	11.0	530	8.0	6-8	730	2	8-12	2360.0	8.0	8-12	880	8.0	11-12	950	10.0	8-11	2,380	29.0					12.3 - 10.9 - 11.4 - 11.6 - 12.7	12.3 - 23.2 - 34.6 - 46.2 - 58.9 (12.3-12.3)									
200001010401	ダ	右	1700	晴	良	09:50	4歳未勝利		2000-8-13	1	札幌	4	4歳未勝利	[指](馬齢)	5	2020	6	5	400	6	4	210	3	3.0	170	2.0	4-5	6020	14	4-5	5550.0	16.0	4-5	1,200	16.0	3-5	940	12.0	3-4	370	3.0					6.9 - 10.9 - 11.9 - 12.8 - 12.8 - 12.8 - 12.9 - 13.2 - 13.6	6.9 - 17.8 - 29.7 - 42.5 - 55.3 - 68.1 - 81.0 - 94.2 - 107.8 (6.9-6.9)									
200001010402	ダ	右	1000	晴	良	10:15	4歳未勝利		2000-8-13	1	札幌	4	4歳未勝利	[指](馬齢)	2	340	1	2	180	4	6	140	1	7.0	480	6.0	2-5	780	3	2-6	730.0	3.0	2-6	350	3.0	2-7	1,270	12.0	6-7	860	11.0					12.7 - 11.1 - 11.6 - 12.0 - 12.8	12.7 - 23.8 - 35.4 - 47.4 - 60.2 (12.7-12.7)									
200001010403	芝	右	1200	晴	良	10:40	4歳未勝利		2000-8-13	1	札幌	4	4歳未勝利	[指](馬齢)	15	530	2	15	130	2	16	110	1	3.0	190	4.0	8-8	370	1	15-16	370.0	1.0	15-16	190	1.0	3-15	560	6.0	3-16	370	3.0					12.2 - 10.9 - 11.5 - 11.7 - 11.5 - 12.3	12.2 - 23.1 - 34.6 - 46.3 - 57.8 - 70.1 (12.2-12.2)									
200001010404	ダ	右	1000	晴	良	11:10	3歳新馬		2000-8-13	1	札幌	4	3歳新馬	(混)[指](馬齢)	5	930	2	5	150	2	6	100	1	7.0	270	6.0	5-6	320	1	5-6	310.0	1.0	5-6	190	1.0	5-7	780	9.0	6-7	390	4.0					12.8 - 11.4 - 11.8 - 11.7 - 12.9	12.8 - 24.2 - 36.0 - 47.7 - 60.6 (12.8-12.8)									
200001010405	芝	右	1200	晴	良	11:40	3歳新馬		2000-8-13	1	札幌	4	3歳新馬	[指](馬齢)	10	360	2	10	140	1	6	140	2	5.0	220	5.0	6-8	330	1	6-10	650.0	1.0	6-10	310	1.0	5-10	600	7.0	5-6	500	5.0					12.7 - 11.1 - 11.5 - 11.7 - 12.1 - 12.5	12.7 - 23.8 - 35.3 - 47.0 - 59.1 - 71.6 (12.7-12.7)									
200001010406	ダ	右	1000	晴	良	12:40	4歳以上500万下		2000-8-13	1	札幌	4	4歳以上500万下	(父)[指](別定)	10	730	5	10	190	4	11	190	3	5.0	170	2.0	7-8	760	4	10-11	1840.0	10.0	10-11	600	6.0	5-10	630	8.0	5-11	690	10.0					12.6 - 10.9 - 11.3 - 11.8 - 12.6	12.6 - 23.5 - 34.8 - 46.6 - 59.2 (12.6-12.6)									
200001010407	芝	右	1500	晴	良	13:10	4歳以上500万下		2000-8-13	1	札幌	4	4歳以上500万下	[指](別定)	5	380	2	5	150	1	12	250	4	2.0	350	7.0	5-8	700	3	5-12	1830.0	7.0	5-12	650	5.0	2-5	940	11.0	2-12	2,190	29.0					6.8 - 11.2 - 11.3 - 11.4 - 11.9 - 11.9 - 12.1 - 12.6	6.8 - 18.0 - 29.3 - 40.7 - 52.6 - 64.5 - 76.6 - 89.2 (6.8-6.8)									
200001010408	芝	右	1200	晴	良	13:40	4歳以上500万下		2000-8-13	1	札幌	4	4歳以上500万下	(混)(特指)(別定)	7	730	3	7	230	3	4	150	2	16.0	1,550	13.0	2-4	1760	9	4-7	1550.0	4.0	4-7	620	2.0	7-16	12,240	87.0	4-16	5,930	57.0					12.2 - 10.6 - 11.3 - 11.7 - 12.0 - 12.0	12.2 - 22.8 - 34.1 - 45.8 - 57.8 - 69.8 (12.2-12.2)									
200001010409	芝	右	1500	晴	良	14:15	摩周湖特別 		2000-8-13	1	札幌	4	4歳以上900万下	(混)[指](別定)	1	350	1	1	160	1	2	250	5	9.0	180	2.0	1-2	1820	8	1-2	1870.0	6.0	1-2	710	6.0	1-9	430	1.0	2-9	720	8.0					6.8 - 11.7 - 11.6 - 11.6 - 11.7 - 11.6 - 12.1 - 12.0	6.8 - 18.5 - 30.1 - 41.7 - 53.4 - 65.0 - 77.1 - 89.1 (6.8-6.8)									
200001010410	ダ	右	1000	晴	良	14:50	白鳥大橋特別 		2000-8-13	1	札幌	4	4歳以上900万下	(混)(特指)(別定)	4	150	1	4	120	1	12	250	4	1.0	300	6.0	4-8	330	1	4-12	750.0	2.0	4-12	400	3.0	1-4	500	4.0	1-12	1,560	18.0					12.4 - 10.7 - 11.3 - 11.8 - 12.2	12.4 - 23.1 - 34.4 - 46.2 - 58.4 (12.4-12.4)									
200001010411	芝	右	1800	晴	良	15:25	クイーンステークス	G3	2000-8-13	1	札幌	4	4歳以上オープン	(混)	3	180	1	3	110	1	4	400	7	12.0	140	2.0	3-4	1840	7	3-4	2290.0	8.0	3-4	890	9.0	3-12	220	1.0	4-12	1,590	19.0					12.6 - 11.1 - 11.8 - 12.1 - 11.9 - 11.8 - 11.5 - 12.0 - 12.0	12.6 - 23.7 - 35.5 - 47.6 - 59.5 - 71.3 - 82.8 - 94.8 - 106.8 (12.6-12.6)									
200001010412	ダ	右	1700	晴	良	16:05	えりも特別 		2000-8-13	1	札幌	4	4歳以上500万下	(混)[指](別定)	8	400	2	8	150	3	2	140	2	10.0	140	1.0	2-6	830	3	2-8	1140.0	3.0	2-8	370	3.0	8-10	280	1.0	2-10	330	2.0					6.8 - 11.7 - 12.4 - 12.8 - 12.3 - 12.3 - 12.1 - 12.5 - 12.7	6.8 - 18.5 - 30.9 - 43.7 - 56.0 - 68.3 - 80.4 - 92.9 - 105.6 (6.8-6.8)									
200001010501	ダ	右	1700	晴	良	09:50	4歳未勝利		2000-8-19	1	札幌	5	4歳未勝利	牝[指](馬齢)	2	1600	5	2	300	5	5	210	3	6.0	200	2.0	2-4	3650	13	2-5	3070.0	9.0	2-5	800	11.0	2-6	850	12.0	5-6	560	6.0					7.0 - 11.3 - 12.7 - 13.0 - 13.0 - 12.8 - 12.3 - 12.3 - 13.0	7.0 - 18.3 - 31.0 - 44.0 - 57.0 - 69.8 - 82.1 - 94.4 - 107.4 (7.0-7.0)									
200001010502	ダ	右	1000	晴	良	10:15	4歳未勝利		2000-8-19	1	札幌	5	4歳未勝利	[指](馬齢)	10	780	3	10	250	4	7	270	5	12.0	320	6.0	6-7	3340	11	7-10	3520.0	11.0	7-10	870	10.0	10-12	1,060	13.0	7-12	940	12.0					12.6 - 10.9 - 11.6 - 12.0 - 12.9	12.6 - 23.5 - 35.1 - 47.1 - 60.0 (12.6-12.6)									
200001010503	ダ	右	1700	晴	良	10:40	4歳未勝利		2000-8-19	1	札幌	5	4歳未勝利	(混)[指](馬齢)	9	840	4	9	160	3	12	100	1	7.0	230	5.0	7-8	270	1	9-12	500.0	2.0	9-12	230	2.0	7-9	740	10.0	7-12	400	4.0					7.1 - 11.4 - 12.6 - 12.9 - 12.7 - 12.5 - 12.4 - 12.6 - 13.2	7.1 - 18.5 - 31.1 - 44.0 - 56.7 - 69.2 - 81.6 - 94.2 - 107.4 (7.1-7.1)									
200001010504	芝	右	1800	晴	良	11:10	4歳未勝利		2000-8-19	1	札幌	5	4歳未勝利	[指](馬齢)	2	490	3	2	180	3	13	680	8	8.0	160	1.0	2-8	6010	20	2-13	11900.0	24.0	2-13	2,590	23.0	2-8	500	6.0	8-13	2,910	24.0					12.5 - 11.3 - 12.5 - 12.5 - 12.2 - 12.0 - 11.9 - 12.1 - 12.5	12.5 - 23.8 - 36.3 - 48.8 - 61.0 - 73.0 - 84.9 - 97.0 - 109.5 (12.5-12.5)									
200001010505	芝	右	1200	晴	良	11:40	3歳新馬		2000-8-19	1	札幌	5	3歳新馬	[指](馬齢)	3	580	3	3	170	2	4	330	5	2.0	400	6.0	3-4	5990	13	3-4	6230.0	14.0	3-4	1,570	15.0	2-3	1,140	11.0	2-4	2,920	22.0					12.6 - 10.8 - 11.5 - 11.7 - 11.8 - 11.9	12.6 - 23.4 - 34.9 - 46.6 - 58.4 - 70.3 (12.6-12.6)									
200001010506	ダ	右	1000	晴	良	12:40	3歳500万下		2000-8-19	1	札幌	5	3歳500万下	(特指)(馬齢)	5	270	1	5	130	2	8	250	4	11.0	110	1.0	5-6	2510	10	5-8	5090.0	14.0	5-8	1,390	16.0	5-11	180	1.0	8-11	960	10.0					12.4 - 10.9 - 11.6 - 12.0 - 12.3	12.4 - 23.3 - 34.9 - 46.9 - 59.2 (12.4-12.4)									
200001010507	ダ	右	1700	晴	良	13:15	4歳以上500万下		2000-8-19	1	札幌	5	4歳以上500万下	[指](別定)	6	170	1	6	110	1	8	190	3	10.0	400	7.0	5-6	500	2	6-8	760.0	2.0	6-8	350	2.0	6-10	960	10.0	8-10	1,870	21.0					7.0 - 10.9 - 12.3 - 12.7 - 12.9 - 12.3 - 12.4 - 12.6 - 13.2	7.0 - 17.9 - 30.2 - 42.9 - 55.8 - 68.1 - 80.5 - 93.1 - 106.3 (7.0-7.0)									
200001010508	芝	右	2600	晴	良	13:50	4歳以上500万下		2000-8-19	1	札幌	5	4歳以上500万下	(混)[指](別定)	9	1490	7	9	470	7	12	220	3	2.0	600	8.0	6-7	2340	10	9-12	5670.0	24.0	9-12	1,730	22.0	2-9	3,520	42.0	2-12	2,350	29.0					12.8 - 11.5 - 12.2 - 12.4 - 12.5 - 12.9 - 12.7 - 12.6 - 11.8 - 11.9 - 12.2 - 12.4 - 12.9	12.8 - 24.3 - 36.5 - 48.9 - 61.4 - 74.3 - 87.0 - 99.6 - 111.4 - 123.3 - 135.5 - 147.9 - 160.8 (12.8-12.8)									
