	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気
200002010506	芝	右	1000	晴	良	12:40	3歳新馬		2000-6-24	1	函館	5	3歳新馬	(混)[指](馬齢)	5	140	1	5	120	1	6	210	4				5-6	520	3																	12.0 - 10.6 - 11.5 - 12.1 - 12.4	12.0 - 22.6 - 34.1 - 46.2 - 58.6 (12.0-12.0)									
200002010507	ダ	右	1000	晴	良	13:10	4歳以上500万下		2000-6-24	1	函館	5	4歳以上500万下	(父)[指](別定)	3	520	4	3	170	2	8	190	3	10.0	1,270	10.0	3-7	870	3	3-8	900.0	3.0	3-8	310	1.0	3-10	3,030	32.0	8-10	3,000	31.0					12.3 - 10.7 - 11.7 - 12.4 - 13.5	12.3 - 23.0 - 34.7 - 47.1 - 60.6 (12.3-12.3)									
200002010508	芝	右	1000	晴	良	13:40	4歳以上500万下		2000-6-24	1	函館	5	4歳以上500万下	(混)[指](別定)	6	1140	4	6	310	4	8	430	7	4.0	2,570	12.0	5-6	1710	7	6-8	6830.0	22.0	6-8	1,760	21.0	4-6	6,440	55.0	4-8	8,980	65.0					12.1 - 10.5 - 11.2 - 11.8 - 12.3	12.1 - 22.6 - 33.8 - 45.6 - 57.9 (12.1-12.1)									
200002010509	ダ	右	1700	晴	良	14:15	恵山特別 		2000-6-24	1	函館	5	4歳以上500万下	(混)[指](別定)	2	1540	4	2	220	5	7	120	1	6.0	220	4.0	2-7	870	2																	6.9 - 11.4 - 12.0 - 12.4 - 12.5 - 12.4 - 12.7 - 12.8 - 13.5	6.9 - 18.3 - 30.3 - 42.7 - 55.2 - 67.6 - 80.3 - 93.1 - 106.6 (6.9-6.9)									
200002010510	芝	右	1800	晴	良	14:55	大森浜特別 		2000-6-24	1	函館	5	4歳以上500万下	(混)[指](別定)	7	290	1	7	140	1	8	390	6	6.0	220	5.0	7-7	2400	9	7-8	2540.0	9.0	7-8	920	10.0	6-7	550	5.0	6-8	1,380	20.0					12.7 - 11.8 - 12.3 - 12.4 - 12.0 - 11.8 - 12.0 - 12.4 - 12.9	12.7 - 24.5 - 36.8 - 49.2 - 61.2 - 73.0 - 85.0 - 97.4 - 110.3 (12.7-12.7)									
200002010511	芝	右	1800	晴	良	15:35	八雲特別 		2000-6-24	1	函館	5	4歳以上900万下	(混)[指](ハンデ)	5	270	1	5	130	1	1	290	6	6.0	220	4.0	1-5	980	4	1-5	1460.0	5.0	1-5	630	5.0	5-6	450	3.0	1-6	920	11.0					12.9 - 11.9 - 12.5 - 12.9 - 12.4 - 11.9 - 11.8 - 11.9 - 12.0	12.9 - 24.8 - 37.3 - 50.2 - 62.6 - 74.5 - 86.3 - 98.2 - 110.2 (12.9-12.9)									
200002010601	ダ	右	1700	曇	良	09:55	4歳未勝利		2000-6-25	1	函館	6	4歳未勝利	(父)[指](馬齢)	6	2930	6	6	350	5	4	140	3	8.0	220	4.0	4-6	2830	8																	7.1 - 11.7 - 12.2 - 12.5 - 12.4 - 12.3 - 13.0 - 13.6 - 13.3	7.1 - 18.8 - 31.0 - 43.5 - 55.9 - 68.2 - 81.2 - 94.8 - 108.1 (7.1-7.1)									
200002010602	ダ	右	1000	曇	良	10:20	4歳未勝利		2000-6-25	1	函館	6	4歳未勝利	(混)[指](馬齢)	8	560	4	8	120	3	6	110	1	3.0	120	2.0	6-7	550	2	6-8	580.0	2.0	6-8	230	2.0	3-8	280	3.0	3-6	190	1.0					12.6 - 11.0 - 11.4 - 12.6 - 13.4	12.6 - 23.6 - 35.0 - 47.6 - 61.0 (12.6-12.6)									
200002010603	ダ	右	1700	曇	良	10:45	4歳未勝利		2000-6-25	1	函館	6	4歳未勝利	[指](馬齢)	7	530	2	7	180	4	9	130	1	4.0	140	2.0	7-8	550	1	7-9	940.0	1.0	7-9	340	1.0	4-7	470	6.0	4-9	370	3.0					7.3 - 11.8 - 12.4 - 12.8 - 12.5 - 12.8 - 13.1 - 13.7 - 13.4	7.3 - 19.1 - 31.5 - 44.3 - 56.8 - 69.6 - 82.7 - 96.4 - 109.8 (7.3-7.3)									
200002010604	芝	右	1200	曇	良	11:10	4歳未勝利		2000-6-25	1	函館	6	4歳未勝利	(混)[指](馬齢)	5	610	3	5	210	4	1	180	2	2.0	300	6.0	1-5	870	3	1-5	990.0	3.0	1-5	410	3.0	2-5	1,170	18.0	1-2	760	9.0					12.2 - 10.7 - 11.3 - 11.9 - 12.5 - 12.9	12.2 - 22.9 - 34.2 - 46.1 - 58.6 - 71.5 (12.2-12.2)									
200002010605	芝	右	1200	曇	良	11:40	3歳新馬		2000-6-25	1	函館	6	3歳新馬	[指](馬齢)	5	130	1	5	120	1	7	190	3	2.0	2,460	11.0	5-6	200	1	5-7	600.0	3.0	5-7	330	3.0	2-5	2,220	21.0	2-7	7,600	45.0					12.3 - 10.6 - 11.3 - 12.0 - 12.3 - 12.6	12.3 - 22.9 - 34.2 - 46.2 - 58.5 - 71.1 (12.3-12.3)									
200002010606	芝	右	1200	曇	良	12:40	4歳以上500万下		2000-6-25	1	函館	6	4歳以上500万下	牝[指](別定)	3	730	3	3	180	2	6	120	1	10.0	310	7.0	3-5	590	3	3-6	770.0	2.0	3-6	350	3.0	3-10	1,300	16.0	6-10	700	6.0					12.3 - 10.6 - 11.2 - 11.7 - 12.4 - 12.5	12.3 - 22.9 - 34.1 - 45.8 - 58.2 - 70.7 (12.3-12.3)									
200002010607	ダ	右	1000	曇	良	13:10	4歳以上500万下		2000-6-25	1	函館	6	4歳以上500万下	(特指)(別定)	8	830	5	8	260	5	10	1,340	10	1.0	230	3.0	6-7	9970	24	8-10	17400.0	33.0	8-10	4,810	40.0	1-8	870	10.0	1-10	4,560	38.0					12.3 - 10.6 - 11.8 - 12.6 - 12.7	12.3 - 22.9 - 34.7 - 47.3 - 60.0 (12.3-12.3)									
200002010608	芝	右	2000	曇	良	13:40	4歳以上500万下		2000-6-25	1	函館	6	4歳以上500万下	[指](別定)	4	200	1	4	120	1	9	190	4	3.0	190	3.0	3-6	270	1	4-9	990.0	3.0	4-9	440	3.0	3-4	270	2.0	3-9	720	7.0					12.6 - 11.0 - 11.6 - 12.1 - 12.3 - 12.2 - 12.3 - 12.6 - 12.5 - 12.3	12.6 - 23.6 - 35.2 - 47.3 - 59.6 - 71.8 - 84.1 - 96.7 - 109.2 - 121.5 (12.6-12.6)									
200002010609	芝	右	2600	曇	良	14:10	横津岳特別 		2000-6-25	1	函館	6	4歳以上500万下	(混)(特指)(別定)	11	220	1	11	110	1	6	120	2	1.0	140	3.0	6-8	420	2	6-11	470.0	2.0	6-11	190	2.0	1-11	160	1.0	1-6	270	3.0					12.9 - 11.7 - 12.1 - 12.6 - 12.2 - 13.1 - 13.6 - 13.4 - 12.7 - 12.0 - 12.2 - 12.4 - 12.5	12.9 - 24.6 - 36.7 - 49.3 - 61.5 - 74.6 - 88.2 - 101.6 - 114.3 - 126.3 - 138.5 - 150.9 - 163.4 (12.9-12.9)									
200002010610	芝	右	1200	曇	良	14:45	江差特別 		2000-6-25	1	函館	6	4歳以上500万下	(混)(特指)(別定)	4	210	1	4	120	1	1	140	2	7.0	280	5.0	1-4	670	2	1-4	670.0	2.0	1-4	270	1.0	4-7	570	7.0	1-7	840	13.0					12.3 - 10.7 - 11.1 - 11.5 - 12.0 - 12.3	12.3 - 23.0 - 34.1 - 45.6 - 57.6 - 69.9 (12.3-12.3)									
200002010701	ダ	右	1700	曇	良	09:50	4歳未勝利		2000-7-1	1	函館	7	4歳未勝利	牝[指](馬齢)	6	1750	6	6	350	4	9	440	6	4.0	360	5.0	5-7	420	2	6-9	7410.0	22.0	6-9	1,820	21.0	4-6	2,280	24.0	4-9	1,680	19.0					7.0 - 11.5 - 12.6 - 13.2 - 13.3 - 12.7 - 12.6 - 12.8 - 13.0	7.0 - 18.5 - 31.1 - 44.3 - 57.6 - 70.3 - 82.9 - 95.7 - 108.7 (7.0-7.0)									
200002010702	ダ	右	1000	曇	良	10:15	4歳未勝利		2000-7-1	1	函館	7	4歳未勝利	(混)[指](馬齢)	7	540	4	7	150	2	1	110	1	5.0	160	3.0	1-6	560	2	1-7	570.0	1.0	1-7	230	1.0	5-7	380	5.0	1-5	290	2.0					12.4 - 10.7 - 11.7 - 12.3 - 13.0	12.4 - 23.1 - 34.8 - 47.1 - 60.1 (12.4-12.4)									
200002010703	ダ	右	1700	曇	良	10:40	4歳未勝利		2000-7-1	1	函館	7	4歳未勝利	[指](馬齢)	10	170	1	10	120	1	7	200	5	2.0	250	6.0	7-8	220	1	7-10	590.0	2.0	7-10	300	3.0	2-10	540	5.0	2-7	1,260	15.0					7.2 - 11.1 - 12.4 - 13.4 - 12.8 - 12.5 - 12.7 - 13.0 - 13.4	7.2 - 18.3 - 30.7 - 44.1 - 56.9 - 69.4 - 82.1 - 95.1 - 108.5 (7.2-7.2)									
200002010704	芝	右	2000	曇	良	11:10	4歳未勝利		2000-7-1	1	函館	7	4歳未勝利	[指](馬齢)	12	1600	7	12	320	7	7	270	6	11.0	250	4.0	6-8	1990	7	7-12	6550.0	23.0	7-12	1,830	23.0	11-12	980	12.0	7-11	1,140	18.0					12.5 - 10.5 - 11.4 - 12.4 - 13.2 - 13.1 - 12.6 - 12.7 - 12.7 - 12.7	12.5 - 23.0 - 34.4 - 46.8 - 60.0 - 73.1 - 85.7 - 98.4 - 111.1 - 123.8 (12.5-12.5)									
200002010705	ダ	右	1000	晴	良	11:40	3歳新馬		2000-7-1	1	函館	7	3歳新馬	[指](馬齢)	1	180	1	1	100	1	8	100	2	2.0	190	4.0	1-8	160	1																	12.6 - 11.0 - 12.1 - 12.5 - 12.7	12.6 - 23.6 - 35.7 - 48.2 - 60.9 (12.6-12.6)									
200002010706	芝	右	1200	晴	良	12:40	3歳新馬		2000-7-1	1	函館	7	3歳新馬	[指](馬齢)	3	230	1	3	110	1	1	150	3	2.0	170	4.0	1-3	580	2	1-3	570.0	2.0	1-3	240	2.0	2-3	320	4.0	1-2	540	7.0					12.5 - 11.0 - 11.6 - 12.2 - 12.4 - 11.8	12.5 - 23.5 - 35.1 - 47.3 - 59.7 - 71.5 (12.5-12.5)									
200002010707	ダ	右	1000	晴	良	13:10	4歳以上500万下		2000-7-1	1	函館	7	4歳以上500万下	[指](別定)	10	390	2	10	110	2	1	100	1	3.0	180	4.0	1-7	230	1	1-10	270.0	1.0	1-10	140	1.0	3-10	280	3.0	1-3	270	2.0					12.5 - 11.0 - 11.6 - 12.0 - 12.6	12.5 - 23.5 - 35.1 - 47.1 - 59.7 (12.5-12.5)									
200002010708	芝	右	1800	晴	良	13:45	4歳以上500万下		2000-7-1	1	函館	7	4歳以上500万下	[指](別定)	3	410	2	3	170	2	6	930	10	8.0	350	6.0	3-5	590	1	3-6	7440.0	25.0	3-6	2,210	25.0	3-8	660	6.0	6-8	3,080	35.0					12.2 - 11.4 - 12.1 - 11.9 - 11.8 - 12.0 - 12.3 - 12.6 - 12.9	12.2 - 23.6 - 35.7 - 47.6 - 59.4 - 71.4 - 83.7 - 96.3 - 109.2 (12.2-12.2)									
200002010709	芝	右	1200	晴	良	14:15	下北半島特別 		2000-7-1	1	函館	7	4歳以上500万下	(混)[指](別定)	9	180	1	9	110	1	5	150	3	7.0	120	2.0	4-6	480	2	5-9	580.0	2.0	5-9	210	2.0	7-9	150	1.0	5-7	270	3.0					12.4 - 10.7 - 11.3 - 11.8 - 12.0 - 12.1	12.4 - 23.1 - 34.4 - 46.2 - 58.2 - 70.3 (12.4-12.4)									
200002010710	芝	右	2000	晴	良	14:55	陸奥湾特別 		2000-7-1	1	函館	7	4歳以上500万下	(混)(特指)(別定)	10	210	1	10	120	1	2	140	2	1.0	250	5.0	2-7	400	1	2-10	500.0	1.0	2-10	240	1.0	1-10	450	4.0	1-2	700	8.0					12.6 - 10.9 - 12.0 - 12.9 - 13.0 - 13.0 - 12.5 - 12.2 - 11.8 - 12.1	12.6 - 23.5 - 35.5 - 48.4 - 61.4 - 74.4 - 86.9 - 99.1 - 110.9 - 123.0 (12.6-12.6)									
200002010711	芝	右	1200	晴	良	15:35	函館日刊スポーツ杯 		2000-7-1	1	函館	7	4歳以上900万下	(混)(特指)(別定)	4	1300	4	4	230	4	14	170	2	6.0	110	1.0	2-7	1380	5	4-14	2530.0	7.0	4-14	720	7.0	4-6	410	3.0	6-14	250	1.0					12.0 - 10.4 - 11.5 - 12.1 - 12.3 - 12.2	12.0 - 22.4 - 33.9 - 46.0 - 58.3 - 70.5 (12.0-12.0)									
200002010712	ダ	右	1700	晴	良	16:10	4歳以上500万下		2000-7-1	1	函館	7	4歳以上500万下	(特指)(別定)	5	150	1	5	110	1	10	170	3	4.0	130	2.0	4-7	370	1	5-10	590.0	2.0	5-10	270	2.0	4-5	180	1.0	4-10	460	5.0					7.1 - 11.0 - 12.1 - 13.4 - 13.4 - 13.0 - 12.5 - 12.4 - 12.9	7.1 - 18.1 - 30.2 - 43.6 - 57.0 - 70.0 - 82.5 - 94.9 - 107.8 (7.1-7.1)									
200002010801	ダ	右	1000	曇	良	09:50	4歳未勝利		2000-7-2	1	函館	8	4歳未勝利	[指](馬齢)	1	560	2	1	110	2	5	100	1	6.0	170	5.0	1-5	210	1																	12.8 - 11.0 - 12.1 - 12.5 - 12.6	12.8 - 23.8 - 35.9 - 48.4 - 61.0 (12.8-12.8)									
200002010802	ダ	右	1700	曇	良	10:15	4歳未勝利		2000-7-2	1	函館	8	4歳未勝利	[指](馬齢)	4	460	4	4	120	3	1	100	1	3.0	110	2.0	1-4	370	2	1-4	360.0	1.0	1-4	160	1.0	3-4	220	4.0	1-3	160	2.0					7.3 - 11.4 - 12.0 - 12.7 - 13.0 - 13.1 - 13.0 - 12.8 - 12.8	7.3 - 18.7 - 30.7 - 43.4 - 56.4 - 69.5 - 82.5 - 95.3 - 108.1 (7.3-7.3)									
200002010803	芝	右	1200	曇	良	10:40	4歳未勝利		2000-7-2	1	函館	8	4歳未勝利	[指](馬齢)	7	410	2	7	120	2	12	100	1	10.0	280	6.0	5-7	350	1	7-12	350.0	1.0	7-12	170	1.0	7-10	760	10.0	10-12	460	4.0					12.1 - 10.7 - 11.7 - 12.0 - 12.0 - 12.3	12.1 - 22.8 - 34.5 - 46.5 - 58.5 - 70.8 (12.1-12.1)									
200002010804	芝	右	1800	曇	良	11:10	4歳未勝利		2000-7-2	1	函館	8	4歳未勝利	(混)[指](馬齢)	13	930	5	13	280	4	14	1,030	9	7.0	290	5.0	7-8	5100	16	13-14	8560.0	30.0	13-14	2,550	29.0	7-13	1,200	13.0	7-14	2,620	31.0					12.5 - 11.3 - 12.5 - 12.5 - 12.4 - 12.4 - 12.6 - 12.4 - 12.4	12.5 - 23.8 - 36.3 - 48.8 - 61.2 - 73.6 - 86.2 - 98.6 - 111.0 (12.5-12.5)									
200002010805	芝	右	1200	曇	良	11:40	3歳新馬		2000-7-2	1	函館	8	3歳新馬	(混)[指](馬齢)	6	130	1	6	100	1	5	140	3	4.0	140	2.0	5-6	430	2	5-6	440.0	2.0	5-6	180	2.0	4-6	150	1.0	4-5	330	5.0					12.3 - 11.0 - 11.4 - 11.9 - 12.5 - 11.7	12.3 - 23.3 - 34.7 - 46.6 - 59.1 - 70.8 (12.3-12.3)									
200002010806	ダ	右	1700	晴	良	12:40	4歳以上500万下		2000-7-2	1	函館	8	4歳以上500万下	牝[指](別定)	5	340	2	5	140	2	8	170	4	3.0	120	1.0	5-7	610	3	5-8	1100.0	4.0	5-8	420	4.0	3-5	240	1.0	3-8	390	3.0					7.0 - 11.3 - 12.1 - 13.2 - 13.0 - 12.5 - 12.6 - 12.8 - 13.1	7.0 - 18.3 - 30.4 - 43.6 - 56.6 - 69.1 - 81.7 - 94.5 - 107.6 (7.0-7.0)									
200002010807	ダ	右	1000	晴	良	13:10	4歳以上500万下		2000-7-2	1	函館	8	4歳以上500万下	(混)[指](別定)	10	510	2	10	190	3	12	120	1	9.0	200	4.0	7-8	290	1	10-12	770.0	1.0	10-12	350	2.0	9-10	870	11.0	9-12	290	1.0					12.4 - 10.9 - 11.8 - 12.0 - 12.2	12.4 - 23.3 - 35.1 - 47.1 - 59.3 (12.4-12.4)									
200002010808	芝	右	1200	晴	良	13:40	4歳以上500万下		2000-7-2	1	函館	8	4歳以上500万下	(特指)(別定)	10	470	2	10	210	2	1	240	5	2.0	610	9.0	1-6	1860	7	1-10	1750.0	5.0	1-10	710	5.0	2-10	2,310	30.0	1-2	1,890	25.0					12.1 - 10.7 - 11.4 - 11.7 - 12.1 - 12.3	12.1 - 22.8 - 34.2 - 45.9 - 58.0 - 70.3 (12.1-12.1)									
200002010809	芝	右	2600	晴	良	14:15	松前特別 		2000-7-2	1	函館	8	4歳以上900万下	(混)(特指)(別定)	2	180	1	2	100	1	3	130	3	6.0	100	2.0	2-3	540	2																	13.3 - 12.0 - 12.4 - 12.6 - 11.8 - 12.5 - 12.7 - 12.5 - 12.5 - 12.7 - 12.5 - 12.5 - 12.3	13.3 - 25.3 - 37.7 - 50.3 - 62.1 - 74.6 - 87.3 - 99.8 - 112.3 - 125.0 - 137.5 - 150.0 - 162.3 (13.3-13.3)									
200002010810	ダ	右	1700	晴	良	14:55	竜飛崎特別 		2000-7-2	1	函館	8	4歳以上900万下	(混)[指](ハンデ)	8	290	1	8	160	1	3	220	3	7.0	220	2.0	3-6	1080	3	3-8	1470.0	2.0	3-8	580	2.0	7-8	430	1.0	3-7	870	8.0					7.1 - 11.0 - 11.5 - 12.3 - 12.7 - 12.6 - 12.8 - 12.8 - 13.0	7.1 - 18.1 - 29.6 - 41.9 - 54.6 - 67.2 - 80.0 - 92.8 - 105.8 (7.1-7.1)									
200002010811	芝	右	1200	晴	良	15:35	函館スプリントS	G3	2000-7-2	1	函館	8	4歳以上オープン	(混)(特指)(別定)	3	520	2	3	220	2	6	300	5	5.0	500	8.0	3-4	1480	7	3-6	2580.0	10.0	3-6	960	10.0	3-5	1,500	23.0	5-6	1,390	20.0					12.2 - 10.6 - 11.1 - 11.4 - 11.8 - 11.6	12.2 - 22.8 - 33.9 - 45.3 - 57.1 - 68.7 (12.2-12.2)									
200002020101	ダ	右	1700	小雨	良	09:50	4歳未勝利		2000-7-8	2	函館	1	4歳未勝利	(父)[指](馬齢)	8	3700	6	8	270	4	3	110	1	4.0	360	6.0	3-8	1260	4																	7.3 - 11.9 - 12.7 - 13.1 - 13.1 - 12.6 - 12.6 - 12.7 - 13.0	7.3 - 19.2 - 31.9 - 45.0 - 58.1 - 70.7 - 83.3 - 96.0 - 109.0 (7.3-7.3)									
200002020102	ダ	右	1000	小雨	良	10:15	4歳未勝利		2000-7-8	2	函館	1	4歳未勝利	(混)[指](馬齢)	7	240	1	7	150	2	9	180	4	3.0	380	6.0	7-8	410	1	7-9	420.0	1.0	7-9	180	1.0	3-7	650	8.0	3-9	890	12.0					12.5 - 11.1 - 11.9 - 12.4 - 12.7	12.5 - 23.6 - 35.5 - 47.9 - 60.6 (12.5-12.5)									
200002020103	ダ	右	1700	小雨	良	10:40	4歳未勝利		2000-7-8	2	函館	1	4歳未勝利	[指](馬齢)	9	150	1	9	130	1	5	920	10	7.0	390	6.0	5-7	2280	8	5-9	3440.0	13.0	5-9	1,230	16.0	7-9	640	6.0	5-7	4,690	41.0					7.2 - 11.3 - 12.2 - 13.3 - 13.5 - 12.9 - 12.7 - 12.7 - 12.7	7.2 - 18.5 - 30.7 - 44.0 - 57.5 - 70.4 - 83.1 - 95.8 - 108.5 (7.2-7.2)									
200002020104	芝	右	1200	雨	良	11:10	4歳未勝利		2000-7-8	2	函館	1	4歳未勝利	(混)[指](馬齢)	4	410	4	4	150	1	9	560	7	8.0	480	6.0	2-5	2460	10	4-9	4320.0	12.0	4-9	1,450	13.0	4-8	1,500	14.0	8-9	6,090	45.0					12.1 - 11.1 - 11.4 - 11.8 - 12.3 - 12.2	12.1 - 23.2 - 34.6 - 46.4 - 58.7 - 70.9 (12.1-12.1)									
200002020105	ダ	右	1000	雨	良	11:40	3歳新馬		2000-7-8	2	函館	1	3歳新馬	(混)[指](馬齢)	5	140	1	5	100	1	3	190	4	7.0	130	2.0	3-5	590	3	3-5	620.0	3.0	3-5	280	3.0	5-7	180	1.0	3-7	590	9.0					12.6 - 10.8 - 12.1 - 12.7 - 12.6	12.6 - 23.4 - 35.5 - 48.2 - 60.8 (12.6-12.6)									
200002020106	芝	右	1000	雨	良	12:40	3歳新馬		2000-7-8	2	函館	1	3歳新馬	[指](馬齢)	5	1000	4	5	230	4	1	150	2	7.0	630	7.0	1-4	830	3	1-5	1490.0	5.0	1-5	570	4.0	5-7	3,500	35.0	1-7	2,380	25.0					12.3 - 10.9 - 11.7 - 12.0 - 12.1	12.3 - 23.2 - 34.9 - 46.9 - 59.0 (12.3-12.3)									
200002020107	ダ	右	1000	雨	良	13:10	4歳以上500万下		2000-7-8	2	函館	1	4歳以上500万下	牝[指](別定)	3	440	3	3	150	2	6	200	6	2.0	130	1.0	3-6	2030	10	3-6	2120.0	12.0	3-6	700	12.0	2-3	330	2.0	2-6	530	9.0					12.3 - 10.7 - 11.5 - 12.2 - 13.5	12.3 - 23.0 - 34.5 - 46.7 - 60.2 (12.3-12.3)									
200002020108	芝	右	1800	雨	良	13:40	4歳以上500万下		2000-7-8	2	函館	1	4歳以上500万下	(特指)(別定)	1	700	3	1	280	5	12	160	1	2.0	1,420	12.0	1-7	1150	6	1-12	1600.0	4.0	1-12	710	5.0	1-2	6,690	54.0	2-12	3,590	40.0					12.4 - 11.3 - 12.1 - 12.7 - 12.8 - 12.3 - 12.3 - 12.8 - 12.1	12.4 - 23.7 - 35.8 - 48.5 - 61.3 - 73.6 - 85.9 - 98.7 - 110.8 (12.4-12.4)									
200002020109	芝	右	2000	雨	良	14:15	北洋特別 		2000-7-8	2	函館	1	4歳以上500万下	(混)[指](別定)	8	1810	5	8	350	6	6	120	1	5.0	370	7.0	6-7	410	2	6-8	1130.0	5.0	6-8	580	5.0	5-8	2,210	25.0	5-6	630	6.0					13.0 - 11.1 - 12.0 - 12.4 - 12.8 - 12.6 - 12.2 - 12.5 - 12.6 - 12.4	13.0 - 24.1 - 36.1 - 48.5 - 61.3 - 73.9 - 86.1 - 98.6 - 111.2 - 123.6 (13.0-13.0)									
200002020110	芝	右	1200	雨	良	14:55	立待岬特別 		2000-7-8	2	函館	1	4歳以上500万下	(混)[指](別定)	6	1360	7	6	390	8	7	140	1	2.0	190	3.0	4-4	2090	12	6-7	1990.0	8.0	6-7	700	8.0	2-6	1,280	18.0	2-7	400	2.0					12.3 - 11.0 - 11.7 - 12.2 - 12.2 - 12.1	12.3 - 23.3 - 35.0 - 47.2 - 59.4 - 71.5 (12.3-12.3)									
200002020111	芝	右	2000	雨	良	15:35	STV杯 		2000-7-8	2	函館	1	4歳以上900万下	(混)(特指)(別定)	7	2220	6	7	400	5	9	430	6	11.0	310	4.0	6-7	1970	7	7-9	11630.0	27.0	7-9	2,980	28.0	7-11	1,570	15.0	9-11	2,170	23.0					12.8 - 10.8 - 11.6 - 12.3 - 12.7 - 12.6 - 12.6 - 12.3 - 12.5 - 12.2	12.8 - 23.6 - 35.2 - 47.5 - 60.2 - 72.8 - 85.4 - 97.7 - 110.2 - 122.4 (12.8-12.8)									
200002020201	ダ	右	1000	曇	稍重	09:50	4歳未勝利		2000-7-9	2	函館	2	4歳未勝利	牝[指](馬齢)	7	520	3	7	190	3	6	220	4	8.0	150	2.0	6-7	1730	6	6-7	3400.0	10.0	6-7	870	10.0	7-8	400	5.0	6-8	630	6.0					12.3 - 10.9 - 12.0 - 12.3 - 13.0	12.3 - 23.2 - 35.2 - 47.5 - 60.5 (12.3-12.3)									
200002020202	ダ	右	1700	曇	稍重	10:15	4歳未勝利		2000-7-9	2	函館	2	4歳未勝利	(混)[指](馬齢)	7	240	1	7	110	1	8	130	2	1.0	190	4.0	7-7	290	1	7-8	300.0	1.0	7-8	150	1.0	1-7	410	4.0	1-8	430	5.0					7.1 - 10.9 - 11.5 - 12.6 - 13.0 - 13.2 - 13.3 - 13.2 - 12.1	7.1 - 18.0 - 29.5 - 42.1 - 55.1 - 68.3 - 81.6 - 94.8 - 106.9 (7.1-7.1)									
200002020203	ダ	右	1000	曇	稍重	10:40	4歳未勝利		2000-7-9	2	函館	2	4歳未勝利	[指](馬齢)	1	140	1	1	100	1	3	100	2	4.0	120	3.0	1-3	210	1	1-3	210.0	1.0	1-3	120	1.0	1-4	150	2.0	3-4	210	3.0					12.7 - 11.3 - 11.8 - 12.2 - 12.4	12.7 - 24.0 - 35.8 - 48.0 - 60.4 (12.7-12.7)									
200002020204	芝	右	1800	曇	稍重	11:10	4歳未勝利		2000-7-9	2	函館	2	4歳未勝利	[指](馬齢)	1	300	1	1	190	3	3	140	1	4.0	1,260	11.0	1-3	650	3	1-3	620.0	1.0	1-3	290	1.0	1-4	3,900	38.0	3-4	3,390	34.0					12.3 - 11.0 - 12.3 - 13.1 - 12.8 - 12.9 - 12.5 - 12.8 - 13.0	12.3 - 23.3 - 35.6 - 48.7 - 61.5 - 74.4 - 86.9 - 99.7 - 112.7 (12.3-12.3)									
200002020205	芝	右	1200	曇	稍重	11:40	3歳新馬		2000-7-9	2	函館	2	3歳新馬	(混)[指](馬齢)	12	170	1	12	110	1	1	130	2	14.0	150	3.0	1-7	560	2	1-12	550.0	2.0	1-12	240	2.0	12-14	190	1.0	1-14	330	3.0					12.4 - 11.0 - 11.7 - 12.6 - 12.3 - 12.4	12.4 - 23.4 - 35.1 - 47.7 - 60.0 - 72.4 (12.4-12.4)									
200002020206	ダ	右	1700	曇	稍重	12:40	4歳以上500万下		2000-7-9	2	函館	2	4歳以上500万下	(父)[指](別定)	12	1810	6	12	260	3	1	670	7	9.0	1,060	8.0	1-8	2440	8	1-12	17020.0	30.0	1-12	3,520	28.0	9-12	3,770	34.0	1-9	10,750	55.0					7.1 - 10.7 - 10.8 - 12.3 - 12.7 - 12.8 - 13.4 - 14.0 - 13.9	7.1 - 17.8 - 28.6 - 40.9 - 53.6 - 66.4 - 79.8 - 93.8 - 107.7 (7.1-7.1)									
200002020207	芝	右	1000	曇	良	13:10	4歳以上500万下		2000-7-9	2	函館	2	4歳以上500万下	(特指)(別定)	3	730	3	3	170	3	6	2,060	11	2.0	110	1.0	3-6	2620	8	3-6	27680.0	37.0	3-6	5,840	41.0	2-3	250	2.0	2-6	2,070	23.0					12.3 - 10.6 - 11.3 - 12.0 - 12.3	12.3 - 22.9 - 34.2 - 46.2 - 58.5 (12.3-12.3)									
200002020208	芝	右	1800	曇	良	13:40	4歳以上500万下		2000-7-9	2	函館	2	4歳以上500万下	[指](別定)	9	1320	6	9	710	8	10	310	5	3.0	140	1.0	5-6	2630	13	9-10	14760.0	40.0	9-10	3,320	34.0	3-9	1,310	12.0	3-10	700	6.0					12.6 - 11.6 - 12.6 - 12.2 - 12.3 - 12.3 - 12.4 - 12.5 - 12.9	12.6 - 24.2 - 36.8 - 49.0 - 61.3 - 73.6 - 86.0 - 98.5 - 111.4 (12.6-12.6)									
