rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	8		クリノビッグサージ	牝4	52.0		泉谷楓真	1:11.2		1-1	36.2	7.4	5	494	2		南井克巳		栗本博晴	760.0
2	7	12		ジューンステータス	牡4	57.0		吉田隼人	1:11.3	1/2	5-5	35.9	4.0	2	490	2		今野貞一		吉川潤	300.0
3	3	3		エイシンネメシス	牝5	55.0		武豊	1:11.6	1.3/4	7-7	36.0	3.4	1	472	4		奥村豊		栄進堂	190.0
4	7	11		シンゼンブースター	牡4	54.0		亀田温心	1:11.8	1.1/4	11-7	35.9	5.4	3	494	0		飯田祐史		原司郎	110.0
5	2	2		ラカマロネス	牝5	54.0		西村淳也	1:11.8	クビ	2-2	36.5	8.9	6	458	2		岡田稲男		一村哲也	76.0
6	4	6		イチバンヤリ	牡4	57.0		菱田裕二	1:12.0	1.1/4	12-12	35.8	20.9	7	512	2		松永幹夫		岡浩二	
7	4	5		ドゥシャンパーニュ	牝4	55.0		藤岡佑介	1:12.2	1.1/2	12-12	36.0	64.3	9	436	0		寺島良		大塚亮一	
8	8	13		コパノアダムス	牡4	56.0		岩田望来	1:12.3	クビ	2-4	37.0	81.9	10	484	3		武藤善則		小林照弘	
9	1	1		ディナミーデン	牡5	57.0		田辺裕信	1:12.3	クビ	8-7	36.5	6.7	4	478	-2		田島俊明		ライオンレースホース	
10	6	9		ノーボーダー	牡5	57.0		ミナリク	1:12.6	1.3/4	2-2	37.4	88.0	11	506	2		清水久詞		林正道	
11	8	14		ミユキメガバックス	牡4	56.0		斎藤新	1:12.7	3/4	5-5	37.2	30.0	8	544	2		清水英克		長井純一	
12	6	10		ノボリソング	牝5	55.0		国分優作	1:12.8	クビ	8-7	37.0	168.4	13	462	-6		石橋守		原田豊	
13	5	7		ルタンメルヴェイユ	牝5	55.0		荻野極	1:13.2	2.1/2	14-14	36.0	105.9	12	480	2		中尾秀正		杉山忠国	
14	3	4		クラウンヴォルカン	牡7	54.0		山田敬士	1:14.5	8.0	8-7	38.7	212.1	14	514	0		松永康利		矢野恭裕	
