日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/02/27	晴	8	18	7	13	19.4	9	9	56.0	良	1:09.8	0.8	9-7	34.8-34.2	34.2	小倉	202210020608	4歳以上1勝クラス	202210020608	01176	芝	1200	490	-4	0.0
2021/12/28	曇	8	14	3	4	35.9	9	10	57.0	良	1:26.4	1.3	3-6	34.9-38.1	39.0	阪神	202109060908	3歳以上1勝クラス	202109060908	01168	ダ	1400	494	2	0.0
2021/12/12	曇	5	16	8	16	5.1	3	3	56.0	良	1:25.9	0.9	2-2	35.7-36.9	37.7	中京	202107060405	3歳以上1勝クラス	202107060405	01168	ダ	1400	492	10	190.0
2021/11/21	晴	8	16	7	14	5.1	1	5	56.0	良	1:09.2	0.5	7-5	31.5-37.2	36.9	福島	202103020608	3歳以上1勝クラス	202103020608	01168	ダ	1150	482	-4	76.0
2021/10/30	晴	9	12	1	1	14.1	5	3	56.0	良	1:11.8	0.7	6-5	34.7-36.4	36.5	新潟	202104050709	3歳以上1勝クラス	202104050709	01168	ダ	1200	486	10	190.0
2021/10/09	晴	7	15	6	10	18.5	9	2	56.0	良	1:12.3	0.1	9-9	35.1-37.1	36.1	新潟	202104050107	3歳以上1勝クラス	202104050107	01168	ダ	1200	476	-4	300.0
2021/05/23	曇	7	15	3	4	9.3	4	6	57.0	重	1:11.8	0.8	7-7	33.4-37.6	37.3	新潟	202104020607	4歳以上1勝クラス	202104020607	01092	ダ	1200	480	0	0.0
2021/04/25	曇	8	15	3	5	21.1	9	3	57.0	良	1:12.2	0.4	8-6	34.5-37.3	37.0	新潟	202104010608	4歳以上1勝クラス	202104010608	01092	ダ	1200	480	2	190.0
2020/08/16	晴	9	17	1	1	36.9	10	6	57.0	良	1:08.2	0.6	10-10	33.0-34.6	34.3	小倉	202010020209	筑紫特別(1勝クラス)	202010020209	01116	芝	1200	478	14	0.0
2020/06/20	晴	12	16	4	8	12.2	6	7	56.0	良	1:09.8	1.0	8-6	34.5-34.3	34.7	阪神	202009030512	3歳以上1勝クラス	202009030512	01178	芝	1200	464	2	0.0
2020/06/06	曇	8	16	3	5	116.7	14	4	56.0	良	1:09.5	0.3	6-6	34.1-35.1	34.6	阪神	202009030108	3歳以上1勝クラス	202009030108	01178	芝	1200	462	-2	110.0
2020/05/23	晴	8	16	1	1	53.5	11	7	57.0	良	1:25.1	0.9	12-12	34.3-38.1	37.4	京都	202008030908	4歳以上1勝クラス	202008030908	01169	ダ	1400	464	-2	0.0
2020/02/12	曇	8	12	2	2	8.7	4	1	56.0	良	1:29.8	-0.1	8-9-10-6	0.0-38.4	37.7	園田	202050021208	C1	movie.html?race_id=202050021208	05364	ダ	1400	466	-1	45.0
2020/01/09	曇	12	12	7	9	4.8	2	2	57.0	不	1:29.0	0.0	11-11-11-10	0.0-39.5	38.1	園田	202050010912	お疲れさま吉田勝彦ア	movie.html?race_id=202050010912	05364	ダ	1400	467	1	12.6
2019/12/27	晴	11	12	5	6	36.1	6	1	56.0	重	1:30.4	-0.2	11-11-11-9	0.0-40.1	38.3	園田	201950122711	スイセン賞C1	movie.html?race_id=201950122711	05364	ダ	1400	466	5	50.0
2019/12/03	曇	12	12	4	4	34.6	7	6	56.0	稍	1:20.7	1.2	11-11-9-8	0.0-39.1	39.4	園田	201950120312	C1	movie.html?race_id=201950120312	05364	ダ	1230	461	-2	0.0
2019/11/12	晴	8	12	5	6	6.0	4	11	56.0	良	1:33.0	2.2	1-1-1-3	0.0-40.6	42.8	園田	201950111208	C1二	movie.html?race_id=201950111208	05364	ダ	1400	463	-8	0.0
2019/10/25	曇	11	12	6	8	6.4	4	5	56.0	不	1:29.4	1.0	11-11-11-11	0.0-39.4	39.0	園田	201950102511	JBC浦和まであと1	movie.html?race_id=201950102511	05364	ダ	1400	471	2	4.0
2019/10/02	曇	8	10	6	6	2.1	1	1	57.0	良	1:31.0	-0.5	1-1-1-1	0.0-40.4	40.4	園田	201950100208	C2一	movie.html?race_id=201950100208	05364	ダ	1400	469	-4	35.0
2019/09/12	晴	5	10	4	4	1.9	1	1	55.0	良	1:33.1	-0.3	10-10-9-8	0.0-39.9	38.8	園田	201950091205	C2二	movie.html?race_id=201950091205	05364	ダ	1400	473	5	35.0
2019/07/20	曇	4	18	8	17	13.4	4	15	56.0	重	1:12.0	3.1	4-6	34.2-34.7	37.2	中京	201907030704	3歳未勝利	201907030704	01154	芝	1200	468	2	0.0
2019/05/26	晴	1	16	4	8	43.5	10	9	55.0	良	1:27.1	0.9	1-1	35.2-38.7	39.6	京都	201908031201	3歳未勝利	201908031201	01168	ダ	1400	466	4	0.0
2019/04/21	晴	4	18	8	16	8.1	4	14	56.0	良	1:10.4	1.7	2-7	34.5-34.2	35.4	京都	201908030204	3歳未勝利	201908030204	00666	芝	1200	462	0	0.0
