日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/07/25	晴	12	12	4	4	12.1	6	10	54.0	良	1:34.7	3.1	8-9-8-12	0.0-40.9	42.6	高知	202154072512	ファイナルレース	202154072512	05600	塚本雄大	ダ	1400	460	-1	0.0
2021/07/03	雨	5	12	5	6	144.8	12	11	54.0	不	1:27.0	3.1	11-9-9-12	0.0-40.3	42.4	高知	202154070305	ヴェガ特別	202154070305	a0256	西森将司	ダ	1300	461	-1	0.0
2021/06/13	曇	8	11	5	5	31.0	9	9	54.0	重	1:34.4	2.5	10-9-8-7	0.0-41.2	42.6	高知	202154061308	C1ー3	202154061308	05600	塚本雄大	ダ	1400	462	4	0.0
2021/05/23	晴	12	12	8	11	4.8	1	7	54.0	不	1:24.4	1.0	7-7-7-7	0.0-39.5	39.8	高知	202154052312	ファイナルレース	202154052312	05600	塚本雄大	ダ	1300	458	1	0.0
2021/05/09	晴	9	8	6	6	21.1	6	4	54.0	不	1:47.0	0.7	6-6-5-4	0.0-39.8	39.8	高知	202154050909	C1ー3	202154050909	05600	塚本雄大	ダ	1600	457	-3	10.5
2021/04/25	晴	12	11	6	8	3.5	1	8	54.0	稍	1:35.1	1.6	11-11-11-11	0.0-42.1	42.0	高知	202154042512	ファイナルレース	202154042512	05600	塚本雄大	ダ	1400	460	7	0.0
2021/04/11	晴	9	10	2	2	38.5	6	4	54.0	重	1:32.3	0.5	10-9-6-6	0.0-40.2	39.7	高知	202154041109	C1ー2	202154041109	05600	塚本雄大	ダ	1400	453	0	10.5
2021/03/30	晴	9	12	7	9	105.4	8	5	54.0	不	1:30.6	1.3	7-7-8-5	0.0-39.2	39.4	高知	202154033009	Bー2	202154033009	05600	塚本雄大	ダ	1400	453	10	9.0
2021/03/09	曇	6	10	6	6	3.5	2	5	54.0	重	1:33.5	2.0	5-5-5-6	0.0-39.9	41.3	高知	202154030906	人生初協賛高知愛特別	202154030906	a0258	山崎雅由	ダ	1400	443	-7	9.0
2021/02/09	晴	10	9	4	4	102.6	9	9	54.0	稍	1:49.9	2.7	5-5-5-8	0.0-42.2	44.0	高知	202154020910	白皇山特別	202154020910	05600	塚本雄大	ダ	1600	450	-1	0.0
2021/01/26	雨	7	10	1	1	23.4	4	3	54.0	不	1:31.1	1.1	6-6-5-4	0.0-39.9	40.4	高知	202154012607	Bー3	202154012607	05600	塚本雄大	ダ	1400	451	6	15.8
2021/01/10	晴	5	11	8	12	19.3	8	11	55.0	稍	1:34.6	2.6	5-5-5-8	0.0-40.0	42.2	高知	202154011005	ベラトリックス特別	202154011005	05572	佐原秀泰	ダ	1400	445	0	0.0
2021/01/01	晴	9	9	8	8	16.9	4	2	54.0	重	1:31.4	0.3	6-6-6-2	0.0-40.0	39.8	高知	202154010109	Bー5	202154010109	05600	塚本雄大	ダ	1400	445	-1	31.5
2020/12/13	晴	8	11	5	5	5.3	3	4	54.0	良	1:34.0	0.5	8-8-5-5	0.0-43.4	42.1	高知	202054121308	福山競馬記念特別	202054121308	05600	塚本雄大	ダ	1400	446	-2	10.5
2020/11/29	晴	10	12	2	2	24.8	8	5	54.0	重	1:24.8	0.6	7-6-5-5	0.0-40.5	40.6	高知	202054112910	C1ー2	202054112910	05600	塚本雄大	ダ	1300	448	-13	6.0
2020/09/13	曇	10	9	5	5	6.6	3	4	53.0	不	1:32.4	0.9	5-7-5-5	0.0-39.6	40.0	高知	202054091310	佐久間まゆ生誕祭特別	202054091310	05600	塚本雄大	ダ	1400	461	4	9.0
2020/08/30	曇	8	11	1	1	2.2	1	2	54.0	重	1:25.1	0.2	4-4-4-1	0.0-40.8	40.6	高知	202054083008	今日は結婚できた特別	202054083008	05481	倉兼育康	ダ	1300	457	1	21.0
2020/08/16	晴	8	12	8	12	3.3	2	4	53.0	稍	1:33.5	1.7	5-5-5-4	0.0-41.0	41.6	高知	202054081608	C1ー3	202054081608	05600	塚本雄大	ダ	1400	456	1	9.0
2020/07/26	曇	11	9	1	1	7.0	4	7	54.0	不	1:46.0	1.9	5-4-3-4	0.0-40.9	42.4	高知	202054072611	ヤ・シィパーク特別	202054072611	05481	倉兼育康	ダ	1600	455	3	0.0
2020/07/12	小雨	11	8	1	1	24.3	4	3	54.0	不	1:22.0	0.0	8-8-6-4	0.0-39.6	38.6	高知	202054071211	鳥居杉特別	202054071211	a01ad	上田将司	ダ	1300	452	0	14.0
2020/06/28	晴	6	10	8	9	1.6	1	1	53.0	不	1:29.7	0.0	4-3-4-2	0.0-39.9	39.6	高知	202054062806	C1ー5	202054062806	05600	塚本雄大	ダ	1400	452	4	60.0
2020/06/13	雨	9	10	8	9	2.4	1	1	54.0	不	1:22.0	-1.0	3-3-3-1	0.0-38.2	38.1	高知	202054061309	鴨さんの産物特別	202054061309	05481	倉兼育康	ダ	1300	448	3	50.0
2020/05/23	晴	11	11	8	10	7.9	4	6	54.0	稍	1:32.1	1.6	5-5-4-4	0.0-39.8	40.7	高知	202054052311	小満特別	202054052311	05481	倉兼育康	ダ	1400	445	0	0.0
2020/05/09	雨	7	11	8	10	1.8	1	1	54.0	稍	1:33.4	-0.1	3-3-1-1	0.0-41.3	41.3	高知	202054050907	C2ー5	202054050907	05481	倉兼育康	ダ	1400	445	6	50.0
2020/04/26	曇	8	10	2	2	2.2	2	2	53.0	稍	1:25.2	0.4	1-1-1-1	0.0-41.8	42.2	高知	202054042608	みっちゃん誕生祭特別	202054042608	05600	塚本雄大	ダ	1300	439	-1	17.5
2020/04/12	雨	5	10	1	1	2.6	2	1	53.0	不	1:29.4	-0.9	1-1-1-1	0.0-40.3	40.3	高知	202054041205	C3ー3	202054041205	05600	塚本雄大	ダ	1400	440	1	40.0
2020/03/29	晴	1	11	7	8	4.8	3	2	53.0	不	1:31.8	0.5	5-5-2-2	0.0-40.2	40.4	高知	202054032901	C3ー2	202054032901	05600	塚本雄大	ダ	1400	439	7	10.5
2020/03/02	晴	8	10	8	9	2.2	2	7	53.0	不	1:32.4	2.1	3-3-3-4	0.0-39.7	41.4	高知	202054030208	チューリップ特別	202054030208	05600	塚本雄大	ダ	1400	432	0	0.0
2020/02/11	晴	4	6	8	9	2.1	2	1	53.0	稍	1:27.1	-0.5	2-2-1-1	0.0-41.9	41.9	高知	202054021104	C3ー4	202054021104	05600	塚本雄大	ダ	1300	432	-12	30.0
2020/01/11	曇	7	16	2	3	333.6	16	15	54.0	良	1:58.1	3.2	7-6-9-9	37.8-38.6	41.0	中山	202006010307	4歳以上1勝クラス	202006010307	01009	柴田大知	ダ	1800	444	6	0.0
2019/12/14	晴	8	16	6	11	175.4	12	12	54.0	良	1:12.7	1.6	12-11	33.9-37.2	37.5	中山	201906050508	3歳以上1勝クラス	201906050508	01009	柴田大知	ダ	1200	438	-3	0.0
2019/10/15	曇	5	11	3	3	1.1	1	1	54.0	不	1:37.3	-1.6	5-3-1-1	0.0-39.0	39.0	金沢	201946101505	カシオペア賞	201946101505	05296	米倉知	ダ	1500	441	-4	27.0
2019/10/01	晴	1	10	8	10	4.7	2	1	54.0	良	1:30.4	-1.8	3-3-1-1	0.0-39.0	39.0	金沢	201946100101	ハクサンフウロ賞	201946100101	05296	米倉知	ダ	1400	445	21	27.0
2019/08/03	晴	2	14	8	14	174.9	13	13	54.0	良	1:49.0	4.3	3-3-3-8	30.2-38.3	41.9	札幌	201901010302	3歳未勝利	201901010302	01147	城戸義政	ダ	1700	424	-12	0.0
2019/07/14	晴	2	11	5	5	34.0	7	5	54.0	稍	1:48.3	1.8	6-6-7-7	29.6-38.9	39.7	函館	201902020402	3歳未勝利	201902020402	01062	川島信二	ダ	1700	436	4	50.0
2019/06/30	曇	3	14	5	8	43.7	9	8	54.0	稍	1:48.2	2.1	6-9-9-8	30.0-38.4	39.7	函館	201902010603	3歳未勝利	201902010603	01062	川島信二	ダ	1700	432	0	0.0
2019/06/15	曇	6	10	5	7	16.3	6	4	54.0	良	1:48.3	2.5	6-6-6-4	30.4-38.6	40.2	函館	201902010106	3歳未勝利	201902010106	01062	川島信二	ダ	1700	432	6	75.0
2019/04/06	晴	2	16	2	3	68.8	12	9	54.0	良	1:27.1	2.2	12-10	34.7-38.2	39.1	阪神	201909020502	3歳未勝利	201909020502	01115	浜中俊	ダ	1400	426	4	0.0
2019/03/24	晴	2	16	7	13	19.0	8	5	54.0	良	1:27.7	1.1	11-10	35.5-38.9	38.9	阪神	201909020202	3歳未勝利	201909020202	01062	川島信二	ダ	1400	422	0	50.0
2019/02/24	晴	1	15	3	4	26.0	7	8	54.0	良	1:57.0	2.2	7-7-8-7	38.5-37.7	39.4	阪神	201909010201	3歳未勝利	201909010201	01126	松山弘平	ダ	1800	422	0	0.0
2019/02/09	曇	6	16	5	9	247.7	16	3	54.0	稍	1:28.1	0.5	10-6	35.7-39.4	39.1	京都	201908020506	3歳新馬	201908020506	01123	小野寺祐	ダ	1400	422	0	150.0
