rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		ミコノスフレイバー	牡4	57.0		笠野雄大	1:00.6		2-1	37.7	5.0	2	490	-9		稲益貴弘		尾田信夫	240.0
2	6	6		イージーファクト	牝4	55.0		御神本訓	1:01.5	4.0	1-2	38.7	1.4	1	480	2		川島正一		兼行聡	96.0
3	4	4		ハクアイゴジロー	牡4	57.0		和田譲治	1:01.6	1/2	5-4	38.1	23.5	6	533	13		石井勝男		（株）Ｈ．Ｉコーポ	60.0
4	8	11		ドクタースキル	牝4	55.0		岡村健司	1:01.6	アタマ	3-3	38.5	19.0	5	465	2		岡林光浩		松岡悟	36.0
5	7	8		サーストンバーラム	牡6	57.0		仲野光馬	1:01.8	1.0	4-5	38.3	8.7	3	471	3		阿井正雄		ＫＡＪＩＭＯＴＯＨ	24.0
6	1	1		アクティブベルン	セ3	55.0		笹川翼	1:02.1	1.1/2	7-6	38.3	11.8	4	471	-7		鈴木義久		上村勇人	
7	6	7		ハリケーンメファ	牝5	55.0		山崎誠士	1:02.4	1.1/2	9-8	38.0	46.2	7	472	-1		山本学		手嶋康雄	
8	2	2		ハイプリーステス	牝4	55.0		高橋哲也	1:02.6	3/4	6-7	38.8	62.5	9	428	-10		牛房栄吉		田頭勇貴	
9	3	3		トミケンエンデレア	セ7	57.0		橋本直哉	1:02.7	1/2	8-9	38.5	186.3	10	494	-2		斉藤敏		杉浦和也	
10	7	9		スイートアリエス	牝4	52.0		室陽一朗	1:03.1	2.0	11-10	38.7	59.7	8	466	-6		佐藤博紀		前田清二	
11	5	5		ニッチモサッチモ	セ6	57.0		山中悠希	1:03.4	1.1/2	10-11	39.0	191.0	11	442	4		伊藤滋規		内田玄祥	
