着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1		9	---		NATURAL BLITZ	セ	5			57.0	57.6	0			0スコフィ	05433	00nan	0.0	2005G0121105
2		7	---		PLANET RULER	セ	6			57.0	57.8	1.3/4			00843	[他] リー	00nan	0.0	2005G0121105
3		8	---		ABLE PRINCE	セ	5			57.0	57.9	クビ			00924	[他] ムーア	00nan	0.0	2005G0121105
4		6	---		COUNTRY MUSIC	セ	5			57.0	57.9	ハナ			05337	05433	00nan	0.0	2005G0121105
5		3	---		1998190012	セ	7			57.0	58.1	1.1/2			00974	05513	573008.0	0.0	2005G0121105
6		5	---		2001190008	セ	4			57.0	58.2	ハナ			05305	05583	742800.0	0.0	2005G0121105
7		11	---		ABSOLUTE CHAMPION	セ	4			57.0	58.4	1.1/4			05244	[他] リー	00nan	0.0	2005G0121105
8		1	---		CHINEUR	牡	4			57.0	58.4	ハナ			05339	[他] デルザン	00nan	0.0	2005G0121105
9		10	---		WARCAT	セ	4			57.0	58.6	1.3/4			000ホー	[他] チョイ	00nan	0.0	2005G0121105
10		12	---		NIPPING	牝	3			55.5	58.6	ハナ			05271	00809	00nan	0.0	2005G0121105
11		2	---		1999107004	牡	6			57.0	58.6	ハナ			00709	00362	398002.0	0.0	2005G0121105
12		13	---		NICOLE'S DREAM	牝	5			55.5	59.0	2.1/4			0ベアード	[他] リヴェッ	00nan	0.0	2005G0121105
取		4	---		MAJESTIC MISSILE	牡	4			57.0					05374	[他] ハガス	00nan	0.0	2005G0121105
1		4	---		2001103018	牡	4			57.0	94.8	0			00432	01053	486800.0	0.0	2005G0121107
2		12	---		1999190021	セ	6			57.0	94.9	1.1/4			00888	05577	788008.0	0.0	2005G0121107
3		9	---		DAVE'S BEST	セ	5			57.0	95.0	1/2			05271	[他] イプ	00nan	0.0	2005G0121107
4		3	---		1999190016	セ	6			57.0	95.1	1/2			00843	05433	255008.0	0.0	2005G0121107
5		6	---		2000190014	牡	5			57.0	95.2	クビ			05305	05559	00nan	0.0	2005G0121107
6		2	---		1999110191	牡	6			57.0	95.2	ハナ			00705	00404	275005.0	0.0	2005G0121107
7		8	---		000a010348	セ	6			57.0	95.4	1.1/4			05337	05433	00nan	0.0	2005G0121107
8		10	---		HIGH INTELLIGENT	セ	5			57.0	95.4	ハナ			00924	[他] サイズ	00nan	0.0	2005G0121107
9		14	---		000a0103d9	セ	5			57.0	95.4	アタマ			05433	[他] イプ	00nan	0.0	2005G0121107
10		11	---		000a01034b	セ	5			57.0	95.4	クビ			00835	[他] サム	00nan	0.0	2005G0121107
11		1	---		1999190012	牡	6			57.0	95.4	ハナ			05373	00826	933007.0	0.0	2005G0121107
12		5	---		000a010373	牡	6			57.0	95.8	2.1/2			00880	[他] ムーア	00nan	0.0	2005G0121107
13		13	---		TOWN OF FIONN	セ	5			57.0	96.3	2.3/4			0スコフィ	[他] サム	00nan	0.0	2005G0121107
取		7	---		DESIGNED FOR LUCK	セ	8			57.0					00891	[他] セリン	00nan	0.0	2005G0121107
