rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	6		スピリットサント	牡3	56.0		青柳正義	1:31.5		3-2-2-3	38.4	1.1	1	504	14		佐藤茂		ニットー商事（株）	35.0
2	4	4		コウユーミライエ	牡3	56.0		藤田弘治	1:32.1	3.0	2-3-3-2	38.8	16.0	4	507	9		高橋俊之		加治屋貞光	11.2
3	7	9		オッカナイ	牝3	54.0		中島龍也	1:32.2	クビ	1-1-1-1	39.3	10.1	2	444	-1		加藤和宏		（株）ファーストビ	5.6
4	6	7		リトルバーグ	牡3	56.0		松戸政也	1:33.4	6.0	6-6-5-4	38.9	35.9	6	439	-8		井樋一也		阿部武士	4.2
5	5	5		パロクサイダー	牝3	54.0		甲賀弘隆	1:34.1	3.0	4-5-4-4	40.2	28.1	5	389	2		中川雅之		吉田勝利	3.5
6	3	3		キタノワースアド	牝3	54.0		柴田勇真	1:34.6	2.1/2	6-6-7-4	40.1	39.8	7	386	-7		中川雅之		北所拓也	
7	8	10		チサトフェリーチェ	牝3	54.0		堀場裕充	1:34.7	1/2	4-4-5-7	40.5	12.5	3	458	-2		中川雅之		松田整二	
8	2	2		カガプリンセス	牝3	54.0		栗原大河	1:37.1	大	9-8-8-8	42.2	113.6	8	434	9		菅原欣也		小平進	
9	1	1		キタフラ	牝3	54.0		田知弘久	1:38.5	7.0	6-8-9-9	43.3	116.8	9	408	-13		金田一昌		北村守彦	
10	8	11		ピンクパフェ	牝3	54.0		服部大地	1:39.6	5.0	10-10-10-10	43.5	120.1	10	423	0		宗綱泰彦		（同）ＪＰＮ技研	
取	7	8		ブラストワンダー	セ3	56.0		沖静男					---		計不			川添明弘		栗嶋豊明	
