着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	3	3	4.2	2.0	2006101380	牝	4	442.0	12.0	54.0	64.2	0	3-3	39.7	5101	5301	499030	15.0	201030042801
2	7	7	1.2	1.0	2006102268	牝	4	458.0	12.0	54.0	64.5	1.1/2	2-2	40.4	5089	5453	672009	2.4	201030042801
3	6	6	11.4	3.0	2006105756	牝	4	402.0	-8.0	54.0	65.9	7	6-7	40.8	5088	5460	x0082b	1.8	201030042801
4	4	4	39.6	7.0	2006104911	牡	4	402.0	-1.0	54.0	66.4	2.1/2	6-5	41.3	5477	5578	x0014a	1.2	201030042801
5	5	5	18.1	5.0	2005102904	牝	5	428.0	8.0	54.0	66.6	1	1-1	42.6	5095	5090	807008	0.6	201030042801
6	1	1	13.7	4.0	2003104450	牝	7	400.0	-16.0	54.0	66.7	1/2	5-5	41.7	5381	5364	118008	0.0	201030042801
7	2	2	32.0	6.0	2002102215	牝	8	404.0	-6.0	54.0	66.8	1/2	4-4	42.0	5388	5158	x0145b	0.0	201030042801
1	1	1	3.6	2.0	2007104084	牝	3	508.0	0.0	54.0	63.5	0	1-1	39.9	5089	05453	138008	25.0	201030042802
2	8	10	1.4	1.0	2007102374	牝	3	432.0	-10.0	54.0	63.6	1/2	2-2	39.7	579	00886	x070d3	5.0	201030042802
3	2	2	39.3	8.0	2007100699	牝	3	412.0	6.0	52.0	64.7	5	8-8	38.8	5477	05578	x0014a	3.8	201030042802
4	7	8	29.3	6.0	2007100077	牡	3	464.0	-12.0	56.0	65.0	1.1/2	3-3	40.7	5371	00862	851009	2.5	201030042802
5	7	7	23.1	5.0	2007104441	牝	3	404.0	20.0	54.0	65.9	4	5-6	41.0	5092	05111	145002	1.2	201030042802
6	3	3	21.0	4.0	2007101459	牝	3	390.0	-28.0	54.0	66.0	1/2	7-7	40.7	5144	05460	388007	0.0	201030042802
7	5	5	32.4	7.0	2007106179	牝	3	376.0	-12.0	54.0	66.2	1	5-5	41.3	5101	05616	625006	0.0	201030042802
8	6	6	8.0	3.0	2007101955	牡	3	422.0	10.0	56.0	66.3	3/4	4-4	41.8	5094	a0100	606006	0.0	201030042802
9	8	9	83.8	9.0	2007100667	牝	3	442.0	0.0	54.0	66.4	1/2	9-9	40.3	5389	00864	x0019c	0.0	201030042802
10	4	4	141.8	10.0	2007101358	牝	3	382.0	-2.0	54.0	67.0	3	10-10	40.3	5351	a024d	x00e99	0.0	201030042802
1	5	5	2.8	2.0	2005101287	牡	5	500.0	-12.0	56.0	112.7	0	3-3-1-1	41.3	5389	00864	386008	15.0	201030042803
